idx,source,sentence,construction,pattern,DT,ADJ,NUMERAL,NOUN
11128,mahowald,Somone walked a twenty measly yards.,a twenty measly yards,DT JJ CD NNS,a,twenty,measly,yards
11129,mahowald,Somone walked a twenty measly blocks.,a twenty measly blocks,DT JJ CD NNS,a,twenty,measly,blocks
11130,mahowald,Somone walked a twenty measly steps.,a twenty measly steps,DT JJ CD NNS,a,twenty,measly,steps
11131,mahowald,Somone walked a three substantial meters.,a three substantial meters,DT JJ CD NNS,a,three,substantial,meters
11132,mahowald,Somone walked a three substantial feet.,a three substantial feet,DT JJ CD NNS,a,three,substantial,feet
11133,mahowald,Somone walked a three substantial yards.,a three substantial yards,DT JJ CD NNS,a,three,substantial,yards
11134,mahowald,Somone walked a three substantial blocks.,a three substantial blocks,DT JJ CD NNS,a,three,substantial,blocks
11135,mahowald,Somone walked a three substantial steps.,a three substantial steps,DT JJ CD NNS,a,three,substantial,steps
11136,mahowald,Somone walked a five substantial meters.,a five substantial meters,DT JJ CD NNS,a,five,substantial,meters
11137,mahowald,Somone walked a five substantial feet.,a five substantial feet,DT JJ CD NNS,a,five,substantial,feet
11138,mahowald,Somone walked a five substantial yards.,a five substantial yards,DT JJ CD NNS,a,five,substantial,yards
11139,mahowald,Somone walked a five substantial blocks.,a five substantial blocks,DT JJ CD NNS,a,five,substantial,blocks
11140,mahowald,Somone walked a five substantial steps.,a five substantial steps,DT JJ CD NNS,a,five,substantial,steps
11141,mahowald,Somone walked a twenty substantial meters.,a twenty substantial meters,DT JJ CD NNS,a,twenty,substantial,meters
11142,mahowald,Somone walked a twenty substantial feet.,a twenty substantial feet,DT JJ CD NNS,a,twenty,substantial,feet
11143,mahowald,Somone walked a twenty substantial yards.,a twenty substantial yards,DT JJ CD NNS,a,twenty,substantial,yards
11144,mahowald,Somone walked a twenty substantial blocks.,a twenty substantial blocks,DT JJ CD NNS,a,twenty,substantial,blocks
11145,mahowald,Somone walked a twenty substantial steps.,a twenty substantial steps,DT JJ CD NNS,a,twenty,substantial,steps
11146,mahowald,Somone walked a three record-setting meters.,a three record-setting meters,DT JJ CD NNS,a,three,record-setting,meters
11147,mahowald,Somone walked a three record-setting feet.,a three record-setting feet,DT JJ CD NNS,a,three,record-setting,feet
11148,mahowald,Somone walked a three record-setting yards.,a three record-setting yards,DT JJ CD NNS,a,three,record-setting,yards
11149,mahowald,Somone walked a three record-setting blocks.,a three record-setting blocks,DT JJ CD NNS,a,three,record-setting,blocks
11150,mahowald,Somone walked a three record-setting steps.,a three record-setting steps,DT JJ CD NNS,a,three,record-setting,steps
11151,mahowald,Somone walked a five record-setting meters.,a five record-setting meters,DT JJ CD NNS,a,five,record-setting,meters
11152,mahowald,Somone walked a five record-setting feet.,a five record-setting feet,DT JJ CD NNS,a,five,record-setting,feet
11153,mahowald,Somone walked a five record-setting yards.,a five record-setting yards,DT JJ CD NNS,a,five,record-setting,yards
11154,mahowald,Somone walked a five record-setting blocks.,a five record-setting blocks,DT JJ CD NNS,a,five,record-setting,blocks
11155,mahowald,Somone walked a five record-setting steps.,a five record-setting steps,DT JJ CD NNS,a,five,record-setting,steps
11156,mahowald,Somone walked a twenty record-setting meters.,a twenty record-setting meters,DT JJ CD NNS,a,twenty,record-setting,meters
11157,mahowald,Somone walked a twenty record-setting feet.,a twenty record-setting feet,DT JJ CD NNS,a,twenty,record-setting,feet
11158,mahowald,Somone walked a twenty record-setting yards.,a twenty record-setting yards,DT JJ CD NNS,a,twenty,record-setting,yards
11159,mahowald,Somone walked a twenty record-setting blocks.,a twenty record-setting blocks,DT JJ CD NNS,a,twenty,record-setting,blocks
11160,mahowald,Somone walked a twenty record-setting steps.,a twenty record-setting steps,DT JJ CD NNS,a,twenty,record-setting,steps
11161,mahowald,Someone traveled a three astonishing meters.,a three astonishing meters,DT JJ CD NNS,a,three,astonishing,meters
11162,mahowald,Someone traveled a three astonishing feet.,a three astonishing feet,DT JJ CD NNS,a,three,astonishing,feet
11163,mahowald,Someone traveled a three astonishing yards.,a three astonishing yards,DT JJ CD NNS,a,three,astonishing,yards
11164,mahowald,Someone traveled a three astonishing blocks.,a three astonishing blocks,DT JJ CD NNS,a,three,astonishing,blocks
11165,mahowald,Someone traveled a three astonishing steps.,a three astonishing steps,DT JJ CD NNS,a,three,astonishing,steps
11166,mahowald,Someone traveled a five astonishing meters.,a five astonishing meters,DT JJ CD NNS,a,five,astonishing,meters
11167,mahowald,Someone traveled a five astonishing feet.,a five astonishing feet,DT JJ CD NNS,a,five,astonishing,feet
11168,mahowald,Someone traveled a five astonishing yards.,a five astonishing yards,DT JJ CD NNS,a,five,astonishing,yards
11169,mahowald,Someone traveled a five astonishing blocks.,a five astonishing blocks,DT JJ CD NNS,a,five,astonishing,blocks
11170,mahowald,Someone traveled a five astonishing steps.,a five astonishing steps,DT JJ CD NNS,a,five,astonishing,steps
11171,mahowald,Someone traveled a twenty astonishing meters.,a twenty astonishing meters,DT JJ CD NNS,a,twenty,astonishing,meters
11172,mahowald,Someone traveled a twenty astonishing feet.,a twenty astonishing feet,DT JJ CD NNS,a,twenty,astonishing,feet
11173,mahowald,Someone traveled a twenty astonishing yards.,a twenty astonishing yards,DT JJ CD NNS,a,twenty,astonishing,yards
11174,mahowald,Someone traveled a twenty astonishing blocks.,a twenty astonishing blocks,DT JJ CD NNS,a,twenty,astonishing,blocks
11175,mahowald,Someone traveled a twenty astonishing steps.,a twenty astonishing steps,DT JJ CD NNS,a,twenty,astonishing,steps
11176,mahowald,Someone traveled a three incredible meters.,a three incredible meters,DT JJ CD NNS,a,three,incredible,meters
11177,mahowald,Someone traveled a three incredible feet.,a three incredible feet,DT JJ CD NNS,a,three,incredible,feet
11178,mahowald,Someone traveled a three incredible yards.,a three incredible yards,DT JJ CD NNS,a,three,incredible,yards
11179,mahowald,Someone traveled a three incredible blocks.,a three incredible blocks,DT JJ CD NNS,a,three,incredible,blocks
11180,mahowald,Someone traveled a three incredible steps.,a three incredible steps,DT JJ CD NNS,a,three,incredible,steps
11181,mahowald,Someone traveled a five incredible meters.,a five incredible meters,DT JJ CD NNS,a,five,incredible,meters
11182,mahowald,Someone traveled a five incredible feet.,a five incredible feet,DT JJ CD NNS,a,five,incredible,feet
11183,mahowald,Someone traveled a five incredible yards.,a five incredible yards,DT JJ CD NNS,a,five,incredible,yards
11184,mahowald,Someone traveled a five incredible blocks.,a five incredible blocks,DT JJ CD NNS,a,five,incredible,blocks
11185,mahowald,Someone traveled a five incredible steps.,a five incredible steps,DT JJ CD NNS,a,five,incredible,steps
11186,mahowald,Someone traveled a twenty incredible meters.,a twenty incredible meters,DT JJ CD NNS,a,twenty,incredible,meters
11187,mahowald,Someone traveled a twenty incredible feet.,a twenty incredible feet,DT JJ CD NNS,a,twenty,incredible,feet
11188,mahowald,Someone traveled a twenty incredible yards.,a twenty incredible yards,DT JJ CD NNS,a,twenty,incredible,yards
11189,mahowald,Someone traveled a twenty incredible blocks.,a twenty incredible blocks,DT JJ CD NNS,a,twenty,incredible,blocks
11190,mahowald,Someone traveled a twenty incredible steps.,a twenty incredible steps,DT JJ CD NNS,a,twenty,incredible,steps
11191,mahowald,Someone traveled a three impressive meters.,a three impressive meters,DT JJ CD NNS,a,three,impressive,meters
11192,mahowald,Someone traveled a three impressive feet.,a three impressive feet,DT JJ CD NNS,a,three,impressive,feet
11193,mahowald,Someone traveled a three impressive yards.,a three impressive yards,DT JJ CD NNS,a,three,impressive,yards
11194,mahowald,Someone traveled a three impressive blocks.,a three impressive blocks,DT JJ CD NNS,a,three,impressive,blocks
11195,mahowald,Someone traveled a three impressive steps.,a three impressive steps,DT JJ CD NNS,a,three,impressive,steps
11196,mahowald,Someone traveled a five impressive meters.,a five impressive meters,DT JJ CD NNS,a,five,impressive,meters
11197,mahowald,Someone traveled a five impressive feet.,a five impressive feet,DT JJ CD NNS,a,five,impressive,feet
11198,mahowald,Someone traveled a five impressive yards.,a five impressive yards,DT JJ CD NNS,a,five,impressive,yards
11199,mahowald,Someone traveled a five impressive blocks.,a five impressive blocks,DT JJ CD NNS,a,five,impressive,blocks
11200,mahowald,Someone traveled a five impressive steps.,a five impressive steps,DT JJ CD NNS,a,five,impressive,steps
11201,mahowald,Someone traveled a twenty impressive meters.,a twenty impressive meters,DT JJ CD NNS,a,twenty,impressive,meters
11202,mahowald,Someone traveled a twenty impressive feet.,a twenty impressive feet,DT JJ CD NNS,a,twenty,impressive,feet
11203,mahowald,Someone traveled a twenty impressive yards.,a twenty impressive yards,DT JJ CD NNS,a,twenty,impressive,yards
11204,mahowald,Someone traveled a twenty impressive blocks.,a twenty impressive blocks,DT JJ CD NNS,a,twenty,impressive,blocks
11205,mahowald,Someone traveled a twenty impressive steps.,a twenty impressive steps,DT JJ CD NNS,a,twenty,impressive,steps
11206,mahowald,Someone traveled a three disappointing meters.,a three disappointing meters,DT JJ CD NNS,a,three,disappointing,meters
11207,mahowald,Someone traveled a three disappointing feet.,a three disappointing feet,DT JJ CD NNS,a,three,disappointing,feet
11208,mahowald,Someone traveled a three disappointing yards.,a three disappointing yards,DT JJ CD NNS,a,three,disappointing,yards
11209,mahowald,Someone traveled a three disappointing blocks.,a three disappointing blocks,DT JJ CD NNS,a,three,disappointing,blocks
11210,mahowald,Someone traveled a three disappointing steps.,a three disappointing steps,DT JJ CD NNS,a,three,disappointing,steps
11211,mahowald,Someone traveled a five disappointing meters.,a five disappointing meters,DT JJ CD NNS,a,five,disappointing,meters
11212,mahowald,Someone traveled a five disappointing feet.,a five disappointing feet,DT JJ CD NNS,a,five,disappointing,feet
11213,mahowald,Someone traveled a five disappointing yards.,a five disappointing yards,DT JJ CD NNS,a,five,disappointing,yards
11214,mahowald,Someone traveled a five disappointing blocks.,a five disappointing blocks,DT JJ CD NNS,a,five,disappointing,blocks
11215,mahowald,Someone traveled a five disappointing steps.,a five disappointing steps,DT JJ CD NNS,a,five,disappointing,steps
11216,mahowald,Someone traveled a twenty disappointing meters.,a twenty disappointing meters,DT JJ CD NNS,a,twenty,disappointing,meters
11217,mahowald,Someone traveled a twenty disappointing feet.,a twenty disappointing feet,DT JJ CD NNS,a,twenty,disappointing,feet
11218,mahowald,Someone traveled a twenty disappointing yards.,a twenty disappointing yards,DT JJ CD NNS,a,twenty,disappointing,yards
11219,mahowald,Someone traveled a twenty disappointing blocks.,a twenty disappointing blocks,DT JJ CD NNS,a,twenty,disappointing,blocks
11220,mahowald,Someone traveled a twenty disappointing steps.,a twenty disappointing steps,DT JJ CD NNS,a,twenty,disappointing,steps
11221,mahowald,Someone traveled a three surprising meters.,a three surprising meters,DT JJ CD NNS,a,three,surprising,meters
11222,mahowald,Someone traveled a three surprising feet.,a three surprising feet,DT JJ CD NNS,a,three,surprising,feet
11223,mahowald,Someone traveled a three surprising yards.,a three surprising yards,DT JJ CD NNS,a,three,surprising,yards
11224,mahowald,Someone traveled a three surprising blocks.,a three surprising blocks,DT JJ CD NNS,a,three,surprising,blocks
11225,mahowald,Someone traveled a three surprising steps.,a three surprising steps,DT JJ CD NNS,a,three,surprising,steps
11226,mahowald,Someone traveled a five surprising meters.,a five surprising meters,DT JJ CD NNS,a,five,surprising,meters
11227,mahowald,Someone traveled a five surprising feet.,a five surprising feet,DT JJ CD NNS,a,five,surprising,feet
11228,mahowald,Someone traveled a five surprising yards.,a five surprising yards,DT JJ CD NNS,a,five,surprising,yards
11229,mahowald,Someone traveled a five surprising blocks.,a five surprising blocks,DT JJ CD NNS,a,five,surprising,blocks
11230,mahowald,Someone traveled a five surprising steps.,a five surprising steps,DT JJ CD NNS,a,five,surprising,steps
11231,mahowald,Someone traveled a twenty surprising meters.,a twenty surprising meters,DT JJ CD NNS,a,twenty,surprising,meters
11232,mahowald,Someone traveled a twenty surprising feet.,a twenty surprising feet,DT JJ CD NNS,a,twenty,surprising,feet
11233,mahowald,Someone traveled a twenty surprising yards.,a twenty surprising yards,DT JJ CD NNS,a,twenty,surprising,yards
11234,mahowald,Someone traveled a twenty surprising blocks.,a twenty surprising blocks,DT JJ CD NNS,a,twenty,surprising,blocks
11235,mahowald,Someone traveled a twenty surprising steps.,a twenty surprising steps,DT JJ CD NNS,a,twenty,surprising,steps
11236,mahowald,Someone traveled a three devastating meters.,a three devastating meters,DT JJ CD NNS,a,three,devastating,meters
11237,mahowald,Someone traveled a three devastating feet.,a three devastating feet,DT JJ CD NNS,a,three,devastating,feet
11238,mahowald,Someone traveled a three devastating yards.,a three devastating yards,DT JJ CD NNS,a,three,devastating,yards
11239,mahowald,Someone traveled a three devastating blocks.,a three devastating blocks,DT JJ CD NNS,a,three,devastating,blocks
11240,mahowald,Someone traveled a three devastating steps.,a three devastating steps,DT JJ CD NNS,a,three,devastating,steps
11241,mahowald,Someone traveled a five devastating meters.,a five devastating meters,DT JJ CD NNS,a,five,devastating,meters
11242,mahowald,Someone traveled a five devastating feet.,a five devastating feet,DT JJ CD NNS,a,five,devastating,feet
11243,mahowald,Someone traveled a five devastating yards.,a five devastating yards,DT JJ CD NNS,a,five,devastating,yards
11244,mahowald,Someone traveled a five devastating blocks.,a five devastating blocks,DT JJ CD NNS,a,five,devastating,blocks
11245,mahowald,Someone traveled a five devastating steps.,a five devastating steps,DT JJ CD NNS,a,five,devastating,steps
11246,mahowald,Someone traveled a twenty devastating meters.,a twenty devastating meters,DT JJ CD NNS,a,twenty,devastating,meters
11247,mahowald,Someone traveled a twenty devastating feet.,a twenty devastating feet,DT JJ CD NNS,a,twenty,devastating,feet
11248,mahowald,Someone traveled a twenty devastating yards.,a twenty devastating yards,DT JJ CD NNS,a,twenty,devastating,yards
11249,mahowald,Someone traveled a twenty devastating blocks.,a twenty devastating blocks,DT JJ CD NNS,a,twenty,devastating,blocks
11250,mahowald,Someone traveled a twenty devastating steps.,a twenty devastating steps,DT JJ CD NNS,a,twenty,devastating,steps
11251,mahowald,Someone traveled a three pathetic meters.,a three pathetic meters,DT JJ CD NNS,a,three,pathetic,meters
11252,mahowald,Someone traveled a three pathetic feet.,a three pathetic feet,DT JJ CD NNS,a,three,pathetic,feet
11253,mahowald,Someone traveled a three pathetic yards.,a three pathetic yards,DT JJ CD NNS,a,three,pathetic,yards
11254,mahowald,Someone traveled a three pathetic blocks.,a three pathetic blocks,DT JJ CD NNS,a,three,pathetic,blocks
11255,mahowald,Someone traveled a three pathetic steps.,a three pathetic steps,DT JJ CD NNS,a,three,pathetic,steps
11256,mahowald,Someone traveled a five pathetic meters.,a five pathetic meters,DT JJ CD NNS,a,five,pathetic,meters
11257,mahowald,Someone traveled a five pathetic feet.,a five pathetic feet,DT JJ CD NNS,a,five,pathetic,feet
11258,mahowald,Someone traveled a five pathetic yards.,a five pathetic yards,DT JJ CD NNS,a,five,pathetic,yards
11259,mahowald,Someone traveled a five pathetic blocks.,a five pathetic blocks,DT JJ CD NNS,a,five,pathetic,blocks
11260,mahowald,Someone traveled a five pathetic steps.,a five pathetic steps,DT JJ CD NNS,a,five,pathetic,steps
11261,mahowald,Someone traveled a twenty pathetic meters.,a twenty pathetic meters,DT JJ CD NNS,a,twenty,pathetic,meters
11262,mahowald,Someone traveled a twenty pathetic feet.,a twenty pathetic feet,DT JJ CD NNS,a,twenty,pathetic,feet
11263,mahowald,Someone traveled a twenty pathetic yards.,a twenty pathetic yards,DT JJ CD NNS,a,twenty,pathetic,yards
11264,mahowald,Someone traveled a twenty pathetic blocks.,a twenty pathetic blocks,DT JJ CD NNS,a,twenty,pathetic,blocks
11265,mahowald,Someone traveled a twenty pathetic steps.,a twenty pathetic steps,DT JJ CD NNS,a,twenty,pathetic,steps
11266,mahowald,Someone traveled a three remarkable meters.,a three remarkable meters,DT JJ CD NNS,a,three,remarkable,meters
11267,mahowald,Someone traveled a three remarkable feet.,a three remarkable feet,DT JJ CD NNS,a,three,remarkable,feet
11268,mahowald,Someone traveled a three remarkable yards.,a three remarkable yards,DT JJ CD NNS,a,three,remarkable,yards
11269,mahowald,Someone traveled a three remarkable blocks.,a three remarkable blocks,DT JJ CD NNS,a,three,remarkable,blocks
11270,mahowald,Someone traveled a three remarkable steps.,a three remarkable steps,DT JJ CD NNS,a,three,remarkable,steps
11271,mahowald,Someone traveled a five remarkable meters.,a five remarkable meters,DT JJ CD NNS,a,five,remarkable,meters
11272,mahowald,Someone traveled a five remarkable feet.,a five remarkable feet,DT JJ CD NNS,a,five,remarkable,feet
11273,mahowald,Someone traveled a five remarkable yards.,a five remarkable yards,DT JJ CD NNS,a,five,remarkable,yards
11274,mahowald,Someone traveled a five remarkable blocks.,a five remarkable blocks,DT JJ CD NNS,a,five,remarkable,blocks
11275,mahowald,Someone traveled a five remarkable steps.,a five remarkable steps,DT JJ CD NNS,a,five,remarkable,steps
11276,mahowald,Someone traveled a twenty remarkable meters.,a twenty remarkable meters,DT JJ CD NNS,a,twenty,remarkable,meters
11277,mahowald,Someone traveled a twenty remarkable feet.,a twenty remarkable feet,DT JJ CD NNS,a,twenty,remarkable,feet
11278,mahowald,Someone traveled a twenty remarkable yards.,a twenty remarkable yards,DT JJ CD NNS,a,twenty,remarkable,yards
11279,mahowald,Someone traveled a twenty remarkable blocks.,a twenty remarkable blocks,DT JJ CD NNS,a,twenty,remarkable,blocks
11280,mahowald,Someone traveled a twenty remarkable steps.,a twenty remarkable steps,DT JJ CD NNS,a,twenty,remarkable,steps
11281,mahowald,Someone traveled a three mediocre meters.,a three mediocre meters,DT JJ CD NNS,a,three,mediocre,meters
11282,mahowald,Someone traveled a three mediocre feet.,a three mediocre feet,DT JJ CD NNS,a,three,mediocre,feet
11283,mahowald,Someone traveled a three mediocre yards.,a three mediocre yards,DT JJ CD NNS,a,three,mediocre,yards
11284,mahowald,Someone traveled a three mediocre blocks.,a three mediocre blocks,DT JJ CD NNS,a,three,mediocre,blocks
11285,mahowald,Someone traveled a three mediocre steps.,a three mediocre steps,DT JJ CD NNS,a,three,mediocre,steps
11286,mahowald,Someone traveled a five mediocre meters.,a five mediocre meters,DT JJ CD NNS,a,five,mediocre,meters
11287,mahowald,Someone traveled a five mediocre feet.,a five mediocre feet,DT JJ CD NNS,a,five,mediocre,feet
11288,mahowald,Someone traveled a five mediocre yards.,a five mediocre yards,DT JJ CD NNS,a,five,mediocre,yards
11289,mahowald,Someone traveled a five mediocre blocks.,a five mediocre blocks,DT JJ CD NNS,a,five,mediocre,blocks
11290,mahowald,Someone traveled a five mediocre steps.,a five mediocre steps,DT JJ CD NNS,a,five,mediocre,steps
11291,mahowald,Someone traveled a twenty mediocre meters.,a twenty mediocre meters,DT JJ CD NNS,a,twenty,mediocre,meters
11292,mahowald,Someone traveled a twenty mediocre feet.,a twenty mediocre feet,DT JJ CD NNS,a,twenty,mediocre,feet
11293,mahowald,Someone traveled a twenty mediocre yards.,a twenty mediocre yards,DT JJ CD NNS,a,twenty,mediocre,yards
11294,mahowald,Someone traveled a twenty mediocre blocks.,a twenty mediocre blocks,DT JJ CD NNS,a,twenty,mediocre,blocks
11295,mahowald,Someone traveled a twenty mediocre steps.,a twenty mediocre steps,DT JJ CD NNS,a,twenty,mediocre,steps
11296,mahowald,Someone traveled a three unsatisfying meters.,a three unsatisfying meters,DT JJ CD NNS,a,three,unsatisfying,meters
11297,mahowald,Someone traveled a three unsatisfying feet.,a three unsatisfying feet,DT JJ CD NNS,a,three,unsatisfying,feet
11298,mahowald,Someone traveled a three unsatisfying yards.,a three unsatisfying yards,DT JJ CD NNS,a,three,unsatisfying,yards
11299,mahowald,Someone traveled a three unsatisfying blocks.,a three unsatisfying blocks,DT JJ CD NNS,a,three,unsatisfying,blocks
11300,mahowald,Someone traveled a three unsatisfying steps.,a three unsatisfying steps,DT JJ CD NNS,a,three,unsatisfying,steps
11301,mahowald,Someone traveled a five unsatisfying meters.,a five unsatisfying meters,DT JJ CD NNS,a,five,unsatisfying,meters
11302,mahowald,Someone traveled a five unsatisfying feet.,a five unsatisfying feet,DT JJ CD NNS,a,five,unsatisfying,feet
11303,mahowald,Someone traveled a five unsatisfying yards.,a five unsatisfying yards,DT JJ CD NNS,a,five,unsatisfying,yards
11304,mahowald,Someone traveled a five unsatisfying blocks.,a five unsatisfying blocks,DT JJ CD NNS,a,five,unsatisfying,blocks
11305,mahowald,Someone traveled a five unsatisfying steps.,a five unsatisfying steps,DT JJ CD NNS,a,five,unsatisfying,steps
11306,mahowald,Someone traveled a twenty unsatisfying meters.,a twenty unsatisfying meters,DT JJ CD NNS,a,twenty,unsatisfying,meters
11307,mahowald,Someone traveled a twenty unsatisfying feet.,a twenty unsatisfying feet,DT JJ CD NNS,a,twenty,unsatisfying,feet
11308,mahowald,Someone traveled a twenty unsatisfying yards.,a twenty unsatisfying yards,DT JJ CD NNS,a,twenty,unsatisfying,yards
11309,mahowald,Someone traveled a twenty unsatisfying blocks.,a twenty unsatisfying blocks,DT JJ CD NNS,a,twenty,unsatisfying,blocks
11310,mahowald,Someone traveled a twenty unsatisfying steps.,a twenty unsatisfying steps,DT JJ CD NNS,a,twenty,unsatisfying,steps
11311,mahowald,Someone traveled a three lovely meters.,a three lovely meters,DT JJ CD NNS,a,three,lovely,meters
11312,mahowald,Someone traveled a three lovely feet.,a three lovely feet,DT JJ CD NNS,a,three,lovely,feet
11313,mahowald,Someone traveled a three lovely yards.,a three lovely yards,DT JJ CD NNS,a,three,lovely,yards
11314,mahowald,Someone traveled a three lovely blocks.,a three lovely blocks,DT JJ CD NNS,a,three,lovely,blocks
11315,mahowald,Someone traveled a three lovely steps.,a three lovely steps,DT JJ CD NNS,a,three,lovely,steps
11316,mahowald,Someone traveled a five lovely meters.,a five lovely meters,DT JJ CD NNS,a,five,lovely,meters
11317,mahowald,Someone traveled a five lovely feet.,a five lovely feet,DT JJ CD NNS,a,five,lovely,feet
11318,mahowald,Someone traveled a five lovely yards.,a five lovely yards,DT JJ CD NNS,a,five,lovely,yards
11319,mahowald,Someone traveled a five lovely blocks.,a five lovely blocks,DT JJ CD NNS,a,five,lovely,blocks
11320,mahowald,Someone traveled a five lovely steps.,a five lovely steps,DT JJ CD NNS,a,five,lovely,steps
11321,mahowald,Someone traveled a twenty lovely meters.,a twenty lovely meters,DT JJ CD NNS,a,twenty,lovely,meters
11322,mahowald,Someone traveled a twenty lovely feet.,a twenty lovely feet,DT JJ CD NNS,a,twenty,lovely,feet
11323,mahowald,Someone traveled a twenty lovely yards.,a twenty lovely yards,DT JJ CD NNS,a,twenty,lovely,yards
11324,mahowald,Someone traveled a twenty lovely blocks.,a twenty lovely blocks,DT JJ CD NNS,a,twenty,lovely,blocks
11325,mahowald,Someone traveled a twenty lovely steps.,a twenty lovely steps,DT JJ CD NNS,a,twenty,lovely,steps
11326,mahowald,Someone traveled a three beautiful meters.,a three beautiful meters,DT JJ CD NNS,a,three,beautiful,meters
11327,mahowald,Someone traveled a three beautiful feet.,a three beautiful feet,DT JJ CD NNS,a,three,beautiful,feet
11328,mahowald,Someone traveled a three beautiful yards.,a three beautiful yards,DT JJ CD NNS,a,three,beautiful,yards
11329,mahowald,Someone traveled a three beautiful blocks.,a three beautiful blocks,DT JJ CD NNS,a,three,beautiful,blocks
11330,mahowald,Someone traveled a three beautiful steps.,a three beautiful steps,DT JJ CD NNS,a,three,beautiful,steps
11331,mahowald,Someone traveled a five beautiful meters.,a five beautiful meters,DT JJ CD NNS,a,five,beautiful,meters
11332,mahowald,Someone traveled a five beautiful feet.,a five beautiful feet,DT JJ CD NNS,a,five,beautiful,feet
11333,mahowald,Someone traveled a five beautiful yards.,a five beautiful yards,DT JJ CD NNS,a,five,beautiful,yards
11334,mahowald,Someone traveled a five beautiful blocks.,a five beautiful blocks,DT JJ CD NNS,a,five,beautiful,blocks
11335,mahowald,Someone traveled a five beautiful steps.,a five beautiful steps,DT JJ CD NNS,a,five,beautiful,steps
11336,mahowald,Someone traveled a twenty beautiful meters.,a twenty beautiful meters,DT JJ CD NNS,a,twenty,beautiful,meters
11337,mahowald,Someone traveled a twenty beautiful feet.,a twenty beautiful feet,DT JJ CD NNS,a,twenty,beautiful,feet
11338,mahowald,Someone traveled a twenty beautiful yards.,a twenty beautiful yards,DT JJ CD NNS,a,twenty,beautiful,yards
11339,mahowald,Someone traveled a twenty beautiful blocks.,a twenty beautiful blocks,DT JJ CD NNS,a,twenty,beautiful,blocks
11340,mahowald,Someone traveled a twenty beautiful steps.,a twenty beautiful steps,DT JJ CD NNS,a,twenty,beautiful,steps
11341,mahowald,Someone traveled a three enchanting meters.,a three enchanting meters,DT JJ CD NNS,a,three,enchanting,meters
11342,mahowald,Someone traveled a three enchanting feet.,a three enchanting feet,DT JJ CD NNS,a,three,enchanting,feet
11343,mahowald,Someone traveled a three enchanting yards.,a three enchanting yards,DT JJ CD NNS,a,three,enchanting,yards
11344,mahowald,Someone traveled a three enchanting blocks.,a three enchanting blocks,DT JJ CD NNS,a,three,enchanting,blocks
11345,mahowald,Someone traveled a three enchanting steps.,a three enchanting steps,DT JJ CD NNS,a,three,enchanting,steps
11346,mahowald,Someone traveled a five enchanting meters.,a five enchanting meters,DT JJ CD NNS,a,five,enchanting,meters
11347,mahowald,Someone traveled a five enchanting feet.,a five enchanting feet,DT JJ CD NNS,a,five,enchanting,feet
11348,mahowald,Someone traveled a five enchanting yards.,a five enchanting yards,DT JJ CD NNS,a,five,enchanting,yards
11349,mahowald,Someone traveled a five enchanting blocks.,a five enchanting blocks,DT JJ CD NNS,a,five,enchanting,blocks
11350,mahowald,Someone traveled a five enchanting steps.,a five enchanting steps,DT JJ CD NNS,a,five,enchanting,steps
11351,mahowald,Someone traveled a twenty enchanting meters.,a twenty enchanting meters,DT JJ CD NNS,a,twenty,enchanting,meters
11352,mahowald,Someone traveled a twenty enchanting feet.,a twenty enchanting feet,DT JJ CD NNS,a,twenty,enchanting,feet
11353,mahowald,Someone traveled a twenty enchanting yards.,a twenty enchanting yards,DT JJ CD NNS,a,twenty,enchanting,yards
11354,mahowald,Someone traveled a twenty enchanting blocks.,a twenty enchanting blocks,DT JJ CD NNS,a,twenty,enchanting,blocks
11355,mahowald,Someone traveled a twenty enchanting steps.,a twenty enchanting steps,DT JJ CD NNS,a,twenty,enchanting,steps
11356,mahowald,Someone traveled a three soothing meters.,a three soothing meters,DT JJ CD NNS,a,three,soothing,meters
11357,mahowald,Someone traveled a three soothing feet.,a three soothing feet,DT JJ CD NNS,a,three,soothing,feet
11358,mahowald,Someone traveled a three soothing yards.,a three soothing yards,DT JJ CD NNS,a,three,soothing,yards
11359,mahowald,Someone traveled a three soothing blocks.,a three soothing blocks,DT JJ CD NNS,a,three,soothing,blocks
11360,mahowald,Someone traveled a three soothing steps.,a three soothing steps,DT JJ CD NNS,a,three,soothing,steps
11361,mahowald,Someone traveled a five soothing meters.,a five soothing meters,DT JJ CD NNS,a,five,soothing,meters
11362,mahowald,Someone traveled a five soothing feet.,a five soothing feet,DT JJ CD NNS,a,five,soothing,feet
11363,mahowald,Someone traveled a five soothing yards.,a five soothing yards,DT JJ CD NNS,a,five,soothing,yards
11364,mahowald,Someone traveled a five soothing blocks.,a five soothing blocks,DT JJ CD NNS,a,five,soothing,blocks
11365,mahowald,Someone traveled a five soothing steps.,a five soothing steps,DT JJ CD NNS,a,five,soothing,steps
11366,mahowald,Someone traveled a twenty soothing meters.,a twenty soothing meters,DT JJ CD NNS,a,twenty,soothing,meters
11367,mahowald,Someone traveled a twenty soothing feet.,a twenty soothing feet,DT JJ CD NNS,a,twenty,soothing,feet
11368,mahowald,Someone traveled a twenty soothing yards.,a twenty soothing yards,DT JJ CD NNS,a,twenty,soothing,yards
11369,mahowald,Someone traveled a twenty soothing blocks.,a twenty soothing blocks,DT JJ CD NNS,a,twenty,soothing,blocks
