sentence_idx,construction,pos,DT,ADJ,NUMERAL,NOUN,n,percent
4214737,an african - american boy three years,ARTICLE JJ HYPH JJ NN CD NNS,an,african - american boy,three,years,1,0.28921568627450983
4255453,an extra twelve tracks,ARTICLE JJ CD NNS,an,extra,twelve,tracks,1,0.4742647058823529
4257635,a career - high 17 goals,ARTICLE NN HYPH JJ CD NNS,a,career - high,17,goals,1,0.3272058823529412
4261129,"an estimated 8,500 infections",ARTICLE VBN CD NNS,an,estimated,"8,500",infections,1,0.4354575163398693
4268538,"an extra three hundred and six thousand , three hundred and forty pounds","ARTICLE JJ CD CD CC CD CD , CD CD CC CD NNS",an,extra,"three hundred and six thousand , three hundred and forty",pounds,1,0.4738562091503268
4282794,a further two weeks,ARTICLE JJ CD NNS,a,further,two,weeks,2,0.16993464052287582
4294387,a deserted valley ten miles,ARTICLE JJ NN CD NNS,A,deserted valley,ten,miles,1,0.369281045751634
4299759,a good 10 years,ARTICLE JJ CD NNS,a,good,10,years,4,0.09068627450980392
4302140,an extra 70 swagbucks,ARTICLE JJ CD NNS,an,extra,70,swagbucks,1,0.45874183006535946
4304057,a good 10 years,ARTICLE JJ CD NNS,a,good,10,years,4,0.09068627450980392
4306860,an estimated 509 million songs,ARTICLE VBN CD CD NNS,an,estimated,509 million,songs,1,0.42687908496732024
4310790,an extra two thousand years,ARTICLE JJ CD CD NNS,an,extra,two thousand,years,1,0.477124183006536
4316301,"an estimated 5,205 households",ARTICLE VBN CD NNS,an,estimated,"5,205",households,1,0.42197712418300654
4316351,"an estimated 251,974 people",ARTICLE VBN CD NNS,an,estimated,"251,974",people,1,0.40604575163398693
4318965,an estimated 23 tons,ARTICLE VBN CD NNS,an,estimated,23,tons,1,0.4027777777777778
4325932,an extensive canal system and several monumental temples,ARTICLE JJ NN NN CC FEW JJ NNS,an,extensive canal system and,several,monumental temples,1,0.4513888888888889
4333525,a clever water drainage system and many stone sculptures,ARTICLE JJ NN NN NN CC FEW NN NNS,a,clever water drainage system and,many,stone sculptures,1,0.3464052287581699
4341089,an additional 8 million subscribers,ARTICLE JJ CD CD NNS,an,additional,8 million,subscribers,1,0.27369281045751637
4341097,an additional 8 million customers,ARTICLE JJ CD CD NNS,an,additional,8 million,customers,1,0.27328431372549017
4366531,an additional 6 months,ARTICLE JJ CD NNS,an,additional,6,months,1,0.2708333333333333
4400190,a big house and four rooms,ARTICLE JJ NN CC CD NNS,a,big house and,four,rooms,1,0.31290849673202614
4402163,an extra two years,ARTICLE JJ CD NNS,an,extra,two,years,1,0.47630718954248363
4403317,an estimated 1196 passengers,ARTICLE VBN CD NNS,an,estimated,1196,passengers,1,0.38929738562091504
4413407,"an estimated 20,000 prisoners",ARTICLE VBN CD NNS,an,estimated,"20,000",prisoners,1,0.4011437908496732
4415263,an additional seven trains,ARTICLE JJ CD NNS,An,additional,seven,trains,1,0.28104575163398693
4420269,an estimated five million pounds,ARTICLE VBN CD CD NNS,an,estimated,five million,pounds,1,0.443218954248366
4424207,a great many things,ARTICLE JJ FEW NNS,a,great,many,things,42,0.01715686274509804
4431535,a good many boys,ARTICLE JJ FEW NNS,a,good,many,boys,2,0.17647058823529413
4462895,an awful lot more trees,ARTICLE JJ NN FEW NNS,an,awful lot,more,trees,1,0.3059640522875817
4469168,a dignitary shuttle and two protocol droids,ARTICLE JJ NN CC CD NN NNS,a,dignitary shuttle and,two,protocol droids,1,0.372140522875817
4488295,"an estimated 502,629 residents",ARTICLE VBN CD NNS,an,estimated,"502,629",residents,1,0.4264705882352941
4501820,a dawdling five hours,ARTICLE JJ CD NNS,a,dawdling,five,hours,1,0.3668300653594771
4510291,a bare hundred yards,ARTICLE JJ CD NNS,a,bare,hundred,yards,1,0.30923202614379086
4522766,"an estimated 1,000 official entries",ARTICLE VBN CD JJ NNS,An,estimated,"1,000",official entries,1,0.380718954248366
4524047,a fine west tower and several points,ARTICLE JJ JJ NN CC FEW NNS,a,fine west tower and,several,points,1,0.49019607843137253
4526312,a circular earthwork 300 feet,ARTICLE JJ NN CD NNS,a,circular earthwork,300,feet,1,0.3443627450980392
4536029,an additional five feet,ARTICLE JJ CD NNS,an,additional,five,feet,1,0.2761437908496732
4542351,an extra ten years,ARTICLE JJ CD NNS,an,extra,ten,years,1,0.4709967320261438
4544254,an excellent hard four weeks,ARTICLE JJ JJ CD NNS,an,excellent hard,four,weeks,1,0.45016339869281047
4544795,"an extra 500,000 people",ARTICLE JJ CD NNS,An,extra,"500,000",people,1,0.4583333333333333
4550464,an extra 2 km,ARTICLE JJ CD NNS,an,extra,2,km,1,0.45383986928104575
4573736,"an estimated 10,000 people",ARTICLE VBN CD NNS,an,estimated,"10,000",people,2,0.1527777777777778
4593325,a great many people,ARTICLE JJ FEW NNS,A,great,many,people,38,0.032679738562091505
4609825,a 13th - century chapel and two private castles,ARTICLE JJ HYPH NN NN CC CD JJ NNS,a,13th - century chapel and,two,private castles,1,0.24918300653594772
4617142,an earlier time slot and nine new episodes,ARTICLE JJR NN NN CC CD JJ NNS,an,earlier time slot and,nine,new episodes,1,0.37540849673202614
4628646,a good many miles,ARTICLE JJ FEW NNS,a,good,many,miles,5,0.08006535947712418
4664298,an extra seven and half hours,ARTICLE JJ CD CC NN NNS,an,extra,seven and,half hours,1,0.46772875816993464
4666168,an agonising first nine years,ARTICLE JJ JJ CD NNS,An,agonising first,nine,years,1,0.289624183006536
4680902,"an estimated 80,000 total species",ARTICLE VBN CD JJ NNS,an,estimated,"80,000",total species,1,0.4366830065359477
4700854,an additional twenty five million pounds,ARTICLE JJ CD CD CD NNS,an,additional,twenty five million,pounds,3,0.11274509803921569
4701182,an additional twenty five million pounds,ARTICLE JJ CD CD CD NNS,an,additional,twenty five million,pounds,3,0.11274509803921569
4701566,an additional twenty five million pounds,ARTICLE JJ CD CD CD NNS,an,additional,twenty five million,pounds,3,0.11274509803921569
4703233,"an estimated 151,000 to 600,000 or more iraqis",ARTICLE VBN CD TO CD CC FEW NNPS,An,estimated,"151,000 to 600,000 or more",iraqis,1,0.3929738562091503
4718475,a at least two years,ARTICLE RB JJS CD NNS,a,at least,two,years,1,0.3006535947712418
4723381,an estimated 450 million independents,ARTICLE VBN CD CD NNS,an,estimated,450 million,independents,1,0.4207516339869281
4727055,an extra two hours,ARTICLE JJ CD NNS,an,extra,two,hours,2,0.16094771241830066
4735188,an additional four points,ARTICLE JJ CD NNS,an,additional,four,points,1,0.27818627450980393
4737510,an estimated five million annual visitors,ARTICLE VBN CD CD JJ NNS,an,estimated,five million,annual visitors,1,0.44199346405228757
4742747,a clear five days,ARTICLE JJ CD NNS,a,clear,five,days,1,0.34558823529411764
4744730,"an estimated 2,200 races",ARTICLE VBN CD NNS,an,estimated,"2,200",races,1,0.39705882352941174
4765780,a cumulated 300 ects credits,ARTICLE VBN CD NN NNS,a,cumulated,300,ects credits,5,0.07802287581699346
4793336,a combined 12 seasons,ARTICLE VBN CD NNS,a,combined,12,seasons,2,0.1503267973856209
4793406,a combined 9 seasons,ARTICLE JJ CD NNS,a,combined,9,seasons,1,0.3562091503267974
4820245,a double limber and six mules,ARTICLE JJ NN CC CD NNS,A,double limber and,six,mules,1,0.37459150326797386
4829000,an estimated 1 million filipinos,ARTICLE VBN CD CD NNPS,An,estimated,1 million,filipinos,1,0.38031045751633985
4849666,a great many people,ARTICLE JJ FEW NNS,a,great,many,people,38,0.032679738562091505
4854287,a botanical garden and three green houses,ARTICLE JJ NN CC CD JJ NNS,a,botanical garden and,three,green houses,1,0.31495098039215685
4855704,an english quartermaster and four lascars,ARTICLE JJ NN CC CD NNPS,An,english quartermaster and,four,lascars,1,0.37949346405228757
4889360,an extra few days,ARTICLE JJ FEW NNS,an,extra,few,days,1,0.46200980392156865
4896489,an estimated 70 billion servings,ARTICLE VBN CD CD NNS,An,estimated,70 billion,servings,1,0.43218954248366015
4898804,an extra five square yards,ARTICLE JJ CD JJ NNS,an,extra,five,square yards,1,0.4636437908496732
4942169,"an additional 7,518 satellites",ARTICLE JJ CD NNS,an,additional,"7,518",satellites,1,0.2716503267973856
4942265,an additional three resupply flights,ARTICLE JJ CD NN NNS,an,additional,three,resupply flights,1,0.28513071895424835
4954956,a good six months,ARTICLE JJ CD NNS,a,good,six,months,5,0.0821078431372549
4957120,an estimated 264 people,ARTICLE VBN CD NNS,an,estimated,264,people,1,0.4068627450980392
4965809,an additional 90 miles,ARTICLE JJ CD NNS,an,additional,90,miles,1,0.2741013071895425
4970861,"an estimated 100,000 climbers",ARTICLE VBN CD NNS,an,estimated,"100,000",climbers,1,0.3860294117647059
4971272,"an estimated 438,000 species",ARTICLE VBN CD NNS,an,estimated,"438,000",species,1,0.4199346405228758
4998214,an estimated 180 million people,ARTICLE VBN CD CD NNS,An,estimated,180 million,people,1,0.39501633986928103
5017480,a combined 14 seasons,ARTICLE JJ CD NNS,a,combined,14,seasons,2,0.1511437908496732
5017651,"an extra 75,000 kroner",ARTICLE JJ CD NNS,an,extra,"75,000",kroner,1,0.4591503267973856
5034641,a good many times,ARTICLE JJ FEW NNS,a,good,many,times,9,0.06658496732026144
5061483,an additional four films,ARTICLE JJ CD NNS,an,additional,four,films,1,0.27736928104575165
5082430,"an extra 50,000 men",ARTICLE JJ CD NNS,An,extra,"50,000",men,1,0.4579248366013072
5132842,"an estimated 100,000 lives",ARTICLE VBN CD NNS,An,estimated,"100,000",lives,1,0.38643790849673204
5133802,a good 10 years,ARTICLE JJ CD NNS,a,good,10,years,4,0.09068627450980392
5137853,a further two million pounds,ARTICLE JJ CD CD NNS,a,further,two million,pounds,2,0.1715686274509804
5151453,a record four times,ARTICLE RECORD CD NNS,a,record,four,times,2,0.23529411764705882
5162977,a mere seven years,ARTICLE JJ CD NNS,a,mere,seven,years,2,0.22712418300653595
5213164,an extra four people,ARTICLE JJ CD NNS,an,extra,four,people,1,0.4644607843137255
5216908,an extra ten minutes,ARTICLE JJ CD NNS,an,extra,ten,minutes,1,0.47058823529411764
5222242,a good many men,ARTICLE JJ FEW NNS,a,good,many,men,2,0.18137254901960784
5222792,a great many years,ARTICLE JJ FEW NNS,a,great,many,years,13,0.05800653594771242
5237213,an estimated 270 million kilograms,ARTICLE VBN CD CD NNS,An,estimated,270 million,kilograms,1,0.40727124183006536
5245221,a mere eight months,ARTICLE JJ CD NNS,a,mere,eight,months,2,0.2246732026143791
5247384,a great many inventions,ARTICLE JJ FEW NNS,a,great,many,inventions,2,0.1977124183006536
5250667,"an estimated 80,000 spectators",ARTICLE VBN CD NNS,an,estimated,"80,000",spectators,2,0.1568627450980392
5259646,an extra couple or three weeks,ARTICLE JJ FEW CC CD NNS,an,extra,couple or three,weeks,1,0.460375816993464
5261894,an extra sixty- seven policemen,ARTICLE JJ CD CD NNS,an,extra,sixty- seven,policemen,1,0.4693627450980392
5265827,an estimated 1 billion people,ARTICLE VBN CD CD NNS,An,estimated,1 billion,people,1,0.3799019607843137
5268676,"an estimated 31,000 students",ARTICLE VBN CD NNS,an,estimated,"31,000",students,1,0.41094771241830064
5281780,a female jockey 45 years,ARTICLE JJ NN CD NNS,a,female jockey,45,years,1,0.4861111111111111
5291639,a whole lot more people,ARTICLE JJ NN FEW NNS,a,whole lot,more,people,2,0.24591503267973855
5294235,"an estimated 100,000 marks",ARTICLE VBN CD NNS,an,estimated,"100,000",marks,1,0.3868464052287582
5294774,"an estimated 20,000,000 to 30,000,000 people",ARTICLE VBN CD TO CD NNS,An,estimated,"20,000,000 to 30,000,000",people,1,0.40155228758169936
5299883,a good many miles,ARTICLE JJ FEW NNS,a,good,many,miles,5,0.08006535947712418
5313857,an additional 20 warships,ARTICLE JJ CD NNS,an,additional,20,warships,1,0.25939542483660133
5318331,"an estimated 4,400 to 200,000 people",ARTICLE VBN CD TO CD NNS,An,estimated,"4,400 to 200,000",people,1,0.41625816993464054
5326047,"an estimated 9,500 people",ARTICLE VBN CD NNS,an,estimated,"9,500",people,1,0.4395424836601307
5327290,a combined 13 seasons,ARTICLE JJ CD NNS,a,combined,13,seasons,1,0.35049019607843135
5335278,a career - high 14.5 sacks,ARTICLE NN HYPH JJ CD NNS,a,career - high,14.5,sacks,1,0.32516339869281047
5353047,an extra one hundred thousand dollars,ARTICLE JJ CD CD CD NNS,an,extra,one hundred thousand,dollars,1,0.46691176470588236
5356240,a good many years,ARTICLE JJ FEW NNS,a,good,many,years,21,0.04125816993464052
5403656,an additional 10 tons,ARTICLE JJ CD NNS,an,additional,10,tons,1,0.2520424836601307
5424659,a bloated body nine months,ARTICLE JJ NN CD NNS,a,bloated body,nine,months,1,0.3133169934640523
5433758,an early retirement four years,ARTICLE JJ NN CD NNS,an,early retirement,four,years,1,0.3762254901960784
5434202,a combined 8 seasons,ARTICLE JJ CD NNS,a,combined,8,seasons,1,0.35580065359477125
5435380,an additional 40 million readers,ARTICLE JJ CD CD NNS,an,additional,40 million,readers,1,0.26838235294117646
5449892,a broad paved terrace three steps,ARTICLE JJ VBN NN CD NNS,A,broad paved terrace,three,steps,1,0.3190359477124183
5464435,an additional five hundred and seventy pounds,ARTICLE JJ CD CD CC CD NNS,an,additional,five hundred and seventy,pounds,1,0.2769607843137255
5465828,an estimated 15 tons,ARTICLE VBN CD NNS,an,estimated,15,tons,1,0.3925653594771242
5490335,a good many years,ARTICLE JJ FEW NNS,a,good,many,years,21,0.04125816993464052
5540295,a good many notions,ARTICLE JJ FEW NNS,a,good,many,notions,2,0.18382352941176472
5545269,an astounding 30 billion apps,ARTICLE JJ CD CD NNS,an,astounding,30 billion,apps,1,0.29983660130718953
5556359,an extra nine hundred thousand pounds,ARTICLE JJ CD CD CD NNS,an,extra,nine hundred thousand,pounds,1,0.4665032679738562
5559104,an extra six seats,ARTICLE JJ CD NNS,an,extra,six,seats,1,0.4681372549019608
5560345,an additional one hundred million pounds,ARTICLE JJ CD CD CD NNS,an,additional,one hundred million,pounds,1,0.28022875816993464
5560432,an average eighteen pounds,ARTICLE JJ CD NNS,an,average,eighteen,pounds,1,0.3043300653594771
5560864,a good many miles,ARTICLE JJ FEW NNS,a,good,many,miles,5,0.08006535947712418
5566682,an additional 50 liters,ARTICLE JJ CD NNS,an,additional,50,liters,1,0.2696078431372549
5579057,"an estimated 2,500 slaves",ARTICLE VBN CD NNS,an,estimated,"2,500",slaves,1,0.397875816993464
5597086,a good many things,ARTICLE JJ FEW NNS,a,good,many,things,14,0.046977124183006536
5638279,"an estimated 50,000 prisoners",ARTICLE VBN CD NNS,An,estimated,"50,000",prisoners,1,0.4236111111111111
5647144,a good many things,ARTICLE JJ FEW NNS,a,good,many,things,14,0.046977124183006536
5665161,a great many people,ARTICLE JJ FEW NNS,a,great,many,people,38,0.032679738562091505
5669020,a fair three - quarters,ARTICLE JJ CD HYPH NNS,a,fair,three -,quarters,1,0.48284313725490197
5694405,a good many years,ARTICLE JJ FEW NNS,a,good,many,years,21,0.04125816993464052
5695838,a further six months,ARTICLE JJ CD NNS,a,further,six,months,2,0.16830065359477125
5700431,a constant hundred feet,ARTICLE JJ CD NNS,a,constant,hundred,feet,1,0.36151960784313725
5703760,an easy two marks,ARTICLE JJ CD NNS,an,easy,two,marks,1,0.3770424836601307
5706890,a good two weeks,ARTICLE JJ CD NNS,a,good,two,weeks,2,0.18790849673202614
5721018,an additional estimated four hundred cars,ARTICLE JJ VBN CD CD NNS,an,additional estimated,four hundred,cars,1,0.28880718954248363
5762399,a further two goals,ARTICLE JJ CD NNS,a,further,two,goals,3,0.11887254901960784
5762776,an even 250 pounds,ARTICLE JJ CD NNS,an,even,250,pounds,1,0.44812091503267976
5795304,a brilliant first two hands,ARTICLE JJ JJ CD NNS,a,brilliant first,two,hands,1,0.3174019607843137
5803888,"an estimated 20,000 curies",ARTICLE VBN CD NNS,an,estimated,"20,000",curies,1,0.40032679738562094
5833423,an additional 39 playoff games,ARTICLE JJ CD NN NNS,an,additional,39,playoff games,1,0.2675653594771242
5861128,a good many folks,ARTICLE JJ FEW NNS,A,good,many,folks,3,0.12377450980392157
5876801,a quick five minutes,ARTICLE JJ CD NNS,a,quick,five,minutes,2,0.23202614379084968
5933673,a european vase and two hundred gold pieces,ARTICLE JJ NN CC CD CD NN NNS,a,european vase and,two hundred,gold pieces,1,0.4477124183006536
5998092,"an extra 26,000 pounds",ARTICLE JJ CD NNS,an,extra,"26,000",pounds,1,0.4562908496732026
6010914,a good many hours,ARTICLE JJ FEW NNS,a,good,many,hours,4,0.09558823529411764
6020395,a quick five minutes,ARTICLE JJ CD NNS,a,quick,five,minutes,2,0.23202614379084968
6029006,a fair coin five times,ARTICLE JJ NN CD NNS,a,fair coin,five,times,1,0.48366013071895425
6032040,a french interpreter thirty yards,ARTICLE JJ NN CD NNS,a,french interpreter,thirty,yards,1,0.49468954248366015
6034024,a good many times,ARTICLE JJ FEW NNS,a,good,many,times,9,0.06658496732026144
6047707,an astonishing three - fourths,ARTICLE JJ CD HYPH NNS,an,astonishing,three -,fourths,1,0.29901960784313725
6055433,an extra space or two spaces,ARTICLE JJ NN CC CD NNS,an,extra space or,two,spaces,1,0.4783496732026144
6060996,a half - dozen men,ARTICLE JJ HYPH FEW NNS,a,half -,dozen,men,2,0.21895424836601307
6061519,an estimated 24.6 miles,ARTICLE VBN CD NNS,an,estimated,24.6,miles,1,0.40318627450980393
6070939,a fair five miles,ARTICLE JJ CD NNS,a,fair,five,miles,1,0.4824346405228758
6085071,another good two or three years,ARTICLE JJ CD CC CD NNS,another,good,two or three,years,2,0.1895424836601307
6093003,another good two or three years,ARTICLE JJ CD CC CD NNS,another,good,two or three,years,2,0.1895424836601307
6095964,a fair coin eight times,ARTICLE JJ NN CD NNS,a,fair coin,eight,times,2,0.16176470588235295
6096031,a fair coin eight times,ARTICLE JJ NN CD NNS,a,fair coin,eight,times,2,0.16176470588235295
6109186,an extra 30 minutes,ARTICLE JJ CD NNS,an,extra,30,minutes,3,0.11519607843137254
6111294,"an estimated 2,000 children",ARTICLE VBN CD NNS,an,estimated,"2,000",children,1,0.3966503267973856
6139412,a good many times,ARTICLE JJ FEW NNS,a,good,many,times,9,0.06658496732026144
6142512,a .. 46 years,ARTICLE JJ CD NNS,a,..,46,years,1,0.24877450980392157
6164283,an arab head ornament and several bracelets,ARTICLE JJ NN NN CC FEW NNS,an,arab head ornament and,several,bracelets,1,0.29616013071895425
6186117,a central station many miles,ARTICLE JJ NN FEW NNS,a,central station,many,miles,1,0.34068627450980393
6202506,a balmy 65 degrees--,ARTICLE JJ CD NNS,a,balmy,65,degrees--,1,0.3075980392156863
6214140,a half - dozen times,ARTICLE JJ HYPH FEW NNS,a,half -,dozen,times,2,0.21977124183006536
6216580,a fresh pony and more cartridges,ARTICLE JJ NN CC FEW NNS,a,fresh pony and,more,cartridges,1,0.4950980392156863
6217459,an automatic twelve months,ARTICLE JJ CD NNS,an,automatic,twelve,months,1,0.30269607843137253
6230592,a great many people,ARTICLE JJ FEW NNS,a,great,many,people,38,0.032679738562091505
6300988,a good many dramatic situations,ARTICLE JJ FEW JJ NNS,A,good,many,dramatic situations,4,0.09395424836601307
6304956,a good many dramatic situations,ARTICLE JJ FEW JJ NNS,A,good,many,dramatic situations,4,0.09395424836601307
6307697,a good many things,ARTICLE JJ FEW NNS,a,good,many,things,14,0.046977124183006536
6309554,a good many dramatic situations,ARTICLE JJ FEW JJ NNS,A,good,many,dramatic situations,4,0.09395424836601307
6313430,a fixed three metres,ARTICLE VBN CD NNS,a,fixed,three,metres,1,0.49060457516339867
6313764,a good many dramatic situations,ARTICLE JJ FEW JJ NNS,A,good,many,dramatic situations,4,0.09395424836601307
6344027,a reliable 72 hours,ARTICLE JJ CD NNS,a,reliable,72,hours,4,0.10866013071895425
6346545,a reliable 72 hours,ARTICLE JJ CD NNS,a,reliable,72,hours,4,0.10866013071895425
6349058,a reliable 72 hours,ARTICLE JJ CD NNS,a,reliable,72,hours,4,0.10866013071895425
6356885,a reliable 72 hours,ARTICLE JJ CD NNS,a,reliable,72,hours,4,0.10866013071895425
6365675,an estimated one million children,ARTICLE VBN CD CD NNS,an,estimated,one million,children,1,0.44485294117647056
6365996,an extra dozen eggs,ARTICLE JJ FEW NNS,an,extra,dozen,eggs,1,0.46078431372549017
6398132,a great many years,ARTICLE JJ FEW NNS,a,great,many,years,13,0.05800653594771242
6405175,a good many years,ARTICLE JJ FEW NNS,a,good,many,years,21,0.04125816993464052
6413106,a good ten years,ARTICLE JJ CD NNS,a,good,ten,years,5,0.08415032679738563
6445211,a big demo five years,ARTICLE JJ NN CD NNS,a,big demo,five,years,1,0.3125
6476883,"an estimated 40,000 men",ARTICLE VBN CD NNS,An,estimated,"40,000",men,1,0.41748366013071897
6481830,a big beautiful city and ten seconds,ARTICLE JJ JJ NN CC CD NNS,a,big beautiful city and,ten,seconds,1,0.31209150326797386
6516314,a gentle 20 miles,ARTICLE JJ CD NNS,a,gentle,20,miles,2,0.17238562091503268
6525014,a gentle 20 miles,ARTICLE JJ CD NNS,a,gentle,20,miles,2,0.17238562091503268
6548651,a broken arm two boys,ARTICLE VBN NN CD NNS,a,broken arm,two,boys,1,0.3194444444444444
6583182,a great many others,ARTICLE JJ FEW NNS,a,great,many,others,4,0.1053921568627451
6593178,a great many years,ARTICLE JJ FEW NNS,a,great,many,years,13,0.05800653594771242
6597838,a good few years,ARTICLE JJ FEW NNS,a,good,few,years,3,0.12254901960784313
6658749,a flat surface 44 feet,ARTICLE JJ NN CD NNS,a,flat surface,44,feet,1,0.4918300653594771
6670693,"a fre , two free pizzas","ARTICLE JJ , CD JJ NNS",a,"fre ,",two,free pizzas,1,0.494281045751634
6671034,a full 10 seconds,ARTICLE JJ CD NNS,a,full,10,seconds,1,0.49754901960784315
6695356,a good six months,ARTICLE JJ CD NNS,a,good,six,months,5,0.0821078431372549
6736969,an extra twenty quid,ARTICLE JJ CD NNS,an,extra,twenty,quid,1,0.4750816993464052
6738202,a great many years,ARTICLE JJ FEW NNS,a,great,many,years,13,0.05800653594771242
6758672,a full 180 degrees,ARTICLE JJ CD NNS,a,full,180,degrees,1,0.5
6770943,a great many things,ARTICLE JJ FEW NNS,a,great,many,things,42,0.01715686274509804
6787248,a long and two shorts,ARTICLE JJ CC CD NNS,a,long and,two,shorts,3,0.13602941176470587
6787250,a long and two shorts,ARTICLE JJ CC CD NNS,a,long and,two,shorts,3,0.13602941176470587
6787271,a long and two shorts,ARTICLE JJ CC CD NNS,a,long and,two,shorts,3,0.13602941176470587
6788889,a good many years,ARTICLE JJ FEW NNS,a,good,many,years,21,0.04125816993464052
6791612,a good many miles,ARTICLE JJ FEW NNS,a,good,many,miles,5,0.08006535947712418
6792175,a good many times,ARTICLE JJ FEW NNS,A,good,many,times,9,0.06658496732026144
6794499,a dull few days,ARTICLE JJ FEW NNS,a,dull,few,days,1,0.375
6796973,"an estimated 6,000 machines",ARTICLE VBN CD NNS,an,estimated,"6,000",machines,1,0.42810457516339867
6810085,a full 15 members,ARTICLE JJ CD NNS,a,full,15,members,1,0.4987745098039216
6857738,a full 15 feet,ARTICLE JJ CD NNS,a,full,15,feet,1,0.4979575163398693
6864809,a devoted young colored man ten years,ARTICLE JJ JJ JJ NN CD NNS,a,devoted young colored man,ten,years,1,0.36968954248366015
6883602,a good ten minutes,ARTICLE JJ CD NNS,a,good,ten,minutes,4,0.09722222222222222
6886891,a good ten minutes,ARTICLE JJ CD NNS,a,good,ten,minutes,4,0.09722222222222222
6899298,an extra eleven days,ARTICLE JJ CD NNS,an,extra,eleven,days,1,0.46119281045751637
6928579,an agonizing 45 minutes,ARTICLE JJ CD NNS,an,agonizing,45,minutes,1,0.2900326797385621
6937080,a curved line and several straight lines,ARTICLE JJ NN CC FEW JJ NNS,a,curved line and,several,straight lines,1,0.36519607843137253
6956849,a good two weeks,ARTICLE JJ CD NNS,a,good,two,weeks,2,0.18790849673202614
6959695,a full two minutes,ARTICLE JJ CD NNS,a,full,two,minutes,3,0.11764705882352941
6996512,an easy eight to twelve weeks,ARTICLE JJ CD TO CD NNS,an,easy,eight to twelve,weeks,1,0.37663398692810457
7009269,an extra 15 pounds,ARTICLE JJ CD NNS,an,extra,15,pounds,1,0.4534313725490196
7025678,a certain prefix and 15 digits,ARTICLE JJ NN CC CD NNS,a,certain prefix and,15,digits,1,0.3423202614379085
7037248,a extry five dollars,ARTICLE JJ CD NNS,a,extry,five,dollars,1,0.47998366013071897
7054974,an extra five minutes,ARTICLE JJ CD NNS,an,extra,five,minutes,2,0.15931372549019607
7055904,a great many things,ARTICLE JJ FEW NNS,a,great,many,things,42,0.01715686274509804
7063149,an extra 80 kilos,ARTICLE JJ CD NNS,An,extra,80,kilos,4,0.08741830065359477
7063159,an extra 80 kilos,ARTICLE JJ CD NNS,An,extra,80,kilos,4,0.08741830065359477
7066889,an extra 80 kilos,ARTICLE JJ CD NNS,An,extra,80,kilos,4,0.08741830065359477
7066898,an extra 80 kilos,ARTICLE JJ CD NNS,An,extra,80,kilos,4,0.08741830065359477
7086644,an estimated 70 sextillion stars,ARTICLE VBN CD NN NNS,an,estimated,70,sextillion stars,1,0.431781045751634
7127639,a great many women,ARTICLE JJ FEW NNS,a,great,many,women,2,0.21323529411764705
7196405,a small beginning 182 years,ARTICLE JJ NN CD NNS,a,small beginning,182,years,2,0.23937908496732027
7221973,a central passage and three chambers,ARTICLE JJ NN CC CD NNS,a,central passage and,three,chambers,2,0.14869281045751634
7225644,a central passage and three chambers,ARTICLE JJ NN CC CD NNS,a,central passage and,three,chambers,2,0.14869281045751634
7245978,a big three - dimensional mass of cells,ARTICLE JJ CD HYPH JJ NN IN NNS,a,big,three -,dimensional mass of cells,1,0.3116830065359477
7263138,a final few words,ARTICLE JJ FEW NNS,a,final,few,words,1,0.4881535947712418
7265987,another good two hours,ARTICLE JJ CD NNS,Another,good,two,hours,3,0.125
7273534,an extra nine storeys,ARTICLE JJ CD NNS,an,extra,nine,storeys,1,0.4660947712418301
7274848,an american organization 50 ethiopians,ARTICLE JJ NN CD NNPS,an,american organization,50,ethiopians,1,0.2916666666666667
7282458,a caused two pieces,ARTICLE VBN CD NNS,a,caused,two,pieces,1,0.33905228758169936
7330335,a great many ways,ARTICLE JJ FEW NNS,a,great,many,ways,2,0.21160130718954248
7395196,a good 10 years,ARTICLE JJ CD NNS,a,good,10,years,4,0.09068627450980392
7409004,an extra two or three years,ARTICLE JJ CD CC CD NNS,An,extra,two or three,years,1,0.47671568627450983
7412019,an average 17 fields,ARTICLE JJ CD NNS,an,average,17,fields,1,0.3035130718954248
7420512,a small beginning 182 years,ARTICLE JJ NN CD NNS,a,small beginning,182,years,2,0.23937908496732027
7486114,an additional 22 miles,ARTICLE JJ CD NNS,an,additional,22,miles,1,0.26143790849673204
7517521,an electrical engineer 75 years,ARTICLE JJ NN CD NNS,an,electrical engineer,75,years,1,0.37745098039215685
7594234,a good ten years,ARTICLE JJ CD NNS,a,good,ten,years,5,0.08415032679738563
7633740,a good six months,ARTICLE JJ CD NNS,a,good,six,months,5,0.0821078431372549
7669391,an additional 3 years,ARTICLE JJ CD NNS,an,additional,3,years,1,0.26429738562091504
7673908,a great many things,ARTICLE JJ FEW NNS,a,great,many,things,42,0.01715686274509804
7681627,a rough couple days,ARTICLE JJ FEW NNS,a,rough,couple,days,4,0.11029411764705882
7690635,-a mere seven days,ARTICLE JJ CD NNS,-A,mere,seven,days,2,0.22630718954248366
7771615,a burnt fucking truck five miles,ARTICLE VBN JJ NN CD NNS,a,burnt fucking truck,five,miles,1,0.3206699346405229
7862152,an extra 15 minutes,ARTICLE JJ CD NNS,an,extra,15,minutes,2,0.1576797385620915
7872210,a great many friends,ARTICLE JJ FEW NNS,a,great,many,friends,8,0.07312091503267974
