source,sentence,sentence_idx,construction,pattern,DT,ADJ,NUMERAL,NOUN,ADV,n,percent
babylm_sents,It'll be on for a few more hours.,7864696,a few more hours,DT JJ CD NNS,a,few,more,hours,NA,25,0.14471968709256844
babylm_sents,"I'm a rich man, and have a great many friends.",7872210,a great many friends,DT JJ CD NNS,a,great,many,friends,NA,8,0.2837896566710126
babylm_sents,"I'll need a few more days, though.",7878023,a few more days,DT JJ CD NNS,a,few,more,days,NA,70,0.07301173402868318
babylm_sents,I'll need a few more days though.,7879286,a few more days,DT JJ CD NNS,a,few,more,days,NA,70,0.07301173402868318
babylm_sents,"Hard to believe Dave killed Thumper over a lousy two weeks suspension, sir.",7884610,a lousy two weeks,DT JJ CD NNS,a,lousy,two,weeks,NA,2,0.48717948717948717
babylm_sents,"Hard to believe Dave killed Thumper over a lousy two weeks suspension, sir.",7885527,a lousy two weeks,DT JJ CD NNS,a,lousy,two,weeks,NA,2,0.48717948717948717
babylm_sents,"I have a few hundred things to do around here, in addition to raising a small child.",7893913,a few hundred things,DT JJ CD NNS,a,few,hundred,things,NA,2,0.4124293785310734
babylm_sents,"Because, hello, I have a few hundred things to do around here, in addition to raising a small child.",7894684,a few hundred things,DT JJ CD NNS,a,few,hundred,things,NA,2,0.4124293785310734
babylm_sents,I thought you'd recruit at least a few hundred men,7896254,a few hundred men,DT JJ CD NNS,a,few,hundred,men,NA,4,0.3294219904389396
babylm_sents,- Just a few more minutes.,7897186,a few more minutes,DT JJ CD NNS,a,few,more,minutes,NA,98,0.042590178183398525
babylm_sents,- Ju-just... a few more minutes.,7897190,a few more minutes,DT JJ CD NNS,a,few,more,minutes,NA,98,0.042590178183398525
babylm_sents,I have a few more questions I need to ask you.,7900856,a few more questions,DT JJ CD NNS,a,few,more,questions,NA,17,0.1899174272055628
babylm_sents,"- They want a few more hours for the revenue calculations, but they're saying it'll be today.",7918900,a few more hours,DT JJ CD NNS,a,few,more,hours,NA,25,0.14471968709256844
babylm_sents,"I knew that that was what was happening then and in a, in a matter of several seconds I suppose well I got up to him to come to his face and hold him and um that happened a few more moments.",8019964,a few more moments,DT JJ CD NNS,a,few,more,moments,NA,7,0.29595827900912647
babylm_sents,"Put a few stitches in them, they'll take me a few more miles.",8030628,a few more miles,DT JJ CD NNS,a,few,more,miles,NA,5,0.3137766188613646
babylm_sents,Up in the mountains the shopkeepers were just a few hundred feet from the summit.,8032587,a few hundred feet,DT JJ CD NNS,a,few,hundred,feet,NA,14,0.2094741416775315
babylm_sents,Or you could stay a few more days.,8033655,a few more days,DT JJ CD NNS,a,few,more,days,NA,70,0.07301173402868318
babylm_sents,"Well, you know, the big lebowski can feed a few more people.",8047588,a few more people,DT JJ CD NNS,a,few,more,people,NA,11,0.2542372881355932
babylm_sents,"Okay, if that means that Jackson could use a few thousand hours of therapy, I could've told you that myself.",8060771,a few thousand hours,DT JJ CD NNS,a,few,thousand,hours,NA,3,0.37114298131247286
babylm_sents,"Okay, if that means that Jackson could use a few thousand hours of therapy, I could've told you that myself.",8061256,a few thousand hours,DT JJ CD NNS,a,few,thousand,hours,NA,3,0.37114298131247286
babylm_sents,"Okay, if that means that Jackson could use a few thousand hours of therapy,",8061819,a few thousand hours,DT JJ CD NNS,a,few,thousand,hours,NA,3,0.37114298131247286
babylm_sents,"Perhaps the Inspector has a few more minutes, just to go over the rest of the pattern?",8068753,a few more minutes,DT JJ CD NNS,a,few,more,minutes,NA,98,0.042590178183398525
babylm_sents,A-And it'd keep the lights on for a few more years.,8115465,a few more years,DT JJ CD NNS,a,few,more,years,NA,22,0.16427640156453716
babylm_sents,You can look at a few more pictures of France with Lisa.,8123770,a few more pictures,DT JJ CD NNS,a,few,more,pictures,NA,2,0.4324206866579748
babylm_sents,Just a few more days then I will come and get you.,8140406,a few more days,DT JJ CD NNS,a,few,more,days,NA,70,0.07301173402868318
babylm_sents,We might earn a few more days.,8143915,a few more days,DT JJ CD NNS,a,few,more,days,NA,70,0.07301173402868318
babylm_sents,"I don't think a few more weeks will render you extinct, Winosaurus.",8148003,a few more weeks,DT JJ CD NNS,a,few,more,weeks,NA,7,0.3020425901781834
babylm_sents,A few more weeks.,8148005,a few more weeks,DT JJ CD NNS,A,few,more,weeks,NA,7,0.3020425901781834
babylm_sents,We just have to be patient for a few more months.,8179507,a few more months,DT JJ CD NNS,a,few,more,months,NA,8,0.2733594089526293
babylm_sents,"Just a few more hours, actually, is what I've been told.",8186264,a few more hours,DT JJ CD NNS,a,few,more,hours,NA,25,0.14471968709256844
babylm_sents,Just a few more minutes.,8186386,a few more minutes,DT JJ CD NNS,a,few,more,minutes,NA,98,0.042590178183398525
babylm_sents,"Just a few more hours, actually, is what I've been told.",8187633,a few more hours,DT JJ CD NNS,a,few,more,hours,NA,25,0.14471968709256844
babylm_sents,Just a few more minutes.,8187756,a few more minutes,DT JJ CD NNS,a,few,more,minutes,NA,98,0.042590178183398525
babylm_sents,"Just a few more hours, actually, is what I've been told.",8189053,a few more hours,DT JJ CD NNS,a,few,more,hours,NA,25,0.14471968709256844
babylm_sents,Just a few more minutes.,8189172,a few more minutes,DT JJ CD NNS,a,few,more,minutes,NA,98,0.042590178183398525
babylm_sents,My client has been a loyal account holder with this bank for a good ten years.,8196300,a good ten years,DT JJ CD NNS,a,good,ten,years,NA,5,0.32246849196001737
babylm_sents,I'll see him a few more times in my life.,8208250,a few more times,DT JJ CD NNS,a,few,more,times,NA,14,0.21555845284658845
babylm_sents,I told you to give me a few more days time.,8233921,a few more days,DT JJ CD NNS,a,few,more,days,NA,70,0.07301173402868318
babylm_sents,"So... if you can spare me a few more minutes,",8268217,a few more minutes,DT JJ CD NNS,a,few,more,minutes,NA,98,0.042590178183398525
babylm_sents,"Oh, and I wanted to thank you for going a full two weeks without a single termination.",8269457,a full two weeks,DT JJ CD NNS,a,full,two,weeks,NA,2,0.4454584963059539
babylm_sents,597)\3cHF0F0EF}Only a few more seconds!,8277411,a few more seconds,DT JJ CD NNS,a,few,more,seconds,NA,23,0.15471534115601912
babylm_sents,542)\3cHF2F1F2}Only a few more seconds!,8277417,a few more seconds,DT JJ CD NNS,a,few,more,seconds,NA,23,0.15471534115601912
babylm_sents,486)\3cHF2F2F2}Only a few more seconds!,8277423,a few more seconds,DT JJ CD NNS,a,few,more,seconds,NA,23,0.15471534115601912
babylm_sents,430)}Only a few more seconds!,8277431,a few more seconds,DT JJ CD NNS,a,few,more,seconds,NA,23,0.15471534115601912
babylm_sents,373)}Only a few more seconds!,8277439,a few more seconds,DT JJ CD NNS,a,few,more,seconds,NA,23,0.15471534115601912
babylm_sents,Just a few more metres!,8286827,a few more metres,DT JJ CD NNS,a,few,more,metres,NA,2,0.4280747501086484
babylm_sents,"Spend a few more pennies now and keep your work force, Thomas.",8296655,a few more pennies,DT JJ CD NNS,a,few,more,pennies,NA,2,0.4315514993481095
babylm_sents,"Spend a few more pennies now and keep your workforce, Thomas.",8297165,a few more pennies,DT JJ CD NNS,a,few,more,pennies,NA,2,0.4315514993481095
babylm_sents,"I need to check on a few more things,",8330829,a few more things,DT JJ CD NNS,a,few,more,things,NA,26,0.1338548457192525
babylm_sents,"So it just makes a lot of sense giving a few thousand dollars,",8343873,a few thousand dollars,DT JJ CD NNS,a,few,thousand,dollars,NA,8,0.2768361581920904
babylm_sents,A few hundred dollars.,8352692,a few hundred dollars,DT JJ CD NNS,A,few,hundred,dollars,NA,12,0.24424163407214255
babylm_sents,"I know a few more people that I could call or we could work for free for a while just to make a point, and that would make a very big point.",8395798,a few more people,DT JJ CD NNS,a,few,more,people,NA,11,0.2542372881355932
babylm_sents,I know a few more people that i could call,8396807,a few more people,DT JJ CD NNS,a,few,more,people,NA,11,0.2542372881355932
babylm_sents,I've been on the wrong end of her wrath a good many times.,8405203,a good many times,DT JJ CD NNS,a,good,many,times,NA,9,0.2664059104737071
babylm_sents,"Delegates are already gathering in Philadelphia for what, in a mere seven days, could change the course of American history.",8432538,a mere seven days,DT JJ CD NNS,a,mere,seven,days,NA,2,0.4923946110386788
babylm_sents,"Well, only a few more hours.",8482128,a few more hours,DT JJ CD NNS,a,few,more,hours,NA,25,0.14471968709256844
babylm_sents,"A great many things, back to the day we met.",8498097,a great many things,DT JJ CD NNS,A,great,many,things,NA,42,0.09126466753585398
babylm_sents,Gotta let him bake a few more minutes.,8502853,a few more minutes,DT JJ CD NNS,a,few,more,minutes,NA,98,0.042590178183398525
babylm_sents,And we have a few more examples.,8505039,a few more examples,DT JJ CD NNS,a,few,more,examples,NA,6,0.30725771403737506
babylm_sents,"Yes, you've learned a great many notes, Your Highness.",8516424,a great many notes,DT JJ CD NNS,a,great,many,notes,NA,2,0.4758800521512386
babylm_sents,"Yes, you've learned a great many notes, Your Highness.",8518058,a great many notes,DT JJ CD NNS,a,great,many,notes,NA,2,0.4758800521512386
babylm_sents,I've been a lawman here for a good many years.,8561934,a good many years,DT JJ CD NNS,a,good,many,years,NA,21,0.18252933507170796
babylm_sents,You ask a great many questions!,8575942,a great many questions,DT JJ CD NNS,a,great,many,questions,NA,3,0.3867883528900478
babylm_sents,There are a great many things I don't know.,8575944,a great many things,DT JJ CD NNS,a,great,many,things,NA,42,0.09126466753585398
babylm_sents,"I've heard a great many things about you, but they didn't include cooking.",8576312,a great many things,DT JJ CD NNS,a,great,many,things,NA,42,0.09126466753585398
babylm_sents,I can wait a few more hours.,8582356,a few more hours,DT JJ CD NNS,a,few,more,hours,NA,25,0.14471968709256844
babylm_sents,I can wait a few more hours.,8583853,a few more hours,DT JJ CD NNS,a,few,more,hours,NA,25,0.14471968709256844
babylm_sents,I said some unidentified individuals managed to fend off... the helicopter attack and save a great many lives.,8604470,a great many lives,DT JJ CD NNS,a,great,many,lives,NA,2,0.4724033029117775
babylm_sents,"The other night, you got me thinking, so I went back in, I did a few more tests.",8641910,a few more tests,DT JJ CD NNS,a,few,more,tests,NA,7,0.29900043459365494
babylm_sents,You'd better stay here a few more days.,8653829,a few more days,DT JJ CD NNS,a,few,more,days,NA,70,0.07301173402868318
babylm_sents,"I must say, it's an interesting first 20 minutes.",8690779,an interesting first 20 minutes,DT JJ JJ CD NNS,an,interesting & first,20,minutes,NA,2,0.4863102998696219
babylm_sents,"I must say, it's an interesting first 20 minutes.",8692704,an interesting first 20 minutes,DT JJ JJ CD NNS,an,interesting & first,20,minutes,NA,2,0.4863102998696219
babylm_sents,There's still a few more hours left in Valentine's Day.,8695967,a few more hours,DT JJ CD NNS,a,few,more,hours,NA,25,0.14471968709256844
babylm_sents,"A few more clicks, we'll rest.",8728831,a few more clicks,DT JJ CD NNS,A,few,more,clicks,NA,2,0.41851368970013036
babylm_sents,"Salem, it's only a few hundred dollars.",8758501,a few hundred dollars,DT JJ CD NNS,a,few,hundred,dollars,NA,12,0.24424163407214255
babylm_sents,I need a few more things to make the margaritas,8760531,a few more things,DT JJ CD NNS,a,few,more,things,NA,26,0.1338548457192525
babylm_sents,"I just, uh, have a few more things to take care of.",8780775,a few more things,DT JJ CD NNS,a,few,more,things,NA,26,0.1338548457192525
babylm_sents,"A few more days, and he will be on our side.",8793423,a few more days,DT JJ CD NNS,A,few,more,days,NA,70,0.07301173402868318
babylm_sents,I'll have a few more beers.,8798558,a few more beers,DT JJ CD NNS,a,few,more,beers,NA,2,0.4150369404606693
babylm_sents,A few more minutes won't kill us.,8804440,a few more minutes,DT JJ CD NNS,A,few,more,minutes,NA,98,0.042590178183398525
babylm_sents,A great many things!,8816092,a great many things,DT JJ CD NNS,A,great,many,things,NA,42,0.09126466753585398
babylm_sents,I think he was capable of being a great many things.,8832011,a great many things,DT JJ CD NNS,a,great,many,things,NA,42,0.09126466753585398
babylm_sents,There are just a few more questions I'd like to ask for security reasons.,8842603,a few more questions,DT JJ CD NNS,a,few,more,questions,NA,17,0.1899174272055628
babylm_sents,"I-I needed more time, so she agreed to stay in town for a few more days.",8876241,a few more days,DT JJ CD NNS,a,few,more,days,NA,70,0.07301173402868318
babylm_sents,"I know, which is why I gave her an extra 30 minutes.",8880671,an extra 30 minutes,DT JJ CD NNS,an,extra,30,minutes,NA,3,0.3607127335940895
babylm_sents,"I, I still have a few more questions.",8881396,a few more questions,DT JJ CD NNS,a,few,more,questions,NA,17,0.1899174272055628
babylm_sents,Your husband was hypotensive for a good 20 minutes.,8896317,a good 20 minutes,DT JJ CD NNS,a,good,20,minutes,NA,3,0.37896566710126034
babylm_sents,I have to stay at home for a few more days.,8899310,a few more days,DT JJ CD NNS,a,few,more,days,NA,70,0.07301173402868318
babylm_sents,- A few more hours.,8900510,a few more hours,DT JJ CD NNS,A,few,more,hours,NA,25,0.14471968709256844
babylm_sents,We will need a few more tests.,8914961,a few more tests,DT JJ CD NNS,a,few,more,tests,NA,7,0.29900043459365494
babylm_sents,"A few more feet, you can officially check marathon off your bucket list.",8925938,a few more feet,DT JJ CD NNS,A,few,more,feet,NA,3,0.3672316384180791
babylm_sents,A few more questions.,8938877,a few more questions,DT JJ CD NNS,A,few,more,questions,NA,17,0.1899174272055628
babylm_sents,"Well, Jesse's gonna help us with a few more things.",8948839,a few more things,DT JJ CD NNS,a,few,more,things,NA,26,0.1338548457192525
babylm_sents,Just a few more seconds.,8949860,a few more seconds,DT JJ CD NNS,a,few,more,seconds,NA,23,0.15471534115601912
babylm_sents,"It's a star that is a little bit older than the Sun, a few billion years older.",8952399,a few billion years,DT JJ CD NNS,a,few,billion,years,NA,4,0.327683615819209
babylm_sents,"Well, since I'm not gonna find out about this article for a few more weeks, I'm gonna be short next week too.",8962536,a few more weeks,DT JJ CD NNS,a,few,more,weeks,NA,7,0.3020425901781834
babylm_sents,Spent a good five months figuring out smuggling routes up in Indian Ridge.,9002671,a good five months,DT JJ CD NNS,a,good,five,months,NA,2,0.45588874402433727
babylm_sents,Time to add a few more crosses to Carrion Road.,9003290,a few more crosses,DT JJ CD NNS,a,few,more,crosses,NA,2,0.41938287700999566
babylm_sents,Spent a good five months figuring out smuggling routes up in Indian Ridge.,9003585,a good five months,DT JJ CD NNS,a,good,five,months,NA,2,0.45588874402433727
babylm_sents,Time to add a few more crosses to carrion road.,9004221,a few more crosses,DT JJ CD NNS,a,few,more,crosses,NA,2,0.41938287700999566
babylm_sents,"And let's just keep it an extra 30 seconds, just to be sure.",9028739,an extra 30 seconds,DT JJ CD NNS,an,extra,30,seconds,NA,3,0.36201651455888745
babylm_sents,"I mean, you're going back a good many years.",9035633,a good many years,DT JJ CD NNS,a,good,many,years,NA,21,0.18252933507170796
babylm_sents,You have to look them right in the eye for a good three minutes.,9075956,a good three minutes,DT JJ CD NNS,a,good,three,minutes,NA,2,0.46197305519339416
babylm_sents,You have to look them right in the eye for a good three minutes.,9076677,a good three minutes,DT JJ CD NNS,a,good,three,minutes,NA,2,0.46197305519339416
babylm_sents,We're gonna need to run a few more tests.,9081234,a few more tests,DT JJ CD NNS,a,few,more,tests,NA,7,0.29900043459365494
babylm_sents,Can we not have a few more minutes?,9084697,a few more minutes,DT JJ CD NNS,a,few,more,minutes,NA,98,0.042590178183398525
babylm_sents,We'll just wait a few more minutes and...,9105432,a few more minutes,DT JJ CD NNS,a,few,more,minutes,NA,98,0.042590178183398525
babylm_sents,"- We've only got a few more hours before it opens, so, um, really, there's way too much work to be done in one day and not enough people, and everybody's frustrated, which isn't helping.",9118048,a few more hours,DT JJ CD NNS,a,few,more,hours,NA,25,0.14471968709256844
babylm_sents,There's a few more people to come.,9139724,a few more people,DT JJ CD NNS,a,few,more,people,NA,11,0.2542372881355932
babylm_sents,We just have a few more questions.,9160147,a few more questions,DT JJ CD NNS,a,few,more,questions,NA,17,0.1899174272055628
babylm_sents,"It's gonna take a few more hours, I'm afraid.",9160681,a few more hours,DT JJ CD NNS,a,few,more,hours,NA,25,0.14471968709256844
babylm_sents,I thought you had a few more weeks.,9189735,a few more weeks,DT JJ CD NNS,a,few,more,weeks,NA,7,0.3020425901781834
babylm_sents,A few more days and I was going to call on the sheriff.,9216802,a few more days,DT JJ CD NNS,A,few,more,days,NA,70,0.07301173402868318
babylm_sents,We'll just hang out here a few more minutes for him to leave.,9233005,a few more minutes,DT JJ CD NNS,a,few,more,minutes,NA,98,0.042590178183398525
babylm_sents,"I know it's tough being stuck in a small space, but it's only for a few more minutes.",9270143,a few more minutes,DT JJ CD NNS,a,few,more,minutes,NA,98,0.042590178183398525
babylm_sents,"Actually, there's been a little hiccup with the photo montage, but the good news is, you'll have an extra 15 minutes to play with at the assembly.",9305109,an extra 15 minutes,DT JJ CD NNS,an,extra,15,minutes,NA,2,0.40460669274228594
babylm_sents,Give you a few more minutes -- seconds.,9306884,a few more minutes,DT JJ CD NNS,a,few,more,minutes,NA,98,0.042590178183398525
babylm_sents,"Start over, but, God, if I'm right, if just a little part of you came back to check on Elena, who's had an unbearable 4 months, or Alaric, who just came back from the dead,",9309434,an unbearable 4 months,DT JJ CD NNS,an,unbearable,4,months,NA,2,0.49934810951760106
babylm_sents,"We fear a great many things, but we fear nothing most of all.",9332077,a great many things,DT JJ CD NNS,a,great,many,things,NA,42,0.09126466753585398
babylm_sents,"We fear a great many things, but we fear nothing most of all.",9333700,a great many things,DT JJ CD NNS,a,great,many,things,NA,42,0.09126466753585398
babylm_sents,"We fear a great many things, but we fear nothing most of all.",9335435,a great many things,DT JJ CD NNS,a,great,many,things,NA,42,0.09126466753585398
babylm_sents,Only a few more moments before you can make your wish.,9345319,a few more moments,DT JJ CD NNS,a,few,more,moments,NA,7,0.29595827900912647
babylm_sents,It's just for a few more days.,9352719,a few more days,DT JJ CD NNS,a,few,more,days,NA,70,0.07301173402868318
babylm_sents,"I mean, it's just for a few more days, darling.",9354140,a few more days,DT JJ CD NNS,a,few,more,days,NA,70,0.07301173402868318
babylm_sents,"A few hundred metres away, on Rue Boissière, a similar device exploded almost simultaneously at the Allied Metal Industries HQ,",9392146,a few hundred metres,DT JJ CD NNS,A,few,hundred,metres,NA,9,0.26249456757931333
babylm_sents,- He's been gone a good 20 minutes.,9395829,a good 20 minutes,DT JJ CD NNS,a,good,20,minutes,NA,3,0.37896566710126034
babylm_sents,"Just a few more moments, huh?",9423726,a few more moments,DT JJ CD NNS,a,few,more,moments,NA,7,0.29595827900912647
babylm_sents,"Just a few more moments, huh?",9425329,a few more moments,DT JJ CD NNS,a,few,more,moments,NA,7,0.29595827900912647
babylm_sents,Just a few more moments!,9426223,a few more moments,DT JJ CD NNS,a,few,more,moments,NA,7,0.29595827900912647
babylm_sents,"Just a few more moments, huh?",9426932,a few more moments,DT JJ CD NNS,a,few,more,moments,NA,7,0.29595827900912647
babylm_sents,Stay a few more years...,9468002,a few more years,DT JJ CD NNS,a,few,more,years,NA,22,0.16427640156453716
babylm_sents,"Just need a few more minutes, Captain.",9471697,a few more minutes,DT JJ CD NNS,a,few,more,minutes,NA,98,0.042590178183398525
babylm_sents,A few more seconds.,9471771,a few more seconds,DT JJ CD NNS,A,few,more,seconds,NA,23,0.15471534115601912
babylm_sents,If she'd made it a few more metres...,9471920,a few more metres,DT JJ CD NNS,a,few,more,metres,NA,2,0.4280747501086484
babylm_sents,"- A few more seconds, Captain.",9506314,a few more seconds,DT JJ CD NNS,A,few,more,seconds,NA,23,0.15471534115601912
babylm_sents,"A few more seconds, Captain.",9506966,a few more seconds,DT JJ CD NNS,A,few,more,seconds,NA,23,0.15471534115601912
babylm_sents,"We have got a good 10 minutes before my interrogation, and I bet a young buck like you can do a lot in 10 minutes.",9579261,a good 10 minutes,DT JJ CD NNS,a,good,10,minutes,NA,2,0.45328118209474144
babylm_sents,We have got a good 10 minutes before my interrogation.,9580072,a good 10 minutes,DT JJ CD NNS,a,good,10,minutes,NA,2,0.45328118209474144
babylm_sents,It's been a rough couple days.,9582887,a rough couple days,DT JJ CD NNS,a,rough,couple,days,NA,4,0.35549760973489786
babylm_sents,It's been a rough couple days.,9583510,a rough couple days,DT JJ CD NNS,a,rough,couple,days,NA,4,0.35549760973489786
babylm_sents,"But in just a few thousand years, as the axis begins to move, the Earth's North Pole will point to a different place in the sky.",9602068,a few thousand years,DT JJ CD NNS,a,few,thousand,years,NA,21,0.17340286831812254
babylm_sents,"And then, within just a few thousand years, conditions would change.",9602082,a few thousand years,DT JJ CD NNS,a,few,thousand,years,NA,21,0.17340286831812254
babylm_sents,I was hoping for a good six months.,9607968,a good six months,DT JJ CD NNS,a,good,six,months,NA,5,0.3202955236853542
babylm_sents,Had a few more beers.,9612131,a few more beers,DT JJ CD NNS,a,few,more,beers,NA,2,0.4150369404606693
babylm_sents,"Just a few more questions, really.",9614093,a few more questions,DT JJ CD NNS,a,few,more,questions,NA,17,0.1899174272055628
babylm_sents,He just needed a few more races.,9628420,a few more races,DT JJ CD NNS,a,few,more,races,NA,4,0.33463711429813126
babylm_sents,I just needed a few more races.,9629721,a few more races,DT JJ CD NNS,a,few,more,races,NA,4,0.33463711429813126
babylm_sents,He just needed a few more races.,9630895,a few more races,DT JJ CD NNS,a,few,more,races,NA,4,0.33463711429813126
babylm_sents,I just need a few more races.,9632234,a few more races,DT JJ CD NNS,a,few,more,races,NA,4,0.33463711429813126
babylm_sents,'Ma'am just a few more minutes.. ',9636294,a few more minutes,DT JJ CD NNS,a,few,more,minutes,NA,98,0.042590178183398525
babylm_sents,"But if I don't make a phone call, it will go viral to a few million people.",9653336,a few million people,DT JJ CD NNS,a,few,million,people,NA,3,0.3646240764884833
babylm_sents,"W-W-Wherever you find people with heads up their asses, someone wants a piece of your grandpa, and a lot of versions of me had the same problem, so a few thousand versions of me had the ingenious idea",9656257,a few thousand versions,DT JJ CD NNS,a,few,thousand,versions,NA,3,0.3737505432420687
babylm_sents,"Of me on different timelines had the same problem, so a few thousand versions of me had the",9656982,a few thousand versions,DT JJ CD NNS,a,few,thousand,versions,NA,3,0.3737505432420687
babylm_sents,"The same problem, so a few thousand versions of me had the ingenious idea of banding",9656983,a few thousand versions,DT JJ CD NNS,a,few,thousand,versions,NA,3,0.3737505432420687
babylm_sents,A staggering 100 billion gallons of water is used every year in the United States.,9657868,a staggering 100 billion gallons,DT JJ CD CD NNS,A,staggering,100 & billion,gallons,NA,2,0.49674054758800523
babylm_sents,"So that's an additional eight months ofwateruse, land use, feed, waste and interms ofacarbon footprint, that's a huge difference.",9658277,an additional eight months,DT JJ CD NNS,an,additional,eight,months,NA,3,0.3568013906996958
babylm_sents,And we'd raise probably a couple dozen rabbits each year.,9658556,a couple dozen rabbits,DT JJ CD NNS,a,couple,dozen,rabbits,NA,3,0.3594089526292916
babylm_sents,A staggering 100 billion gallons of water is used every year in the United States.,9658803,a staggering 100 billion gallons,DT JJ CD CD NNS,A,staggering,100 & billion,gallons,NA,2,0.49674054758800523
babylm_sents,"Those two smaller ones there, you know, they could grow up a few more months.",9659175,a few more months,DT JJ CD NNS,a,few,more,months,NA,8,0.2733594089526293
babylm_sents,"So that's an additional eight months of water use, land use, feed, waste and in terms of a carbon footprint, that's a huge difference.",9659217,an additional eight months,DT JJ CD NNS,an,additional,eight,months,NA,3,0.3568013906996958
babylm_sents,And we'd raise probably a couple dozen rabbits each year.,9659498,a couple dozen rabbits,DT JJ CD NNS,a,couple,dozen,rabbits,NA,3,0.3594089526292916
babylm_sents,The two smaller ones can grow for a few more months.,9660148,a few more months,DT JJ CD NNS,a,few,more,months,NA,8,0.2733594089526293
babylm_sents,"That's an additional eight months of water use, land use, feed, waste.",9660190,an additional eight months,DT JJ CD NNS,an,additional,eight,months,NA,3,0.3568013906996958
babylm_sents,We'd raise probably a couple dozen rabbits each year.,9660474,a couple dozen rabbits,DT JJ CD NNS,a,couple,dozen,rabbits,NA,3,0.3594089526292916
babylm_sents,I just need a few more days.,9705554,a few more days,DT JJ CD NNS,a,few,more,days,NA,70,0.07301173402868318
babylm_sents,I just need a few more days.,9706352,a few more days,DT JJ CD NNS,a,few,more,days,NA,70,0.07301173402868318
babylm_sents,Because a few more calls and I'll be able to arrest you for impeding a murder investigation.,9711855,a few more calls,DT JJ CD NNS,a,few,more,calls,NA,2,0.4176445023902651
babylm_sents,The scientific world is awake only a few thousand years ago.,9742458,a few thousand years,DT JJ CD NNS,a,few,thousand,years,NA,21,0.17340286831812254
babylm_sents,Just a few more minutes and I'll take you back to bed.,9753941,a few more minutes,DT JJ CD NNS,a,few,more,minutes,NA,98,0.042590178183398525
babylm_sents,"And now we were literally, all of us, you know, on the balls of our ass, going from town to town in a van, singing for a few hundred people.",9758138,a few hundred people,DT JJ CD NNS,a,few,hundred,people,NA,8,0.26988265971316816
babylm_sents,"After the galaxy show, we had a few more shows.",9758806,a few more shows,DT JJ CD NNS,a,few,more,shows,NA,2,0.43415906127770537
babylm_sents,"[narration] With a few more clicks on his milometer,",9760010,a few more clicks,DT JJ CD NNS,a,few,more,clicks,NA,2,0.41851368970013036
babylm_sents,"Well, let me just give you a few more details",9799712,a few more details,DT JJ CD NNS,a,few,more,details,NA,5,0.3116036505867014
babylm_sents,Just a few more minutes.,9801046,a few more minutes,DT JJ CD NNS,a,few,more,minutes,NA,98,0.042590178183398525
babylm_sents,"Start over, but, God, if I'm right, if just a little part of you came back to check on Elena, who's had an unbearable 4 months, or Alaric, who just came back from the dead,",9805990,an unbearable 4 months,DT JJ CD NNS,an,unbearable,4,months,NA,2,0.49934810951760106
babylm_sents,"Well, we just need a few more minutes.",9813369,a few more minutes,DT JJ CD NNS,a,few,more,minutes,NA,98,0.042590178183398525
babylm_sents,"I think it's a good five minutes, though.",9818980,a good five minutes,DT JJ CD NNS,a,good,five,minutes,NA,4,0.34159061277705344
babylm_sents,"I think it's a good five minutes, though.",9820238,a good five minutes,DT JJ CD NNS,a,good,five,minutes,NA,4,0.34159061277705344
babylm_sents,"Wow, there's a few more people",9838671,a few more people,DT JJ CD NNS,a,few,more,people,NA,11,0.2542372881355932
babylm_sents,It took yet another few thousand years until three brilliant scientists unlocked the secrets of the true lives of the stars.,9876939,another few thousand years,DT JJ CD NNS,another,few,thousand,years,NA,21,0.17340286831812254
babylm_sents,"Another few hundred million years, and they'll drift apart and go their separate ways, never to meet again.",9877048,another few hundred million years,DT JJ CD CD NNS,Another,few,hundred & million,years,NA,6,0.30465015210777924
babylm_sents,"In a few million years, when Alnilam runs out of fuel, it, too, will go supernova.",9877112,a few million years,DT JJ CD NNS,a,few,million,years,NA,13,0.2333767926988266
babylm_sents,"A few more minutes, Colonel.",9880859,a few more minutes,DT JJ CD NNS,A,few,more,minutes,NA,98,0.042590178183398525
babylm_sents,His sentence is extended in an additional two years.,9900327,an additional two years,DT JJ CD NNS,an,additional,two,years,NA,4,0.32420686657974795
babylm_sents,His sentence is extended an additional two years.,9901371,an additional two years,DT JJ CD NNS,an,additional,two,years,NA,4,0.32420686657974795
babylm_sents,I got Eddie up to a good five minutes before he had to move into the spare room.,9904297,a good five minutes,DT JJ CD NNS,a,good,five,minutes,NA,4,0.34159061277705344
babylm_sents,to say a few more things do drop in.,9904990,a few more things,DT JJ CD NNS,a,few,more,things,NA,26,0.1338548457192525
babylm_sents,You still had ten seconds.. to say a few more things.,9906005,a few more things,DT JJ CD NNS,a,few,more,things,NA,26,0.1338548457192525
babylm_sents,"not much more than that alright,yeh,was a big more than that fine,OK,yeh,was a few hundred dollars more than that,but i was working hard",9914737,a few hundred dollars,DT JJ CD NNS,a,few,hundred,dollars,NA,12,0.24424163407214255
babylm_sents,I'm gonna be just a few more seconds.,9925920,a few more seconds,DT JJ CD NNS,a,few,more,seconds,NA,23,0.15471534115601912
babylm_sents,I'm gonna be just a few more seconds.,9928418,a few more seconds,DT JJ CD NNS,a,few,more,seconds,NA,23,0.15471534115601912
babylm_sents,- Just a few more times.,9928484,a few more times,DT JJ CD NNS,a,few,more,times,NA,14,0.21555845284658845
