sentence_idx,construction,pos,DT,ADJ,NUMERAL,NOUN,n,percent
1426437,a simple two - axis,ARTICLE JJ CD HYPH NNS,a,simple,two -,axis,1,0.9473039215686274
1429064,a shared room or two separate rooms,ARTICLE VBN NN CC CD JJ NNS,a,shared room or,two,separate rooms,1,0.9419934640522876
1487488,a local nursing home eight days,ARTICLE JJ NN NN CD NNS,a,local nursing home,eight,days,1,0.8709150326797386
1493174,a cold deck three times,ARTICLE JJ NN CD NNS,a,cold deck,three,times,1,0.7826797385620915
1504424,an older brother and two younger sisters,ARTICLE JJR NN CC CD JJR NNS,an,older brother and,two,younger sisters,1,0.8995098039215687
1510160,a minimum 40 trams,ARTICLE JJ CD NNS,a,minimum,40,trams,1,0.8839869281045751
1530493,a giant gold statue several stories,ARTICLE JJ NN NN FEW NNS,a,giant gold statue,several,stories,1,0.8251633986928104
1538017,a robust 92 years,ARTICLE JJ CD NNS,a,robust,92,years,1,0.9309640522875817
1571540,an optimum 30 degrees,ARTICLE JJ CD NNS,an,optimum,30,degrees,1,0.9003267973856209
1572466,a chemical weapon- 1 t 's,ARTICLE JJ NN CD NN NNS,a,chemical weapon-,1,t 's,1,0.7781862745098039
1582467,"a naval fleet and 5,000 troops",ARTICLE JJ NN CC CD NNS,a,naval fleet and,"5,000",troops,1,0.889297385620915
1601049,a little village 15 kilometres,ARTICLE JJ NN CD NNS,a,little village,15,kilometres,1,0.8696895424836601
1606136,a team - record 71 points,ARTICLE NN HYPH RECORD CD NNS,a,team - record,71,points,1,0.9669117647058824
1608243,a franchise - high 252 goals,ARTICLE NN HYPH JJ CD NNS,a,franchise - high,252,goals,1,0.8169934640522876
1609071,a club - low 726 penalty minutes,ARTICLE NN HYPH JJ CD NN NNS,a,club - low,726,penalty minutes,1,0.7810457516339869
1609098,a league - high five players,ARTICLE NN HYPH JJ CD NNS,a,league - high,five,players,1,0.8598856209150327
1613585,a planar structure and three - fold rotation axes,ARTICLE JJ NN CC CD HYPH JJ NN NNS,a,planar structure and,three -,fold rotation axes,1,0.9080882352941176
1638126,a busy two days,ARTICLE JJ CD NNS,a,busy,two,days,1,0.7728758169934641
1641968,a giant whirlpool and four continents,ARTICLE JJ NN CC CD NNS,a,giant whirlpool and,four,continents,1,0.8259803921568627
1644880,an unmatched 334 goals,ARTICLE JJ CD NNS,an,unmatched,334,goals,1,0.9791666666666666
1655663,a much shorter version two years,ARTICLE RB JJR NN CD NNS,a,much shorter version,two,years,1,0.8856209150326797
1674793,an unnamed potential backer three days,ARTICLE JJ JJ NN CD NNS,an,unnamed potential backer,three,days,1,0.9795751633986928
1677474,a local estimate ten years,ARTICLE JJ NN CD NNS,a,local estimate,ten,years,1,0.8705065359477124
1679525,a regular 26 episodes,ARTICLE JJ CD NNS,a,regular,26,episodes,1,0.9268790849673203
1679679,a splendid four years,ARTICLE JJ CD NNS,a,splendid,four,years,1,0.9587418300653595
1696960,a claimed 48 hours,ARTICLE VBN CD NNS,a,claimed,48,hours,1,0.7794117647058824
1732183,"a red hypergiant 1,212 times",ARTICLE JJ NN CD NNS,A,red hypergiant,"1,212",times,1,0.9252450980392157
1736427,an explosive decompression fourteen minutes,ARTICLE JJ NN CD NNS,an,explosive decompression,fourteen,minutes,1,0.8047385620915033
1736861,a red ribbon 1.25 inches,ARTICLE JJ NN CD NNS,a,red ribbon,1.25,inches,1,0.926062091503268
1740595,a minimal 1.6 watts,ARTICLE JJ CD NNS,a,minimal,1.6,watts,1,0.883578431372549
1742792,a known six men,ARTICLE VBN CD NNS,a,known,six,men,1,0.8533496732026143
1747117,a blue main sequence star 3.5 times,ARTICLE JJ JJ NN NN CD NNS,a,blue main sequence star,3.5,times,1,0.766748366013072
1747748,a new and more cautious approach towards dangers,ARTICLE JJ CC FEW JJ NN IN NNS,a,new and,more,cautious approach towards dangers,1,0.8897058823529411
1773829,an anti poll strategy and two hundred and eight thousand pounds,ARTICLE JJ JJ NN CC CD CD CC CD CD NNS,an,anti poll strategy and,two hundred and eight thousand,pounds,1,0.7589869281045751
1785856,a lowly 35 metres,ARTICLE JJ CD NNS,a,lowly,35,metres,1,0.8770424836601307
1809173,an added 37 cubic metres,ARTICLE VBN CD JJ NNS,an,added,37,cubic metres,1,0.7536764705882353
1810492,a japanese professional three - cushion billiards,ARTICLE JJ JJ CD HYPH NN NNS,a,japanese professional,three -,cushion billiards,1,0.8517156862745098
1814168,a breached caldera and two small summit craters,ARTICLE VBN NN CC CD JJ NN NNS,a,breached caldera and,two,small summit craters,1,0.7683823529411765
1815523,a long friendship and many years,ARTICLE JJ NN CC FEW NNS,a,long friendship and,many,years,1,0.8729575163398693
1820898,another full year and three months,ARTICLE JJ NN CC CD NNS,another,full year and,three,months,1,0.8214869281045751
1823198,a little baby six months,ARTICLE JJ NN CD NNS,a,little baby,six,months,1,0.8627450980392157
1838477,an allied attack two weeks,ARTICLE JJ NN CD NNS,an,allied attack,two,weeks,1,0.7561274509803921
1843103,an intense search and rescue operation several months,ARTICLE JJ NN CC NN NN FEW NNS,an,intense search and rescue operation,several,months,1,0.8484477124183006
1868208,a forlorn little trading station fifteen miles,ARTICLE JJ JJ NN NN CD NNS,a,forlorn little trading station,fifteen,miles,1,0.8161764705882353
1884709,a very creative fifteen minutes,ARTICLE RB JJ CD NNS,a,very creative,fifteen,minutes,1,0.9840686274509803
1886901,a planned five volumes,ARTICLE VBN CD NNS,a,planned,five,volumes,1,0.9084967320261438
1897498,"a larger , more complex coat of arms","ARTICLE JJR , FEW JJ NN IN NNS",a,"larger ,",more,complex coat of arms,1,0.8586601307189542
1899943,a new color so three x,ARTICLE JJ NN CC CD NNS,a,new color so,three,x,1,0.8909313725490197
1911041,an old chap but three tables,ARTICLE JJ NN CC CD NNS,an,old chap but,three,tables,1,0.8978758169934641
1919369,a massive structure 18 metres,ARTICLE JJ NN CD NNS,a,massive structure,18,metres,1,0.8811274509803921
1920550,a scottish woman two thousand pounds,ARTICLE JJ NN CD CD NNS,a,scottish woman,two thousand,pounds,1,0.9366830065359477
2016055,a blufftop location several miles,ARTICLE JJ NN FEW NNS,a,blufftop location,several,miles,1,0.7671568627450981
2023740,a glorified seven hundred people,ARTICLE JJ CD CD NNS,a,glorified,seven hundred,people,1,0.826797385620915
2025590,a grander effort three decades,ARTICLE JJR NN CD NNS,a,grander effort,three,decades,1,0.8312908496732027
2026778,a scoreless 90 minutes,ARTICLE JJ CD NNS,a,scoreless,90,minutes,1,0.9362745098039216
2030455,a healthy nation but more people,ARTICLE JJ NN CC FEW NNS,a,healthy nation but,more,people,1,0.8382352941176471
2031841,a vast circular structure several stories,ARTICLE JJ JJ NN FEW NNS,a,vast circular structure,several,stories,1,0.9828431372549019
2052904,a fantastic ten years,ARTICLE JJ CD NNS,a,fantastic,ten,years,1,0.809640522875817
2064184,a double - double 15 points,ARTICLE JJ HYPH NN CD NNS,a,double - double,15,points,1,0.7973856209150327
2064983,a single parent and two grandparents,ARTICLE JJ NN CC CD NNS,a,single parent and,two,grandparents,1,0.9497549019607843
2065192,an automatic and two seven - round clips,ARTICLE JJ CC CD CD HYPH NN NNS,an,automatic and,two seven -,round clips,1,0.7626633986928104
2065655,a record - high 185 underclassed draft prospects,ARTICLE RECORD HYPH JJ CD JJ NN NNS,a,record - high,185,underclassed draft prospects,1,0.923202614379085
2078326,a public road and several rural lanes,ARTICLE JJ NN CC FEW JJ NNS,a,public road and,several,rural lanes,1,0.9183006535947712
2082082,a new artwork and three extra songs,ARTICLE JJ NN CC CD JJ NNS,a,new artwork and,three,extra songs,1,0.8901143790849673
2087316,a faded plaid two inches,ARTICLE JJ NN CD NNS,a,faded plaid,two,inches,1,0.8084150326797386
2104037,a second ring two feet,ARTICLE JJ NN CD NNS,a,second ring,two,feet,1,0.9383169934640523
2118099,a terrible hurt ten years,ARTICLE JJ NN CD NNS,a,terrible hurt,ten,years,1,0.9685457516339869
2128587,a second round two weeks,ARTICLE JJ NN CD NNS,a,second round,two,weeks,1,0.9387254901960784
2131869,a central cupola and two rear dormers,ARTICLE JJ NN CC CD JJ NNS,a,central cupola and,two,rear dormers,1,0.7753267973856209
2138893,a fierce engagement two days,ARTICLE JJ NN CD NNS,a,fierce engagement,two,days,1,0.8120915032679739
2154138,a new world post nine eleven days,ARTICLE JJ NN NN CD CD NNS,a,new world post,nine eleven,days,1,0.8925653594771242
2158024,a popular 22 episodes,ARTICLE JJ CD NNS,a,popular,22,episodes,1,0.9113562091503268
2163799,a very very long twenty odd minutes,ARTICLE RB RB JJ CD JJ NNS,a,very very long,twenty,odd minutes,1,0.9910130718954249
2186327,a second time six weeks,ARTICLE JJ NN CD NNS,a,second time,six,weeks,1,0.9391339869281046
2194512,a local celebrity eight years,ARTICLE JJ NN CD NNS,a,local celebrity,eight,years,1,0.8700980392156863
2195921,an unfortunate love affair two years,ARTICLE JJ NN NN CD NNS,an,unfortunate love affair,two,years,1,0.9771241830065359
2206649,a red dwarf star 470 light years,ARTICLE JJ NN NN CD NN NNS,a,red dwarf star,470,light years,1,0.9248366013071896
2212824,a located circa 15 kilometers,ARTICLE VBN RB CD NNS,a,located circa,15,kilometers,1,0.8717320261437909
2215226,a rotated 90 degrees,ARTICLE VBN CD NNS,a,rotated,90,degrees,1,0.9313725490196079
2216557,a wild 5–4 metrostars,ARTICLE JJ CD NNPS,a,wild,5–4,metrostars,1,0.9959150326797386
2221679,a national selector several times,ARTICLE JJ NN FEW NNS,a,national selector,several,times,1,0.8876633986928104
2241175,a relatively privileged few people,ARTICLE RB JJ FEW NNS,a,relatively privileged,few,people,1,0.9285130718954249
2242632,a celebrated rhododendron walk and six national plant collections,ARTICLE JJ NN NN CC CD JJ NN NNS,a,celebrated rhododendron walk and,six,national plant collections,1,0.7749183006535948
2243023,a local shopping trip five days,ARTICLE JJ NN NN CD NNS,a,local shopping trip,five,days,1,0.8713235294117647
2270187,a main passenger concourse and 19 bus stands,ARTICLE JJ NN NN CC CD NN NNS,a,main passenger concourse and,19,bus stands,1,0.8782679738562091
2274374,a regular life and few needs,ARTICLE JJ NN CC FEW NNS,a,regular life and,few,needs,1,0.9276960784313726
2291935,"a stern , reserved man many years","ARTICLE JJ , JJ NN FEW NNS",a,"stern , reserved man",many,years,1,0.9607843137254902
2302859,a technical officer and three other personnel,ARTICLE JJ NN CC CD JJ NNS,a,technical officer and,three,other personnel,1,0.9673202614379085
2333714,a wild pursuit and several fruitless dashes,ARTICLE JJ NN CC FEW JJ NNS,a,wild pursuit and,several,fruitless dashes,1,0.9963235294117647
2356142,a low 3.3 revolutions,ARTICLE JJ CD NNS,a,low,3.3,revolutions,1,0.8758169934640523
2356448,"a separate , much more stringent set of regulations","ARTICLE JJ , RB FEW JJ NN IN NNS",a,"separate , much",more,stringent set of regulations,1,0.9407679738562091
2372881,an extrasolar planet 22.18 light years,ARTICLE JJ NN CD NN NNS,an,extrasolar planet,22.18,light years,1,0.8063725490196079
2390877,an honest 160 miles,ARTICLE JJ CD NNS,an,honest,160,miles,1,0.8398692810457516
2391857,a straight five dollars,ARTICLE JJ CD NNS,a,straight,five,dollars,1,0.9616013071895425
2398891,a palestinian village 13 kilometres,ARTICLE JJ NN CD NNS,a,palestinian village,13,kilometres,1,0.9040032679738562
2407523,a thick square minaret 10–15 meters,ARTICLE JJ JJ NN CD NNS,a,thick square minaret,10–15,meters,1,0.9693627450980392
2422643,an old maid forty times,ARTICLE JJ NN CD NNS,an,old maid,forty,times,1,0.8991013071895425
2424361,a bloody camcorder twelve hundred quid,ARTICLE JJ NN CD CD NNS,a,bloody camcorder,twelve hundred,quid,1,0.7663398692810458
2428775,an extremely short three bars,ARTICLE RB JJ CD NNS,an,extremely short,three,bars,1,0.8071895424836601
2430303,a german assault battalion and ten heavy artillery battalions,ARTICLE JJ NN NN CC CD JJ NN NNS,a,german assault battalion and,ten,heavy artillery battalions,1,0.8243464052287581
2445174,a dependent variable and one or more explanatory variables,ARTICLE JJ NN CC CD CC FEW JJ NNS,a,dependent variable and,one or more,explanatory variables,1,0.7928921568627451
2449003,an extremely precise three - dimensional map of stars,ARTICLE RB JJ CD HYPH JJ NN IN NNS,an,extremely precise,three -,dimensional map of stars,1,0.806781045751634
2474231,"a long , like seven or eight years","ARTICLE JJ , UH CD CC CD NNS",a,"long , like",seven or eight,years,1,0.8725490196078431
2479487,a faux marriage proposal and many other crimes,ARTICLE JJ NN NN CC FEW JJ NNS,a,faux marriage proposal and,many,other crimes,1,0.8104575163398693
2481243,an unseen five students,ARTICLE JJ CD NNS,an,unseen,five,students,1,0.9803921568627451
2526703,a new career - high 17 batters,ARTICLE JJ NN HYPH JJ CD NNS,a,new career - high,17,batters,1,0.8905228758169934
2543268,a favorite drink and many german,ARTICLE JJ NN CC FEW NNPS,a,favorite drink and,many,german,1,0.8108660130718954
2574948,an independent program and two more years,ARTICLE JJ NN CC CD FEW NNS,an,independent program and,two more,years,1,0.8459967320261438
2582459,a classic two selves,ARTICLE JJ CD NNS,a,classic,two,selves,1,0.7798202614379085
2583634,a rural area five miles,ARTICLE JJ NN CD NNS,a,rural area,five,miles,1,0.9325980392156863
2586023,a modern village hall and two croquet pitches,ARTICLE JJ NN NN CC CD NN NNS,a,modern village hall and,two,croquet pitches,1,0.8848039215686274
2611696,an underground laboratory ten kilometres,ARTICLE JJ NN CD NNS,an,underground laboratory,ten,kilometres,1,0.9758986928104575
2612251,a similar aged seed two years,ARTICLE JJ VBN NN CD NNS,a,similar aged seed,two,years,1,0.9452614379084967
2617102,a fixed approximation ratio formula_99 and probabilities,ARTICLE VBN NN NN CD CC NNS,a,fixed approximation ratio,formula_99 and,probabilities,1,0.8141339869281046
2626501,a multiple star system 39.5 light years,ARTICLE JJ NN NN CD NN NNS,a,multiple star system,39.5,light years,1,0.886437908496732
2650427,a sure man fifty paces,ARTICLE JJ NN CD NNS,a,sure man,fifty,paces,1,0.9644607843137255
2679776,a co - ed high school and two primary schools,ARTICLE JJ JJ JJ JJ NN CC CD JJ NNS,A,co - ed high school and,two,primary schools,1,0.7818627450980392
2702790,an old lady and three children,ARTICLE JJ NN CC CD NNS,an,old lady and,three,children,1,0.8986928104575164
2703646,a solid runway and more hangars,ARTICLE JJ NN CC FEW NNPS,a,solid runway and,more,hangars,1,0.9571078431372549
2727868,a late substitute four months,ARTICLE JJ NN CD NNS,a,late substitute,four,months,1,0.8594771241830066
2734879,a - very - many -,ARTICLE JJ RB JJ FEW NNS,a,- very -,many,-,1,0.7520424836601307
2735040,a total area 43.2 square miles,ARTICLE JJ NN CD JJ NNS,a,total area,43.2,square miles,1,0.9718137254901961
2735720,a very tight formation several lines,ARTICLE RB JJ NN FEW NNS,a,very tight formation,several,lines,1,0.9901960784313726
2744118,a team - best 7.3 yards,ARTICLE NN HYPH JJ CD NNS,a,team - best,7.3,yards,1,0.9665032679738562
2750640,a relatively new concept and many more studies,ARTICLE RB JJ NN CC FEW FEW NNS,a,relatively new concept and,many more,studies,1,0.9281045751633987
2771018,"a single , two - dimensional array of data","ARTICLE JJ , CD HYPH JJ NN IN NNS",a,"single ,",two -,dimensional array of data,1,0.9485294117647058
2772233,a school and league record 19 consecutive weeks,ARTICLE NN CC NN RECORD CD JJ NNS,a,school and league record,19,consecutive weeks,1,0.9354575163398693
2777372,a little dyestuff and three yards,ARTICLE JJ NN CC CD NNS,A,little dyestuff and,three,yards,1,0.8639705882352942
2803064,a sudden war three years,ARTICLE JJ NN CD NNS,a,sudden war,three,years,1,0.9632352941176471
2826802,a tiny voice two feet,ARTICLE JJ NN CD NNS,a,tiny voice,two,feet,1,0.9705882352941176
2843283,a silvery speck six thousand feet,ARTICLE JJ NN CD CD NNS,a,silvery speck,six thousand,feet,1,0.9448529411764706
2846076,a thin town eighty miles,ARTICLE JJ NN CD NNS,a,thin town,eighty,miles,1,0.9697712418300654
2847692,a trifling ten thousand pounds,ARTICLE JJ CD CD NNS,a,trifling,ten thousand,pounds,1,0.9734477124183006
2855901,a good about erm eight or nine years,ARTICLE JJ RB UH CD CC CD NNS,a,good about erm,eight or nine,years,1,0.8276143790849673
2879622,an additional approximately 600 deaths,ARTICLE JJ RB CD NNS,An,additional approximately,600,deaths,1,0.7540849673202614
2888078,an anti - tetanus injection 2 weeks,ARTICLE JJ JJ JJ NN CD NNS,an,anti - tetanus injection,2,weeks,1,0.758578431372549
2892372,a secret location several miles,ARTICLE JJ NN FEW NNS,a,secret location,several,miles,1,0.9395424836601307
2905044,"a bricked wall 0,5 metres",ARTICLE JJ NN CD NNS,a,bricked wall,"0,5",metres,1,0.7687908496732027
2916162,a busy and well developed shopping district and several shopping malls,ARTICLE JJ CC RB VBN NN NN CC FEW NN NNS,a,busy and well developed shopping district and,several,shopping malls,1,0.7736928104575164
2918996,a fast pace and many articles,ARTICLE JJ NN CC FEW NNS,a,fast pace and,many,articles,1,0.8100490196078431
2919092,a national total 160 students,ARTICLE JJ NN CD NNS,a,national total,160,students,1,0.8880718954248366
2941245,a large lion costume and 4 people,ARTICLE JJ NN NN CC CD NNS,a,large lion costume and,4,people,1,0.8553921568627451
2972841,a professional recruitment consultant and two people,ARTICLE JJ NN NN CC CD NNS,a,professional recruitment consultant and,two,people,1,0.9166666666666666
2985474,a resounding 83 % of people,ARTICLE JJ CD NN IN NNS,a,resounding,83,% of people,1,0.9297385620915033
3030420,a vigorous six months,ARTICLE JJ CD NNS,a,vigorous,six,months,1,0.991421568627451
3041113,a similar drought seven years,ARTICLE JJ NN CD NNS,a,similar drought,seven,years,1,0.946078431372549
3041689,"an important industrial city and 219,022 people",ARTICLE JJ JJ NN CC CD NNS,an,important industrial city and,"219,022",people,1,0.8447712418300654
3046396,a nice house three chimneys,ARTICLE JJ NN CD NNS,a,nice house,three,chimneys,1,0.8941993464052288
3052552,a pole - like object four hundred yards,ARTICLE NN HYPH JJ NN CD CD NNS,a,pole - like object,four hundred,yards,1,0.9097222222222222
3103584,"a millionth , six noughts","ARTICLE JJ , CD NNS",a,"millionth ,",six,noughts,1,0.8827614379084967
3109991,a good rest and two square meals,ARTICLE JJ NN CC CD JJ NNS,a,good rest and,two,square meals,1,0.829248366013072
3122690,an inside leaden shell three inches,ARTICLE JJ JJ NN CD NNS,an,inside leaden shell,three,inches,1,0.8480392156862745
3179698,"a very diverse , ninety six people","ARTICLE RB JJ , CD CD NNS",a,"very diverse ,",ninety six,people,1,0.9848856209150327
3180838,an international outcry two months,ARTICLE JJ NN CD NNS,an,international outcry,two,months,1,0.8500816993464052
3198839,a clenched fist several times,ARTICLE VBN NN FEW NNS,a,clenched fist,several,times,1,0.7802287581699346
3245595,a magical two minutes,ARTICLE JJ CD NNS,a,magical,two,minutes,1,0.877859477124183
3253458,an orbital inclination 30.7 degrees,ARTICLE JJ NN CD NNS,an,orbital inclination,30.7,degrees,1,0.9019607843137255
3264754,a really fun twenty two minutes,ARTICLE RB JJ CD CD NNS,A,really fun,twenty two,minutes,1,0.9211601307189542
3311783,an illustrious 11 years,ARTICLE JJ CD NNS,an,illustrious,11,years,1,0.8443627450980392
3315146,an american grade i stakes,ARTICLE JJ NN CD NNS,an,american grade,i,stakes,1,0.7565359477124183
3335006,a goody - four - shoes,ARTICLE JJ HYPH CD HYPH NNS,a,goody -,four -,shoes,1,0.8304738562091504
3353761,a partial hysterectomy four years,ARTICLE JJ NN CD NNS,a,partial hysterectomy,four,years,1,0.9056372549019608
3371739,a long time   15 years,ARTICLE JJ NN CD CD NNS,a,long time,15 years,NA,1,0.8741830065359477
3394575,a unanimous 151 presbyteries,ARTICLE JJ CD NNS,a,unanimous,151,presbyteries,1,0.9750816993464052
3401794,an operational plan and more people,ARTICLE JJ NN CC FEW NNS,an,operational plan and,more,people,1,0.8999183006535948
3417706,a nice color-- minus 2 times,ARTICLE JJ NN CC CD NNS,a,nice color-- minus,2,times,1,0.8937908496732027
3422985,a sacred design and few rugs,ARTICLE JJ NN CC FEW NNS,a,sacred design and,few,rugs,1,0.9334150326797386
3444557,a crude telescope four hundred years,ARTICLE JJ NN CD CD NNS,a,crude telescope,four hundred,years,1,0.7888071895424836
3445909,a political outcast two years,ARTICLE JJ NN CD NNS,a,political outcast,two,years,1,0.9101307189542484
3456975,a further erm sixteen hectares,ARTICLE JJ UH CD NNS,a,further erm,sixteen,hectares,1,0.8227124183006536
3458145,a political prisoner three times,ARTICLE JJ NN CD NNS,a,political prisoner,three,times,1,0.9105392156862745
3459717,an appropriate hundred and twenty two hectares,ARTICLE JJ CD CC CD CD NNS,an,appropriate,hundred and twenty two,hectares,1,0.7593954248366013
3482265,a white crescent and four five - pointed stars,ARTICLE JJ NN CC CD CD HYPH JJ NNS,a,white crescent and,four five -,pointed stars,1,0.9938725490196079
3558429,a pretty wacky last four years,ARTICLE RB JJ JJ CD NNS,a,pretty wacky last,four,years,1,0.9150326797385621
3567195,a terrible accident ten years,ARTICLE JJ NN CD NNS,a,terrible accident,ten,years,1,0.9681372549019608
3639197,a vertical diameter and two rings,ARTICLE JJ NN CC CD NNS,a,vertical diameter and,two,rings,1,0.9836601307189542
3645478,another little person several years,ARTICLE JJ NN FEW NNS,another,little person,several,years,1,0.8672385620915033
3661845,a painful three months,ARTICLE JJ CD NNS,a,painful,three,months,1,0.9035947712418301
3689133,a great mystery and many people,ARTICLE JJ NN CC FEW NNS,a,great mystery and,many,people,1,0.8345588235294118
3744613,a goalless 90 minutes,ARTICLE JJ CD NNS,a,goalless,90,minutes,1,0.8272058823529411
3759862,an official statement two or three times,ARTICLE JJ NN CD CC CD NNS,an,official statement,two or three,times,1,0.8970588235294118
3808739,a genuine corpse and five pounds,ARTICLE JJ NN CC CD NNS,a,genuine corpse and,five,pounds,1,0.823937908496732
3830946,a public airport 8 miles,ARTICLE JJ NN CD NNS,a,public airport,8,miles,1,0.9178921568627451
3856002,an outstanding few months,ARTICLE JJ FEW NNS,an,outstanding,few,months,1,0.9023692810457516
3868067,an short set and two songs,ARTICLE JJ NN CC CD NNS,an,short set and,two,songs,1,0.943218954248366
3878047,a simpler grammar and many loanwords,ARTICLE JJR NN CC FEW NNS,a,simpler grammar and,many,loanwords,1,0.9477124183006536
3913537,a third and third three twelfths,ARTICLE JJ CC JJ CD NNS,A,third and third,three,twelfths,1,0.9701797385620915
3914991,a right angle ninety degrees,ARTICLE JJ NN CD NNS,A,right angle,ninety,degrees,1,0.9305555555555556
3960380,a cylindrical bar magnet three - quarters,ARTICLE JJ NN NN CD HYPH NNS,A,cylindrical bar magnet,three -,quarters,1,0.7896241830065359
4010719,an international city and many companies,ARTICLE JJ NN CC FEW NNS,an,international city and,many,companies,1,0.8496732026143791
4047044,a second - place choice three points,ARTICLE JJ HYPH NN NN CD NNS,a,second - place choice,three,points,1,0.9375
4063574,an official holiday seven states,ARTICLE JJ NN CD NNS,an,official holiday,seven,states,1,0.8966503267973857
4082809,a pleasant rest and two restaurants,ARTICLE JJ NN CC CD NNS,a,pleasant rest and,two,restaurants,1,0.9089052287581699
4104872,a literal meaning and one or more symbolic meanings,ARTICLE JJ NN CC CD CC FEW JJ NNS,a,literal meaning and,one or more,symbolic meanings,1,0.8619281045751634
4145560,a pictorial several pages,ARTICLE JJ FEW NNS,a,pictorial,several,pages,1,0.9068627450980392
4174812,a natural swimming pool 1.500 meters,ARTICLE JJ NN NN CD NNS,a,natural swimming pool,1.500,meters,1,0.8888888888888888
4181166,a key person several hours,ARTICLE JJ NN FEW NNS,a,key person,several,hours,1,0.8529411764705882
4190764,a regular edition and 20 songs,ARTICLE JJ NN CC CD NNS,a,regular edition and,20,songs,1,0.9272875816993464
4196241,a universal and shared spirit many souls,ARTICLE JJ CC JJ NN FEW NNS,a,universal and shared spirit,many,souls,1,0.9779411764705882
4213178,an early age 3–6 years,ARTICLE JJ NN CD NNS,an,early age,3–6,years,1,0.7990196078431373
4213622,an exact ten minutes,ARTICLE JJ CD NNS,an,exact,ten,minutes,1,0.8031045751633987
4214737,an african - american boy three years,ARTICLE JJ HYPH JJ NN CD NNS,an,african - american boy,three,years,1,0.7549019607843137
4230288,a random number--2 times,ARTICLE JJ CD NNS,a,random,number--2,times,1,0.9191176470588235
4231390,a used pair three sizes,ARTICLE VBN NN CD NNS,a,used pair,three,sizes,1,0.9808006535947712
4294387,a deserted valley ten miles,ARTICLE JJ NN CD NNS,A,deserted valley,ten,miles,1,0.7933006535947712
4317268,"a little bigger , five members","ARTICLE JJ JJR , CD NNS",a,"little bigger ,",five,members,1,0.8631535947712419
4325932,an extensive canal system and several monumental temples,ARTICLE JJ NN NN CC FEW JJ NNS,an,extensive canal system and,several,monumental temples,1,0.8051470588235294
4333525,a clever water drainage system and many stone sculptures,ARTICLE JJ NN NN NN CC FEW NN NNS,a,clever water drainage system and,many,stone sculptures,1,0.7806372549019608
4372118,an unmatchable 21 three - cushion billiards,ARTICLE JJ CD CD HYPH NN NNS,an,unmatchable,21 three -,cushion billiards,1,0.9787581699346405
4374539,a full - length body and two companions,ARTICLE JJ HYPH NN NN CC CD NNS,a,full - length body and,two,companions,1,0.8194444444444444
4400190,a big house and four rooms,ARTICLE JJ NN CC CD NNS,a,big house and,four,rooms,1,0.7655228758169934
4400929,a sudden illness twenty years,ARTICLE JJ NN CD NNS,a,sudden illness,twenty,years,1,0.9628267973856209
4409718,a merry one promises,ARTICLE JJ CD NNS,a,merry,one,promises,1,0.8823529411764706
4438401,"a great , many round ones","ARTICLE JJ , FEW JJ NNS",a,"great ,",many,round ones,1,0.8316993464052288
4468716,a small market town 14 miles,ARTICLE JJ NN NN CD NNS,a,small market town,14,miles,1,0.9522058823529411
4469168,a dignitary shuttle and two protocol droids,ARTICLE JJ NN CC CD NN NNS,a,dignitary shuttle and,two,protocol droids,1,0.7953431372549019
4501820,a dawdling five hours,ARTICLE JJ CD NNS,a,dawdling,five,hours,1,0.7908496732026143
4517652,an old - world hamlet eight miles,ARTICLE JJ HYPH NN NN CD NNS,an,old - world hamlet,eight,miles,1,0.8974673202614379
4524047,a fine west tower and several points,ARTICLE JJ JJ NN CC FEW NNS,a,fine west tower and,several,points,1,0.8133169934640523
4526312,a circular earthwork 300 feet,ARTICLE JJ NN CD NNS,a,circular earthwork,300,feet,1,0.7790032679738562
4541988,a sudden two years,ARTICLE JJ CD NNS,a,sudden,two,years,1,0.9624183006535948
4544254,an excellent hard four weeks,ARTICLE JJ JJ CD NNS,an,excellent hard,four,weeks,1,0.803921568627451
4546718,another rude shock seven minutes,ARTICLE JJ NN CD NNS,another,rude shock,seven,minutes,1,0.9321895424836601
4609825,a 13th - century chapel and two private castles,ARTICLE JJ HYPH NN NN CC CD JJ NNS,a,13th - century chapel and,two,private castles,1,0.752859477124183
4617142,an earlier time slot and nine new episodes,ARTICLE JJR NN NN CC CD JJ NNS,an,earlier time slot and,nine,new episodes,1,0.7986111111111112
4640438,a royal casino and two beach resorts,ARTICLE JJ NN CC CD NN NNS,a,royal casino and,two,beach resorts,1,0.931781045751634
4666168,an agonising first nine years,ARTICLE JJ JJ CD NNS,An,agonising first,nine,years,1,0.7553104575163399
4679083,another great battle two years,ARTICLE JJ NN CD NNS,another,great battle,two,years,1,0.8321078431372549
4686682,a popular level many years,ARTICLE JJ NN FEW NNS,a,popular level,many,years,1,0.9117647058823529
4698552,a very poor first four months,ARTICLE RB JJ JJ CD NNS,a,very poor first,four,months,1,0.988562091503268
4713564,an overwhelming 283 votes,ARTICLE JJ CD NNS,an,overwhelming,283,votes,1,0.9031862745098039
4715147,a grand total one million nine hundred and seventy eight thousand jobs,ARTICLE JJ NN CD CD CD CD CC CD CD CD NNS,a,grand total,one million nine hundred and seventy eight thousand,jobs,1,0.8308823529411765
4731269,a jolly six weeks,ARTICLE JJ CD NNS,a,jolly,six,weeks,1,0.8521241830065359
