idx,construction,pos,DT,ADJ,NUMERAL,NOUN,n,percent
973136,a half dozen finishing cuts,ARTICLE JJ FEW JJ NNS,a,half,dozen,finishing cuts,1,0.8353758169934641
1003403,"a potential 40,000 secondary jobs",ARTICLE JJ CD JJ NNS,a,potential,"40,000",secondary jobs,1,0.9399509803921569
1003762,a superior geographical environment and many railways,ARTICLE JJ JJ NN CC FEW NNS,a,superior geographical environment and,many,railways,1,0.923202614379085
1008623,a great many feelings,ARTICLE JJ FEW NNS,a,great,many,feelings,1,0.8325163398692811
1014465,a vast cake and several pumpkin pies,ARTICLE JJ NN CC FEW NN NNS,a,vast cake and,several,pumpkin pies,1,0.9219771241830066
1025773,an old father and two fryars,ARTICLE JJ NN CC CD NNS,an,old father and,two,fryars,1,0.8410947712418301
1028306,a half - dozen pink thimble cakes,ARTICLE JJ HYPH FEW JJ NN NNS,a,half -,dozen,pink thimble cakes,1,0.9142156862745098
1030929,a great many garments,ARTICLE JJ FEW NNS,a,great,many,garments,1,0.8415032679738562
1034449,a large pine and several birches,ARTICLE JJ NN CC FEW NNS,a,large pine and,several,birches,1,0.7851307189542484
1035750,a monumental facade and two floors,ARTICLE JJ NN CC CD NNS,a,monumental facade and,two,floors,1,0.8361928104575164
1063867,a record 25 applicants,ARTICLE RECORD CD NNS,a,record,25,applicants,1,0.7736928104575164
1070028,a little bit more communications,ARTICLE JJ NN FEW NNS,a,little bit,more,communications,1,0.8022875816993464
1077122,"an estimated 10,000 illegal aliens",ARTICLE VBN CD JJ NNS,an,estimated,"10,000",illegal aliens,1,0.8553921568627451
1083946,a further seven taxa,ARTICLE JJ CD NNS,A,further,seven,taxa,1,0.9718137254901961
1085640,a season - high six solo tackles,ARTICLE NN HYPH JJ CD JJ NNS,a,season - high,six,solo tackles,1,0.9526143790849673
1085675,a season - high two pass deflections,ARTICLE NN HYPH JJ CD NN NNS,a,season - high,two,pass deflections,1,0.9101307189542484
1096680,an outstanding second half fightback and five unanswered tries,ARTICLE JJ JJ NN NN CC CD JJ NNS,an,outstanding second half fightback and,five,unanswered tries,1,0.9840686274509803
1127481,a further six consecutive seasons,ARTICLE JJ CD JJ NNS,a,further,six,consecutive seasons,1,0.8059640522875817
1139340,an estimated 90 german soldiers,ARTICLE VBN CD JJ NNS,an,estimated,90,german soldiers,1,0.8427287581699346
1149912,a further 25 dependent translators,ARTICLE JJR CD JJ NNS,a,further,25,dependent translators,1,0.8165849673202614
1155432,an extra four packets,ARTICLE JJ CD NNS,an,extra,four,packets,1,0.9076797385620915
1166495,a broken leg and two or three bullets,ARTICLE VBN NN CC CD CC CD NNS,a,broken leg and,two or three,bullets,1,0.7900326797385621
1180348,a grueling 10 - round points,ARTICLE JJ CD HYPH NN NNS,a,grueling,10 -,round points,1,0.9334150326797386
1205026,a white blaze and three white feet,ARTICLE JJ NN CC CD JJ NNS,a,white blaze and,three,white feet,1,0.9918300653594772
1210569,a career - high and franchise record 525 passing yards,ARTICLE NN HYPH NN CC NN RECORD CD NN NNS,a,career - high and franchise record,525,passing yards,1,0.9105392156862745
1221481,a good many thoughts,ARTICLE JJ FEW NNS,A,good,many,thoughts,1,0.9746732026143791
1223015,a further two and a half lengths,ARTICLE JJ CD CC ARTICLE NN NNS,a,NA,two and,a half lengths,1,0.7663398692810458
1226354,a good many little scenes,ARTICLE JJ FEW JJ NNS,a,good,many,little scenes,1,0.8745915032679739
1232712,a good many cries,ARTICLE JJ FEW NNS,a,good,many,cries,1,0.8092320261437909
1256782,an american ship and three british ships,ARTICLE JJ NN CC CD JJ NNS,an,american ship and,three,british ships,1,0.7883986928104575
1266128,a record 15 cautions,ARTICLE RECORD CD NNS,a,record,15,cautions,1,0.7953431372549019
1279650,"an estimated 700,000 apple trees",ARTICLE VBN CD NN NNS,an,estimated,"700,000",apple trees,1,0.7732843137254902
1292318,a total 1000 kw,ARTICLE JJ CD NNS,a,total,1000,kw,1,0.8668300653594772
1310978,a symmetrical three bays,ARTICLE JJ CD NNS,a,symmetrical,three,bays,1,0.7806372549019608
1364520,an estimated two thirds,ARTICLE VBN CD NNS,an,estimated,two,thirds,1,0.9742647058823529
1365758,an armored brigade commander and two regimental commanders,ARTICLE JJ NN NN CC CD JJ NNS,an,armored brigade commander and,two,regimental commanders,1,0.926062091503268
1385650,an estimated 80 % of schools,ARTICLE VBN CD NN IN NNS,An,estimated,80,% of schools,1,0.7638888888888888
1391015,"an estimated 250,000 adherents",ARTICLE VBN CD NNS,an,estimated,"250,000",adherents,1,0.7683823529411765
1404734,a good many fine ladies,ARTICLE JJ FEW JJ NNS,a,good,many,fine ladies,1,0.8349673202614379
1415853,a half dozen educational conferences,ARTICLE JJ FEW JJ NNS,a,half,dozen,educational conferences,1,0.8255718954248366
1426437,a simple two - axis,ARTICLE JJ CD HYPH NNS,a,simple,two -,axis,1,0.7781862745098039
1428678,"a further 4,830 germans",ARTICLE JJ CD NNPS,a,further,"4,830",germans,1,0.8431372549019608
1429064,a shared room or two separate rooms,ARTICLE VBN NN CC CD JJ NNS,a,shared room or,two,separate rooms,1,0.9407679738562091
1437605,a further 35 partners,ARTICLE JJR CD NNS,a,further,35,partners,1,0.9093137254901961
1449796,"an estimated 38,000 bushes",ARTICLE VBN CD NNS,an,estimated,"38,000",bushes,1,0.7908496732026143
1452280,"an additional 53,300 cellular phones",ARTICLE JJ CD JJ NNS,an,additional,"53,300",cellular phones,1,0.7961601307189542
1474066,a select few bioreporters,ARTICLE JJ FEW NNS,a,select,few,bioreporters,1,0.7847222222222222
1489449,a half hundred enthusiastic youngsters,ARTICLE JJ CD JJ NNS,a,half,hundred,enthusiastic youngsters,1,0.8280228758169934
1504424,an older brother and two younger sisters,ARTICLE JJR NN CC CD JJR NNS,an,older brother and,two,younger sisters,1,0.9991830065359477
1510160,a minimum 40 trams,ARTICLE JJ CD NNS,a,minimum,40,trams,1,0.9799836601307189
1524746,a good many reasons,ARTICLE JJ FEW NNS,a,good,many,reasons,1,0.9248366013071896
1528352,a half dozen oarsmen,ARTICLE JJ FEW NNS,a,half,dozen,oarsmen,1,0.8946078431372549
1537251,a final twenty two bands,ARTICLE JJ CD CD NNS,a,final,twenty two,bands,1,0.7794117647058824
1551831,a good many more and worse disappointments,ARTICLE JJ FEW FEW CC JJR NNS,a,good,many more and,worse disappointments,1,0.9963235294117647
1558223,a record 22 confirmed championship defenses,ARTICLE RECORD CD VBN NN NNS,a,record,22,confirmed championship defenses,1,0.803921568627451
1572466,a chemical weapon- 1 t 's,ARTICLE JJ NN CD NN NNS,a,chemical weapon-,1,t 's,1,0.9693627450980392
1575335,a mere five league wins,ARTICLE JJ CD NN NNS,a,mere,five,league wins,1,0.8696895424836601
1577339,a good many plums,ARTICLE JJ FEW NNS,A,good,many,plums,1,0.9166666666666666
1582467,"a naval fleet and 5,000 troops",ARTICLE JJ NN CC CD NNS,a,naval fleet and,"5,000",troops,1,0.9820261437908496
1594815,a further several thousand planters,ARTICLE JJ FEW CD NNS,a,further,several thousand,planters,1,0.9158496732026143
1606843,a long time and 299 hotel rooms,ARTICLE JJ NN CC CD NN NNS,a,long time and,299,hotel rooms,1,0.8533496732026143
1613585,a planar structure and three - fold rotation axes,ARTICLE JJ NN CC CD HYPH JJ NN NNS,a,planar structure and,three -,fold rotation axes,1,0.8370098039215687
1641968,a giant whirlpool and four continents,ARTICLE JJ NN CC CD NNS,a,giant whirlpool and,four,continents,1,0.8075980392156863
1672494,a record seven hundred thousand brits,ARTICLE RECORD CD CD CD NNPS,a,record,seven hundred thousand,brits,1,0.7888071895424836
1689362,a further two promotions,ARTICLE JJ CD NNS,a,further,two,promotions,1,0.9211601307189542
1693730,a further seventeen million road users,ARTICLE JJR CD CD NN NNS,a,further,seventeen million,road users,1,0.9309640522875817
1725851,a great many greenhouses,ARTICLE JJ FEW NNS,a,great,many,greenhouses,1,0.8488562091503268
1728757,a great many parts,ARTICLE JJ FEW NNS,a,great,many,parts,1,0.9097222222222222
1740595,a minimal 1.6 watts,ARTICLE JJ CD NNS,a,minimal,1.6,watts,1,0.9901960784313726
1747748,a new and more cautious approach towards dangers,ARTICLE JJ CC FEW JJ NN IN NNS,a,new and,more,cautious approach towards dangers,1,0.795751633986928
1809173,an added 37 cubic metres,ARTICLE VBN CD JJ NNS,an,added,37,cubic metres,1,0.8108660130718954
1814168,a breached caldera and two small summit craters,ARTICLE VBN NN CC CD JJ NN NNS,a,breached caldera and,two,small summit craters,1,0.9505718954248366
1814720,a great many mysterious hints,ARTICLE JJ FEW JJ NNS,a,great,many,mysterious hints,1,0.8880718954248366
1818451,an estimated 800 jewish people,ARTICLE VBN CD JJ NNS,an,estimated,800,jewish people,1,0.8627450980392157
1839792,an estimated 10 million brazilians,ARTICLE VBN CD CD NNPS,an,estimated,10 million,brazilians,1,0.7875816993464052
1846580,an estimated 600 indigenous people,ARTICLE VBN CD JJ NNS,an,estimated,600,indigenous people,1,0.858251633986928
1864284,an estimated 5.2 million speakers,ARTICLE VBN CD CD NNS,an,estimated,5.2 million,speakers,1,0.9554738562091504
1869616,a half dozen forces,ARTICLE JJ FEW NNS,a,half,dozen,forces,1,0.8374183006535948
1870280,an estimated 217 mosques,ARTICLE VBN CD NNS,an,estimated,217,mosques,1,0.8848039215686274
1873866,an estimated 130 churches,ARTICLE VBN CD NNS,an,estimated,130,churches,1,0.7986111111111112
1875470,"an estimated 33,000 sculptures",ARTICLE VBN CD NNS,an,estimated,"33,000",sculptures,1,0.9391339869281046
1886034,a great many new discoveries,ARTICLE JJ FEW JJ NNS,a,great,many,new discoveries,1,0.891748366013072
1897498,"a larger , more complex coat of arms","ARTICLE JJR , FEW JJ NN IN NNS",a,"larger ,",more,complex coat of arms,1,0.8035130718954249
1899943,a new color so three x,ARTICLE JJ NN CC CD NNS,a,new color so,three,x,1,0.997140522875817
1911041,an old chap but three tables,ARTICLE JJ NN CC CD NNS,an,old chap but,three,tables,1,0.9697712418300654
1920253,a half - dozen city cousins,ARTICLE JJ HYPH FEW NN NNS,a,half -,dozen,city cousins,1,0.7990196078431373
1952645,a record four consecutive finals,ARTICLE RECORD CD JJ NNS,a,record,four,consecutive finals,1,0.8051470588235294
1956424,a half dozen coaches,ARTICLE JJ FEW NNS,a,half,dozen,coaches,1,0.8014705882352942
1966371,an estimated 600 globulars,ARTICLE VBN CD NNS,an,estimated,600,globulars,1,0.8447712418300654
1968148,a record fifteen starters,ARTICLE RECORD CD NNS,a,record,fifteen,starters,1,0.9607843137254902
2029014,an additional 140 mrv,ARTICLE JJ CD NNS,an,additional,140,mrv,1,0.886437908496732
2031887,an additional two shovels,ARTICLE JJ CD NNS,an,additional,two,shovels,1,0.9464869281045751
2040946,a little bit more luxuries,ARTICLE JJ NN FEW NNS,a,little bit,more,luxuries,1,0.8774509803921569
2064983,a single parent and two grandparents,ARTICLE JJ NN CC CD NNS,a,single parent and,two,grandparents,1,0.8476307189542484
2065192,an automatic and two seven - round clips,ARTICLE JJ CC CD CD HYPH NN NNS,an,automatic and,two seven -,round clips,1,0.9325980392156863
2065655,a record - high 185 underclassed draft prospects,ARTICLE RECORD HYPH JJ CD JJ NN NNS,a,record - high,185,underclassed draft prospects,1,0.9844771241830066
2072101,a record 63 tournaments,ARTICLE RECORD CD NNS,a,record,63,tournaments,1,0.9775326797385621
2073928,a record four consecutive times,ARTICLE RECORD CD JJ NNS,a,record,four,consecutive times,1,0.806781045751634
2078326,a public road and several rural lanes,ARTICLE JJ NN CC FEW JJ NNS,a,public road and,several,rural lanes,1,0.9350490196078431
2082082,a new artwork and three extra songs,ARTICLE JJ NN CC CD JJ NNS,a,new artwork and,three,extra songs,1,0.8304738562091504
2083668,an additional 6000 scudi,ARTICLE JJ CD NNS,an,additional,6000,scudi,1,0.9387254901960784
2104608,a further nine retrograde steps,ARTICLE JJ CD JJ NNS,a,further,nine,retrograde steps,1,0.928921568627451
2112412,a further two spells,ARTICLE JJ CD NNS,a,further,two,spells,1,0.9571078431372549
2114329,a career - high 55 receiving yards,ARTICLE NN HYPH JJ CD NN NNS,a,career - high,55,receiving yards,1,0.9256535947712419
2131869,a central cupola and two rear dormers,ARTICLE JJ NN CC CD JJ NNS,a,central cupola and,two,rear dormers,1,0.9244281045751634
2134340,a further two defeats,ARTICLE JJ CD NNS,a,further,two,defeats,1,0.8149509803921569
2163799,a very very long twenty odd minutes,ARTICLE RB RB JJ CD JJ NNS,a,very very long,twenty,odd minutes,1,0.8950163398692811
2164187,a mere 65 - koku,ARTICLE JJ CD HYPH NNS,a,mere,65 -,koku,1,0.8660130718954249
2178479,a select few establishments,ARTICLE JJ FEW NNS,a,select,few,establishments,1,0.8288398692810458
2180427,an additional six smaller searchlights,ARTICLE JJ CD JJR NNS,an,additional,six,smaller searchlights,1,0.9513888888888888
2184699,a season - high four stops,ARTICLE NN HYPH JJ CD NNS,a,season - high,four,stops,1,0.9624183006535948
2216557,a wild 5–4 metrostars,ARTICLE JJ CD NNPS,a,wild,5–4,metrostars,1,0.8819444444444444
2238888,"a further 300,000 shares",ARTICLE JJR CD NNS,a,further,"300,000",shares,1,0.9436274509803921
2242632,a celebrated rhododendron walk and six national plant collections,ARTICLE JJ NN NN CC CD JJ NN NNS,a,celebrated rhododendron walk and,six,national plant collections,1,0.8897058823529411
2249565,an additional twenty venues,ARTICLE JJ CD NNS,an,additional,twenty,venues,1,0.9865196078431373
2267678,a further 16 languages,ARTICLE JJ CD NNS,a,further,16,languages,1,0.8676470588235294
2270187,a main passenger concourse and 19 bus stands,ARTICLE JJ NN NN CC CD NN NNS,a,main passenger concourse and,19,bus stands,1,0.7904411764705882
2274374,a regular life and few needs,ARTICLE JJ NN CC FEW NNS,a,regular life and,few,needs,1,0.8909313725490197
2278372,a great many toys,ARTICLE JJ FEW NNS,A,great,many,toys,1,0.9779411764705882
2291804,"a further 50,000 inmates",ARTICLE JJ CD NNS,a,further,"50,000",inmates,1,0.8594771241830066
2302859,a technical officer and three other personnel,ARTICLE JJ NN CC CD JJ NNS,a,technical officer and,three,other personnel,1,0.9027777777777778
2307348,a further seven boats,ARTICLE JJ CD NNS,A,further,seven,boats,1,0.7859477124183006
2331061,an additional 23 injured people,ARTICLE JJ CD VBN NNS,An,additional,23,injured people,1,0.8590686274509803
2333714,a wild pursuit and several fruitless dashes,ARTICLE JJ NN CC FEW JJ NNS,a,wild pursuit and,several,fruitless dashes,1,0.8406862745098039
2351694,an estimated 78.3 million americans,ARTICLE VBN CD CD NNPS,an,estimated,78.3 million,americans,1,0.7716503267973857
2356142,a low 3.3 revolutions,ARTICLE JJ CD NNS,a,low,3.3,revolutions,1,0.9293300653594772
2356448,"a separate , much more stringent set of regulations","ARTICLE JJ , RB FEW JJ NN IN NNS",a,"separate , much",more,stringent set of regulations,1,0.9648692810457516
2361388,a further 55 apartment blocks,ARTICLE JJ CD NN NNS,a,further,55,apartment blocks,1,0.7724673202614379
2366504,an unprecedented three consecutive covers,ARTICLE JJ CD JJ NNS,an,unprecedented,three,consecutive covers,1,0.8047385620915033
2372952,"an estimated 2,700 black bears",ARTICLE VBN CD JJ NNS,an,estimated,"2,700",black bears,1,0.7855392156862745
2377548,"an estimated 10,000 taiwanese",ARTICLE VBN CD NNPS,an,estimated,"10,000",taiwanese,1,0.9701797385620915
2377902,an additional 72 smaller police posts,ARTICLE JJ CD JJR NN NNS,an,additional,72,smaller police posts,1,0.9509803921568627
2399598,an estimated 300 druze,ARTICLE VBN CD NNPS,an,estimated,300,druze,1,0.823937908496732
2403866,a great many nice things,ARTICLE JJ FEW JJ NNS,a,great,many,nice things,1,0.8925653594771242
2406429,an estimated 80–200 civilian men,ARTICLE VBN CD JJ NNS,an,estimated,80–200,civilian men,1,0.7994281045751634
2413806,a combined 16 national championships,ARTICLE VBN CD JJ NNS,a,combined,16,national championships,1,0.889297385620915
2430303,a german assault battalion and ten heavy artillery battalions,ARTICLE JJ NN NN CC CD JJ NN NNS,a,german assault battalion and,ten,heavy artillery battalions,1,0.8513071895424836
2440103,a great many hides,ARTICLE JJ FEW NNS,a,great,many,hides,1,0.8517156862745098
2445174,a dependent variable and one or more explanatory variables,ARTICLE JJ NN CC CD CC FEW JJ NNS,a,dependent variable and,one or more,explanatory variables,1,0.8300653594771242
2449003,an extremely precise three - dimensional map of stars,ARTICLE RB JJ CD HYPH JJ NN IN NNS,an,extremely precise,three -,dimensional map of stars,1,0.8214869281045751
2479487,a faux marriage proposal and many other crimes,ARTICLE JJ NN NN CC FEW JJ NNS,a,faux marriage proposal and,many,other crimes,1,0.9003267973856209
2511271,a great many more factors,ARTICLE JJ FEW FEW NNS,A,great,many more,factors,1,0.8312908496732027
2514844,a combined 19 runs,ARTICLE VBN CD NNS,a,combined,19,runs,1,0.934640522875817
2526688,a possible 27 innings,ARTICLE JJ CD NNS,a,possible,27,innings,1,0.8598856209150327
2526703,a new career - high 17 batters,ARTICLE JJ NN HYPH JJ CD NNS,a,new career - high,17,batters,1,0.7802287581699346
2530668,a great many kinds,ARTICLE JJ FEW NNS,a,great,many,kinds,1,0.8651960784313726
2543268,a favorite drink and many german,ARTICLE JJ NN CC FEW NNPS,a,favorite drink and,many,german,1,0.8423202614379085
2566954,a school - record five winning campaigns,ARTICLE NN HYPH RECORD CD NN NNS,a,school - record,five,winning campaigns,1,0.9938725490196079
2567209,an additional two destroyers,ARTICLE JJ CD NNS,an,additional,two,destroyers,1,0.8174019607843137
2582459,a classic two selves,ARTICLE JJ CD NNS,a,classic,two,selves,1,0.940359477124183
2584980,a record 10 catches,ARTICLE RECORD CD NNS,a,record,10,catches,1,0.7949346405228758
2586023,a modern village hall and two croquet pitches,ARTICLE JJ NN NN CC CD NN NNS,a,modern village hall and,two,croquet pitches,1,0.8100490196078431
2607055,"an estimated 4,000 elephants",ARTICLE VBN CD NNS,an,estimated,"4,000",elephants,1,0.8263888888888888
2617102,a fixed approximation ratio formula_99 and probabilities,ARTICLE VBN NN NN CD CC NNS,a,fixed approximation ratio,formula_99 and,probabilities,1,0.9203431372549019
2618100,an additional 8 carriages,ARTICLE JJ CD NNS,an,additional,8,carriages,1,0.7941176470588235
2636389,a good many foreign cars,ARTICLE JJ FEW JJ NNS,a,good,many,foreign cars,1,0.8378267973856209
2638141,a career - high 115 rushing yards,ARTICLE NN HYPH JJ CD NN NNS,a,career - high,115,rushing yards,1,0.9354575163398693
2638173,a career - high six special teams,ARTICLE NN HYPH JJ CD JJ NNS,a,career - high,six,special teams,1,0.9558823529411765
2640912,a great many strange places,ARTICLE JJ FEW JJ NNS,a,great,many,strange places,1,0.9644607843137255
2650427,a sure man fifty paces,ARTICLE JJ NN CD NNS,a,sure man,fifty,paces,1,0.9068627450980392
2661317,"an estimated 250,000 resort visitsand",ARTICLE VBN CD NN NNS,an,estimated,"250,000",resort visitsand,1,0.9272875816993464
2663956,a tiny two - track recordings,ARTICLE JJ CD HYPH NN NNS,a,tiny,two -,track recordings,1,0.9783496732026143
2664595,"an estimated 182,000 canadians",ARTICLE VBN CD NNPS,an,estimated,"182,000",canadians,1,0.7920751633986928
2675129,a record seven editions,ARTICLE RECORD CD NNS,a,record,seven,editions,1,0.8247549019607843
2675929,a half - dozen good ones,ARTICLE JJ HYPH FEW JJ NNS,a,half -,dozen,good ones,1,0.8464052287581699
2685489,a further 3 invitational places,ARTICLE JJ CD JJ NNS,a,further,3,invitational places,1,0.8602941176470589
2698643,an astonishing 26 million shells,ARTICLE JJ CD CD NNS,an,astonishing,26 million,shells,1,0.9452614379084967
2699241,an astonishing 340 million marks-,ARTICLE JJ CD CD NNS,an,astonishing,340 million,marks-,1,0.8782679738562091
2703646,a solid runway and more hangars,ARTICLE JJ NN CC FEW NNPS,a,solid runway and,more,hangars,1,0.8504901960784313
2719153,a further ten masks,ARTICLE JJ CD NNS,a,further,ten,masks,1,0.8790849673202614
2734879,a - very - many -,ARTICLE JJ RB JJ FEW NNS,a,- very -,many,-,1,0.764297385620915
2735040,a total area 43.2 square miles,ARTICLE JJ NN CD JJ NNS,a,total area,43.2,square miles,1,0.9591503267973857
2750640,a relatively new concept and many more studies,ARTICLE RB JJ NN CC FEW FEW NNS,a,relatively new concept and,many more,studies,1,0.9656862745098039
2771018,"a single , two - dimensional array of data","ARTICLE JJ , CD HYPH JJ NN IN NNS",a,"single ,",two -,dimensional array of data,1,0.821078431372549
2772233,a school and league record 19 consecutive weeks,ARTICLE NN CC NN RECORD CD JJ NNS,a,school and league record,19,consecutive weeks,1,0.8071895424836601
2801568,an initial 19 rivers,ARTICLE JJ CD NNS,an,initial,19,rivers,1,0.9305555555555556
2801569,a further three wild river areas,ARTICLE JJ CD JJ NN NNS,a,further,three,wild river areas,1,0.9930555555555556
2817693,a great many deliverances,ARTICLE JJ FEW NNS,a,great,many,deliverances,1,0.8157679738562091
2841611,a good few thousands,ARTICLE JJ FEW NNS,a,good,few,thousands,1,0.9750816993464052
2854058,a great many other questions,ARTICLE JJ FEW JJ NNS,a,great,many,other questions,1,0.9035947712418301
2872714,an additional 200 cannons,ARTICLE JJ CD NNS,an,additional,200,cannons,1,0.7933006535947712
2883916,a great many howlings,ARTICLE JJ FEW NNS,a,great,many,howlings,1,0.8545751633986928
2903534,"an estimated 30,000 central",ARTICLE VBN CD NNPS,an,estimated,"30,000",central,1,0.7965686274509803
2916162,a busy and well developed shopping district and several shopping malls,ARTICLE JJ CC RB VBN NN NN CC FEW NN NNS,a,busy and well developed shopping district and,several,shopping malls,1,0.946078431372549
2916350,an estimated 86 billion neurons,ARTICLE VBN CD CD NNS,an,estimated,86 billion,neurons,1,0.8913398692810458
2918996,a fast pace and many articles,ARTICLE JJ NN CC FEW NNS,a,fast pace and,many,articles,1,0.7769607843137255
2948170,a great many little birds,ARTICLE JJ FEW JJ NNS,a,great,many,little birds,1,0.8725490196078431
2950863,a further seven islands,ARTICLE JJ CD NNS,a,further,seven,islands,1,0.8619281045751634
2983814,an additional thousand tanks,ARTICLE JJ CD NNS,an,additional,thousand,tanks,1,0.9714052287581699
2985474,a resounding 83 % of people,ARTICLE JJ CD NN IN NNS,a,resounding,83,% of people,1,0.7634803921568627
3010741,a great many other busybodies,ARTICLE JJ FEW JJ NNS,a,great,many,other busybodies,1,0.8999183006535948
3016689,a great many little lives,ARTICLE JJ FEW JJ NNS,A,great,many,little lives,1,0.8737745098039216
3046396,a nice house three chimneys,ARTICLE JJ NN CD NNS,a,nice house,three,chimneys,1,0.798202614379085
3047940,a great many young people,ARTICLE JJ FEW JJ NNS,a,great,many,young people,1,0.9987745098039216
3060350,a great many other boys,ARTICLE JJ FEW JJ NNS,a,great,many,other boys,1,0.8995098039215687
3063444,a good many corners,ARTICLE JJ FEW NNS,a,good,many,corners,1,0.8080065359477124
3076813,a great many other matters,ARTICLE JJ FEW JJ NNS,a,great,many,other matters,1,0.9019607843137255
3091117,a great many travelers,ARTICLE JJ FEW NNS,a,great,many,travelers,1,0.9803921568627451
3103584,"a millionth , six noughts","ARTICLE JJ , CD NNS",a,"millionth ,",six,noughts,1,0.8937908496732027
3105847,an additional 349 migrant arrivals,ARTICLE JJ CD NN NNS,an,additional,349,migrant arrivals,1,0.8827614379084967
3109991,a good rest and two square meals,ARTICLE JJ NN CC CD JJ NNS,a,good rest and,two,square meals,1,0.9587418300653595
3110159,a great many other ducks,ARTICLE JJ FEW JJ NNPS,a,great,many,other ducks,1,0.9007352941176471
3110793,a good many young ducks,ARTICLE JJ FEW JJ NNPS,a,good,many,young ducks,1,0.9979575163398693
3130982,an extra few pints,ARTICLE JJ FEW NNS,an,extra,few,pints,1,0.9150326797385621
3142775,an additional thirty two bytes,ARTICLE JJ CD CD NNS,an,additional,thirty two,bytes,1,0.7916666666666666
3314066,a record 650 bills,ARTICLE RECORD CD NNS,a,record,650,bills,1,0.7839052287581699
3315146,an american grade i stakes,ARTICLE JJ NN CD NNS,an,american grade,i,stakes,1,0.9599673202614379
3350713,a further two series,ARTICLE JJ CD NNS,a,further,two,series,1,0.9415849673202614
3371739,a long time   15 years,ARTICLE JJ NN CD CD NNS,a,long time,15 years,NA,1,1
3394575,a unanimous 151 presbyteries,ARTICLE JJ CD NNS,a,unanimous,151,presbyteries,1,0.9191176470588235
3422985,a sacred design and few rugs,ARTICLE JJ NN CC FEW NNS,a,sacred design and,few,rugs,1,0.9342320261437909
3432737,a good many critics,ARTICLE JJ FEW NNS,a,good,many,critics,1,0.809640522875817
3443257,"a mere seven , eight ones","ARTICLE JJ CD , CD NNS",a,mere,"seven , eight",ones,1,0.8962418300653595
3452805,an estimated 400 danish nazis,ARTICLE VBN CD JJ NNPS,an,estimated,400,danish nazis,1,0.8137254901960784
3470643,a further eighty four thousand square feet,ARTICLE JJR CD CD CD JJ NNS,a,further,eighty four thousand,square feet,1,0.9583333333333334
3471028,a great many costs,ARTICLE JJ FEW NNS,a,great,many,costs,1,0.8084150326797386
3482265,a white crescent and four five - pointed stars,ARTICLE JJ NN CC CD CD HYPH JJ NNS,a,white crescent and,four five -,pointed stars,1,0.9170751633986928
3483247,a great many more variables,ARTICLE JJ FEW FEW NNS,a,great,many more,variables,1,0.985702614379085
3508638,a total 5 edits,ARTICLE JJ CD NNS,a,total,5,edits,1,0.8251633986928104
3527877,a half - dozen tribes,ARTICLE JJ HYPH FEW NNS,a,half -,dozen,tribes,1,0.9812091503267973
3546185,an estimated 30 movies,ARTICLE VBN CD NNS,an,estimated,30,movies,1,0.8860294117647058
3600721,a great many theories,ARTICLE JJ FEW NNS,A,great,many,theories,1,0.9734477124183006
3609503,a great many writers,ARTICLE JJ FEW NNS,a,great,many,writers,1,0.9967320261437909
3617569,a good four long ones,ARTICLE JJ CD JJ NNS,a,good,four,long ones,1,0.8762254901960784
3639197,a vertical diameter and two rings,ARTICLE JJ NN CC CD NNS,a,vertical diameter and,two,rings,1,0.9301470588235294
3640401,a good many unpleasant traits,ARTICLE JJ FEW JJ NNS,a,good,many,unpleasant traits,1,0.9848856209150327
3643528,a record 74 winners,ARTICLE RECORD CD NNS,a,record,74,winners,1,0.9934640522875817
3644866,a fair few stormy conversations,ARTICLE JJ FEW JJ NNS,a,fair,few,stormy conversations,1,0.9632352941176471
3661246,an annual 3.5 million visitors,ARTICLE JJ CD CD NNS,an,annual,3.5 million,visitors,1,0.9877450980392157
3692884,an estimated 120 tales,ARTICLE VBN CD NNS,an,estimated,120,tales,1,0.9709967320261438
3697117,an estimated 800 mourners,ARTICLE VBN CD NNS,An,estimated,800,mourners,1,0.8856209150326797
3731694,a good many walks,ARTICLE JJ FEW NNS,a,good,many,walks,1,0.9893790849673203
3841026,an estimated 200 million albums,ARTICLE VBN CD CD NNS,an,estimated,200 million,albums,1,0.7700163398692811
3847444,an estimated 125 million opioid pills,ARTICLE VBN CD CD NN NNS,an,estimated,125 million,opioid pills,1,0.8974673202614379
3878047,a simpler grammar and many loanwords,ARTICLE JJR NN CC FEW NNS,a,simpler grammar and,many,loanwords,1,0.875
3897449,a long history and many different dialects,ARTICLE JJ NN CC FEW JJ NNS,a,long history and,many,different dialects,1,0.8186274509803921
3911745,a half million views,ARTICLE JJ CD NNS,a,half,million,views,1,0.9869281045751634
3954568,a little bit more sophisticated problems,ARTICLE JJ NN FEW JJ NNS,a,little bit,more,sophisticated problems,1,0.9534313725490197
3983863,a record 20 rounds,ARTICLE RECORD CD NNS,a,record,20,rounds,1,0.9338235294117647
3996275,a great many australian plants,ARTICLE JJ FEW JJ NNS,A,great,many,australian plants,1,0.7777777777777778
4004541,a great many different names,ARTICLE JJ FEW JJ NNS,a,great,many,different names,1,0.8190359477124183
4010719,an international city and many companies,ARTICLE JJ NN CC FEW NNS,an,international city and,many,companies,1,0.8026960784313726
