idx,construction,pos,DT,ADJ,NUMERAL,NOUN,n,percent
1594815,a further several thousand planters,ARTICLE JJ FEW CD NNS,a,further,several thousand,planters,142,0.3860294117647059
1634021,a further six appearances,ARTICLE JJ CD NNS,a,further,six,appearances,142,0.3860294117647059
1639950,a further 10 years,ARTICLE JJR CD NNS,a,further,10,years,142,0.3860294117647059
1667230,a further three times,ARTICLE JJ CD NNS,a,further,three,times,142,0.3860294117647059
1675652,"a further 1,700 men",ARTICLE JJR CD NNS,a,further,"1,700",men,142,0.3860294117647059
1689362,a further two promotions,ARTICLE JJ CD NNS,a,further,two,promotions,142,0.3860294117647059
1693730,a further seventeen million road users,ARTICLE JJR CD CD NN NNS,a,further,seventeen million,road users,142,0.3860294117647059
1756711,a further six months,ARTICLE JJ CD NNS,a,further,six,months,142,0.3860294117647059
1775785,a further three years,ARTICLE JJ CD NNS,A,further,three,years,142,0.3860294117647059
1782914,a further one hundred and eight people,ARTICLE JJ CD CD CC CD NNS,a,further,one hundred and eight,people,142,0.3860294117647059
1785911,a further two seasons,ARTICLE JJ CD NNS,a,further,two,seasons,142,0.3860294117647059
1789096,a further five years,ARTICLE JJ CD NNS,a,further,five,years,142,0.3860294117647059
1845304,a further 62 league appearances,ARTICLE JJ CD NN NNS,a,further,62,league appearances,142,0.3860294117647059
1857828,a further seven years,ARTICLE JJ CD NNS,a,further,seven,years,142,0.3860294117647059
1941652,a further 468 men,ARTICLE JJ CD NNS,A,further,468,men,142,0.3860294117647059
1954074,a further two hundred and fifty thousand pounds,ARTICLE JJ CD CD CC CD CD NNS,a,further,two hundred and fifty thousand,pounds,142,0.3860294117647059
1954091,a further two hundred and fifty thousand pounds,ARTICLE JJ CD CD CC CD CD NNS,a,further,two hundred and fifty thousand,pounds,142,0.3860294117647059
1954207,a further three appearances,ARTICLE JJ CD NNS,a,further,three,appearances,142,0.3860294117647059
1959669,a further 24 hours,ARTICLE JJR CD NNS,a,further,24,hours,142,0.3860294117647059
1969351,a further ten years,ARTICLE JJ CD NNS,a,further,ten,years,142,0.3860294117647059
1983620,a further 24 hours,ARTICLE JJR CD NNS,a,further,24,hours,142,0.3860294117647059
1985835,a further 600 metres,ARTICLE JJ CD NNS,a,further,600,metres,142,0.3860294117647059
2028820,"a further 1,000 vehicles",ARTICLE JJ CD NNS,a,further,"1,000",vehicles,142,0.3860294117647059
2035319,a further seven years,ARTICLE JJ CD NNS,a,further,seven,years,142,0.3860294117647059
2104608,a further nine retrograde steps,ARTICLE JJ CD JJ NNS,a,further,nine,retrograde steps,142,0.3860294117647059
2109726,a further 59 appearances,ARTICLE JJ CD NNS,a,further,59,appearances,142,0.3860294117647059
2112412,a further two spells,ARTICLE JJ CD NNS,a,further,two,spells,142,0.3860294117647059
2134338,a further six times,ARTICLE JJ CD NNS,a,further,six,times,142,0.3860294117647059
2134340,a further two defeats,ARTICLE JJ CD NNS,a,further,two,defeats,142,0.3860294117647059
2223754,a further 7 km,ARTICLE JJ CD NNS,a,further,7,km,142,0.3860294117647059
2238888,"a further 300,000 shares",ARTICLE JJR CD NNS,a,further,"300,000",shares,142,0.3860294117647059
2254579,a further 5 minutes,ARTICLE JJR CD NNS,a,further,5,minutes,142,0.3860294117647059
2267678,a further 16 languages,ARTICLE JJ CD NNS,a,further,16,languages,142,0.3860294117647059
2291804,"a further 50,000 inmates",ARTICLE JJ CD NNS,a,further,"50,000",inmates,142,0.3860294117647059
2293560,"a further 1,048 homes",ARTICLE JJR CD NNS,a,further,"1,048",homes,142,0.3860294117647059
2307348,a further seven boats,ARTICLE JJ CD NNS,A,further,seven,boats,142,0.3860294117647059
2356895,a further 30–35 days,ARTICLE JJ CD NNS,a,further,30–35,days,142,0.3860294117647059
2361388,a further 55 apartment blocks,ARTICLE JJ CD NN NNS,a,further,55,apartment blocks,142,0.3860294117647059
2458356,a further three countries,ARTICLE JJ CD NNS,a,further,three,countries,142,0.3860294117647059
2465434,a further three years,ARTICLE JJ CD NNS,a,further,three,years,142,0.3860294117647059
2496993,a further 24 league appearances,ARTICLE JJ CD NN NNS,a,further,24,league appearances,142,0.3860294117647059
2505814,a further two premierships,ARTICLE JJ CD NNS,a,further,two,premierships,142,0.3860294117647059
2521206,"a further 1,000 men",ARTICLE JJR CD NNS,a,further,"1,000",men,142,0.3860294117647059
2565754,a further twenty thousand pounds,ARTICLE JJ CD CD NNS,a,further,twenty thousand,pounds,142,0.3860294117647059
2594980,a further three premierships,ARTICLE JJ CD NNS,a,further,three,premierships,142,0.3860294117647059
2619750,"a further 1,338 people",ARTICLE JJ CD NNS,a,further,"1,338",people,142,0.3860294117647059
2650448,a further three years,ARTICLE JJ CD NNS,a,further,three,years,142,0.3860294117647059
2685489,a further 3 invitational places,ARTICLE JJ CD JJ NNS,a,further,3,invitational places,142,0.3860294117647059
2688110,a further 13 appearances,ARTICLE JJ CD NNS,a,further,13,appearances,142,0.3860294117647059
2697858,a further 20 francs,ARTICLE JJ CD NNS,a,further,20,francs,142,0.3860294117647059
2719153,a further ten masks,ARTICLE JJ CD NNS,a,further,ten,masks,142,0.3860294117647059
2724315,a further six lengths,ARTICLE JJR CD NNS,a,further,six,lengths,142,0.3860294117647059
2782669,a further two goals,ARTICLE JJ CD NNS,a,further,two,goals,142,0.3860294117647059
2801569,a further three wild river areas,ARTICLE JJ CD JJ NN NNS,a,further,three,wild river areas,142,0.3860294117647059
2814123,a further 20 engines,ARTICLE JJ CD NNS,a,further,20,engines,142,0.3860294117647059
2874117,a further two million pounds,ARTICLE JJ CD CD NNS,a,further,two million,pounds,142,0.3860294117647059
2930806,a further two days,ARTICLE JJ CD NNS,a,further,two,days,142,0.3860294117647059
2950863,a further seven islands,ARTICLE JJ CD NNS,a,further,seven,islands,142,0.3860294117647059
3020125,a further twenty feet,ARTICLE JJ CD NNS,a,further,twenty,feet,142,0.3860294117647059
3118943,a further two meetings,ARTICLE JJ CD NNS,a,further,two,meetings,142,0.3860294117647059
3202863,a further 44 cases,ARTICLE JJ CD NNS,a,further,44,cases,142,0.3860294117647059
3350713,a further two series,ARTICLE JJ CD NNS,a,further,two,series,142,0.3860294117647059
3367506,a further 270 redundancies,ARTICLE JJR CD NNS,a,further,270,redundancies,142,0.3860294117647059
3426378,"a further 7,000 people",ARTICLE JJ CD NNS,a,further,"7,000",people,142,0.3860294117647059
3470643,a further eighty four thousand square feet,ARTICLE JJR CD CD CD JJ NNS,a,further,eighty four thousand,square feet,142,0.3860294117647059
3584246,a further three centuries,ARTICLE JJ CD NNS,a,further,three,centuries,142,0.3860294117647059
4170619,a further 12 nm,ARTICLE JJ CD NNS,a,further,12,nm,142,0.3860294117647059
4243253,a further eight years,ARTICLE JJ CD NNS,a,further,eight,years,142,0.3860294117647059
4268087,a further twenty eight hours,ARTICLE JJ CD CD NNS,a,further,twenty eight,hours,142,0.3860294117647059
4282794,a further two weeks,ARTICLE JJ CD NNS,a,further,two,weeks,142,0.3860294117647059
4403079,a further 72 cars,ARTICLE JJ CD NNS,a,further,72,cars,142,0.3860294117647059
4540046,a further 54 candidates,ARTICLE JJ CD NNS,a,further,54,candidates,142,0.3860294117647059
4584739,"a further 1,300,000 people",ARTICLE JJ CD NNS,A,further,"1,300,000",people,142,0.3860294117647059
4714940,a further ten pence,ARTICLE JJ CD NNS,a,further,ten,pence,142,0.3860294117647059
4806273,a further 20–24 cm,ARTICLE JJ CD NNS,a,further,20–24,cm,142,0.3860294117647059
4927863,a further four voieds,ARTICLE JJ CD NNS,a,further,four,voieds,142,0.3860294117647059
4937071,a further three songs,ARTICLE JJ CD NNS,A,further,three,songs,142,0.3860294117647059
5137853,a further two million pounds,ARTICLE JJ CD CD NNS,a,further,two million,pounds,142,0.3860294117647059
5245216,a further seven children,ARTICLE JJ CD NNS,a,further,seven,children,142,0.3860294117647059
5261911,a further sixty - eight policemen,ARTICLE JJ CD HYPH CD NNS,a,further,sixty - eight,policemen,142,0.3860294117647059
5413096,a further 10 yards,ARTICLE JJ CD NNS,a,further,10,yards,142,0.3860294117647059
5468389,a further two units,ARTICLE JJ CD NNS,a,further,two,units,142,0.3860294117647059
5641710,a further 30 orders,ARTICLE JJ CD NNS,a,further,30,orders,142,0.3860294117647059
5695838,a further six months,ARTICLE JJ CD NNS,a,further,six,months,142,0.3860294117647059
5722368,a further 34 birds,ARTICLE JJ CD NNS,a,further,34,birds,142,0.3860294117647059
5728204,a further three minutes,ARTICLE JJ CD NNS,a,further,three,minutes,142,0.3860294117647059
5762399,a further two goals,ARTICLE JJ CD NNS,a,further,two,goals,142,0.3860294117647059
6204844,a further one hundred and sixty hectares,ARTICLE JJ CD CD CC CD NNS,a,further,one hundred and sixty,hectares,142,0.3860294117647059
6396331,a further twenty six thousand pounds,ARTICLE JJ CD CD CD NNS,a,further,twenty six thousand,pounds,142,0.3860294117647059
6396355,a further nine thousand pounds,ARTICLE JJ CD CD NNS,a,further,nine thousand,pounds,142,0.3860294117647059
6427471,a further fifty five years,ARTICLE JJ CD CD NNS,a,further,fifty five,years,142,0.3860294117647059
6585972,a further nine hundred redundancies,ARTICLE JJ CD CD NNS,a,further,nine hundred,redundancies,142,0.3860294117647059
8032078,a further twelve miles,ARTICLE JJ CD NNS,a,further,twelve,miles,142,0.3860294117647059
10205546,a further 11 occasions,ARTICLE JJ CD NNS,a,further,11,occasions,142,0.3860294117647059
10879808,a further five years,ARTICLE JJ CD NNS,a,further,five,years,142,0.3860294117647059
11044039,a further 9 years,ARTICLE JJ CD NNS,a,further,9,years,142,0.3860294117647059
11055439,a further two enormous wind cycles,ARTICLE JJ CD JJ NN NNS,a,further,two,enormous wind cycles,142,0.3860294117647059
68769,an additional seven to eight feet,ARTICLE JJ CD TO CD NNS,an,additional,seven to eight,feet,111,0.43137254901960786
126657,"an additional 3,000 supporters",ARTICLE JJ CD NNS,an,additional,"3,000",supporters,111,0.43137254901960786
148447,an additional ten states,ARTICLE JJ CD NNS,an,additional,ten,states,111,0.43137254901960786
173662,an additional six months,ARTICLE JJ CD NNS,an,additional,six,months,111,0.43137254901960786
327972,an additional 124 officers,ARTICLE JJ CD NNS,an,additional,124,officers,111,0.43137254901960786
352538,an additional 16 months,ARTICLE JJ CD NNS,an,additional,16,months,111,0.43137254901960786
362374,an additional three years,ARTICLE JJ CD NNS,an,additional,three,years,111,0.43137254901960786
379511,an additional 22 issues,ARTICLE JJ CD NNS,an,additional,22,issues,111,0.43137254901960786
452023,"an additional 100,000 men",ARTICLE JJ CD NNS,an,additional,"100,000",men,111,0.43137254901960786
524450,an additional two years,ARTICLE JJ CD NNS,an,additional,two,years,111,0.43137254901960786
569678,an additional 2 miles,ARTICLE JJ CD NNS,an,additional,2,miles,111,0.43137254901960786
584500,"an additional 1,000 sorties",ARTICLE JJ CD NNS,an,additional,"1,000",sorties,111,0.43137254901960786
689299,an additional 700 miles,ARTICLE JJ CD NNS,an,additional,700,miles,111,0.43137254901960786
713081,an additional 18 episodes,ARTICLE JJ CD NNS,an,additional,18,episodes,111,0.43137254901960786
761101,an additional 17 years,ARTICLE JJ CD NNS,an,additional,17,years,111,0.43137254901960786
800215,an additional seven awards,ARTICLE JJ CD NNS,An,additional,seven,awards,111,0.43137254901960786
810797,"an additional 1,000 miles",ARTICLE JJ CD NNS,an,additional,"1,000",miles,111,0.43137254901960786
904634,an additional thirteen minutes,ARTICLE JJ CD NNS,an,additional,thirteen,minutes,111,0.43137254901960786
965431,"an additional 3,400 commuters",ARTICLE JJ CD NNS,An,additional,"3,400",commuters,111,0.43137254901960786
965975,an additional eight strings,ARTICLE JJ CD NNS,an,additional,eight,strings,111,0.43137254901960786
1049746,an additional five awards,ARTICLE JJ CD NNS,an,additional,five,awards,111,0.43137254901960786
1058303,an additional 5 years,ARTICLE JJ CD NNS,an,additional,5,years,111,0.43137254901960786
1061024,an additional nine seconds,ARTICLE JJ CD NNS,an,additional,nine,seconds,111,0.43137254901960786
1072311,an additional 100 children,ARTICLE JJ CD NNS,an,additional,100,children,111,0.43137254901960786
1072891,an additional four officers,ARTICLE JJ CD NNS,an,additional,four,officers,111,0.43137254901960786
1125252,"an additional 27,000 customers",ARTICLE JJ CD NNS,an,additional,"27,000",customers,111,0.43137254901960786
1125302,an additional 300 acres,ARTICLE JJ CD NNS,an,additional,300,acres,111,0.43137254901960786
1159094,an additional 300 men,ARTICLE JJ CD NNS,an,additional,300,men,111,0.43137254901960786
1193835,"an additional 20,000 people",ARTICLE JJ CD NNS,an,additional,"20,000",people,111,0.43137254901960786
1243449,"an additional 4,000 seats",ARTICLE JJ CD NNS,an,additional,"4,000",seats,111,0.43137254901960786
1287087,an additional 100 million tonnes,ARTICLE JJ CD CD NNS,an,additional,100 million,tonnes,111,0.43137254901960786
1452280,"an additional 53,300 cellular phones",ARTICLE JJ CD JJ NNS,an,additional,"53,300",cellular phones,111,0.43137254901960786
1462528,an additional four primary schools,ARTICLE JJ CD JJ NNS,an,additional,four,primary schools,111,0.43137254901960786
1468894,an additional six years,ARTICLE JJ CD NNS,an,additional,six,years,111,0.43137254901960786
1495512,an additional 20 years,ARTICLE JJ CD NNS,an,additional,20,years,111,0.43137254901960786
1495557,an additional 20 years,ARTICLE JJ CD NNS,an,additional,20,years,111,0.43137254901960786
1515269,an additional 11 games,ARTICLE JJ CD NNS,an,additional,11,games,111,0.43137254901960786
1523311,an additional 58 branches,ARTICLE JJ CD NNS,an,additional,58,branches,111,0.43137254901960786
1613896,an additional 30 years,ARTICLE JJ CD NNS,an,additional,30,years,111,0.43137254901960786
1620198,an additional three awards,ARTICLE JJ CD NNS,an,additional,three,awards,111,0.43137254901960786
1651742,an additional eight seasons,ARTICLE JJ CD NNS,an,additional,eight,seasons,111,0.43137254901960786
1667405,an additional three times,ARTICLE JJ CD NNS,an,additional,three,times,111,0.43137254901960786
1705932,an additional 120 years,ARTICLE JJ CD NNS,an,additional,120,years,111,0.43137254901960786
1912757,an additional 194 kg,ARTICLE JJ CD NNS,an,additional,194,kg,111,0.43137254901960786
1912775,an additional 194 kg,ARTICLE JJ CD NNS,an,additional,194,kg,111,0.43137254901960786
1923298,an additional six months,ARTICLE JJ CD NNS,an,additional,six,months,111,0.43137254901960786
1931491,an additional two years,ARTICLE JJ CD NNS,an,additional,two,years,111,0.43137254901960786
2009275,an additional 17 people,ARTICLE JJ CD NNS,an,additional,17,people,111,0.43137254901960786
2029014,an additional 140 mrv,ARTICLE JJ CD NNS,an,additional,140,mrv,111,0.43137254901960786
2031887,an additional two shovels,ARTICLE JJ CD NNS,an,additional,two,shovels,111,0.43137254901960786
2083668,an additional 6000 scudi,ARTICLE JJ CD NNS,an,additional,6000,scudi,111,0.43137254901960786
2177329,"an additional 2,776 people",ARTICLE JJ CD NNS,An,additional,"2,776",people,111,0.43137254901960786
2180427,an additional six smaller searchlights,ARTICLE JJ CD JJR NNS,an,additional,six,smaller searchlights,111,0.43137254901960786
2181852,an additional 0.7 miles,ARTICLE JJ CD NNS,an,additional,0.7,miles,111,0.43137254901960786
2183668,an additional eight weeks,ARTICLE JJ CD NNS,an,additional,eight,weeks,111,0.43137254901960786
2249565,an additional twenty venues,ARTICLE JJ CD NNS,an,additional,twenty,venues,111,0.43137254901960786
2331061,an additional 23 injured people,ARTICLE JJ CD VBN NNS,An,additional,23,injured people,111,0.43137254901960786
2339818,"an additional 18,000 copies",ARTICLE JJ CD NNS,an,additional,"18,000",copies,111,0.43137254901960786
2377902,an additional 72 smaller police posts,ARTICLE JJ CD JJR NN NNS,an,additional,72,smaller police posts,111,0.43137254901960786
2533880,an additional 18 months,ARTICLE JJ CD NNS,an,additional,18,months,111,0.43137254901960786
2555577,an additional 27 states,ARTICLE JJ CD NNS,an,additional,27,states,111,0.43137254901960786
2557958,an additional 26 states,ARTICLE JJ CD NNS,an,additional,26,states,111,0.43137254901960786
2567209,an additional two destroyers,ARTICLE JJ CD NNS,an,additional,two,destroyers,111,0.43137254901960786
2572096,an additional twenty thousand pounds,ARTICLE JJ CD CD NNS,an,additional,twenty thousand,pounds,111,0.43137254901960786
2618100,an additional 8 carriages,ARTICLE JJ CD NNS,an,additional,8,carriages,111,0.43137254901960786
2781666,an additional 2000 copies,ARTICLE JJ CD NNS,an,additional,2000,copies,111,0.43137254901960786
2841992,"an additional 2,894 acres",ARTICLE JJ CD NNS,an,additional,"2,894",acres,111,0.43137254901960786
2842877,an additional two weeks,ARTICLE JJ CD NNS,an,additional,two,weeks,111,0.43137254901960786
2872714,an additional 200 cannons,ARTICLE JJ CD NNS,an,additional,200,cannons,111,0.43137254901960786
2919097,an additional 4–6 years,ARTICLE JJ CD NNS,an,additional,4–6,years,111,0.43137254901960786
2919800,an additional 1 to 7 years,ARTICLE JJ CD TO CD NNS,an,additional,1 to 7,years,111,0.43137254901960786
2983814,an additional thousand tanks,ARTICLE JJ CD NNS,an,additional,thousand,tanks,111,0.43137254901960786
3105847,an additional 349 migrant arrivals,ARTICLE JJ CD NN NNS,an,additional,349,migrant arrivals,111,0.43137254901960786
3142775,an additional thirty two bytes,ARTICLE JJ CD CD NNS,an,additional,thirty two,bytes,111,0.43137254901960786
3366129,an additional 30 - minutes,ARTICLE JJ CD HYPH NNS,an,additional,30 -,minutes,111,0.43137254901960786
3456831,an additional ten hectares,ARTICLE JJ CD NNS,an,additional,ten,hectares,111,0.43137254901960786
3456837,an additional ten hectares,ARTICLE JJ CD NNS,an,additional,ten,hectares,111,0.43137254901960786
3470266,an additional five hundred pounds,ARTICLE JJ CD CD NNS,an,additional,five hundred,pounds,111,0.43137254901960786
3666724,an additional 3 volumes,ARTICLE JJ CD NNS,An,additional,3,volumes,111,0.43137254901960786
3882292,an additional four hundred and thirty dwellings,ARTICLE JJ CD CD CC CD NNS,an,additional,four hundred and thirty,dwellings,111,0.43137254901960786
4030833,an additional 3 points,ARTICLE JJ CD NNS,an,additional,3,points,111,0.43137254901960786
4341089,an additional 8 million subscribers,ARTICLE JJ CD CD NNS,an,additional,8 million,subscribers,111,0.43137254901960786
4341097,an additional 8 million customers,ARTICLE JJ CD CD NNS,an,additional,8 million,customers,111,0.43137254901960786
4366531,an additional 6 months,ARTICLE JJ CD NNS,an,additional,6,months,111,0.43137254901960786
4415263,an additional seven trains,ARTICLE JJ CD NNS,An,additional,seven,trains,111,0.43137254901960786
4536029,an additional five feet,ARTICLE JJ CD NNS,an,additional,five,feet,111,0.43137254901960786
4700854,an additional twenty five million pounds,ARTICLE JJ CD CD CD NNS,an,additional,twenty five million,pounds,111,0.43137254901960786
4701182,an additional twenty five million pounds,ARTICLE JJ CD CD CD NNS,an,additional,twenty five million,pounds,111,0.43137254901960786
4701566,an additional twenty five million pounds,ARTICLE JJ CD CD CD NNS,an,additional,twenty five million,pounds,111,0.43137254901960786
4735188,an additional four points,ARTICLE JJ CD NNS,an,additional,four,points,111,0.43137254901960786
4942169,"an additional 7,518 satellites",ARTICLE JJ CD NNS,an,additional,"7,518",satellites,111,0.43137254901960786
4942265,an additional three resupply flights,ARTICLE JJ CD NN NNS,an,additional,three,resupply flights,111,0.43137254901960786
4965809,an additional 90 miles,ARTICLE JJ CD NNS,an,additional,90,miles,111,0.43137254901960786
5061483,an additional four films,ARTICLE JJ CD NNS,an,additional,four,films,111,0.43137254901960786
5313857,an additional 20 warships,ARTICLE JJ CD NNS,an,additional,20,warships,111,0.43137254901960786
5403656,an additional 10 tons,ARTICLE JJ CD NNS,an,additional,10,tons,111,0.43137254901960786
5435380,an additional 40 million readers,ARTICLE JJ CD CD NNS,an,additional,40 million,readers,111,0.43137254901960786
5464435,an additional five hundred and seventy pounds,ARTICLE JJ CD CD CC CD NNS,an,additional,five hundred and seventy,pounds,111,0.43137254901960786
5560345,an additional one hundred million pounds,ARTICLE JJ CD CD CD NNS,an,additional,one hundred million,pounds,111,0.43137254901960786
5566682,an additional 50 liters,ARTICLE JJ CD NNS,an,additional,50,liters,111,0.43137254901960786
5833423,an additional 39 playoff games,ARTICLE JJ CD NN NNS,an,additional,39,playoff games,111,0.43137254901960786
7486114,an additional 22 miles,ARTICLE JJ CD NNS,an,additional,22,miles,111,0.43137254901960786
7669391,an additional 3 years,ARTICLE JJ CD NNS,an,additional,3,years,111,0.43137254901960786
8310440,an additional four times,ARTICLE JJ CD NNS,an,additional,four,times,111,0.43137254901960786
9006270,an additional 17 extracts,ARTICLE JJ CD NNS,an,additional,17,extracts,111,0.43137254901960786
9658277,an additional eight months,ARTICLE JJ CD NNS,an,additional,eight,months,111,0.43137254901960786
9659217,an additional eight months,ARTICLE JJ CD NNS,an,additional,eight,months,111,0.43137254901960786
9660190,an additional eight months,ARTICLE JJ CD NNS,an,additional,eight,months,111,0.43137254901960786
9900327,an additional two years,ARTICLE JJ CD NNS,an,additional,two,years,111,0.43137254901960786
9901371,an additional two years,ARTICLE JJ CD NNS,an,additional,two,years,111,0.43137254901960786
11425303,an additional ten ambulances,ARTICLE JJ CD NNS,an,additional,ten,ambulances,111,0.43137254901960786
16576,an extra two to three people,ARTICLE JJ CD TO CD NNS,an,extra,two to three,people,84,0.46568627450980393
581081,"an extra 2,600 men",ARTICLE JJ CD NNS,an,extra,"2,600",men,84,0.46568627450980393
700170,an extra eleven million pounds,ARTICLE JJ CD CD NNS,an,extra,eleven million,pounds,84,0.46568627450980393
852154,an extra 9 experiences,ARTICLE JJ CD NNS,an,extra,9,experiences,84,0.46568627450980393
985167,an extra thirty minutes,ARTICLE JJ CD NNS,an,extra,thirty,minutes,84,0.46568627450980393
1001689,an extra three hundred miles,ARTICLE JJ CD CD NNS,an,extra,three hundred,miles,84,0.46568627450980393
1106692,an extra five days,ARTICLE JJ CD NNS,an,extra,five,days,84,0.46568627450980393
1106724,an extra five days,ARTICLE JJ CD NNS,an,extra,five,days,84,0.46568627450980393
1110967,"an extra 1,500 francs",ARTICLE JJ CD NNS,an,extra,"1,500",francs,84,0.46568627450980393
1111131,"an extra 2,000 francs",ARTICLE JJ CD NNS,an,extra,"2,000",francs,84,0.46568627450980393
1155432,an extra four packets,ARTICLE JJ CD NNS,an,extra,four,packets,84,0.46568627450980393
1200004,an extra twenty eight days,ARTICLE JJ CD CD NNS,an,extra,twenty eight,days,84,0.46568627450980393
1266036,an extra three laps,ARTICLE JJ CD NNS,an,extra,three,laps,84,0.46568627450980393
1814607,an extra 8 games,ARTICLE JJ CD NNS,an,extra,8,games,84,0.46568627450980393
1843842,an extra 36–48 hours,ARTICLE JJ CD NNS,an,extra,36–48,hours,84,0.46568627450980393
2283575,an extra ten dollars,ARTICLE JJ CD NNS,an,extra,ten,dollars,84,0.46568627450980393
2597831,an extra three marks,ARTICLE JJ CD NNS,an,extra,three,marks,84,0.46568627450980393
2684207,an extra six hundred meetings,ARTICLE JJ CD CD NNS,an,extra,six hundred,meetings,84,0.46568627450980393
2715936,an extra 22 marks,ARTICLE JJ CD NNS,an,extra,22,marks,84,0.46568627450980393
2778592,an extra 4 or 5 days,ARTICLE JJ CD CC CD NNS,An,extra,4 or 5,days,84,0.46568627450980393
2935825,an extra four hours,ARTICLE JJ CD NNS,an,extra,four,hours,84,0.46568627450980393
3130982,an extra few pints,ARTICLE JJ FEW NNS,an,extra,few,pints,84,0.46568627450980393
3141335,an extra few seconds,ARTICLE JJ FEW NNS,an,extra,few,seconds,84,0.46568627450980393
3144205,an extra three characters,ARTICLE JJ CD NNS,an,extra,three,characters,84,0.46568627450980393
3231860,an extra hundred pounds,ARTICLE JJ CD NNS,an,extra,hundred,pounds,84,0.46568627450980393
3354595,an extra twenty minutes,ARTICLE JJ CD NNS,an,extra,twenty,minutes,84,0.46568627450980393
3444957,an extra four hundred million dollars,ARTICLE JJ CD CD CD NNS,an,extra,four hundred million,dollars,84,0.46568627450980393
3474253,an extra one two twelfths,ARTICLE JJ CD CD NNS,an,extra,one two,twelfths,84,0.46568627450980393
3560950,an extra 30 minutes,ARTICLE JJ CD NNS,an,extra,30,minutes,84,0.46568627450980393
3562339,an extra two hours,ARTICLE JJ CD NNS,an,extra,two,hours,84,0.46568627450980393
3572688,an extra two bucks,ARTICLE JJ CD NNS,an,extra,two,bucks,84,0.46568627450980393
3689687,an extra 2 points,ARTICLE JJ CD NNS,an,extra,2,points,84,0.46568627450980393
3718634,an extra five minutes,ARTICLE JJ CD NNS,an,extra,five,minutes,84,0.46568627450980393
3815115,an extra 30 seconds,ARTICLE JJ CD NNS,An,extra,30,seconds,84,0.46568627450980393
3815119,an extra 30 seconds,ARTICLE JJ CD NNS,An,extra,30,seconds,84,0.46568627450980393
3863410,an extra few minutes,ARTICLE JJ FEW NNS,an,extra,few,minutes,84,0.46568627450980393
4111459,an extra 1.3 million cars,ARTICLE JJ CD CD NNS,an,extra,1.3 million,cars,84,0.46568627450980393
4255453,an extra twelve tracks,ARTICLE JJ CD NNS,an,extra,twelve,tracks,84,0.46568627450980393
4268538,"an extra three hundred and six thousand , three hundred and forty pounds","ARTICLE JJ CD CD CC CD CD , CD CD CC CD NNS",an,extra,"three hundred and six thousand , three hundred and forty",pounds,84,0.46568627450980393
4302140,an extra 70 swagbucks,ARTICLE JJ CD NNS,an,extra,70,swagbucks,84,0.46568627450980393
4310790,an extra two thousand years,ARTICLE JJ CD CD NNS,an,extra,two thousand,years,84,0.46568627450980393
4402163,an extra two years,ARTICLE JJ CD NNS,an,extra,two,years,84,0.46568627450980393
4542351,an extra ten years,ARTICLE JJ CD NNS,an,extra,ten,years,84,0.46568627450980393
4544795,"an extra 500,000 people",ARTICLE JJ CD NNS,An,extra,"500,000",people,84,0.46568627450980393
4550464,an extra 2 km,ARTICLE JJ CD NNS,an,extra,2,km,84,0.46568627450980393
4664298,an extra seven and half hours,ARTICLE JJ CD CC NN NNS,an,extra,seven and,half hours,84,0.46568627450980393
4727055,an extra two hours,ARTICLE JJ CD NNS,an,extra,two,hours,84,0.46568627450980393
4889360,an extra few days,ARTICLE JJ FEW NNS,an,extra,few,days,84,0.46568627450980393
4898804,an extra five square yards,ARTICLE JJ CD JJ NNS,an,extra,five,square yards,84,0.46568627450980393
5017651,"an extra 75,000 kroner",ARTICLE JJ CD NNS,an,extra,"75,000",kroner,84,0.46568627450980393
5082430,"an extra 50,000 men",ARTICLE JJ CD NNS,An,extra,"50,000",men,84,0.46568627450980393
5213164,an extra four people,ARTICLE JJ CD NNS,an,extra,four,people,84,0.46568627450980393
5216908,an extra ten minutes,ARTICLE JJ CD NNS,an,extra,ten,minutes,84,0.46568627450980393
5259646,an extra couple or three weeks,ARTICLE JJ FEW CC CD NNS,an,extra,couple or three,weeks,84,0.46568627450980393
5261894,an extra sixty- seven policemen,ARTICLE JJ CD CD NNS,an,extra,sixty- seven,policemen,84,0.46568627450980393
5353047,an extra one hundred thousand dollars,ARTICLE JJ CD CD CD NNS,an,extra,one hundred thousand,dollars,84,0.46568627450980393
5556359,an extra nine hundred thousand pounds,ARTICLE JJ CD CD CD NNS,an,extra,nine hundred thousand,pounds,84,0.46568627450980393
5559104,an extra six seats,ARTICLE JJ CD NNS,an,extra,six,seats,84,0.46568627450980393
5998092,"an extra 26,000 pounds",ARTICLE JJ CD NNS,an,extra,"26,000",pounds,84,0.46568627450980393
6109186,an extra 30 minutes,ARTICLE JJ CD NNS,an,extra,30,minutes,84,0.46568627450980393
6365996,an extra dozen eggs,ARTICLE JJ FEW NNS,an,extra,dozen,eggs,84,0.46568627450980393
6736969,an extra twenty quid,ARTICLE JJ CD NNS,an,extra,twenty,quid,84,0.46568627450980393
6899298,an extra eleven days,ARTICLE JJ CD NNS,an,extra,eleven,days,84,0.46568627450980393
7009269,an extra 15 pounds,ARTICLE JJ CD NNS,an,extra,15,pounds,84,0.46568627450980393
7054974,an extra five minutes,ARTICLE JJ CD NNS,an,extra,five,minutes,84,0.46568627450980393
