idx,construction,pos,DT,ADJ,NUMERAL,NOUN,n,percent
1106692,an extra five days,ARTICLE JJ CD NNS,an,extra,five,days,67,0.36764705882352944
1106724,an extra five days,ARTICLE JJ CD NNS,an,extra,five,days,67,0.36764705882352944
1238708,a combined five times,ARTICLE VBN CD NNS,a,combined,five,times,67,0.36764705882352944
1575335,a mere five league wins,ARTICLE JJ CD NN NNS,a,mere,five,league wins,67,0.36764705882352944
1599455,a combined five points,ARTICLE VBN CD NNS,a,combined,five,points,67,0.36764705882352944
1609098,a league - high five players,ARTICLE NN HYPH JJ CD NNS,a,league - high,five,players,67,0.36764705882352944
1789096,a further five years,ARTICLE JJ CD NNS,a,further,five,years,67,0.36764705882352944
1886901,a planned five volumes,ARTICLE VBN CD NNS,a,planned,five,volumes,67,0.36764705882352944
2086653,a hard five years,ARTICLE JJ CD NNS,a,hard,five,years,67,0.36764705882352944
2243023,a local shopping trip five days,ARTICLE JJ NN NN CD NNS,a,local shopping trip,five,days,67,0.36764705882352944
2391857,a straight five dollars,ARTICLE JJ CD NNS,a,straight,five,dollars,67,0.36764705882352944
2481243,an unseen five students,ARTICLE JJ CD NNS,an,unseen,five,students,67,0.36764705882352944
2566954,a school - record five winning campaigns,ARTICLE NN HYPH RECORD CD NN NNS,a,school - record,five,winning campaigns,67,0.36764705882352944
2583634,a rural area five miles,ARTICLE JJ NN CD NNS,a,rural area,five,miles,67,0.36764705882352944
2802223,a good five minutes,ARTICLE JJ CD NNS,a,good,five,minutes,67,0.36764705882352944
3420442,a record five times,ARTICLE RECORD CD NNS,a,record,five,times,67,0.36764705882352944
3718634,an extra five minutes,ARTICLE JJ CD NNS,an,extra,five,minutes,67,0.36764705882352944
3801435,a maximum five points,ARTICLE JJ CD NNS,a,maximum,five,points,67,0.36764705882352944
3808252,a maximum five points,ARTICLE JJ CD NNS,a,maximum,five,points,67,0.36764705882352944
3808739,a genuine corpse and five pounds,ARTICLE JJ NN CC CD NNS,a,genuine corpse and,five,pounds,67,0.36764705882352944
3819596,a maximum five points,ARTICLE JJ CD NNS,a,maximum,five,points,67,0.36764705882352944
3977504,a whole five months,ARTICLE JJ CD NNS,a,whole,five,months,67,0.36764705882352944
4317268,"a little bigger , five members","ARTICLE JJ JJR , CD NNS",a,"little bigger ,",five,members,67,0.36764705882352944
4501820,a dawdling five hours,ARTICLE JJ CD NNS,a,dawdling,five,hours,67,0.36764705882352944
4536029,an additional five feet,ARTICLE JJ CD NNS,an,additional,five,feet,67,0.36764705882352944
4742747,a clear five days,ARTICLE JJ CD NNS,a,clear,five,days,67,0.36764705882352944
4841099,a white crescent moon and five white stars,ARTICLE JJ JJ NN CC CD JJ NNS,a,white crescent moon and,five,white stars,67,0.36764705882352944
4898804,an extra five square yards,ARTICLE JJ CD JJ NNS,an,extra,five,square yards,67,0.36764705882352944
4994800,a private home five miles,ARTICLE JJ NN CD NNS,a,private home,five,miles,67,0.36764705882352944
5487343,a scant five yards,ARTICLE JJ CD NNS,A,scant,five,yards,67,0.36764705882352944
5868531,a great five years,ARTICLE JJ CD NNS,a,great,five,years,67,0.36764705882352944
5876801,a quick five minutes,ARTICLE JJ CD NNS,a,quick,five,minutes,67,0.36764705882352944
6020395,a quick five minutes,ARTICLE JJ CD NNS,a,quick,five,minutes,67,0.36764705882352944
6029006,a fair coin five times,ARTICLE JJ NN CD NNS,a,fair coin,five,times,67,0.36764705882352944
6070939,a fair five miles,ARTICLE JJ CD NNS,a,fair,five,miles,67,0.36764705882352944
6396782,a redundant five items,ARTICLE JJ CD NNS,a,redundant,five,items,67,0.36764705882352944
6445211,a big demo five years,ARTICLE JJ NN CD NNS,a,big demo,five,years,67,0.36764705882352944
6906062,a poisoned dog five minutes,ARTICLE VBN NN CD NNS,a,poisoned dog,five,minutes,67,0.36764705882352944
7037248,a extry five dollars,ARTICLE JJ CD NNS,a,extry,five,dollars,67,0.36764705882352944
7054974,an extra five minutes,ARTICLE JJ CD NNS,an,extra,five,minutes,67,0.36764705882352944
7070660,a terrific book-- five years,ARTICLE JJ NN CD NNS,a,terrific book--,five,years,67,0.36764705882352944
7190262,a mandatory five years,ARTICLE JJ CD NNS,a,mandatory,five,years,67,0.36764705882352944
7771615,a burnt fucking truck five miles,ARTICLE VBN JJ NN CD NNS,a,burnt fucking truck,five,miles,67,0.36764705882352944
8087328,a very interesting five years,ARTICLE RB JJ CD NNS,a,very interesting,five,years,67,0.36764705882352944
8645435,a disturbed young girl five years,ARTICLE JJ JJ NN CD NNS,a,disturbed young girl,five,years,67,0.36764705882352944
8646984,a confused little girl five years,ARTICLE JJ JJ NN CD NNS,a,confused little girl,five,years,67,0.36764705882352944
9002671,a good five months,ARTICLE JJ CD NNS,a,good,five,months,67,0.36764705882352944
9003585,a good five months,ARTICLE JJ CD NNS,a,good,five,months,67,0.36764705882352944
9570300,a very somber five stars,ARTICLE RB JJ CD NNS,a,very somber,five,stars,67,0.36764705882352944
9818980,a good five minutes,ARTICLE JJ CD NNS,a,good,five,minutes,67,0.36764705882352944
9820238,a good five minutes,ARTICLE JJ CD NNS,a,good,five,minutes,67,0.36764705882352944
9904297,a good five minutes,ARTICLE JJ CD NNS,a,good,five,minutes,67,0.36764705882352944
10879808,a further five years,ARTICLE JJ CD NNS,a,further,five,years,67,0.36764705882352944
11381558,a danish commando unit five days,ARTICLE JJ NN NN CD NNS,a,danish commando unit,five,days,67,0.36764705882352944
11436497,a lousy five bucks,ARTICLE JJ CD NNS,a,lousy,five,bucks,67,0.36764705882352944
11533386,a mere five minutes,ARTICLE JJ CD NNS,a,mere,five,minutes,67,0.36764705882352944
11594521,a pitiful maybe five miles,ARTICLE JJ RB CD NNS,a,pitiful maybe,five,miles,67,0.36764705882352944
2481,a good few seasons,ARTICLE JJ FEW NNS,a,good,few,seasons,64,0.3937908496732026
14222,an uneventful few months,ARTICLE JJ FEW NNS,an,uneventful,few,months,64,0.3937908496732026
45860,a final few moments,ARTICLE JJ FEW NNS,a,final,few,moments,64,0.3937908496732026
90331,a good few years,ARTICLE JJ FEW NNS,a,good,few,years,64,0.3937908496732026
132656,another fucking few minutes,ARTICLE JJ FEW NNS,Another,fucking,few,minutes,64,0.3937908496732026
734988,a good few drinks,ARTICLE JJ FEW NNS,a,good,few,drinks,64,0.3937908496732026
836977,a fucking few minutes,ARTICLE JJ FEW NNS,a,fucking,few,minutes,64,0.3937908496732026
879399,a very good few seasons,ARTICLE RB JJ FEW NNS,a,very good,few,seasons,64,0.3937908496732026
936697,a particular few types,ARTICLE JJ FEW NNS,a,particular,few,types,64,0.3937908496732026
1065671,a good few notes,ARTICLE JJ FEW NNS,a,good,few,notes,64,0.3937908496732026
1078134,a good few notes,ARTICLE JJ FEW NNS,a,good,few,notes,64,0.3937908496732026
1148433,a cold few days,ARTICLE JJ FEW NNS,a,cold,few,days,64,0.3937908496732026
1177119,a last few words,ARTICLE JJ FEW NNS,a,last,few,words,64,0.3937908496732026
1252512,a good few years,ARTICLE JJ FEW NNS,A,good,few,years,64,0.3937908496732026
1474066,a select few bioreporters,ARTICLE JJ FEW NNS,a,select,few,bioreporters,64,0.3937908496732026
1691778,a good few hands,ARTICLE JJ FEW NNS,a,good,few,hands,64,0.3937908496732026
2178479,a select few establishments,ARTICLE JJ FEW NNS,a,select,few,establishments,64,0.3937908496732026
2241175,a relatively privileged few people,ARTICLE RB JJ FEW NNS,a,relatively privileged,few,people,64,0.3937908496732026
2274374,a regular life and few needs,ARTICLE JJ NN CC FEW NNS,a,regular life and,few,needs,64,0.3937908496732026
2643277,a good few persons,ARTICLE JJ FEW NNS,a,good,few,persons,64,0.3937908496732026
2841611,a good few thousands,ARTICLE JJ FEW NNS,a,good,few,thousands,64,0.3937908496732026
3130982,an extra few pints,ARTICLE JJ FEW NNS,an,extra,few,pints,64,0.3937908496732026
3141335,an extra few seconds,ARTICLE JJ FEW NNS,an,extra,few,seconds,64,0.3937908496732026
3422985,a sacred design and few rugs,ARTICLE JJ NN CC FEW NNS,a,sacred design and,few,rugs,64,0.3937908496732026
3644866,a fair few stormy conversations,ARTICLE JJ FEW JJ NNS,a,fair,few,stormy conversations,64,0.3937908496732026
3856002,an outstanding few months,ARTICLE JJ FEW NNS,an,outstanding,few,months,64,0.3937908496732026
3863410,an extra few minutes,ARTICLE JJ FEW NNS,an,extra,few,minutes,64,0.3937908496732026
3898698,a bad few weeks,ARTICLE JJ FEW NNS,a,bad,few,weeks,64,0.3937908496732026
4097099,a good few mushrooms,ARTICLE JJ FEW NNS,a,good,few,mushrooms,64,0.3937908496732026
4379749,a little few things,ARTICLE JJ FEW NNS,a,little,few,things,64,0.3937908496732026
4483746,a good few times,ARTICLE JJ FEW NNS,a,good,few,times,64,0.3937908496732026
4666307,a particular few words,ARTICLE JJ FEW NNS,a,particular,few,words,64,0.3937908496732026
4840564,a nice few quid,ARTICLE JJ FEW NNS,a,nice,few,quid,64,0.3937908496732026
4889360,an extra few days,ARTICLE JJ FEW NNS,an,extra,few,days,64,0.3937908496732026
5673577,an unpleasant few minutes,ARTICLE JJ FEW NNS,an,unpleasant,few,minutes,64,0.3937908496732026
5830173,a tiny few people,ARTICLE JJ FEW NNS,a,tiny,few,people,64,0.3937908496732026
5898070,a learned behavior and few dogs,ARTICLE VBN NN CC FEW NNS,a,learned behavior and,few,dogs,64,0.3937908496732026
5925426,a good few days,ARTICLE JJ FEW NNS,a,good,few,days,64,0.3937908496732026
6143843,"a little , few little notes","ARTICLE JJ , FEW JJ NNS",a,"little ,",few,little notes,64,0.3937908496732026
6583682,a good few weeks,ARTICLE JJ FEW NNS,a,good,few,weeks,64,0.3937908496732026
6597838,a good few years,ARTICLE JJ FEW NNS,a,good,few,years,64,0.3937908496732026
6765405,a good few minutes,ARTICLE JJ FEW NNS,a,good,few,minutes,64,0.3937908496732026
6794499,a dull few days,ARTICLE JJ FEW NNS,a,dull,few,days,64,0.3937908496732026
6979331,a lucky - few countries,ARTICLE JJ HYPH FEW NNS,a,lucky -,few,countries,64,0.3937908496732026
6992578,a scant few minutes,ARTICLE JJ FEW NNS,a,scant,few,minutes,64,0.3937908496732026
7263138,a final few words,ARTICLE JJ FEW NNS,a,final,few,words,64,0.3937908496732026
7491338,a wonderful few hours,ARTICLE JJ FEW NNS,a,wonderful,few,hours,64,0.3937908496732026
7755747,a good few marriages,ARTICLE JJ FEW NNS,a,good,few,marriages,64,0.3937908496732026
8096160,a certain few classics,ARTICLE JJ FEW NNS,a,certain,few,classics,64,0.3937908496732026
8138798,a quick few things,ARTICLE JJ FEW NNS,a,quick,few,things,64,0.3937908496732026
8223824,a fair few munters,ARTICLE JJ FEW NNS,a,fair,few,munters,64,0.3937908496732026
8393381,a really tough few days,ARTICLE RB JJ FEW NNS,a,really tough,few,days,64,0.3937908496732026
8579702,a f - few minutes,ARTICLE JJ JJ FEW NNS,a,f -,few,minutes,64,0.3937908496732026
8700560,a select few demons,ARTICLE JJ FEW NNS,a,select,few,demons,64,0.3937908496732026
8769894,a fair few people,ARTICLE JJ FEW NNS,a,fair,few,people,64,0.3937908496732026
9421784,"a busy , busy few weeks","ARTICLE JJ , JJ FEW NNS",a,"busy , busy",few,weeks,64,0.3937908496732026
9686893,a good few months,ARTICLE JJ FEW NNS,A,good,few,months,64,0.3937908496732026
10205205,a very interesting next few days,ARTICLE RB JJ JJ FEW NNS,a,very interesting next,few,days,64,0.3937908496732026
10325979,a good few hours,ARTICLE JJ FEW NNS,a,good,few,hours,64,0.3937908496732026
11063534,a mere few decades,ARTICLE JJ FEW NNS,a,mere,few,decades,64,0.3937908496732026
11069688,a measly few bucks,ARTICLE JJ FEW NNS,a,measly,few,bucks,64,0.3937908496732026
11211288,a difficult few days,ARTICLE JJ FEW NNS,a,difficult,few,days,64,0.3937908496732026
11388035,"a little , few scrapes","ARTICLE JJ , FEW NNS",a,"little ,",few,scrapes,64,0.3937908496732026
11423988,a next few years,ARTICLE JJ FEW NNS,a,next,few,years,64,0.3937908496732026
115579,a reported four children,ARTICLE VBN CD NNS,a,reported,four,children,60,0.41830065359477125
136989,a full four stars,ARTICLE JJ CD NNS,a,full,four,stars,60,0.41830065359477125
148447,an additional ten states,ARTICLE JJ CD NNS,an,additional,ten,states,60,0.44281045751633985
182028,a further ten frames,ARTICLE JJ CD NNS,a,further,ten,frames,60,0.44281045751633985
183850,a future four lands,ARTICLE JJ CD NNPS,a,future,four,lands,60,0.41830065359477125
220064,a petty officer and four seamen,ARTICLE JJ NN CC CD NNS,a,petty officer and,four,seamen,60,0.41830065359477125
272286,a great pillar four days,ARTICLE JJ NN CD NNS,a,great pillar,four,days,60,0.41830065359477125
313443,a little rowan tree and four alder bushes,ARTICLE JJ NN NN CC CD NN NNS,a,little rowan tree and,four,alder bushes,60,0.41830065359477125
327652,a full ten inches,ARTICLE JJ CD NNS,a,full,ten,inches,60,0.44281045751633985
349194,a full ten years,ARTICLE JJ CD NNS,a,full,ten,years,60,0.44281045751633985
433980,an annual world convention and four symposia,ARTICLE JJ NN NN CC CD NNS,an,annual world convention and,four,symposia,60,0.41830065359477125
577024,a record four times,ARTICLE RECORD CD NNS,a,record,four,times,60,0.41830065359477125
647892,a further four years,ARTICLE JJ CD NNS,a,further,four,years,60,0.41830065359477125
713538,a possible ten marks,ARTICLE JJ CD NNS,a,possible,ten,marks,60,0.44281045751633985
717335,a huge old brown trout ten times,ARTICLE JJ JJ NN NN CD NNS,a,huge old brown trout,ten,times,60,0.44281045751633985
723808,a narrow crack ten yards,ARTICLE JJ NN CD NNS,a,narrow crack,ten,yards,60,0.44281045751633985
725296,a mammoth four tons,ARTICLE JJ CD NNS,a,mammoth,four,tons,60,0.41830065359477125
868150,a clear ten years,ARTICLE JJ CD NNS,a,clear,ten,years,60,0.44281045751633985
894084,a season - high ten combined tackles,ARTICLE NN HYPH JJ CD VBN NNS,a,season - high,ten,combined tackles,60,0.44281045751633985
905191,a combined ten seasons,ARTICLE JJ CD NNS,a,combined,ten,seasons,60,0.44281045751633985
1072891,an additional four officers,ARTICLE JJ CD NNS,an,additional,four,officers,60,0.41830065359477125
1085660,a season - high four combined tackles,ARTICLE NN HYPH JJ CD VBN NNS,a,season - high,four,combined tackles,60,0.41830065359477125
1155432,an extra four packets,ARTICLE JJ CD NNS,an,extra,four,packets,60,0.41830065359477125
1177730,a further four victories,ARTICLE JJ CD NNS,a,further,four,victories,60,0.41830065359477125
1180786,a possible four stars,ARTICLE JJ CD NNS,a,possible,four,stars,60,0.41830065359477125
1247908,a positive ten pounds,ARTICLE JJ CD NNS,a,positive,ten,pounds,60,0.44281045751633985
1257272,a good ten minutes,ARTICLE JJ CD NNS,a,good,ten,minutes,60,0.44281045751633985
1267577,a scheduled flight four times,ARTICLE VBN NN CD NNS,a,scheduled flight,four,times,60,0.41830065359477125
1462528,an additional four primary schools,ARTICLE JJ CD JJ NNS,an,additional,four,primary schools,60,0.41830065359477125
1564595,a full four years,ARTICLE JJ CD NNS,a,full,four,years,60,0.41830065359477125
1598812,a possible ten years,ARTICLE JJ CD NNS,a,possible,ten,years,60,0.44281045751633985
1641968,a giant whirlpool and four continents,ARTICLE JJ NN CC CD NNS,a,giant whirlpool and,four,continents,60,0.41830065359477125
1643988,a bad ten minutes,ARTICLE JJ CD NNS,a,bad,ten,minutes,60,0.44281045751633985
1652337,a scant four yards,ARTICLE JJ CD NNS,a,scant,four,yards,60,0.41830065359477125
1662887,a good ten minutes,ARTICLE JJ CD NNS,a,good,ten,minutes,60,0.44281045751633985
1677474,a local estimate ten years,ARTICLE JJ NN CD NNS,a,local estimate,ten,years,60,0.44281045751633985
1679679,a splendid four years,ARTICLE JJ CD NNS,a,splendid,four,years,60,0.41830065359477125
1952645,a record four consecutive finals,ARTICLE RECORD CD JJ NNS,a,record,four,consecutive finals,60,0.41830065359477125
1969351,a further ten years,ARTICLE JJ CD NNS,a,further,ten,years,60,0.44281045751633985
2052904,a fantastic ten years,ARTICLE JJ CD NNS,a,fantastic,ten,years,60,0.44281045751633985
2073928,a record four consecutive times,ARTICLE RECORD CD JJ NNS,a,record,four,consecutive times,60,0.41830065359477125
2113246,a bad ten minutes,ARTICLE JJ CD NNS,a,bad,ten,minutes,60,0.44281045751633985
2118099,a terrible hurt ten years,ARTICLE JJ NN CD NNS,a,terrible hurt,ten,years,60,0.44281045751633985
2184699,a season - high four stops,ARTICLE NN HYPH JJ CD NNS,a,season - high,four,stops,60,0.41830065359477125
2283575,an extra ten dollars,ARTICLE JJ CD NNS,an,extra,ten,dollars,60,0.44281045751633985
2320505,a bad ten minutes,ARTICLE JJ CD NNS,a,bad,ten,minutes,60,0.44281045751633985
2425830,a full four minutes,ARTICLE JJ CD NNS,a,full,four,minutes,60,0.41830065359477125
2430303,a german assault battalion and ten heavy artillery battalions,ARTICLE JJ NN NN CC CD JJ NN NNS,a,german assault battalion and,ten,heavy artillery battalions,60,0.44281045751633985
2534553,a mere four seconds,ARTICLE JJ CD NNS,a,mere,four,seconds,60,0.41830065359477125
2611696,an underground laboratory ten kilometres,ARTICLE JJ NN CD NNS,an,underground laboratory,ten,kilometres,60,0.44281045751633985
2719153,a further ten masks,ARTICLE JJ CD NNS,a,further,ten,masks,60,0.44281045751633985
2727868,a late substitute four months,ARTICLE JJ NN CD NNS,a,late substitute,four,months,60,0.41830065359477125
2935825,an extra four hours,ARTICLE JJ CD NNS,an,extra,four,hours,60,0.41830065359477125
2965642,a short ten minutes,ARTICLE JJ CD NNS,a,short,ten,minutes,60,0.44281045751633985
3022166,a long four miles,ARTICLE JJ CD NNS,a,long,four,miles,60,0.41830065359477125
3290966,a good ten feet,ARTICLE JJ CD NNS,a,good,ten,feet,60,0.44281045751633985
3353761,a partial hysterectomy four years,ARTICLE JJ NN CD NNS,a,partial hysterectomy,four,years,60,0.41830065359477125
3456831,an additional ten hectares,ARTICLE JJ CD NNS,an,additional,ten,hectares,60,0.44281045751633985
3456837,an additional ten hectares,ARTICLE JJ CD NNS,an,additional,ten,hectares,60,0.44281045751633985
3558429,a pretty wacky last four years,ARTICLE RB JJ JJ CD NNS,a,pretty wacky last,four,years,60,0.41830065359477125
3567195,a terrible accident ten years,ARTICLE JJ NN CD NNS,a,terrible accident,ten,years,60,0.44281045751633985
3571304,a good ten years,ARTICLE JJ CD NNS,a,good,ten,years,60,0.44281045751633985
3617569,a good four long ones,ARTICLE JJ CD JJ NNS,a,good,four,long ones,60,0.41830065359477125
3741348,a at least four times,ARTICLE IN JJS CD NNS,a,at least,four,times,60,0.41830065359477125
3802702,a full ten points,ARTICLE JJ CD NNS,a,full,ten,points,60,0.44281045751633985
3860161,a record four occasions,ARTICLE RECORD CD NNS,a,record,four,occasions,60,0.41830065359477125
3892515,a good ten years,ARTICLE JJ CD NNS,a,good,ten,years,60,0.44281045751633985
3960576,a brief ten days,ARTICLE JJ CD NNS,a,brief,ten,days,60,0.44281045751633985
4019353,"a square , ten miles","ARTICLE JJ , CD NNS",a,"square ,",ten,miles,60,0.44281045751633985
4128266,a bare four miles,ARTICLE JJ CD NNS,a,bare,four,miles,60,0.41830065359477125
4186767,a clear ten years,ARTICLE JJ CD NNS,a,clear,ten,years,60,0.44281045751633985
4213622,an exact ten minutes,ARTICLE JJ CD NNS,an,exact,ten,minutes,60,0.44281045751633985
4294387,a deserted valley ten miles,ARTICLE JJ NN CD NNS,A,deserted valley,ten,miles,60,0.44281045751633985
4400190,a big house and four rooms,ARTICLE JJ NN CC CD NNS,a,big house and,four,rooms,60,0.41830065359477125
4535701,a short four miles,ARTICLE JJ CD NNS,a,short,four,miles,60,0.41830065359477125
4542351,an extra ten years,ARTICLE JJ CD NNS,an,extra,ten,years,60,0.44281045751633985
4544254,an excellent hard four weeks,ARTICLE JJ JJ CD NNS,an,excellent hard,four,weeks,60,0.41830065359477125
4650387,a long ten minutes,ARTICLE JJ CD NNS,a,long,ten,minutes,60,0.44281045751633985
4698552,a very poor first four months,ARTICLE RB JJ JJ CD NNS,a,very poor first,four,months,60,0.41830065359477125
4714940,a further ten pence,ARTICLE JJ CD NNS,a,further,ten,pence,60,0.44281045751633985
4735188,an additional four points,ARTICLE JJ CD NNS,an,additional,four,points,60,0.41830065359477125
4744250,an older sister and four brothers,ARTICLE JJR NN CC CD NNS,an,older sister and,four,brothers,60,0.41830065359477125
4855704,an english quartermaster and four lascars,ARTICLE JJ NN CC CD NNPS,An,english quartermaster and,four,lascars,60,0.41830065359477125
4927863,a further four voieds,ARTICLE JJ CD NNS,a,further,four,voieds,60,0.41830065359477125
5061483,an additional four films,ARTICLE JJ CD NNS,an,additional,four,films,60,0.41830065359477125
5151453,a record four times,ARTICLE RECORD CD NNS,a,record,four,times,60,0.41830065359477125
5213164,an extra four people,ARTICLE JJ CD NNS,an,extra,four,people,60,0.41830065359477125
5216908,an extra ten minutes,ARTICLE JJ CD NNS,an,extra,ten,minutes,60,0.44281045751633985
5285443,a light blue skin and four arms,ARTICLE JJ JJ NN CC CD NNS,a,light blue skin and,four,arms,60,0.41830065359477125
5390496,a good sort of maybe ten minutes,ARTICLE JJ RB RB RB CD NNS,a,good sort of maybe,ten,minutes,60,0.44281045751633985
5433758,an early retirement four years,ARTICLE JJ NN CD NNS,an,early retirement,four,years,60,0.41830065359477125
5570737,"a short , pointed tail and four flippers","ARTICLE JJ , JJ NN CC CD NNS",a,"short , pointed tail and",four,flippers,60,0.41830065359477125
5597873,a long four women,ARTICLE JJ CD NNS,a,long,four,women,60,0.41830065359477125
5853698,a little girl and four years,ARTICLE JJ NN CC CD NNS,a,little girl and,four,years,60,0.41830065359477125
6413106,a good ten years,ARTICLE JJ CD NNS,a,good,ten,years,60,0.44281045751633985
6481830,a big beautiful city and ten seconds,ARTICLE JJ JJ NN CC CD NNS,a,big beautiful city and,ten,seconds,60,0.44281045751633985
6531971,a mere ten years,ARTICLE JJ CD NNS,a,mere,ten,years,60,0.44281045751633985
6622732,a lousy ten cents,ARTICLE JJ CD NNS,a,lousy,ten,cents,60,0.44281045751633985
6702939,an illusory four years,ARTICLE JJ CD NNS,an,illusory,four,years,60,0.41830065359477125
6864809,a devoted young colored man ten years,ARTICLE JJ JJ JJ NN CD NNS,a,devoted young colored man,ten,years,60,0.44281045751633985
6883602,a good ten minutes,ARTICLE JJ CD NNS,a,good,ten,minutes,60,0.44281045751633985
6886891,a good ten minutes,ARTICLE JJ CD NNS,a,good,ten,minutes,60,0.44281045751633985
7594234,a good ten years,ARTICLE JJ CD NNS,a,good,ten,years,60,0.44281045751633985
8032665,an astonishing ten miles,ARTICLE JJ CD NNS,an,astonishing,ten,miles,60,0.44281045751633985
8196300,a good ten years,ARTICLE JJ CD NNS,a,good,ten,years,60,0.44281045751633985
8244460,a rough ten days,ARTICLE JJ CD NNS,a,rough,ten,days,60,0.44281045751633985
8310440,an additional four times,ARTICLE JJ CD NNS,an,additional,four,times,60,0.41830065359477125
9106351,a mere ten seconds,ARTICLE JJ CD NNS,a,mere,ten,seconds,60,0.44281045751633985
9252475,a sweet - ass ten points,ARTICLE JJ HYPH NN CD NNS,a,sweet - ass,ten,points,60,0.44281045751633985
9433481,a flamboyant young doctor ten years,ARTICLE JJ JJ NN CD NNS,a,flamboyant young doctor,ten,years,60,0.44281045751633985
10362012,an attempted robbery four years,ARTICLE VBN NN CD NNS,an,attempted robbery,four,years,60,0.41830065359477125
10428215,an extra four hours,ARTICLE JJ CD NNS,an,extra,four,hours,60,0.41830065359477125
10656682,a mere four points,ARTICLE JJ CD NNS,a,mere,four,points,60,0.41830065359477125
10740330,another quick four bits,ARTICLE JJ CD NNS,another,quick,four,bits,60,0.41830065359477125
10941880,a full ten minutes,ARTICLE JJ CD NNS,a,full,ten,minutes,60,0.44281045751633985
10994061,a mere four inches,ARTICLE JJ CD NNS,a,mere,four,inches,60,0.41830065359477125
11207144,an extra ten bucks,ARTICLE JJ CD NNS,an,extra,ten,bucks,60,0.44281045751633985
11362630,a good four feet,ARTICLE JJ CD NNS,a,good,four,feet,60,0.41830065359477125
11425303,an additional ten ambulances,ARTICLE JJ CD NNS,an,additional,ten,ambulances,60,0.44281045751633985
11615969,an excellent four weeks,ARTICLE JJ CD NNS,an,excellent,four,weeks,60,0.41830065359477125
88015,a further six weeks,ARTICLE JJ CD NNS,a,further,six,weeks,51,0.4636437908496732
173662,an additional six months,ARTICLE JJ CD NNS,an,additional,six,months,51,0.4636437908496732
367449,a full six yards,ARTICLE JJ CD NNS,a,full,six,yards,51,0.4636437908496732
518355,a paling six feet,ARTICLE JJ CD NNS,a,paling,six,feet,51,0.4636437908496732
886534,a scandalous divorce six years,ARTICLE JJ NN CD NNS,a,scandalous divorce,six,years,51,0.4636437908496732
1012452,a scant six years,ARTICLE JJ CD NNS,A,scant,six,years,51,0.4636437908496732
1085640,a season - high six solo tackles,ARTICLE NN HYPH JJ CD JJ NNS,a,season - high,six,solo tackles,51,0.4636437908496732
1127481,a further six consecutive seasons,ARTICLE JJ CD JJ NNS,a,further,six,consecutive seasons,51,0.4636437908496732
1468894,an additional six years,ARTICLE JJ CD NNS,an,additional,six,years,51,0.4636437908496732
1517053,a record six times,ARTICLE RECORD CD NNS,a,record,six,times,51,0.4636437908496732
1517486,a combined six awards,ARTICLE VBN CD NNS,a,combined,six,awards,51,0.4636437908496732
1634021,a further six appearances,ARTICLE JJ CD NNS,a,further,six,appearances,51,0.4636437908496732
1742792,a known six men,ARTICLE VBN CD NNS,a,known,six,men,51,0.4636437908496732
1756711,a further six months,ARTICLE JJ CD NNS,a,further,six,months,51,0.4636437908496732
1823198,a little baby six months,ARTICLE JJ NN CD NNS,a,little baby,six,months,51,0.4636437908496732
1923298,an additional six months,ARTICLE JJ CD NNS,an,additional,six,months,51,0.4636437908496732
2134338,a further six times,ARTICLE JJ CD NNS,a,further,six,times,51,0.4636437908496732
2180427,an additional six smaller searchlights,ARTICLE JJ CD JJR NNS,an,additional,six,smaller searchlights,51,0.4636437908496732
2186327,a second time six weeks,ARTICLE JJ NN CD NNS,a,second time,six,weeks,51,0.4636437908496732
2242632,a celebrated rhododendron walk and six national plant collections,ARTICLE JJ NN NN CC CD JJ NN NNS,a,celebrated rhododendron walk and,six,national plant collections,51,0.4636437908496732
2638173,a career - high six special teams,ARTICLE NN HYPH JJ CD JJ NNS,a,career - high,six,special teams,51,0.4636437908496732
2724315,a further six lengths,ARTICLE JJR CD NNS,a,further,six,lengths,51,0.4636437908496732
2725378,a whole six months,ARTICLE JJ CD NNS,a,whole,six,months,51,0.4636437908496732
2884803,a bare six inches,ARTICLE JJ CD NNS,a,bare,six,inches,51,0.4636437908496732
2965907,a good six months,ARTICLE JJ CD NNS,a,good,six,months,51,0.4636437908496732
2984298,a full six months,ARTICLE JJ CD NNS,a,full,six,months,51,0.4636437908496732
3027052,an amazing six years,ARTICLE JJ CD NNS,an,amazing,six,years,51,0.4636437908496732
3029129,an amazing six years,ARTICLE JJ CD NNS,an,amazing,six,years,51,0.4636437908496732
3030420,a vigorous six months,ARTICLE JJ CD NNS,a,vigorous,six,months,51,0.4636437908496732
3103584,"a millionth , six noughts","ARTICLE JJ , CD NNS",a,"millionth ,",six,noughts,51,0.4636437908496732
3722898,a tropical storm six hours,ARTICLE JJ NN CD NNS,a,tropical storm,six,hours,51,0.4636437908496732
4177534,a full six months,ARTICLE JJ CD NNS,a,full,six,months,51,0.4636437908496732
4731269,a jolly six weeks,ARTICLE JJ CD NNS,a,jolly,six,weeks,51,0.4636437908496732
4820245,a double limber and six mules,ARTICLE JJ NN CC CD NNS,A,double limber and,six,mules,51,0.4636437908496732
4954956,a good six months,ARTICLE JJ CD NNS,a,good,six,months,51,0.4636437908496732
5523979,a very moving six months,ARTICLE RB JJ CD NNS,a,very moving,six,months,51,0.4636437908496732
