source,sentence,sentence_idx,construction,pattern,DT,ADJ,NUMERAL,NOUN,ADV
babylm_sents,Aulia Pir is the Gujarati for a single or many saints.,6724367,a single or many saints,DT JJ CC CD NNS,a,single,many,saints,NA
babylm_sents,trenches a great many more men than this.,6732287,a great many more men,DT JJ JJ CD NNS,a,great & many,more,men,NA
babylm_sents,"Why don't the B B C, both radio and television, take advertising, and then we not only would not need to pay an extra twenty quid, we probably wouldn't need to pay the eighty odd pounds that we're paying already for a colour television licence.",6736969,an extra twenty quid,DT JJ CD NNS,an,extra,twenty,quid,NA
babylm_sents,why don't i cut a few more slices ?,6740607,a few more slices,DT JJ CD NNS,a,few,more,slices,NA
babylm_sents,"A door typically never opens  a full 180 degrees, not if there's a handle that bumps against the wall.",6758672,a full 180 degrees,DT JJ CD NNS,a,full,180,degrees,NA
babylm_sents,"Well, the reason is that, the number of rows in this matrix is much larger than the number of columns because you have a few features, maybe a few dozen features.",6761817,a few dozen features,DT JJ CD NNS,a,few,dozen,features,NA
babylm_sents,In Nottingham city centre though the Royal Hotel car park that's fairly busy and there are still queues at both entrances of the Victoria Centre and it will take you a good few minutes if you want to get yourself parked in Trinity Square car park they're still operating on a one out one in basis so obviously better to avoid that one if you want to get yourself parked up you can avoid those queues there's plenty of room at the Stoney Street car park that's in the  Market there's always the Fletchergate car park St James Street you'll find that next to the Albany Hotel or you could er make your way to the Broadmoor Centre you won't have to queue to get in there.,6765405,a good few minutes,DT JJ CD NNS,a,good,few,minutes,NA
babylm_sents,"For a good 3 years, we've been breaking down barriers",6784508,a good 3 years,DT JJ CD NNS,a,good,3,years,NA
babylm_sents,"Going to be a dull few days for me, what?",6794499,a dull few days,DT JJ CD NNS,a,dull,few,days,NA
babylm_sents,"Witness a paltry hundred thousand pounds for a new village hall, compared with the one million pounds on the Highfields Community Centre.",6806956,a paltry hundred thousand pounds,DT JJ CD CD NNS,a,paltry,hundred & thousand,pounds,NA
babylm_sents,"What you have to think about is, we had a Universe with a hundred billion galaxies, a hundred billion stars each, at early times, those hundred billion galaxies were squeezed into a region about this big, literally at early times; you had to imagine doing that squeezing without any imperfections, without any little spots where there were a few more atoms than somewhere else, because if there had been, they would've collapsed under the gravitational pull into a huge black hole.",6808529,a few more atoms,DT JJ CD NNS,a,few,more,atoms,NA
babylm_sents,"Now if you do the core for the, the security council, it was a full 15 members.",6810085,a full 15 members,DT JJ CD NNS,a,full,15,members,NA
babylm_sents,The challenger-- the challenger weighs in... at an official 202 1/4 pounds!,6844530,an official 202 1/4 pounds,DT JJ CD CD NNS,an,official,202 & 1/4,pounds,NA
babylm_sents,The champion... wighs an official 238 pounds!,6844602,an official 238 pounds,DT JJ CD NNS,an,official,238,pounds,NA
babylm_sents,"""Take a few more handouts.",6856009,a few more handouts,DT JJ CD NNS,a,few,more,handouts,NA
babylm_sents,"Have a few more babies.""",6856011,a few more babies,DT JJ CD NNS,a,few,more,babies,NA
babylm_sents,"The tail was entangled in so much gear, it was weighted down a full 15 feet below the surface.",6857738,a full 15 feet,DT JJ CD NNS,a,full,15,feet,NA
babylm_sents,"learn a good many lessons—and, sadly I say it, even more outside the",6859032,a good many lessons,DT JJ CD NNS,a,good,many,lessons,NA
babylm_sents,In Uganda women exposed to violence lost an extra eleven days than women that were not.,6899298,an extra eleven days,DT JJ CD NNS,an,extra,eleven,days,NA
babylm_sents,There are already a few thousand students who've signed up.,6910446,a few thousand students,DT JJ CD NNS,a,few,thousand,students,NA
babylm_sents,a great many troubles and tribulations.,6914657,a great many troubles,DT JJ CD NNS,a,great,many,troubles,NA
babylm_sents,"&amp;gt;&amp;gt; When this woman in a New York waiting room collapses in 2008, hospital staff ignore her for an agonizing 45 minutes.",6928579,an agonizing 45 minutes,DT JJ CD NNS,an,agonizing,45,minutes,NA
babylm_sents,"He'II be left with, at best, a few hundred nukes, the ones we can't find.",6933991,a few hundred nukes,DT JJ CD NNS,a,few,hundred,nukes,NA
babylm_sents,"“Young man,” Toombs answered, “a good many million dollars depend upon",6988794,a good many million dollars,DT JJ JJ CD NNS,a,good & many,million,dollars,NA
babylm_sents,from merely having seen the men in action for a scant few minutes.,6992578,a scant few minutes,DT JJ CD NNS,a,scant,few,minutes,NA
babylm_sents,"Usually, it's an easy eight to twelve weeks.",6996512,an easy eight to twelve weeks,DT JJ CD TO CD NNS,an,easy,eight & twelve,weeks,NA
babylm_sents,Saved a few hundred thousand feet of,6997581,a few hundred thousand feet,DT JJ CD CD NNS,a,few,hundred & thousand,feet,NA
babylm_sents,"So one important tip on your loaf is when you take it out the oven, let it cool off for a good 15 minutes so that it can solidify a little bit and when you take it out on the pan it wonít fall apart.",6999738,a good 15 minutes,DT JJ CD NNS,a,good,15,minutes,NA
babylm_sents,"women and children.... A good many passengers were still at lunch when,",7004185,a good many passengers,DT JJ CD NNS,A,good,many,passengers,NA
babylm_sents,Son of a bitch put an extra 15 pounds on Karen when they did her up.,7009269,an extra 15 pounds,DT JJ CD NNS,an,extra,15,pounds,NA
babylm_sents,"“Very well, then, I have come a good many hundred miles to put it to",7009739,a good many hundred miles,DT JJ JJ CD NNS,a,good & many,hundred,miles,NA
babylm_sents,"A measly five hundred dollars, on a route that ought",7033723,a measly five hundred dollars,DT JJ CD CD NNS,A,measly,five & hundred,dollars,NA
babylm_sents,to pay a extry five dollars fer the cookin' gear and stove.,7037248,a extry five dollars,DT JJ CD NNS,a,extry,five,dollars,NA
babylm_sents,"""but before we go, here's a few more parting shots.""",7050238,a few more parting shots,DT JJ CD NN NNS,a,few,more,parting & shots,NA
babylm_sents,"like it's a negative 50 degrees, is gasoline.",7055886,a negative 50 degrees,DT JJ CD NNS,a,negative,50,degrees,NA
babylm_sents,"I do a lot of work in consulting work with smaller companies, and I had an individual email me on some ethics research that I was doing saying he had an employee of his that had been a trusted and valued employee for seven years he said he trusted her with everything and found out that she was stealing from him and that she had been perfectly honest and loyal for six years until some factors in her life changed where she needed the money and she quickly figured out how to steal a couple hundred thousand dollars from the business.",7098609,a couple hundred thousand dollars,DT JJ CD CD NNS,a,couple,hundred & thousand,dollars,NA
babylm_sents,“He’s had a whole two months,7118070,a whole two months,DT JJ CD NNS,a,whole,two,months,NA
babylm_sents,"We've cultivated an awesome huge volunteer base a couple dozen volunteers, mostly women from local programming and open source communities.",7143829,a couple dozen volunteers,DT JJ CD NNS,a,couple,dozen,volunteers,NA
babylm_sents,"It had 18,000 vacuum tubes, and it did a whopping 5,000 operations per second.",7156522,"a whopping 5,000 operations",DT JJ CD NNS,a,whopping,"5,000",operations,NA
babylm_sents,Only a few dozen yards away they could see the black forms of the,7165723,a few dozen yards,DT JJ CD NNS,a,few,dozen,yards,NA
babylm_sents,"It's very exciting because in first place with a very positive and a very thrillingly impressive eight points, it's Andy Hamilton!",7175737,a very thrillingly impressive eight points,DT RB RB JJ CD NNS,a,impressive,eight,points,very & thrillingly
babylm_sents,Still a few billions years though before things start flopping around on the land.,7177660,a few billions years,DT JJ CD NNS,a,few,billions,years,NA
babylm_sents,"It takes a -- you see, a good fifteen minutes, to actually reach the three thousand volts on this huge capacitor, and to get in there, the energy, the four hundred fifty joules that I wanted.",7181342,a good fifteen minutes,DT JJ CD NNS,a,good,fifteen,minutes,NA
babylm_sents,"State requests defendant be held, as he is part of a continuing investigation... and further, is subject to a mandatory five years without parole... because of prior convictions.",7190262,a mandatory five years,DT JJ CD NNS,a,mandatory,five,years,NA
babylm_sents,"Well, we have a few more stores to check out.",7192780,a few more stores,DT JJ CD NNS,a,few,more,stores,NA
babylm_sents,"Xenon, on the other hand, which is much more massive, is moving at a measly 534 miles per hour.",7193757,a measly 534 miles,DT JJ CD NNS,a,measly,534,miles,NA
babylm_sents,A few more repetitions,7198016,a few more repetitions,DT JJ CD NNS,A,few,more,repetitions,NA
babylm_sents,Rachel and Clare were 14 when their weight dropped to a pitiful 28 KGs.,7230641,a pitiful 28 kgs,DT JJ CD NNS,a,pitiful,28,kgs,NA
babylm_sents,"A few more drops wouldn't kill you, would it?",7253211,a few more drops,DT JJ CD NNS,A,few,more,drops,NA
babylm_sents,Just a final few words before we see the film.,7263138,a final few words,DT JJ CD NNS,a,final,few,words,NA
babylm_sents,If you gave us permission for an extra nine storeys...,7273534,an extra nine storeys,DT JJ CD NNS,an,extra,nine,storeys,NA
babylm_sents,(I'm gonna add a few more coals; I'd like to add the lump charcoal at this...) (flipping pages),7285318,a few more coals,DT JJ CD NNS,a,few,more,coals,NA
babylm_sents,So we've got a few more bits and pieces in here.,7319076,a few more bits,DT JJ CD NNS,a,few,more,bits,NA
babylm_sents,He must have gotten a good three or four inches of air there.,7339328,a good three or four inches,DT JJ CD CC CD NNS,a,good,three & four,inches,NA
babylm_sents,"- A lousy 300 bucks, eh?",7352906,a lousy 300 bucks,DT JJ CD NNS,A,lousy,300,bucks,NA
babylm_sents,"Got a few more thanks to make, we need to thank our festival funders, Granada Foundation",7373133,a few more thanks,DT JJ CD NNS,a,few,more,thanks,NA
babylm_sents,But maybe a few more tastes would be in order.,7385272,a few more tastes,DT JJ CD NNS,a,few,more,tastes,NA
babylm_sents,"Solving that kind of problem right now would be impossible, because it would take a ridiculously huge computer, but a quantum computer could get the job done with just a few hundred atoms.",7387374,a few hundred atoms,DT JJ CD NNS,a,few,hundred,atoms,NA
babylm_sents,An extra two or three years.,7409004,an extra two or three years,DT JJ CD CC CD NNS,An,extra,two & three,years,NA
babylm_sents,"And two, it takes an average 17 fields to fill-in an order at an arbitrary website.",7412019,an average 17 fields,DT JJ CD NNS,an,average,17,fields,NA
babylm_sents,"In a mere 15,000 year humans went from hunting and gathering to creating such improbabilities as the airplane, the internet, and the 99 cent double cheeseburger.",7423035,"a mere 15,000 year humans",DT JJ CD NN NNS,a,mere,"15,000",year & humans,NA
babylm_sents,"TV, a few hundred watts, your electric toothbrush probably only four watts, very modest.",7449777,a few hundred watts,DT JJ CD NNS,a,few,hundred,watts,NA
babylm_sents,It was a long two months.,7463085,a long two months,DT JJ CD NNS,a,long,two,months,NA
babylm_sents,"With a few more pawns overturned,",7474399,a few more pawns,DT JJ CD NNS,a,few,more,pawns,NA
babylm_sents,George Washington's vision at Valley Forge during the Revolutionary War is just one of the examples of a great many stories we have about miraculous visions and apparitions during times of war and bloodshed.,7477558,a great many stories,DT JJ CD NNS,a,great,many,stories,NA
babylm_sents,Building an additional 22 miles of man-made canal would link them and create a cross-country route between Fort William and Inverness.,7486114,an additional 22 miles,DT JJ CD NNS,an,additional,22,miles,NA
babylm_sents,I'm sure that would be a wonderful few hours... and then you'd rob me.,7491338,a wonderful few hours,DT JJ CD NNS,a,wonderful,few,hours,NA
babylm_sents,"Such as railroad speculator Jay Gould whose corrupt practices sank the Erie Railroad and set off a financial panic in 1873 that saw 5,000 businesses close their doors and a half million workers lose their jobs.",7507175,a half million workers,DT JJ CD NNS,a,half,million,workers,NA
babylm_sents,"You won't be human, you got a few more dog lives yet",7511997,a few more dog lives,DT JJ CD NN NNS,a,few,more,dog & lives,NA
babylm_sents,"There are a nother 100,000 mathematicians in the database who have only one co-author.",7519031,"a nother 100,000 mathematicians",DT JJ CD NNS,a,nother,"100,000",mathematicians,NA
babylm_sents,"Brother Cower was the oldest member of our ward, a very young 92 years of age.",7525637,a very young 92 years,DT RB JJ CD NNS,a,young,92,years,very
babylm_sents,"After seeing a few hundred examples of digits, and digesting the weights a few times, the weights are beginning to form patterns.",7577807,a few hundred examples,DT JJ CD NNS,a,few,hundred,examples,NA
babylm_sents,His flying machine carried him a full 200 yards.,7581741,a full 200 yards,DT JJ CD NNS,a,full,200,yards,NA
babylm_sents,"In the warming after the last ice age, farming begins to take hold in a half dozen places around the globe, but by the fortunes of geography, no place in the ancient world has a better concentration of plants and animals",7611502,a half dozen places,DT JJ CD NNS,a,half,dozen,places,NA
babylm_sents,Now let me give you a few more definitions so I can say some more positive things about the core.,7620084,a few more definitions,DT JJ CD NNS,a,few,more,definitions,NA
babylm_sents,And what a tremendous 60 years it has been.,7620940,a tremendous 60 years,DT JJ CD NNS,a,tremendous,60,years,NA
babylm_sents,It's been 3 months and she gets a measly 17 points?,7622162,a measly 17 points,DT JJ CD NNS,a,measly,17,points,NA
babylm_sents,"For example, if I have twenty fractions times six proteomes and I run an a isoperic tag experiment where I have six plex, this could all be done in a one experiment for a total twenty fractions.",7633510,a total twenty fractions,DT JJ CD NNS,a,total,twenty,fractions,NA
babylm_sents,"Siberian chipmunks and orange-spined hairy dwarf porcupines, within a few hundred years- and then suddenly step in and slow the process back down to a normal rate of change once he's got all the animals he wants- especially if there isn't adequate time for natural selective pressures to help sculpt each form of animal to adapt them for survival in certain eco-systems and geographical environments.",7646742,a few hundred years-,DT JJ CD NNS,a,few,hundred,years-,NA
babylm_sents,libraries out there to offer a few more widgets for this functionality.,7655009,a few more widgets,DT JJ CD NNS,a,few,more,widgets,NA
babylm_sents,"Unfortunately it's, it's also Windows only, and the license may cost you a couple hundred dollars if you're not a, a, a full time student, or somehow affiliated with the university.",7664501,a couple hundred dollars,DT JJ CD NNS,a,couple,hundred,dollars,NA
babylm_sents,So I'm going to go back to overview and stop here while we learn a few more concepts and then we'll be back.,7664728,a few more concepts,DT JJ CD NNS,a,few,more,concepts,NA
babylm_sents,"Also, for kidnapping the aggrieved, Fatmagül Ilgaz... ... he is to be sentenced with an additional 3 years in prison.",7669391,an additional 3 years,DT JJ CD NNS,an,additional,3,years,NA
babylm_sents,"A great many billionaires, who we would call the elites, a great many very, very wealthy people are getting crashed, burned, and eaten alive.",7692513,a great many billionaires,DT JJ CD NNS,A,great,many,billionaires,NA
babylm_sents,"Freddie would just turn up and go, ""I've got a few more Galileos.""",7693178,a few more galileos,DT JJ CD NNPS,a,few,more,galileos,NA
babylm_sents,"Next week, I promise, we'll have a few more chairs back there.",7700110,a few more chairs,DT JJ CD NNS,a,few,more,chairs,NA
babylm_sents,A mere 10 days after hatching and they will all have left in record time.,7730675,a mere 10 days,DT JJ CD NNS,A,mere,10,days,NA
babylm_sents,"By midday, the temperature can reach a sizzling 17 degrees centigrade.",7730715,a sizzling 17 degrees,DT JJ CD NNS,a,sizzling,17,degrees,NA
babylm_sents,This bakery's seen a good few marriages.,7755747,a good few marriages,DT JJ CD NNS,a,good,few,marriages,NA
babylm_sents,I've had a few million patients since I got here.,7801935,a few million patients,DT JJ CD NNS,a,few,million,patients,NA
babylm_sents,"Well, it was a great 10 months.",7856497,a great 10 months,DT JJ CD NNS,a,great,10,months,NA
babylm_sents,But got a few more spring collections in him yet.,7883094,a few more spring collections,DT JJ CD NN NNS,a,few,more,spring & collections,NA
babylm_sents,"Ernst Rцhm and others, took back the city today after a tense two weeks of Communist rule.",7985349,a tense two weeks,DT JJ CD NNS,a,tense,two,weeks,NA
babylm_sents,"Anyway, I still have a few more showers to take... before I get all this trellium-D off me.",8013813,a few more showers,DT JJ CD NNS,a,few,more,showers,NA
babylm_sents,If I get my time incorrect we can discharge a further twelve miles upstream and let the tide do the rest.,8032078,a further twelve miles,DT JJ CD NNS,a,further,twelve,miles,NA
babylm_sents,In a single day they laid an astonishing ten miles of track.,8032665,an astonishing ten miles,DT JJ CD NNS,an,astonishing,ten,miles,NA
babylm_sents,She`s added a few more mouths to the litter.,8033152,a few more mouths,DT JJ CD NNS,a,few,more,mouths,NA
babylm_sents,"Well, I'd like to visit a few more agencies first.",8036689,a few more agencies,DT JJ CD NNS,a,few,more,agencies,NA
babylm_sents,It's going to be a long two weeks.,8069349,a long two weeks,DT JJ CD NNS,a,long,two,weeks,NA
babylm_sents,"It's a balmy 8 degrees outside, while inside we're at the top of the 99th inning during the longest winter ever, and this announcer is one more snow flurry away from harming himself and others.",8083046,a balmy 8 degrees,DT JJ CD NNS,a,balmy,8,degrees,NA
babylm_sents,I have to say it was a very interesting five years.,8087328,a very interesting five years,DT RB JJ CD NNS,a,interesting,five,years,very
babylm_sents,"I think, OK, a certain few classics will always remain, and as far as I'm concerned,",8096160,a certain few classics,DT JJ CD NNS,a,certain,few,classics,NA
babylm_sents,"After seven months, Saigo's thousands were reduced to just a few hundred warriors.",8098009,a few hundred warriors,DT JJ CD NNS,a,few,hundred,warriors,NA
babylm_sents,That should fill a few more newspapers.,8121872,a few more newspapers,DT JJ CD NNS,a,few,more,newspapers,NA
babylm_sents,We could crawl down underground a good 20 to 25 feet and then laterally another 20 to 50 feet in several directions.,8136761,a good 20 to 25 feet,DT JJ CD TO CD NNS,a,good,20 & 25,feet,NA
babylm_sents,"Uh, before Evan talks, I just have a quick few things",8138798,a quick few things,DT JJ CD NNS,a,quick,few,things,NA
babylm_sents,"Oh, I have a great many talents you do not know about.",8166565,a great many talents,DT JJ CD NNS,a,great,many,talents,NA
babylm_sents,"Or maybe you stole 'em, like you stole this merchandise, and you killed Archie to avoid a third strike and a mandatory 25 years.",8202850,a mandatory 25 years,DT JJ CD NNS,a,mandatory,25,years,NA
babylm_sents,"'Cause you're not going to see him for, like, a whole six hours.",8206547,a whole six hours,DT JJ CD NNS,a,whole,six,hours,NA
babylm_sents,"The weather is a warm yet not uncomfortable 24 degrees, but for those of you who are not sun worshippers, we have our afternoon kiddie's movie in the Hawaiian Function Room.",8223698,a warm yet not uncomfortable 24 degrees,DT JJ CC RB JJ CD NNS,a,warm & uncomfortable,24,degrees,not
babylm_sents,"Well, there's a fair few munters, I'll give you that, but one or two of them aren't so bad!",8223824,a fair few munters,DT JJ CD NNS,a,fair,few,munters,NA
babylm_sents,"For that 20-a-day smoker, that's a staggering 10 years you should expect to lose.",8228359,a staggering 10 years,DT JJ CD NNS,a,staggering,10,years,NA
babylm_sents,"I have told you, like, a half dozen times, we were kidnapped.",8239144,a half dozen times,DT JJ CD NNS,a,half,dozen,times,NA
babylm_sents,"It's been a rough ten days wet wise,dealing with my tribe this which was definitely dysfunctional in so many ways and this was just the straw that lets do .....",8244460,a rough ten days,DT JJ CD NNS,a,rough,ten,days,NA
babylm_sents,The people at the front of the line queued up a whole three days before the launch.,8277401,a whole three days,DT JJ CD NNS,a,whole,three,days,NA
babylm_sents,"Brent geese take a leisurely six weeks to reach their destination, stopping at least 16 times along the way.",8287801,a leisurely six weeks,DT JJ CD NNS,a,leisurely,six,weeks,NA
babylm_sents,"It's been a really hard last couple days, and so please let me just do one thing that doesn't suck this week, and I will do whatever you want.",8299778,a really hard last couple days,DT RB JJ JJ CD NNS,a,hard & last,couple,days,really
babylm_sents,"And since that time, it's disappeared an additional four times.",8310440,an additional four times,DT JJ CD NNS,an,additional,four,times,NA
babylm_sents,"A half dozen bars, restaurants, and three massage parlors.",8311299,a half dozen bars,DT JJ CD NNS,A,half,dozen,bars,NA
babylm_sents,I call it a guaranteed 18 years of child support.,8345517,a guaranteed 18 years,DT JJ CD NNS,a,guaranteed,18,years,NA
babylm_sents,"Folks, we've begun our descent to Los Angeles, where the current weather is a beautiful 72 degrees.",8392049,a beautiful 72 degrees,DT JJ CD NNS,a,beautiful,72,degrees,NA
babylm_sents,"Okay, folks, in a few minutes, we'll be beginning our descent into Minneapolis-Saint Paul where the temperature is a balmy 23 degrees.",8392534,a balmy 23 degrees,DT JJ CD NNS,a,balmy,23,degrees,NA
babylm_sents,"No, that was a good couple years before the Discovery.",8393158,a good couple years,DT JJ CD NNS,a,good,couple,years,NA
babylm_sents,"I don't know, but I think Pat Phillips has had a really tough few days.",8393381,a really tough few days,DT RB JJ CD NNS,a,tough,few,days,really
babylm_sents,"It was a crazy couple days, you know?",8408989,a crazy couple days,DT JJ CD NNS,a,crazy,couple,days,NA
babylm_sents,"Mike Rinder is here, and we have a few more contributors that we are very excited about joining us today.",8416849,a few more contributors,DT JJ CD NNS,a,few,more,contributors,NA
babylm_sents,"It stays locked in at a comfortable 63 degrees, no higher!",8437361,a comfortable 63 degrees,DT JJ CD NNS,a,comfortable,63,degrees,NA
babylm_sents,It's been a tumultuous couple years for you down in Miami from the Bullyinggate to missing on free agents like Mike Wallace to even having one of your players' wives rip on your quarterback Ryan Tannehill.,8444125,a tumultuous couple years,DT JJ CD NNS,a,tumultuous,couple,years,NA
babylm_sents,"All that excitement, anticipation, blood, tears, and excruciating pain... ♪ all of it for a measly 15 minutes.",8454321,a measly 15 minutes,DT JJ CD NNS,a,measly,15,minutes,NA
babylm_sents,I need to feel a few more arguments.,8468291,a few more arguments,DT JJ CD NNS,a,few,more,arguments,NA
babylm_sents,It weighs a mere 11 pounds.,8482796,a mere 11 pounds,DT JJ CD NNS,a,mere,11,pounds,NA
babylm_sents,Just a few more notches.,8498629,a few more notches,DT JJ CD NNS,a,few,more,notches,NA
babylm_sents,I will spare an innocent 60 years of a shitty life.,8515217,an innocent 60 years,DT JJ CD NNS,an,innocent,60,years,NA
babylm_sents,"Well, if... if you w-w-wouldn't mind, sir... if I could get away a f-few minutes early s-sometimes.",8579702,a f - few minutes,DT JJ JJ CD NNS,a,f & -,few,minutes,NA
babylm_sents,A couple dozen cattle should be a pushover.,8602712,a couple dozen cattle,DT JJ CD NNS,A,couple,dozen,cattle,NA
babylm_sents,"Save a few millions lives, including your own.",8603459,a few millions lives,DT JJ CD NNS,a,few,millions,lives,NA
babylm_sents,Time for a few more winks.,8627025,a few more winks,DT JJ CD NNS,a,few,more,winks,NA
babylm_sents,"yeah, i set it up, but i'm just a clearinghouse for a select few demons and soul-traders of very high quality.",8700560,a select few demons,DT JJ CD NNS,a,select,few,demons,NA
babylm_sents,A few more days'll do it.,8735689,a few more days'll,DT JJ CD NNS,A,few,more,days'll,NA
babylm_sents,"You must be nuts about a fair few people, then!",8769894,a fair few people,DT JJ CD NNS,a,fair,few,people,NA
babylm_sents,"There's only a few more cars to drag, so we should get going now, right?",8799321,a few more cars,DT JJ CD NNS,a,few,more,cars,NA
babylm_sents,You just took a whole 24 hours to weigh the ups and downs of being a regular Joe and decided it was more fun being a superhero?,8800769,a whole 24 hours,DT JJ CD NNS,a,whole,24,hours,NA
babylm_sents,It's been a long six years.,8809908,a long six years,DT JJ CD NNS,a,long,six,years,NA
babylm_sents,I brought you a few more items from your quarters to help liven up Sick Bay.,8811396,a few more items,DT JJ CD NNS,a,few,more,items,NA
babylm_sents,"A few more raids, and you'II be an alcoholic.",8815802,a few more raids,DT JJ CD NNS,A,few,more,raids,NA
babylm_sents,"Well, that's a good many questions, Reid.",8903651,a good many questions,DT JJ CD NNS,a,good,many,questions,NA
babylm_sents,I got a few more surprises up my sleeve.,8924823,a few more surprises,DT JJ CD NNS,a,few,more,surprises,NA
babylm_sents,"In order to do that, you've gotta stay on the train a few more stops.",8948416,a few more stops,DT JJ CD NNS,a,few,more,stops,NA
babylm_sents,Keeping a former 4 months,8957085,a former 4 months,DT JJ CD NNS,a,former,4,months,NA
babylm_sents,"We are going to draw a few more labs, do a pre-op C.T., and tomorrow, it is all about Wilma.",8963547,a few more labs,DT JJ CD NNS,a,few,more,labs,NA
babylm_sents,"Criteria one, a massive 108 years ahead of its time.",8981803,a massive 108 years,DT JJ CD NNS,a,massive,108,years,NA
babylm_sents,"Criteria one, it was an impressive 70 years ahead of its time.",8982025,an impressive 70 years,DT JJ CD NNS,an,impressive,70,years,NA
babylm_sents,"And we will also present an additional 17 extracts where Detective Fuhrman speaks, with personal experience, about police misconduct, planting of evidence, commission of perjury, and the presentation of cover-ups and false testimony in court proceedings.",9006270,an additional 17 extracts,DT JJ CD NNS,an,additional,17,extracts,NA
babylm_sents,I'm going to strangle a few more prostitutes and stick some more broken bottles where the sun don't shine.,9043281,a few more prostitutes,DT JJ CD NNS,a,few,more,prostitutes,NA
babylm_sents,"That must have been a few million won, at least.",9047030,a few million won,DT JJ CD NNS,a,few,million,won,NA
babylm_sents,It's been a rough couple weeks for the Flyers.,9063803,a rough couple weeks,DT JJ CD NNS,a,rough,couple,weeks,NA
babylm_sents,The 29-year-old had convinced a few thousand miners on Cabin Creek to stand up and make specific demands of their employers.,9066770,a few thousand miners,DT JJ CD NNS,a,few,thousand,miners,NA
babylm_sents,Their first Oregon operation has so far produced a disappointing 50 ounces.,9096012,a disappointing 50 ounces,DT JJ CD NNS,a,disappointing,50,ounces,NA
babylm_sents,"His new wash plant, Sluicifer, has produced a healthy 126 ounces after just 4 days running.",9096216,a healthy 126 ounces,DT JJ CD NNS,a,healthy,126,ounces,NA
babylm_sents,No work in mind for a mere ten seconds.,9106351,a mere ten seconds,DT JJ CD NNS,a,mere,ten,seconds,NA
babylm_sents,he group was forced to add even more dates after selling out an impressive six days at London's renowned O 2 Arena.,9113204,an impressive six days,DT JJ CD NNS,an,impressive,six,days,NA
babylm_sents,When you go on tour the outfit you've got's the outfit you're stuck with so I'm gonna be wearing these clothes for a good eight months now.,9113247,a good eight months,DT JJ CD NNS,a,good,eight,months,NA
babylm_sents,"So, you had an extra naan and two glasses of wine, so you owe an extra four pounds.",9144994,an extra four pounds,DT JJ CD NNS,an,extra,four,pounds,NA
babylm_sents,"Drew you had the mango lassi, so that's an extra three pounds.",9144995,an extra three pounds,DT JJ CD NNS,an,extra,three,pounds,NA
babylm_sents,"Look, I was going over these bills, and I think there's a few more areas where we can cut back.",9175332,a few more areas,DT JJ CD NNS,a,few,more,areas,NA
babylm_sents,"just like helmut simon, his death comes an unlucky 13 years after his first encounter with oetzi.",9181430,an unlucky 13 years,DT JJ CD NNS,an,unlucky,13,years,NA
babylm_sents,They've had beams circulating for a full 30 seconds.,9245453,a full 30 seconds,DT JJ CD NNS,a,full,30,seconds,NA
babylm_sents,The women have been waiting for the men to join them for a good three hours.,9418182,a good three hours,DT JJ CD NNS,a,good,three,hours,NA
babylm_sents,"Well, I'm sure if I report back, you might see a few more ladies curiously walking here.",9418663,a few more ladies,DT JJ CD NNS,a,few,more,ladies,NA
babylm_sents,And I'm going to need a few more cotton rolls.,9431742,a few more cotton rolls,DT JJ CD NN NNS,a,few,more,cotton & rolls,NA
babylm_sents,I spent a good 30 minutes doing the entire Gettysburg Address.,9454971,a good 30 minutes,DT JJ CD NNS,a,good,30,minutes,NA
babylm_sents,"Not a great many laughs in Miss Crawley, I can tell you.",9468633,a great many laughs,DT JJ CD NNS,a,great,many,laughs,NA
babylm_sents,"""so I'm going to go into the army and I'm gonna run a fucking million miles away. """,9474678,a fucking million miles,DT JJ CD NNS,a,fucking,million,miles,NA
babylm_sents,After a few more interrogations I was released from prison.,9550775,a few more interrogations,DT JJ CD NNS,a,few,more,interrogations,NA
babylm_sents,A few more touches and it's done.,9557022,a few more touches,DT JJ CD NNS,A,few,more,touches,NA
babylm_sents,"There's blood here, a good 12 feet from the plane.",9566729,a good 12 feet,DT JJ CD NNS,a,good,12,feet,NA
babylm_sents,Space travel... a very somber five stars.,9570300,a very somber five stars,DT RB JJ CD NNS,a,somber,five,stars,very
babylm_sents,"The total amount of Fishscale cocaine seized, a whopping 2,600 pounds.",9643988,"a whopping 2,600 pounds",DT JJ CD NNS,a,whopping,"2,600",pounds,NA
babylm_sents,"A whopping 2,600 pounds.",9644017,"a whopping 2,600 pounds",DT JJ CD NNS,A,whopping,"2,600",pounds,NA
babylm_sents,Drink that water for a good 30 days.,9645517,a good 30 days,DT JJ CD NNS,a,good,30,days,NA
babylm_sents,A staggering 375 billion litres of water is consumed each year in the US.,9659746,a staggering 375 billion litres,DT JJ CD CD NNS,A,staggering,375 & billion,litres,NA
babylm_sents,And then we took A good few months in the studio,9686893,a good few months,DT JJ CD NNS,A,good,few,months,NA
babylm_sents,Most people aren't carrying an extra 120 pounds of dead weight.,9725826,an extra 120 pounds,DT JJ CD NNS,an,extra,120,pounds,NA
babylm_sents,"And when that would happen, the only thing that would get me through it was a couple dozen drinks.",9730316,a couple dozen drinks,DT JJ CD NNS,a,couple,dozen,drinks,NA
