idx,source,sentence,construction,pattern,DT,ADJ,NUMERAL,NOUN
10341,mahowald,He drove five devastating a meters.,five devastating a meters,DT JJ CD NNS,five,devastating,a,meters
10342,mahowald,He drove five devastating a feet.,five devastating a feet,DT JJ CD NNS,five,devastating,a,feet
10343,mahowald,He drove five devastating a yards.,five devastating a yards,DT JJ CD NNS,five,devastating,a,yards
10344,mahowald,He drove five devastating a blocks.,five devastating a blocks,DT JJ CD NNS,five,devastating,a,blocks
10345,mahowald,He drove five devastating a steps.,five devastating a steps,DT JJ CD NNS,five,devastating,a,steps
10346,mahowald,He drove twenty devastating a meters.,twenty devastating a meters,DT JJ CD NNS,twenty,devastating,a,meters
10347,mahowald,He drove twenty devastating a feet.,twenty devastating a feet,DT JJ CD NNS,twenty,devastating,a,feet
10348,mahowald,He drove twenty devastating a yards.,twenty devastating a yards,DT JJ CD NNS,twenty,devastating,a,yards
10349,mahowald,He drove twenty devastating a blocks.,twenty devastating a blocks,DT JJ CD NNS,twenty,devastating,a,blocks
10350,mahowald,He drove twenty devastating a steps.,twenty devastating a steps,DT JJ CD NNS,twenty,devastating,a,steps
10351,mahowald,He drove three pathetic a meters.,three pathetic a meters,DT JJ CD NNS,three,pathetic,a,meters
10352,mahowald,He drove three pathetic a feet.,three pathetic a feet,DT JJ CD NNS,three,pathetic,a,feet
10353,mahowald,He drove three pathetic a yards.,three pathetic a yards,DT JJ CD NNS,three,pathetic,a,yards
10354,mahowald,He drove three pathetic a blocks.,three pathetic a blocks,DT JJ CD NNS,three,pathetic,a,blocks
10355,mahowald,He drove three pathetic a steps.,three pathetic a steps,DT JJ CD NNS,three,pathetic,a,steps
10356,mahowald,He drove five pathetic a meters.,five pathetic a meters,DT JJ CD NNS,five,pathetic,a,meters
10357,mahowald,He drove five pathetic a feet.,five pathetic a feet,DT JJ CD NNS,five,pathetic,a,feet
10358,mahowald,He drove five pathetic a yards.,five pathetic a yards,DT JJ CD NNS,five,pathetic,a,yards
10359,mahowald,He drove five pathetic a blocks.,five pathetic a blocks,DT JJ CD NNS,five,pathetic,a,blocks
10360,mahowald,He drove five pathetic a steps.,five pathetic a steps,DT JJ CD NNS,five,pathetic,a,steps
10361,mahowald,He drove twenty pathetic a meters.,twenty pathetic a meters,DT JJ CD NNS,twenty,pathetic,a,meters
10362,mahowald,He drove twenty pathetic a feet.,twenty pathetic a feet,DT JJ CD NNS,twenty,pathetic,a,feet
10363,mahowald,He drove twenty pathetic a yards.,twenty pathetic a yards,DT JJ CD NNS,twenty,pathetic,a,yards
10364,mahowald,He drove twenty pathetic a blocks.,twenty pathetic a blocks,DT JJ CD NNS,twenty,pathetic,a,blocks
10365,mahowald,He drove twenty pathetic a steps.,twenty pathetic a steps,DT JJ CD NNS,twenty,pathetic,a,steps
10366,mahowald,He drove three remarkable a meters.,three remarkable a meters,DT JJ CD NNS,three,remarkable,a,meters
10367,mahowald,He drove three remarkable a feet.,three remarkable a feet,DT JJ CD NNS,three,remarkable,a,feet
10368,mahowald,He drove three remarkable a yards.,three remarkable a yards,DT JJ CD NNS,three,remarkable,a,yards
10369,mahowald,He drove three remarkable a blocks.,three remarkable a blocks,DT JJ CD NNS,three,remarkable,a,blocks
10370,mahowald,He drove three remarkable a steps.,three remarkable a steps,DT JJ CD NNS,three,remarkable,a,steps
10371,mahowald,He drove five remarkable a meters.,five remarkable a meters,DT JJ CD NNS,five,remarkable,a,meters
10372,mahowald,He drove five remarkable a feet.,five remarkable a feet,DT JJ CD NNS,five,remarkable,a,feet
10373,mahowald,He drove five remarkable a yards.,five remarkable a yards,DT JJ CD NNS,five,remarkable,a,yards
10374,mahowald,He drove five remarkable a blocks.,five remarkable a blocks,DT JJ CD NNS,five,remarkable,a,blocks
10375,mahowald,He drove five remarkable a steps.,five remarkable a steps,DT JJ CD NNS,five,remarkable,a,steps
10376,mahowald,He drove twenty remarkable a meters.,twenty remarkable a meters,DT JJ CD NNS,twenty,remarkable,a,meters
10377,mahowald,He drove twenty remarkable a feet.,twenty remarkable a feet,DT JJ CD NNS,twenty,remarkable,a,feet
10378,mahowald,He drove twenty remarkable a yards.,twenty remarkable a yards,DT JJ CD NNS,twenty,remarkable,a,yards
10379,mahowald,He drove twenty remarkable a blocks.,twenty remarkable a blocks,DT JJ CD NNS,twenty,remarkable,a,blocks
10380,mahowald,He drove twenty remarkable a steps.,twenty remarkable a steps,DT JJ CD NNS,twenty,remarkable,a,steps
10381,mahowald,He drove three mediocre a meters.,three mediocre a meters,DT JJ CD NNS,three,mediocre,a,meters
10382,mahowald,He drove three mediocre a feet.,three mediocre a feet,DT JJ CD NNS,three,mediocre,a,feet
10383,mahowald,He drove three mediocre a yards.,three mediocre a yards,DT JJ CD NNS,three,mediocre,a,yards
10384,mahowald,He drove three mediocre a blocks.,three mediocre a blocks,DT JJ CD NNS,three,mediocre,a,blocks
10385,mahowald,He drove three mediocre a steps.,three mediocre a steps,DT JJ CD NNS,three,mediocre,a,steps
10386,mahowald,He drove five mediocre a meters.,five mediocre a meters,DT JJ CD NNS,five,mediocre,a,meters
10387,mahowald,He drove five mediocre a feet.,five mediocre a feet,DT JJ CD NNS,five,mediocre,a,feet
10388,mahowald,He drove five mediocre a yards.,five mediocre a yards,DT JJ CD NNS,five,mediocre,a,yards
10389,mahowald,He drove five mediocre a blocks.,five mediocre a blocks,DT JJ CD NNS,five,mediocre,a,blocks
10390,mahowald,He drove five mediocre a steps.,five mediocre a steps,DT JJ CD NNS,five,mediocre,a,steps
10391,mahowald,He drove twenty mediocre a meters.,twenty mediocre a meters,DT JJ CD NNS,twenty,mediocre,a,meters
10392,mahowald,He drove twenty mediocre a feet.,twenty mediocre a feet,DT JJ CD NNS,twenty,mediocre,a,feet
10393,mahowald,He drove twenty mediocre a yards.,twenty mediocre a yards,DT JJ CD NNS,twenty,mediocre,a,yards
10394,mahowald,He drove twenty mediocre a blocks.,twenty mediocre a blocks,DT JJ CD NNS,twenty,mediocre,a,blocks
10395,mahowald,He drove twenty mediocre a steps.,twenty mediocre a steps,DT JJ CD NNS,twenty,mediocre,a,steps
10396,mahowald,He drove three unsatisfying a meters.,three unsatisfying a meters,DT JJ CD NNS,three,unsatisfying,a,meters
10397,mahowald,He drove three unsatisfying a feet.,three unsatisfying a feet,DT JJ CD NNS,three,unsatisfying,a,feet
10398,mahowald,He drove three unsatisfying a yards.,three unsatisfying a yards,DT JJ CD NNS,three,unsatisfying,a,yards
10399,mahowald,He drove three unsatisfying a blocks.,three unsatisfying a blocks,DT JJ CD NNS,three,unsatisfying,a,blocks
10400,mahowald,He drove three unsatisfying a steps.,three unsatisfying a steps,DT JJ CD NNS,three,unsatisfying,a,steps
10401,mahowald,He drove five unsatisfying a meters.,five unsatisfying a meters,DT JJ CD NNS,five,unsatisfying,a,meters
10402,mahowald,He drove five unsatisfying a feet.,five unsatisfying a feet,DT JJ CD NNS,five,unsatisfying,a,feet
10403,mahowald,He drove five unsatisfying a yards.,five unsatisfying a yards,DT JJ CD NNS,five,unsatisfying,a,yards
10404,mahowald,He drove five unsatisfying a blocks.,five unsatisfying a blocks,DT JJ CD NNS,five,unsatisfying,a,blocks
10405,mahowald,He drove five unsatisfying a steps.,five unsatisfying a steps,DT JJ CD NNS,five,unsatisfying,a,steps
10406,mahowald,He drove twenty unsatisfying a meters.,twenty unsatisfying a meters,DT JJ CD NNS,twenty,unsatisfying,a,meters
10407,mahowald,He drove twenty unsatisfying a feet.,twenty unsatisfying a feet,DT JJ CD NNS,twenty,unsatisfying,a,feet
10408,mahowald,He drove twenty unsatisfying a yards.,twenty unsatisfying a yards,DT JJ CD NNS,twenty,unsatisfying,a,yards
10409,mahowald,He drove twenty unsatisfying a blocks.,twenty unsatisfying a blocks,DT JJ CD NNS,twenty,unsatisfying,a,blocks
10410,mahowald,He drove twenty unsatisfying a steps.,twenty unsatisfying a steps,DT JJ CD NNS,twenty,unsatisfying,a,steps
10411,mahowald,He drove three lovely a meters.,three lovely a meters,DT JJ CD NNS,three,lovely,a,meters
10412,mahowald,He drove three lovely a feet.,three lovely a feet,DT JJ CD NNS,three,lovely,a,feet
10413,mahowald,He drove three lovely a yards.,three lovely a yards,DT JJ CD NNS,three,lovely,a,yards
10414,mahowald,He drove three lovely a blocks.,three lovely a blocks,DT JJ CD NNS,three,lovely,a,blocks
10415,mahowald,He drove three lovely a steps.,three lovely a steps,DT JJ CD NNS,three,lovely,a,steps
10416,mahowald,He drove five lovely a meters.,five lovely a meters,DT JJ CD NNS,five,lovely,a,meters
10417,mahowald,He drove five lovely a feet.,five lovely a feet,DT JJ CD NNS,five,lovely,a,feet
10418,mahowald,He drove five lovely a yards.,five lovely a yards,DT JJ CD NNS,five,lovely,a,yards
10419,mahowald,He drove five lovely a blocks.,five lovely a blocks,DT JJ CD NNS,five,lovely,a,blocks
10420,mahowald,He drove five lovely a steps.,five lovely a steps,DT JJ CD NNS,five,lovely,a,steps
10421,mahowald,He drove twenty lovely a meters.,twenty lovely a meters,DT JJ CD NNS,twenty,lovely,a,meters
10422,mahowald,He drove twenty lovely a feet.,twenty lovely a feet,DT JJ CD NNS,twenty,lovely,a,feet
10423,mahowald,He drove twenty lovely a yards.,twenty lovely a yards,DT JJ CD NNS,twenty,lovely,a,yards
10424,mahowald,He drove twenty lovely a blocks.,twenty lovely a blocks,DT JJ CD NNS,twenty,lovely,a,blocks
10425,mahowald,He drove twenty lovely a steps.,twenty lovely a steps,DT JJ CD NNS,twenty,lovely,a,steps
10426,mahowald,He drove three beautiful a meters.,three beautiful a meters,DT JJ CD NNS,three,beautiful,a,meters
10427,mahowald,He drove three beautiful a feet.,three beautiful a feet,DT JJ CD NNS,three,beautiful,a,feet
10428,mahowald,He drove three beautiful a yards.,three beautiful a yards,DT JJ CD NNS,three,beautiful,a,yards
10429,mahowald,He drove three beautiful a blocks.,three beautiful a blocks,DT JJ CD NNS,three,beautiful,a,blocks
10430,mahowald,He drove three beautiful a steps.,three beautiful a steps,DT JJ CD NNS,three,beautiful,a,steps
10431,mahowald,He drove five beautiful a meters.,five beautiful a meters,DT JJ CD NNS,five,beautiful,a,meters
10432,mahowald,He drove five beautiful a feet.,five beautiful a feet,DT JJ CD NNS,five,beautiful,a,feet
10433,mahowald,He drove five beautiful a yards.,five beautiful a yards,DT JJ CD NNS,five,beautiful,a,yards
10434,mahowald,He drove five beautiful a blocks.,five beautiful a blocks,DT JJ CD NNS,five,beautiful,a,blocks
10435,mahowald,He drove five beautiful a steps.,five beautiful a steps,DT JJ CD NNS,five,beautiful,a,steps
10436,mahowald,He drove twenty beautiful a meters.,twenty beautiful a meters,DT JJ CD NNS,twenty,beautiful,a,meters
10437,mahowald,He drove twenty beautiful a feet.,twenty beautiful a feet,DT JJ CD NNS,twenty,beautiful,a,feet
10438,mahowald,He drove twenty beautiful a yards.,twenty beautiful a yards,DT JJ CD NNS,twenty,beautiful,a,yards
10439,mahowald,He drove twenty beautiful a blocks.,twenty beautiful a blocks,DT JJ CD NNS,twenty,beautiful,a,blocks
10440,mahowald,He drove twenty beautiful a steps.,twenty beautiful a steps,DT JJ CD NNS,twenty,beautiful,a,steps
10441,mahowald,He drove three enchanting a meters.,three enchanting a meters,DT JJ CD NNS,three,enchanting,a,meters
10442,mahowald,He drove three enchanting a feet.,three enchanting a feet,DT JJ CD NNS,three,enchanting,a,feet
10443,mahowald,He drove three enchanting a yards.,three enchanting a yards,DT JJ CD NNS,three,enchanting,a,yards
10444,mahowald,He drove three enchanting a blocks.,three enchanting a blocks,DT JJ CD NNS,three,enchanting,a,blocks
10445,mahowald,He drove three enchanting a steps.,three enchanting a steps,DT JJ CD NNS,three,enchanting,a,steps
10446,mahowald,He drove five enchanting a meters.,five enchanting a meters,DT JJ CD NNS,five,enchanting,a,meters
10447,mahowald,He drove five enchanting a feet.,five enchanting a feet,DT JJ CD NNS,five,enchanting,a,feet
10448,mahowald,He drove five enchanting a yards.,five enchanting a yards,DT JJ CD NNS,five,enchanting,a,yards
10449,mahowald,He drove five enchanting a blocks.,five enchanting a blocks,DT JJ CD NNS,five,enchanting,a,blocks
10450,mahowald,He drove five enchanting a steps.,five enchanting a steps,DT JJ CD NNS,five,enchanting,a,steps
10451,mahowald,He drove twenty enchanting a meters.,twenty enchanting a meters,DT JJ CD NNS,twenty,enchanting,a,meters
10452,mahowald,He drove twenty enchanting a feet.,twenty enchanting a feet,DT JJ CD NNS,twenty,enchanting,a,feet
10453,mahowald,He drove twenty enchanting a yards.,twenty enchanting a yards,DT JJ CD NNS,twenty,enchanting,a,yards
10454,mahowald,He drove twenty enchanting a blocks.,twenty enchanting a blocks,DT JJ CD NNS,twenty,enchanting,a,blocks
10455,mahowald,He drove twenty enchanting a steps.,twenty enchanting a steps,DT JJ CD NNS,twenty,enchanting,a,steps
10456,mahowald,He drove three soothing a meters.,three soothing a meters,DT JJ CD NNS,three,soothing,a,meters
10457,mahowald,He drove three soothing a feet.,three soothing a feet,DT JJ CD NNS,three,soothing,a,feet
10458,mahowald,He drove three soothing a yards.,three soothing a yards,DT JJ CD NNS,three,soothing,a,yards
10459,mahowald,He drove three soothing a blocks.,three soothing a blocks,DT JJ CD NNS,three,soothing,a,blocks
10460,mahowald,He drove three soothing a steps.,three soothing a steps,DT JJ CD NNS,three,soothing,a,steps
10461,mahowald,He drove five soothing a meters.,five soothing a meters,DT JJ CD NNS,five,soothing,a,meters
10462,mahowald,He drove five soothing a feet.,five soothing a feet,DT JJ CD NNS,five,soothing,a,feet
10463,mahowald,He drove five soothing a yards.,five soothing a yards,DT JJ CD NNS,five,soothing,a,yards
10464,mahowald,He drove five soothing a blocks.,five soothing a blocks,DT JJ CD NNS,five,soothing,a,blocks
10465,mahowald,He drove five soothing a steps.,five soothing a steps,DT JJ CD NNS,five,soothing,a,steps
10466,mahowald,He drove twenty soothing a meters.,twenty soothing a meters,DT JJ CD NNS,twenty,soothing,a,meters
10467,mahowald,He drove twenty soothing a feet.,twenty soothing a feet,DT JJ CD NNS,twenty,soothing,a,feet
10468,mahowald,He drove twenty soothing a yards.,twenty soothing a yards,DT JJ CD NNS,twenty,soothing,a,yards
10469,mahowald,He drove twenty soothing a blocks.,twenty soothing a blocks,DT JJ CD NNS,twenty,soothing,a,blocks
10470,mahowald,He drove twenty soothing a steps.,twenty soothing a steps,DT JJ CD NNS,twenty,soothing,a,steps
10471,mahowald,He drove three charming a meters.,three charming a meters,DT JJ CD NNS,three,charming,a,meters
10472,mahowald,He drove three charming a feet.,three charming a feet,DT JJ CD NNS,three,charming,a,feet
10473,mahowald,He drove three charming a yards.,three charming a yards,DT JJ CD NNS,three,charming,a,yards
10474,mahowald,He drove three charming a blocks.,three charming a blocks,DT JJ CD NNS,three,charming,a,blocks
10475,mahowald,He drove three charming a steps.,three charming a steps,DT JJ CD NNS,three,charming,a,steps
10476,mahowald,He drove five charming a meters.,five charming a meters,DT JJ CD NNS,five,charming,a,meters
10477,mahowald,He drove five charming a feet.,five charming a feet,DT JJ CD NNS,five,charming,a,feet
10478,mahowald,He drove five charming a yards.,five charming a yards,DT JJ CD NNS,five,charming,a,yards
10479,mahowald,He drove five charming a blocks.,five charming a blocks,DT JJ CD NNS,five,charming,a,blocks
10480,mahowald,He drove five charming a steps.,five charming a steps,DT JJ CD NNS,five,charming,a,steps
10481,mahowald,He drove twenty charming a meters.,twenty charming a meters,DT JJ CD NNS,twenty,charming,a,meters
10482,mahowald,He drove twenty charming a feet.,twenty charming a feet,DT JJ CD NNS,twenty,charming,a,feet
10483,mahowald,He drove twenty charming a yards.,twenty charming a yards,DT JJ CD NNS,twenty,charming,a,yards
10484,mahowald,He drove twenty charming a blocks.,twenty charming a blocks,DT JJ CD NNS,twenty,charming,a,blocks
10485,mahowald,He drove twenty charming a steps.,twenty charming a steps,DT JJ CD NNS,twenty,charming,a,steps
10486,mahowald,He drove three disgusting a meters.,three disgusting a meters,DT JJ CD NNS,three,disgusting,a,meters
10487,mahowald,He drove three disgusting a feet.,three disgusting a feet,DT JJ CD NNS,three,disgusting,a,feet
10488,mahowald,He drove three disgusting a yards.,three disgusting a yards,DT JJ CD NNS,three,disgusting,a,yards
10489,mahowald,He drove three disgusting a blocks.,three disgusting a blocks,DT JJ CD NNS,three,disgusting,a,blocks
10490,mahowald,He drove three disgusting a steps.,three disgusting a steps,DT JJ CD NNS,three,disgusting,a,steps
10491,mahowald,He drove five disgusting a meters.,five disgusting a meters,DT JJ CD NNS,five,disgusting,a,meters
10492,mahowald,He drove five disgusting a feet.,five disgusting a feet,DT JJ CD NNS,five,disgusting,a,feet
10493,mahowald,He drove five disgusting a yards.,five disgusting a yards,DT JJ CD NNS,five,disgusting,a,yards
10494,mahowald,He drove five disgusting a blocks.,five disgusting a blocks,DT JJ CD NNS,five,disgusting,a,blocks
10495,mahowald,He drove five disgusting a steps.,five disgusting a steps,DT JJ CD NNS,five,disgusting,a,steps
10496,mahowald,He drove twenty disgusting a meters.,twenty disgusting a meters,DT JJ CD NNS,twenty,disgusting,a,meters
10497,mahowald,He drove twenty disgusting a feet.,twenty disgusting a feet,DT JJ CD NNS,twenty,disgusting,a,feet
10498,mahowald,He drove twenty disgusting a yards.,twenty disgusting a yards,DT JJ CD NNS,twenty,disgusting,a,yards
10499,mahowald,He drove twenty disgusting a blocks.,twenty disgusting a blocks,DT JJ CD NNS,twenty,disgusting,a,blocks
10500,mahowald,He drove twenty disgusting a steps.,twenty disgusting a steps,DT JJ CD NNS,twenty,disgusting,a,steps
10501,mahowald,He drove three uninviting a meters.,three uninviting a meters,DT JJ CD NNS,three,uninviting,a,meters
10502,mahowald,He drove three uninviting a feet.,three uninviting a feet,DT JJ CD NNS,three,uninviting,a,feet
10503,mahowald,He drove three uninviting a yards.,three uninviting a yards,DT JJ CD NNS,three,uninviting,a,yards
10504,mahowald,He drove three uninviting a blocks.,three uninviting a blocks,DT JJ CD NNS,three,uninviting,a,blocks
10505,mahowald,He drove three uninviting a steps.,three uninviting a steps,DT JJ CD NNS,three,uninviting,a,steps
10506,mahowald,He drove five uninviting a meters.,five uninviting a meters,DT JJ CD NNS,five,uninviting,a,meters
10507,mahowald,He drove five uninviting a feet.,five uninviting a feet,DT JJ CD NNS,five,uninviting,a,feet
10508,mahowald,He drove five uninviting a yards.,five uninviting a yards,DT JJ CD NNS,five,uninviting,a,yards
10509,mahowald,He drove five uninviting a blocks.,five uninviting a blocks,DT JJ CD NNS,five,uninviting,a,blocks
10510,mahowald,He drove five uninviting a steps.,five uninviting a steps,DT JJ CD NNS,five,uninviting,a,steps
10511,mahowald,He drove twenty uninviting a meters.,twenty uninviting a meters,DT JJ CD NNS,twenty,uninviting,a,meters
10512,mahowald,He drove twenty uninviting a feet.,twenty uninviting a feet,DT JJ CD NNS,twenty,uninviting,a,feet
10513,mahowald,He drove twenty uninviting a yards.,twenty uninviting a yards,DT JJ CD NNS,twenty,uninviting,a,yards
10514,mahowald,He drove twenty uninviting a blocks.,twenty uninviting a blocks,DT JJ CD NNS,twenty,uninviting,a,blocks
10515,mahowald,He drove twenty uninviting a steps.,twenty uninviting a steps,DT JJ CD NNS,twenty,uninviting,a,steps
10516,mahowald,He drove three haunting a meters.,three haunting a meters,DT JJ CD NNS,three,haunting,a,meters
10517,mahowald,He drove three haunting a feet.,three haunting a feet,DT JJ CD NNS,three,haunting,a,feet
10518,mahowald,He drove three haunting a yards.,three haunting a yards,DT JJ CD NNS,three,haunting,a,yards
10519,mahowald,He drove three haunting a blocks.,three haunting a blocks,DT JJ CD NNS,three,haunting,a,blocks
10520,mahowald,He drove three haunting a steps.,three haunting a steps,DT JJ CD NNS,three,haunting,a,steps
10521,mahowald,He drove five haunting a meters.,five haunting a meters,DT JJ CD NNS,five,haunting,a,meters
10522,mahowald,He drove five haunting a feet.,five haunting a feet,DT JJ CD NNS,five,haunting,a,feet
10523,mahowald,He drove five haunting a yards.,five haunting a yards,DT JJ CD NNS,five,haunting,a,yards
10524,mahowald,He drove five haunting a blocks.,five haunting a blocks,DT JJ CD NNS,five,haunting,a,blocks
10525,mahowald,He drove five haunting a steps.,five haunting a steps,DT JJ CD NNS,five,haunting,a,steps
10526,mahowald,He drove twenty haunting a meters.,twenty haunting a meters,DT JJ CD NNS,twenty,haunting,a,meters
10527,mahowald,He drove twenty haunting a feet.,twenty haunting a feet,DT JJ CD NNS,twenty,haunting,a,feet
10528,mahowald,He drove twenty haunting a yards.,twenty haunting a yards,DT JJ CD NNS,twenty,haunting,a,yards
10529,mahowald,He drove twenty haunting a blocks.,twenty haunting a blocks,DT JJ CD NNS,twenty,haunting,a,blocks
10530,mahowald,He drove twenty haunting a steps.,twenty haunting a steps,DT JJ CD NNS,twenty,haunting,a,steps
10531,mahowald,He drove three hideous a meters.,three hideous a meters,DT JJ CD NNS,three,hideous,a,meters
10532,mahowald,He drove three hideous a feet.,three hideous a feet,DT JJ CD NNS,three,hideous,a,feet
10533,mahowald,He drove three hideous a yards.,three hideous a yards,DT JJ CD NNS,three,hideous,a,yards
10534,mahowald,He drove three hideous a blocks.,three hideous a blocks,DT JJ CD NNS,three,hideous,a,blocks
10535,mahowald,He drove three hideous a steps.,three hideous a steps,DT JJ CD NNS,three,hideous,a,steps
10536,mahowald,He drove five hideous a meters.,five hideous a meters,DT JJ CD NNS,five,hideous,a,meters
10537,mahowald,He drove five hideous a feet.,five hideous a feet,DT JJ CD NNS,five,hideous,a,feet
10538,mahowald,He drove five hideous a yards.,five hideous a yards,DT JJ CD NNS,five,hideous,a,yards
10539,mahowald,He drove five hideous a blocks.,five hideous a blocks,DT JJ CD NNS,five,hideous,a,blocks
10540,mahowald,He drove five hideous a steps.,five hideous a steps,DT JJ CD NNS,five,hideous,a,steps
10541,mahowald,He drove twenty hideous a meters.,twenty hideous a meters,DT JJ CD NNS,twenty,hideous,a,meters
10542,mahowald,He drove twenty hideous a feet.,twenty hideous a feet,DT JJ CD NNS,twenty,hideous,a,feet
10543,mahowald,He drove twenty hideous a yards.,twenty hideous a yards,DT JJ CD NNS,twenty,hideous,a,yards
10544,mahowald,He drove twenty hideous a blocks.,twenty hideous a blocks,DT JJ CD NNS,twenty,hideous,a,blocks
10545,mahowald,He drove twenty hideous a steps.,twenty hideous a steps,DT JJ CD NNS,twenty,hideous,a,steps
10546,mahowald,He drove three ugly a meters.,three ugly a meters,DT JJ CD NNS,three,ugly,a,meters
10547,mahowald,He drove three ugly a feet.,three ugly a feet,DT JJ CD NNS,three,ugly,a,feet
10548,mahowald,He drove three ugly a yards.,three ugly a yards,DT JJ CD NNS,three,ugly,a,yards
10549,mahowald,He drove three ugly a blocks.,three ugly a blocks,DT JJ CD NNS,three,ugly,a,blocks
10550,mahowald,He drove three ugly a steps.,three ugly a steps,DT JJ CD NNS,three,ugly,a,steps
10551,mahowald,He drove five ugly a meters.,five ugly a meters,DT JJ CD NNS,five,ugly,a,meters
10552,mahowald,He drove five ugly a feet.,five ugly a feet,DT JJ CD NNS,five,ugly,a,feet
10553,mahowald,He drove five ugly a yards.,five ugly a yards,DT JJ CD NNS,five,ugly,a,yards
10554,mahowald,He drove five ugly a blocks.,five ugly a blocks,DT JJ CD NNS,five,ugly,a,blocks
10555,mahowald,He drove five ugly a steps.,five ugly a steps,DT JJ CD NNS,five,ugly,a,steps
10556,mahowald,He drove twenty ugly a meters.,twenty ugly a meters,DT JJ CD NNS,twenty,ugly,a,meters
10557,mahowald,He drove twenty ugly a feet.,twenty ugly a feet,DT JJ CD NNS,twenty,ugly,a,feet
10558,mahowald,He drove twenty ugly a yards.,twenty ugly a yards,DT JJ CD NNS,twenty,ugly,a,yards
10559,mahowald,He drove twenty ugly a blocks.,twenty ugly a blocks,DT JJ CD NNS,twenty,ugly,a,blocks
10560,mahowald,He drove twenty ugly a steps.,twenty ugly a steps,DT JJ CD NNS,twenty,ugly,a,steps
10561,mahowald,He drove three mere a meters.,three mere a meters,DT JJ CD NNS,three,mere,a,meters
10562,mahowald,He drove three mere a feet.,three mere a feet,DT JJ CD NNS,three,mere,a,feet
10563,mahowald,He drove three mere a yards.,three mere a yards,DT JJ CD NNS,three,mere,a,yards
10564,mahowald,He drove three mere a blocks.,three mere a blocks,DT JJ CD NNS,three,mere,a,blocks
10565,mahowald,He drove three mere a steps.,three mere a steps,DT JJ CD NNS,three,mere,a,steps
10566,mahowald,He drove five mere a meters.,five mere a meters,DT JJ CD NNS,five,mere,a,meters
10567,mahowald,He drove five mere a feet.,five mere a feet,DT JJ CD NNS,five,mere,a,feet
10568,mahowald,He drove five mere a yards.,five mere a yards,DT JJ CD NNS,five,mere,a,yards
10569,mahowald,He drove five mere a blocks.,five mere a blocks,DT JJ CD NNS,five,mere,a,blocks
10570,mahowald,He drove five mere a steps.,five mere a steps,DT JJ CD NNS,five,mere,a,steps
10571,mahowald,He drove twenty mere a meters.,twenty mere a meters,DT JJ CD NNS,twenty,mere,a,meters
10572,mahowald,He drove twenty mere a feet.,twenty mere a feet,DT JJ CD NNS,twenty,mere,a,feet
10573,mahowald,He drove twenty mere a yards.,twenty mere a yards,DT JJ CD NNS,twenty,mere,a,yards
10574,mahowald,He drove twenty mere a blocks.,twenty mere a blocks,DT JJ CD NNS,twenty,mere,a,blocks
10575,mahowald,He drove twenty mere a steps.,twenty mere a steps,DT JJ CD NNS,twenty,mere,a,steps
10576,mahowald,He drove three staggering a meters.,three staggering a meters,DT JJ CD NNS,three,staggering,a,meters
10577,mahowald,He drove three staggering a feet.,three staggering a feet,DT JJ CD NNS,three,staggering,a,feet
10578,mahowald,He drove three staggering a yards.,three staggering a yards,DT JJ CD NNS,three,staggering,a,yards
10579,mahowald,He drove three staggering a blocks.,three staggering a blocks,DT JJ CD NNS,three,staggering,a,blocks
10580,mahowald,He drove three staggering a steps.,three staggering a steps,DT JJ CD NNS,three,staggering,a,steps
10581,mahowald,He drove five staggering a meters.,five staggering a meters,DT JJ CD NNS,five,staggering,a,meters
10582,mahowald,He drove five staggering a feet.,five staggering a feet,DT JJ CD NNS,five,staggering,a,feet
10583,mahowald,He drove five staggering a yards.,five staggering a yards,DT JJ CD NNS,five,staggering,a,yards
10584,mahowald,He drove five staggering a blocks.,five staggering a blocks,DT JJ CD NNS,five,staggering,a,blocks
10585,mahowald,He drove five staggering a steps.,five staggering a steps,DT JJ CD NNS,five,staggering,a,steps
10586,mahowald,He drove twenty staggering a meters.,twenty staggering a meters,DT JJ CD NNS,twenty,staggering,a,meters
10587,mahowald,He drove twenty staggering a feet.,twenty staggering a feet,DT JJ CD NNS,twenty,staggering,a,feet
10588,mahowald,He drove twenty staggering a yards.,twenty staggering a yards,DT JJ CD NNS,twenty,staggering,a,yards
10589,mahowald,He drove twenty staggering a blocks.,twenty staggering a blocks,DT JJ CD NNS,twenty,staggering,a,blocks
10590,mahowald,He drove twenty staggering a steps.,twenty staggering a steps,DT JJ CD NNS,twenty,staggering,a,steps
10591,mahowald,He drove three whopping a meters.,three whopping a meters,DT JJ CD NNS,three,whopping,a,meters
10592,mahowald,He drove three whopping a feet.,three whopping a feet,DT JJ CD NNS,three,whopping,a,feet
10593,mahowald,He drove three whopping a yards.,three whopping a yards,DT JJ CD NNS,three,whopping,a,yards
10594,mahowald,He drove three whopping a blocks.,three whopping a blocks,DT JJ CD NNS,three,whopping,a,blocks
10595,mahowald,He drove three whopping a steps.,three whopping a steps,DT JJ CD NNS,three,whopping,a,steps
10596,mahowald,He drove five whopping a meters.,five whopping a meters,DT JJ CD NNS,five,whopping,a,meters
10597,mahowald,He drove five whopping a feet.,five whopping a feet,DT JJ CD NNS,five,whopping,a,feet
10598,mahowald,He drove five whopping a yards.,five whopping a yards,DT JJ CD NNS,five,whopping,a,yards
