sentence_idx,verb,noun,nv_dep,numeral
6689528,has,sides,nsubj,six
6691988,'s,times,nsubj,three
6692092,is,times,nsubj,three
6693656,is,companies,nsubj,hundred
6696048,is,people,nsubj,two
6698534,'s,people,nsubj,three
6699633,is,times,nsubj,2
6699633,is,times,nsubj,2
6699707,is,times,nsubj,6
6699707,is,times,nsubj,6
6701122,'s,ronnies,nsubj,two
6702098,is,times,nsubj,584
6704622,says,bulbs,nsubj,thousand
6709298,understairs,sockets,nsubj,two
6709654,is,waves,nsubj,two
6709966,is,sources,nsubj,two
6709966,is,sources,nsubj,two
6710157,is,sources,nsubj,two
6710739,is,degrees,nsubj,4.3
6711456,is,waves,nsubj,two
6711751,is,degrees,nsubj,5
6711751,is,degrees,nsubj,5
6711751,is,degrees,nsubj,10
6711810,'s,centimeters,nsubj,23
6711884,is,waves,nsubj,two
6711930,means,waves,nsubj,two
6711937,is,transmitters,nsubj,two
6712469,is,seconds,nsubj,31
6715737,survives,falls,nsubj,"6,300"
6716563,'s,hours,nsubj,hundred
6716563,'s,hours,nsubj,hundred
6719178,has,children,nsubj,two
6720213,requires,buildings,nsubj,million
6721371,'s,bungalows,nsubj,three
6721371,is,bungalows,nsubj,three
6722149,logs,pages,nsubj,million
6722299,stares,minutes,nsubj,29
6722299,tells,minutes,nsubj,29
6723304,=,dokdas,nsubj,100
6731583,equals,feet,nsubj,12
6732750,is,quarters,nsubj,three
6733027,endures,kilograms,nsubj,ten
6733392,is,people,nsubj,one
6736633,is,pounds,nsubj,twenty
6736651,was,people,nsubj,one
6736651,'s,people,nsubj,one
6736759,is,minutes,nsubj,eleven
6737335,'s,pounds,nsubj,three
6737335,is,pounds,nsubj,three
6737537,is,minutes,nsubj,seventeen
6737594,is,minutes,nsubj,twenty
6737746,is,minutes,nsubj,two
6741049,is,times,nsubj,44
6741114,is,cents,nsubj,"1,000"
6744396,is,things,nsubj,one
6746710,does,pints,nsubj,three
6746891,'s,seats,nsubj,two
6749520,is,notes,nsubj,two
6750005,'s,people,nsubj,million
6753556,is,sergeants,nsubj,two
6753926,buys,houses,nsubj,300
6754082,was,people,nsubj,few
6754207,'s,thirds,nsubj,two
6754207,'s,thirds,nsubj,two
6754207,'s,thirds,nsubj,two
6759717,sends,messages,nsubj,two
6764144,is,changes,nsubj,one
6764163,'s,times,nsubj,five
6764918,was,people,nsubj,six
6764918,says,people,nsubj,six
6765407,was,bums,nsubj,two
6766258,depends,beats,nsubj,two
6766509,is,times,nsubj,2/3
6769310,is,women,nsubj,two
6769504,was,people,nsubj,two
6770346,is,doses,nsubj,three
6774718,appears,weeks,nsubj,two
6777032,is,rooms,nsubj,four
6778077,loses,degrees,nsubj,five
6781197,'s,sheets,nsubj,thousand
6783227,says,bucks,nsubj,fifty
6784457,was,quarters,nsubj,three
6784731,is,derivatives,nsubj,two
6784731,equals,derivatives,nsubj,two
6787515,applies,specimen,nsubj,44
6790661,turns,bags,nsubj,two
6798093,is,deaths,nsubj,two
6799183,hates,planks,nsubj,two
6799183,goes,planks,nsubj,two
6799183,goes,planks,nsubj,two
6801394,was,men,nsubj,two
6802731,is,trips,nsubj,3
6805997,says,people,nsubj,few
6806007,'s,horses,nsubj,forty
6806578,is,factors,nsubj,two
6806719,is,quarters,nsubj,three
6806844,am,feelings,nsubj,two
6809758,is,members,nsubj,five
6813521,stands,attributes,nsubj,three
6818819,is,pounds,nsubj,five
6819650,was,things,nsubj,two
6822914,is,catties,nsubj,7
6822914,is,catties,nsubj,7
6825739,does,quarters,nsubj,three
6828075,is,times,nsubj,0.76
6828381,is,roots,nsubj,3
6829381,is,men,nsubj,two
6829500,is,figures,nsubj,two
6829500,is,figures,nsubj,two
6829989,is,barrels,nsubj,million
6830038,looks,teachers,nsubj,two
6833427,'s,heads,nsubj,few
6833584,was,pounds,nsubj,five
6835728,is,areas,nsubj,dozen
6836341,is,friends,nsubj,three
6845480,was,choices,nsubj,two
6845480,'s,choices,nsubj,two
6846243,was,days,nsubj,7
6848878,is,people,nsubj,few
6862680,is,dollars,nsubj,million
6871139,starts,bucks,nsubj,20
6874605,is,words,nsubj,few
6890431,says,blocks,nsubj,two
6892224,is,stones,nsubj,two
6892243,was,yards,nsubj,few
6895466,gives,homes,nsubj,six
6898063,is,dollars,nsubj,million
6899785,'s,factors,nsubj,three
6904534,=,drachms,nsubj,8
6904538,=,ounces,nsubj,12
6904573,=,quarts,nsubj,4
6908343,is,times,nsubj,0.72
6909847,is,people,nsubj,8200
6910748,is,degrees,nsubj,27
6912165,says,yen,nsubj,980
6912539,'m,boys,nsubj,4
6917554,'s,people,nsubj,two
6921410,implies,calls,nsubj,two
6921563,'s,people,nsubj,2
6922669,is,weeks,nsubj,63
6925776,is,centuries,nsubj,twelve
6932288,'s,positions,nsubj,"650,000"
6934128,is,yards,nsubj,five
6938126,is,knots,nsubj,160
6938446,was,chances,nsubj,400
6939554,is,times,nsubj,1
6939567,is,times,nsubj,3
6943623,is,months,nsubj,nine
6954916,is,degrees,nsubj,100
6959333,'m,people,nsubj,two
6962156,'m,people,nsubj,two
6964825,'m,people,nsubj,two
6971630,means,men,nsubj,60
6974629,means,men,nsubj,60
6980793,spends,people,nsubj,billion
6984302,is,years,nsubj,10
6986284,says,bucks,nsubj,ten
6987395,is,smudges,nsubj,two
6996779,was,inches,nsubj,few
7001590,is,people,nsubj,two
7001884,'m,people,nsubj,few
7003290,is,months,nsubj,three
7007822,is,people,nsubj,two
7007822,knows,people,nsubj,two
7008575,was,things,nsubj,two
7009482,was,people,nsubj,three
7012706,was,pillars,nsubj,3
7013491,is,heads,nsubj,two
7013926,is,girls,nsubj,seven
7013926,seems,girls,nsubj,seven
7016758,was,leaders,nsubj,three
7017555,is,times,nsubj,7
7017555,is,times,nsubj,7
7017917,depends,conditions,nsubj,few
7019992,is,minutes,nsubj,few
7022253,is,this--,nsubj,8
7027024,'s,conditions,nsubj,two
7027270,is,people,nsubj,1000
7031018,is,beings,nsubj,two
7032189,'s,positives,nsubj,one
7032676,is,children,nsubj,three
7032736,goes,generations,nsubj,five
7037174,was,dollars,nsubj,eighty
7043864,rejects,men,nsubj,3
7045190,is,people,nsubj,billion
7047746,is,babes,nsubj,two
7050238,'s,shots,nsubj,few
7054974,equals,bucks,nsubj,1000
7055189,was,people,nsubj,dozen
7055625,is,entities,nsubj,three
7055625,is,entities,nsubj,three
7056057,'s,hazards,nsubj,four
7057255,goes,months,nsubj,six
7059971,'s,people,nsubj,eight
7061396,is,minutes,nsubj,five
7063149,means,kilos,nsubj,80
7063153,was,men,nsubj,ten
7063159,means,kilos,nsubj,80
7063467,seems,years,nsubj,nine
7064812,means,kilos,nsubj,80
7064822,means,kilos,nsubj,80
7066052,delusions,bucks,nsubj,ten
7066142,'s,people,nsubj,few
7066889,means,kilos,nsubj,80
7066898,means,kilos,nsubj,80
7066981,has,data,nsubj,500
7066981,'s,data,nsubj,500
7072845,is,times,nsubj,32
7072845,is,times,nsubj,32
7079022,purl,stitches,nsubj,two
7082110,is,things,nsubj,two
7082110,tells,things,nsubj,two
7082183,is,people,nsubj,two
7084171,is,people,nsubj,two
7084594,is,liters,nsubj,9
7085699,reports,students,nsubj,three
7085777,'s,dollars,nsubj,twenty
7086728,was,crews,nsubj,two
7088416,is,people,nsubj,two
7092330,means,seconds,nsubj,15
7093143,is,lines,nsubj,two
7093143,s,lines,nsubj,two
7095758,shows,milliseconds,nsubj,five
7095758,'s,milliseconds,nsubj,five
7095758,is,milliseconds,nsubj,five
7098396,is,men,nsubj,three
7098396,is,men,nsubj,three
7098396,is,men,nsubj,three
7098396,was,men,nsubj,three
7098477,is,people,nsubj,two
7098573,s,people,nsubj,two
7098573,helps,people,nsubj,two
7098655,is,individuals,nsubj,one
7100908,is,members,nsubj,one
7121913,says,fingers,nsubj,four
7126128,'s,guys,nsubj,two
7126727,explains,contestants,nsubj,three
7127030,is,women,nsubj,few
7131840,was,clocks,nsubj,two
7132310,is,seconds,nsubj,ninety
7137626,says,fishes,nsubj,two
7138423,was,things,nsubj,two
7141245,tops,minutes,nsubj,fifteen
7142538,'s,people,nsubj,billion
7142891,tops,minutes,nsubj,fifteen
7146665,thinks,forgets,nsubj,one
7147867,has,years,nsubj,few
7152247,'s,millimeters,nsubj,25
7152910,'s,companies,nsubj,two
7153404,is,miles,nsubj,fifteen
7156677,is,jobs,nsubj,500
7161475,'s,students,nsubj,n
7161777,has,games,nsubj,three
7165248,'s,things,nsubj,two
7165250,is,things,nsubj,two
7166215,was,members,nsubj,two
7167085,is,hours,nsubj,2
7167835,is,years,nsubj,75
7167925,'s,things,nsubj,few
7167969,was,cigarettes,nsubj,five
7170699,means,meters,nsubj,seven
7176099,was,hours,nsubj,30
7178040,was,people,nsubj,two
7178274,says,bucks,nsubj,20
7179919,turns,matrices,nsubj,two
7180566,'s,bones,nsubj,few
7180871,is,plates,nsubj,two
7180959,is,microcoulombs,nsubj,ten
7181135,is,capacitors,nsubj,twelve
7181427,'s,arms,nsubj,two
7181773,has,wives,nsubj,three
7181773,feels,wives,nsubj,three
7183767,is,years,nsubj,50
7185386,is,technicians,nsubj,two
7193042,'s,months,nsubj,eight
7193042,placards,months,nsubj,eight
7193042,is,months,nsubj,eight
7193058,'m,vaccines,nsubj,three
7193058,has,activities,nsubj,two
7193058,is,activities,nsubj,two
7193076,says,actions,nsubj,seven
7193076,was,actions,nsubj,seven
7197379,is,limbs,nsubj,seven
7197379,is,limbs,nsubj,seven
7198245,sets,parameters,nsubj,two
7198276,sets,parameters,nsubj,two
7198305,means,values,nsubj,two
7198323,is,characters,nsubj,two
7198323,means,characters,nsubj,two
7199296,knows,people,nsubj,few
7199683,'s,totals,nsubj,million
7205110,tells,years,nsubj,22
7206623,tells,years,nsubj,22
7207322,is,years,nsubj,two
7209847,is,years,nsubj,two
7210595,is,'s,nsubj,100
7211178,goes,rules,nsubj,two
7211604,is,times,nsubj,3
7211604,is,times,nsubj,3
7214619,'s,things,nsubj,two
7214619,is,things,nsubj,two
7215480,was,people,nsubj,one
7215843,is,guys,nsubj,hundred
7215843,is,dimensions,nsubj,two
7215850,is,copies,nsubj,10'000
7216099,is,tanks,nsubj,7
7217005,'s,people,nsubj,two
7217409,becomes,companies,nsubj,one
7217409,is,companies,nsubj,one
7220237,is,times,nsubj,three
7222707,'s,cents,nsubj,ten
7222707,is,cents,nsubj,ten
7222707,is,cents,nsubj,two
7222896,seems,receptors,nsubj,5
7222995,'m,cells,nsubj,5
7225563,is,angles,nsubj,two
7225563,is,angles,nsubj,two
7227037,'s,people,nsubj,two
7229138,is,times,nsubj,four
7229848,'s,people,nsubj,four
7234427,is,tests,nsubj,thousand
7235137,is,ways,nsubj,couple
7235581,is,hours,nsubj,24
7235674,is,years,nsubj,four
7237554,is,years,nsubj,three
7239113,is,realities,nsubj,three
7240422,'s,planes,nsubj,three
7241803,seems,strategies,nsubj,two
7242060,is,times,nsubj,three
7242803,is,feet,nsubj,5
7245841,'s,doodles,nsubj,few
7247444,is,years,nsubj,thousand
7247664,is,years,nsubj,thousand
7248818,is,nickels,nsubj,5
7249538,is,kg,nsubj,5
7250347,is,years,nsubj,few
7251359,is,characters,nsubj,2
7251937,is,people,nsubj,few
7255129,'s,hours,nsubj,2
7259431,is,thirds,nsubj,two
7259673,'s,numbers,nsubj,68
7259779,'s,numbers,nsubj,46
7259781,is,thirds,nsubj,two
7259781,is,thirds,nsubj,two
7259935,'s,people,nsubj,four
7259935,'s,people,nsubj,four
7259979,turns,thirds,nsubj,two
7259979,was,thirds,nsubj,two
7259979,means,thirds,nsubj,two
7259979,was,thirds,nsubj,two
7259981,was,thirds,nsubj,two
7260033,is,dollars,nsubj,five
7260720,'s,mathematicians,nsubj,two
7260872,was,years,nsubj,three
7262358,'s,parties,nsubj,two
7263785,happens,ideas,nsubj,two
7265637,means,dots,nsubj,three
7272675,is,dimensions,nsubj,two
7273386,is,europeans,nsubj,hundred
7273547,is,storeys,nsubj,nine
7273547,is,storeys,nsubj,nine
7274190,runs,gallons,nsubj,120
7274603,is,storeys,nsubj,nine
7274603,is,storeys,nsubj,nine
7274777,says,reports,nsubj,60
7275302,is,transistors,nsubj,22
7276194,'s,questions,nsubj,zero
7277536,is,days,nsubj,30
7278626,requires,characters,nsubj,seven
7278626,'s,characters,nsubj,seven
7282344,has,types,nsubj,two
7282370,provides,minutes,nsubj,24
7282390,is,kills,nsubj,9:47fish
7282390,was,kills,nsubj,9:47fish
7282737,has,volunteers,nsubj,few
7282737,is,volunteers,nsubj,few
7282861,is,awakens,nsubj,one
7285422,is,calories,nsubj,"6,000"
7285466,is,hours,nsubj,25
7285466,represents,hours,nsubj,25
7288517,is,years,nsubj,six
7288569,is,thoughts,nsubj,84000
7296900,has,expressions,nsubj,two
7297175,is,orbitals,nsubj,3
7300753,is,hours,nsubj,24
7300753,is,hours,nsubj,24
7303357,is,years,nsubj,12
7306902,climbs,elephants,nsubj,7
7308729,climbs,elephants,nsubj,17
7310484,climbs,elephants,nsubj,17
7313390,implies,cents,nsubj,ten
7313763,is,students,nsubj,5600
7314708,is,times,nsubj,1
7315625,is,triangles,nsubj,2
7315643,'s,triangles,nsubj,two
7321349,'s,visitors,nsubj,million
7323331,is,dollars,nsubj,50
7324520,does,years,nsubj,12
7326192,is,terms,nsubj,125
7326192,is,terms,nsubj,125
7327581,is,fourths,nsubj,one
7329444,'s,cupboards,nsubj,few
7331163,was,women,nsubj,two
7333208,is,members,nsubj,one
7337023,is,newtons,nsubj,113
7337189,accelerates,meters,nsubj,9.8
7338966,grows,resources,nsubj,few
7338966,starts,resources,nsubj,few
7339928,is,dollars,nsubj,billion
7339934,is,dollars,nsubj,hundred
7341380,is,bytes,nsubj,eight
7341380,is,bytes,nsubj,eight
7341426,is,ciphers,nsubj,56
7341456,happens,keys,nsubj,three
7341464,is,bits,nsubj,168
7341464,is,bits,nsubj,168
7343852,allows,changes,nsubj,one
7343852,is,changes,nsubj,one
7346806,needs,things,nsubj,two
7347127,is,times,nsubj,3
7347461,was,kids,nsubj,two
7348271,is,degrees,nsubj,"2,100"
7349426,has,years,nsubj,14
7351097,was,students,nsubj,half
7351119,is,students,nsubj,five
7351789,has,meters,nsubj,"5,000"
7353297,is,dollars,nsubj,thousand
7355964,says,corinthians,nsubj,3
7357351,says,bucks,nsubj,five
7358793,equates,breasts,nsubj,two
7359010,starts,minutes,nsubj,45
7361716,is,orders,nsubj,21
7361864,is,times,nsubj,9
7363092,believes,positions,nsubj,2
7363092,believes,chlorines,nsubj,two
7363092,is,positions,nsubj,2
7363092,is,chlorines,nsubj,two
7363106,goes,chlorines,nsubj,two
7363106,says,chlorines,nsubj,two
7363164,'s,atoms,nsubj,6
7363552,'s,samples,nsubj,two
7364387,is,electrons,nsubj,10
7364603,is,trees,nsubj,5
7364639,goes,times,nsubj,two
7365443,is,strands,nsubj,two
7371472,grows,innocents,nsubj,couple
7372543,is,milliseconds,nsubj,ten
7374231,occurs,pieces,nsubj,2
7374235,occurs,pieces,nsubj,2
7374294,is,fifths,nsubj,two
7374305,is,fifths,nsubj,two
7376002,was,things,nsubj,three
7377901,was,workers,nsubj,400
7377977,is,people,nsubj,40
7382101,is,eyes,nsubj,two
7382101,happens,eyes,nsubj,two
7382119,is,points,nsubj,two
7382155,is,cameras,nsubj,two
7383842,was,attendees,nsubj,10
7384439,is,lectures,nsubj,three
7385311,is,people,nsubj,few
7386394,looks,cupids,nsubj,million
7387085,means,events,nsubj,two
7387089,means,events,nsubj,two
7387089,means,events,nsubj,two
7387162,is,variables,nsubj,four
7387373,is,matrices,nsubj,three
7387965,is,minutes,nsubj,18
7388474,is,minutes,nsubj,15
7391559,seems,letters,nsubj,5
7392795,'s,marshmallows,nsubj,two
7392795,is,marshmallows,nsubj,two
7393190,'s,ounces,nsubj,sixteen
7397429,is,bubbles,nsubj,two
7397697,'s,people,nsubj,50
7398916,'s,points,nsubj,100
7400239,is,intensities,nsubj,two
7409890,is,birds,nsubj,500
7409890,comes,birds,nsubj,500
7409890,covers,birds,nsubj,500
7410059,am,kids,nsubj,four
7410123,is,feet,nsubj,2000
7412063,takes,results,nsubj,10
7412918,has,years,nsubj,10
7418642,is,commercials,nsubj,15
7419039,looks,thors,nsubj,seven
7419117,is,shields,nsubj,20
7419713,is,bisectors,nsubj,three
7427044,has,caseworkers,nsubj,17
7431870,is,parties,nsubj,two
7431874,is,parties,nsubj,two
7432460,'m,pockets,nsubj,two
7432942,'s,chicks,nsubj,two
7436334,'s,words,nsubj,10
7437407,'s,people,nsubj,two
7437908,'s,videos,nsubj,two
7437908,blackouts,videos,nsubj,two
7438547,is,years,nsubj,five
7439028,looks,people,nsubj,few
7440734,hangs,dollars,nsubj,million
7442605,was,people,nsubj,two
7443085,is,people,nsubj,63
7443393,is,posts,nsubj,2
7443393,gathers,posts,nsubj,2
7444611,'s,knives,nsubj,two
7448443,is,cents,nsubj,45
7448443,is,cents,nsubj,45
7448443,is,cents,nsubj,45
7448482,means,gallons,nsubj,"8,000"
7448482,means,cents,nsubj,"8,000"
7448482,is,cents,nsubj,"8,000"
7449602,comes,plates,nsubj,two
7449743,is,amperes,nsubj,twenty
7450431,is,actions,nsubj,two
7455132,is,kings,nsubj,2
7455717,has,people,nsubj,2
7457250,happens,variables,nsubj,two
7459890,is,pentagons,nsubj,5
7462723,becomes,contributions,nsubj,100
7462727,'s,people,nsubj,100
7463729,says,structures,nsubj,two
7465731,says,people,nsubj,6.00
7467371,is,gorillas,nsubj,two
7468176,'s,laps,nsubj,three
7469483,is,lakhs,nsubj,three
7470034,'s,terms,nsubj,three
7470354,makes,gentlemen,nsubj,four
7470769,'s,fills,nsubj,1s
7470854,ends,guys,nsubj,two
7470862,is,electrons,nsubj,four
7470862,is,electrons,nsubj,four
7471405,is,times,nsubj,2
7471636,'s,hertz,nsubj,1200
7471725,'s,assignments,nsubj,two
7474128,goes,points,nsubj,8
7474138,goes,points,nsubj,10
7474150,goes,points,nsubj,12
7476704,'m,teeth,nsubj,four
7477674,'s,drawings,nsubj,two
7484845,is,minutes,nsubj,seven
7486276,'s,men,nsubj,one
7489271,needs,dresses,nsubj,one
7496071,is,instructions,nsubj,two
7496071,'s,instructions,nsubj,two
7498070,covers,feet,nsubj,400
7506251,stems,people,nsubj,eight
7506270,is,miles,nsubj,two
7506514,questions,media,nsubj,24
7506602,means,surfaces,nsubj,two
7509341,'s,cells,nsubj,two
7512875,is,years,nsubj,10
7518652,seems,dogs,nsubj,two
7519411,runs,weeks,nsubj,four
7520041,is,degrees,nsubj,155
7523558,is,sides,nsubj,three
7524358,'s,estimates,nsubj,"3,000"
7526802,was,minutes,nsubj,30
7530033,is,minutes,nsubj,30
7530035,is,minutes,nsubj,30
7532725,is,invariants,nsubj,two
7532725,is,invariants,nsubj,two
7533097,means,legislatures,nsubj,two
7533313,is,acres,nsubj,two
7535520,is,times,nsubj,14
7540733,tells,employees,nsubj,17
7541850,wants,keepers,nsubj,two
7541850,makes,keepers,nsubj,two
7541850,adds,keepers,nsubj,two
7541850,s,keepers,nsubj,two
7548282,is,days,nsubj,20
7549511,is,hours,nsubj,12
7550458,is,springs,nsubj,three
7550768,translates,centimeters,nsubj,40
7551361,is,tildes,nsubj,two
7553215,is,individuals,nsubj,four
7553586,is,seminars,nsubj,four
7553672,'s,areas,nsubj,two
7559261,is,times,nsubj,zero
7559261,is,times,nsubj,zero
7559347,is,times,nsubj,zero
7559744,turns,calls,nsubj,three
7562663,am,presidents,nsubj,three
7562739,means,olds,nsubj,eighteen
7567117,'s,volts,nsubj,20
7567117,is,volts,nsubj,20
7567378,is,degrees,nsubj,million
7567411,is,degrees,nsubj,million
7567930,is,degrees,nsubj,million
7567930,is,degrees,nsubj,2000
7567930,is,degrees,nsubj,2000
7568062,is,people,nsubj,40'000
7568098,is,works,nsubj,3
7571197,takes,leaves,nsubj,2/3
7572678,is,charges,nsubj,2
7572690,is,transactions,nsubj,100
7575817,is,charges,nsubj,2
7575829,is,transactions,nsubj,100
7579268,is,authorities,nsubj,one
7580459,is,numbers,nsubj,38
7580658,is,youngsters,nsubj,"1,000"
7580712,is,children,nsubj,three
7582826,is,animals,nsubj,one
7583344,'s,days,nsubj,2
7587744,is,months,nsubj,8
7589686,'s,things,nsubj,2
7589686,unfolds,things,nsubj,2
7591039,was,guys,nsubj,three
7591527,is,things,nsubj,two
7592845,'s,chimes,nsubj,12:00
7594488,'m,people,nsubj,three
7595972,was,apples,nsubj,few
7596437,is,pounds,nsubj,60
7599147,makes,dancers,nsubj,four
7603171,'s,streets,nsubj,two
7604524,'s,bars,nsubj,two
7604721,is,bars,nsubj,two
7605171,'s,streets,nsubj,two
7606163,is,phases,nsubj,three
7607005,is,years,nsubj,25
7608079,makes,functions,nsubj,two
7609181,is,people,nsubj,two
7609246,goes,seconds,nsubj,five
7609471,is,studies,nsubj,10
7611439,'m,men,nsubj,25
7614625,takes,galaxies,nsubj,billion
7617624,is,things,nsubj,two
7617682,is,days,nsubj,fourteen
7617760,is,milligrams,nsubj,ninety
7617898,is,mg,nsubj,10
7618220,is,milligrams,nsubj,15
7618224,is,pounds,nsubj,20
7618738,has,patches,nsubj,two
7618738,is,patches,nsubj,two
7618941,sends,bucks,nsubj,200
7619941,sends,bucks,nsubj,200
7620140,is,coalitions,nsubj,two
7620140,is,coalitions,nsubj,two
7621491,turns,rates,nsubj,two
7621593,is,people,nsubj,two
7622461,'s,structures,nsubj,one
7623108,was,feet,nsubj,8
7623234,'s,slopes,nsubj,two
7624464,was,things,nsubj,two
7624762,'s,extraordinaries,nsubj,thousand
7625464,'s,kinds,nsubj,two
7627020,has,crowns,nsubj,million
7627436,is,people,nsubj,"30,000"
7629051,has,crowns,nsubj,million
7629184,'s,years,nsubj,four
7630844,says,bucks,nsubj,ten
7631231,was,months,nsubj,10
7632062,stands,things,nsubj,two
7632062,is,things,nsubj,two
7633298,is,spots,nsubj,2000
7634262,draws,membranes,nsubj,two
7641200,'s,children,nsubj,two
7641200,is,children,nsubj,two
7642144,'s,seconds,nsubj,30
7643412,is,people,nsubj,one
7643969,says,teams,nsubj,three
7646863,becomes,°,nsubj,90
7649989,is,seconds,nsubj,30
7653641,equals,parts,nsubj,4
7654930,is,things,nsubj,two
7656408,means,teachers,nsubj,few
7658019,is,days,nsubj,two
7658172,equals,times,nsubj,9
7659319,'s,things,nsubj,two
7664337,is,groups,nsubj,twenty
7664339,is,groups,nsubj,thirty
7664788,'s,functions,nsubj,two
7666470,is,types,nsubj,three
7671082,means,cubes,nsubj,50
7673741,believes,children,nsubj,million
7683976,is,lifetimes,nsubj,thousand
7688298,is,stars,nsubj,three
7688875,is,stars,nsubj,three
7692196,means,barrels,nsubj,billion
7692230,is,examples,nsubj,ten
7693464,'s,people,nsubj,few
7693890,depends,individuals,nsubj,four
7696333,relieves,pots,nsubj,20
7702964,was,weeks,nsubj,few
7705500,means,victims,nsubj,9
7709613,seems,hours,nsubj,seven
7709613,is,hours,nsubj,seven
7709961,'s,cards,nsubj,four
7711306,was,hours,nsubj,few
7712583,was,windows,nsubj,95
7716211,is,years,nsubj,two
7716362,is,shocks,nsubj,thousand
7718020,is,years,nsubj,two
7719891,is,years,nsubj,two
7721285,is,kilometers,nsubj,twelve
7721287,is,kilometers,nsubj,twelve
7721378,is,euros,nsubj,thousand
7723094,is,miles,nsubj,9
7740450,was,guys,nsubj,two
7744627,seems,people,nsubj,7
7746281,'s,towers,nsubj,three
7753782,claims,patients,nsubj,30
7753782,works,patients,nsubj,30
7764333,is,ounces,nsubj,12
7764495,is,ounces,nsubj,two
7768468,is,singers,nsubj,two
7792902,'s,weeks,nsubj,40
7802322,is,people,nsubj,million
7803905,is,dollars,nsubj,million
7810875,is,cents,nsubj,five
7827342,'s,yen,nsubj,million
7832577,is,parties,nsubj,two
7833603,sees,representatives,nsubj,two
7833603,supposes,representatives,nsubj,two
7845165,was,men,nsubj,308
7846293,is,years,nsubj,seven
7847254,'s,rials,nsubj,"45,000"
7853825,was,dollars,nsubj,hundred
7858100,is,years,nsubj,2
7858104,is,years,nsubj,2
7863532,tops,years,nsubj,three
7866301,is,doctors,nsubj,eight
7868233,s,men,nsubj,1
7868638,does,men,nsubj,"0,000"
7869232,does,men,nsubj,"0,000"
7875211,is,miles,nsubj,fifty
7877043,is,miles,nsubj,80
7891431,is,days,nsubj,five
7891770,is,days,nsubj,ten
7897577,says,bucks,nsubj,ten
7901339,ends,people,nsubj,27
7906722,is,qualifiers,nsubj,16
7911508,is,laps,nsubj,250
7913694,'s,heads,nsubj,2
7915301,'s,steps,nsubj,two
7917668,has,dollars,nsubj,five
7919519,was,hours,nsubj,12
7919519,is,hours,nsubj,12
7922493,is,years,nsubj,10
7936533,is,children,nsubj,three
7943726,was,bears,nsubj,ten
7949814,begins,years,nsubj,nineteen
7950254,is,francs,nsubj,ten
7968304,seems,cars,nsubj,two
7969450,is,kilometers,nsubj,12
7983306,is,countries,nsubj,three
7983346,'s,governments,nsubj,three
7983998,is,countries,nsubj,three
7990671,says,bucks,nsubj,ten
7991687,were,pavilions,nsubj,6
8000143,'s,lire,nsubj,million
8000230,is,years,nsubj,three
8004984,is,guerillas,nsubj,20
8006198,is,guerillas,nsubj,20
8010701,was,theories,nsubj,five
8010996,is,branes,nsubj,two
8010996,happens,branes,nsubj,two
8011755,is,years,nsubj,15
8019378,'s,people,nsubj,eight
8019378,'s,people,nsubj,eight
8022838,has,folks,nsubj,six
8024074,'m,designers,nsubj,three
8027209,'s,men,nsubj,million
8027420,says,bucks,nsubj,20
8028168,'s,men,nsubj,million
8032628,finds,dollars,nsubj,thousand
8042078,is,rings,nsubj,three
8050010,is,genders,nsubj,two
8060966,was,hours,nsubj,two
8061474,was,hours,nsubj,two
8062041,was,hours,nsubj,two
8085621,is,hours,nsubj,30
8098092,seems,people,nsubj,million
8107248,was,frogs,nsubj,two
8107691,is,canines,nsubj,two
8112874,is,pyramids,nsubj,three
8123276,is,weeks,nsubj,three
8125579,wins,wings,nsubj,60
8128876,is,thirds,nsubj,two
8129035,allows,people,nsubj,one
8132338,kills,kills,nsubj,300)\blur2.2\an9}secret
8132663,kills,kills,nsubj,300)\blur2.2\an9}secret
8132978,kills,kills,nsubj,300)\blur2.2\an9}secret
8136310,was,tons,nsubj,75
8141048,gives,measurements,nsubj,"28,000"
8141584,is,pounds,nsubj,190
8145371,goes,years,nsubj,1000
8156292,is,days,nsubj,two
8156307,is,hours,nsubj,four
8157174,is,minutes,nsubj,20
8166668,says,bucks,nsubj,five
8167136,'s,bucks,nsubj,50
8186264,is,hours,nsubj,few
8187633,is,hours,nsubj,few
8189053,is,hours,nsubj,few
8199887,was,boys,nsubj,two
8199987,is,people,nsubj,two
8200313,is,years,nsubj,18
8202799,has,hours,nsubj,3
8208916,tops,words,nsubj,10
8212226,was,people,nsubj,sixty
8212226,was,people,nsubj,sixty
8213546,is,players,nsubj,three
8217184,'s,people,nsubj,nine
8217645,is,people,nsubj,two
8220091,blows,olds,nsubj,eight
8221511,was,times,nsubj,four
8224511,is,buckets,nsubj,four
8225055,means,generals,nsubj,two
8225893,is,hours,nsubj,48
8228234,was,thinkers,nsubj,few
8228330,is,metres,nsubj,100
8228354,costs,cigarettes,nsubj,two
8228395,does,micromorts,nsubj,"7,000"
8238721,was,paces,nsubj,two
8238721,is,paces,nsubj,two
8241385,looks,kids,nsubj,two
8241728,becomes,people,nsubj,two
8244354,'s,people,nsubj,three
8247447,was,men,nsubj,two
8254366,is,degrees,nsubj,98
8258025,'s,guys,nsubj,four
8259592,is,inches,nsubj,four
8260707,'s,people,nsubj,two
8264156,is,years,nsubj,two
8269022,'s,days,nsubj,one
