sentence_idx,verb,noun,nv_dep,numeral
7499573,looks,days,pobj,couple
7499679,is,minutes,npadvmod,1
7499972,lives,blocks,dobj,three
7500151,'s,euros,pobj,"100,000"
7500391,'s,jokers,dobj,five
7500543,'s,blocks,npadvmod,two
7500759,weighs,pounds,pobj,95
7500934,is,people,attr,two
7500934,is,people,attr,two
7500944,is,chances,conj,ten
7500944,is,chances,conj,ten
7500944,drops,chances,conj,ten
7500944,'s,chances,conj,ten
7500952,'s,years,pobj,12
7500972,'m,brothers,pobj,11
7501020,was,years,npadvmod,12
7501020,was,years,npadvmod,12
7501022,is,minutes,attr,45
7501022,was,minutes,attr,45
7501216,'s,siblings,attr,11
7501674,is,people,pobj,two
7501815,'s,minutes,npadvmod,three
7501962,follows,steps,dobj,five
7502070,is,values,dobj,three
7502375,reproduces,hours,dobj,200
7502375,reproduces,watts,dobj,200
7502375,reproduces,years,pobj,twenty
7502375,has,years,pobj,twenty
7502394,lives,blocks,dobj,three
7502829,'s,jokers,dobj,five
7502989,'s,blocks,appos,two
7503204,weighs,pouds,pobj,95
7503412,'s,hours,npadvmod,8
7503906,'s,targets,dobj,two
7504695,is,years,pobj,five
7504732,'s,weeks,pobj,2
7505678,says,dollars,dobj,billion
7505678,worth,dollars,dobj,billion
7505890,is,billions,npadvmod,10
7505890,is,houses,conj,3
7505936,worths,billions,dobj,10
7505956,is,billions,attr,16
7506160,is,movements,dobj,ten
7506160,is,streamings,dobj,ten
7506173,leaves,milliseconds,npadvmod,77
7506173,picks,milliseconds,npadvmod,77
7506182,weighs,grams,dobj,420
7506202,costs,euros,dobj,thousand
7506231,'s,confines,dobj,nine
7506231,'s,plasmids,dobj,nine
7506238,is,dimensions,pobj,three
7506243,'s,seconds,dobj,thirty
7506243,'s,things,pobj,two
7506243,shows,seconds,dobj,thirty
7506243,'s,things,pobj,two
7506249,is,meals,pobj,two
7506249,is,meals,pobj,two
7506249,is,inches,appos,few
7506249,is,inches,appos,few
7506251,stems,people,nsubj,eight
7506255,is,days,compound,few
7506255,comes,days,compound,few
7506270,is,miles,nsubj,two
7506270,is,inches,npadvmod,four
7506270,'s,inches,npadvmod,four
7506270,comes,inches,npadvmod,four
7506270,'s,things,dobj,one
7506270,'s,feet,dobj,three
7506270,is,things,dobj,one
7506270,is,feet,dobj,three
7506270,is,things,dobj,one
7506270,is,feet,dobj,three
7506270,'s,efforts,attr,couple
7506270,is,wishes,attr,one
7506274,'s,things,attr,fifty
7506274,'s,packages,dobj,fifty
7506285,'s,years,npadvmod,30
7506316,'s,masers,attr,two
7506316,'s,boxes,appos,two
7506316,'s,clocks,conj,two
7506324,takes,years,dobj,million
7506325,is,students,pobj,100
7506334,'s,clocks,attr,ten
7506334,'s,nanoseconds,conj,ten
7506446,was,outcomes,attr,6
7506514,is,things,attr,two
7506514,questions,media,nsubj,24
7506514,questions,hours,npadvmod,24
7506602,means,surfaces,nsubj,two
7506689,is,characteristics,pobj,one
7506702,ends,people,pobj,two
7506735,'s,characteristics,attr,few
7506768,'s,schools,attr,two
7506890,is,people,conj,three
7506916,'m,months,npadvmod,few
7506944,is,years,npadvmod,seven
7507254,was,dollars,npadvmod,five
7507256,is,dollars,npadvmod,40
7507330,was,acres,dobj,"30,000"
7507549,means,things,dobj,two
7507596,possibilities,"00:05:22,711",npadvmod,95
7507607,was,days,npadvmod,few
7507629,was,minutes,npadvmod,15
7507639,warns,people,dobj,165
7507639,warns,conspiracies,pobj,165
7507650,is,issues,dobj,190
7507714,is,hours,dobj,few
7507714,covers,hours,dobj,few
7507781,was,hoots,dobj,two
7507781,misses,hoots,dobj,two
7507781,gives,hoots,dobj,two
7508010,'m,don'ts,pobj,three
7508022,is,rules,dobj,three
7508026,is,days,pobj,3
7508048,is,years,pobj,three
7508187,has,calories,pobj,1000
7508747,is,meters,npadvmod,500
7508747,goes,meters,npadvmod,500
7508751,is,meters,pobj,500
7508757,is,meters,pobj,30
7508757,is,meters,pobj,10
7508757,is,meters,pobj,10
7508765,is,meters,npadvmod,30
7508765,'s,meters,npadvmod,30
7508806,'s,times,attr,1
7508806,is,times,attr,1
7508806,'s,times,attr,1
7508808,is,agains,attr,1
7508808,is,agains,attr,1
7508808,is,agains,attr,1
7508832,'s,seconds,dobj,13.45
7508832,equals,seconds,dobj,13.45
7508838,was,meters,npadvmod,500
7508850,makes,seconds,attr,10
7508850,makes,seconds,attr,13.45
7508850,was,seconds,attr,10
7508850,was,seconds,attr,13.45
7508850,was,seconds,attr,13.45
7509183,was,days,npadvmod,4
7509214,'s,days,npadvmod,42
7509273,is,nuclei,dobj,one
7509329,is,cells,dobj,two
7509341,'s,cells,nsubj,two
7509700,is,relations,pobj,two
7509770,'s,tables,pobj,three
7509863,comes,conditions,conj,two
7509891,finds,students,attr,two
7509945,is,systems,pobj,two
7509961,is,tables,pobj,three
7510009,is,things,pobj,two
7510505,is,equations,pobj,four
7510505,is,weeks,pobj,four
7510512,'s,months,attr,two
7510551,was,days,pobj,ten
7510572,was,grams,pobj,72
7511517,'s,years,pobj,3
7512711,is,years,npadvmod,30
7512763,is,thirds,pobj,two
7512807,is,interviewers,attr,one
7512875,is,years,nsubj,10
7512877,'s,surveys,attr,two
7512919,is,years,dobj,19
7513009,'s,years,attr,five
7513009,'s,years,attr,five
7513057,is,years,npadvmod,50
7513157,'s,periods,pobj,10
7513495,'s,principles,attr,two
7513615,was,women,attr,"10,000"
7513627,'s,cases,attr,eight
7513627,'s,women,pobj,"10,000"
7513637,turns,cases,attr,seven
7513637,turns,women,pobj,"10,000"
7513637,is,cases,attr,seven
7513637,is,women,pobj,"10,000"
7513801,was,prophets,pobj,two
7514301,uses,steps,dobj,three
7514359,was,kilometers,dobj,50
7514485,draws,lessons,dobj,two
7514527,has,characters,dobj,million
7514531,'s,characters,pobj,million
7514537,has,features,dobj,few
7514559,has,adages,dobj,"4,000"
7514559,'s,adages,dobj,"4,000"
7514567,lets,lines,dobj,3
7514856,is,halves,conj,four
7515133,is,stones,dobj,two
7515251,is,times,pobj,2
7515347,'s,roots,pobj,4
7515365,is,roots,pobj,2
7515365,equals,roots,pobj,2
7515365,equals,roots,dobj,4
7515549,is,yards,npadvmod,hundred
7515576,is,people,attr,hundred
7515700,is,days,pobj,60
7515702,says,days,npadvmod,60
7516165,was,years,npadvmod,thirty
7516636,has,teeth,dobj,five
7516636,has,months,npadvmod,few
7516805,is,times,npadvmod,hundred
7516856,is,lines,pobj,800
7516864,takes,seconds,dobj,10
7516864,is,seconds,dobj,10
7516864,is,minutes,dobj,10
7516864,takes,minutes,dobj,10
7516866,is,lines,pobj,800
7516866,is,lines,pobj,800
7516872,is,lines,pobj,800
7516966,'s,mistakes,pobj,thousand
7516966,is,mistakes,pobj,thousand
7517050,works,individuals,dobj,50
7517050,is,individuals,dobj,50
7517136,was,years,npadvmod,20
7517154,includes,hertz,conj,five
7517154,is,hertz,conj,five
7517318,needs,copies,dobj,two
7517420,lasts,years,dobj,3
7517458,was,years,npadvmod,4
7517508,was,hours,attr,7
7517508,was,days,appos,five
7517511,was,months,attr,3
7517591,helps,millions,pobj,few
7517646,says,days,pobj,7
7517732,was,months,pobj,2
7517849,'s,years,attr,80
7517849,is,years,attr,80
7517863,implies,bits,pobj,64
7517892,'s,bits,dobj,24
7517892,uses,bits,dobj,24
7517892,is,bits,dobj,24
7517892,uses,bits,dobj,24
7518248,means,collisions,dobj,zero
7518248,means,steps,dobj,137
7518248,means,collisions,dobj,zero
7518248,means,steps,dobj,137
7518652,seems,dogs,nsubj,two
7518940,becomes,turns,dobj,3
7518978,is,mathematicians,pobj,two
7519011,says,authors,dobj,"400,000"
7519011,has,authors,dobj,"400,000"
7519015,says,edges,dobj,"676,000"
7519015,has,edges,dobj,"676,000"
7519081,is,vertices,pobj,two
7519081,is,vertices,pobj,two
7519081,has,vertices,pobj,two
7519089,is,vertices,attr,"400,000"
7519089,is,vertices,attr,"400,000"
7519111,'m,people,pobj,"33,605"
7519156,is,looks,pobj,hundred
7519156,is,names,pobj,hundred
7519170,is,individuals,pobj,"400,000"
7519195,was,years,poss,one
7519195,'s,years,poss,one
7519323,'s,smartypants,attr,one
7519407,works,weeks,dobj,ten
7519407,works,weeks,nmod,ten
7519411,runs,weeks,nsubj,four
7519458,is,feet,attr,6
7519460,is,pounds,attr,60
7519584,was,weeks,pobj,three
7519584,was,months,conj,six
7519629,has,years,dobj,100
7519730,allows,terms,pobj,two
7519730,allows,people,pobj,two
7519773,has,people,dobj,200
7519813,is,minutes,npadvmod,couple
7519915,is,degrees,pobj,65
7519915,is,degrees,pobj,65
7519931,is,degrees,pobj,65
7519995,is,degrees,pobj,65
7520001,is,degrees,pobj,65
7520011,is,degrees,pobj,65
7520015,is,degrees,pobj,65
7520035,'s,degrees,conj,65
7520035,is,degrees,conj,65
7520041,is,degrees,nsubj,155
7520041,is,degrees,pobj,180
7520043,is,degrees,pobj,25
7520074,is,pounds,dobj,1000
7520635,is,feet,attr,6
7520635,is,inches,conj,5
7520754,is,years,pobj,100
7521135,is,years,pobj,ten
7521159,'s,times,attr,ten
7522060,is,personalities,pobj,two
7522060,wants,personalities,pobj,two
7522282,is,words,pobj,two
7522730,is,transformations,pobj,two
7522762,means,vectors,pobj,two
7522776,is,vectors,pobj,two
7523149,is,years,npadvmod,100
7523294,was,populations,pobj,two
7523306,is,ways,attr,two
7523490,lists,provinces,pobj,eight
7523558,is,sides,nsubj,three
7523593,is,km,attr,100
7523715,turns,years,npadvmod,6
7523911,is,years,npadvmod,23
7523958,is,points,dobj,six
7523970,comes,relations,attr,three
7524120,is,times,npadvmod,1/2
7524163,is,yangs,attr,thousand
7524358,'s,estimates,nsubj,"3,000"
7524447,was,years,npadvmod,55
7524475,dies,seconds,npadvmod,30
7524506,am,ladies,npadvmod,20
7524506,am,years,npadvmod,20
7524521,regenerates,weeks,npadvmod,two
7524577,disintegrates,months,npadvmod,few
7524627,has,conditions,dobj,37
7524627,has,degrees,npadvmod,37
7524657,takes,weeks,dobj,four
7524739,takes,minutes,dobj,40
7524739,takes,hours,npadvmod,six
7524746,'s,years,pobj,twenty
7524755,feels,weeks,npadvmod,two
7524755,looks,weeks,npadvmod,two
7525021,'s,years,npadvmod,four
7525205,was,years,pobj,twelve
7525637,was,years,appos,92
7526486,'s,points,attr,twelve
7526505,suspects,men,pobj,two
7526802,was,minutes,nsubj,30
7527105,'s,years,pobj,1
7527889,is,years,npadvmod,28
7527981,'s,months,attr,six
7528078,is,years,npadvmod,70
7528155,is,years,npadvmod,27
7528157,is,years,npadvmod,24
7528275,'s,days,npadvmod,few
7528702,'s,items,pobj,800
7528898,was,things,pobj,15
7528989,was,weeks,pobj,few
7529576,poles,trenches,dobj,27
7529576,poles,spikes,parataxis,22
7529655,is,years,npadvmod,28
7530033,is,minutes,nsubj,30
7530035,is,minutes,nsubj,30
7530083,was,lives,dobj,21
7530083,was,men,pobj,21
7530090,'s,experts,pobj,two
7530463,is,hours,pobj,two
7531438,is,things,pobj,million
7531438,'s,things,pobj,million
7531586,has,standards,dobj,11
7531586,has,strands,pobj,five
7531631,has,standards,dobj,five
7531762,has,standards,dobj,three
7531825,is,people,pobj,five
7532073,is,years,npadvmod,11
7532073,'m,years,npadvmod,11
7532366,'s,elements,attr,six
7532528,'s,ways,attr,two
7532544,is,elements,attr,ten
7532637,has,vertices,dobj,six
7532675,'s,edges,attr,four
7532675,'s,costs,pobj,one
7532685,has,edges,dobj,two
7532723,is,edges,pobj,two
7532725,is,invariants,nsubj,two
7532725,is,invariants,nsubj,two
7532755,'s,cases,attr,two
7532797,'s,iterations,attr,minus
7532839,puts,primitives,pobj,four
7532917,has,years,npadvmod,130
7532917,spans,years,npadvmod,130
7533027,'m,acres,dobj,fifty
7533029,tells,acres,dobj,five
7533031,tells,lots,dobj,two
7533055,'s,forests,pobj,eight
7533055,'s,forests,pobj,eight
7533055,'s,states,pobj,eight
7533097,means,legislatures,nsubj,two
7533311,'s,acres,dobj,two
7533313,is,acres,nsubj,two
7533343,is,acres,attr,million
7533397,is,feet,npadvmod,one
7533397,means,feet,npadvmod,one
7533397,is,feet,npadvmod,one
7533431,was,yards,npadvmod,hundred
7533455,means,acres,dobj,two
7533458,'s,acres,attr,eight
7533483,is,people,pobj,800
7533536,crashes,countries,conj,three
7533665,extends,miles,npadvmod,six
7533670,is,years,attr,5
7533751,goes,cables,dobj,two
7533753,is,octaves,dobj,two
7533753,is,octaves,pobj,two
7533753,'s,octaves,pobj,two
7533769,is,words,dobj,two
7533785,is,knobs,pobj,eight
7533795,'s,knobs,dobj,127
7534119,is,targets,dobj,9
7534203,is,years,npadvmod,17
7534203,was,years,npadvmod,17
7534231,'s,m2,attr,7
7534341,takes,minutes,dobj,30
7534348,'s,years,pobj,20
7534500,was,people,conj,7
7535000,lasts,days,npadvmod,five
7535456,'s,points,pobj,3
7535460,is,points,dobj,three
7535464,is,means,pobj,3
7535520,is,times,nsubj,14
7535552,is,measurements,attr,8
7535552,s,measurements,attr,8
7535554,is,samples,pobj,1
7535554,is,degrees,appos,1
7535558,is,degrees,dobj,8
7535614,has,hp,dobj,193
7535616,'s,hp,pobj,200
7535704,divides,parts,pobj,two
7535746,is,paths,pobj,two
7535746,shows,paths,pobj,two
7535750,is,ends,pobj,two
7536102,is,years,pobj,10
7536216,'s,dollars,attr,million
7536318,'s,figures,attr,2005
7536318,'s,figures,attr,2005
7536318,'s,bucks,pobj,4
7536414,is,years,pobj,20
7536414,'s,years,pobj,20
7536446,was,blocks,attr,22
7536446,was,lines,conj,two
7536446,was,parks,nmod,two
7536446,'s,blocks,attr,22
7536446,'s,lines,conj,two
7536446,'s,parks,nmod,two
7536468,has,neighborhoods,pobj,1500
7536468,has,households,dobj,1500
7536470,'s,thirds,attr,two
7536690,is,cm,attr,15.4
7536698,is,dollars,attr,000
7537593,is,years,pobj,5
7539756,is,objects,dobj,three
7539756,'s,objects,dobj,three
7539756,'s,categories,attr,two
7539868,happens,dwarfs,dobj,1.4
7540013,is,days,attr,40
7540013,is,days,appos,40
7540013,is,days,appos,60
7540237,'s,subtypes,pobj,five
7540387,was,years,npadvmod,eighty
7540413,is,years,npadvmod,billion
7540727,tells,employees,pobj,20
7540733,tells,employees,nsubj,17
7540753,is,employees,dobj,5
7540753,tells,employees,dobj,5
7541024,was,days,pobj,two
7541153,is,minutes,appos,2
7541320,has,kids,dobj,four
7541322,was,years,npadvmod,10
7541556,is,years,attr,5
7541608,'s,times,npadvmod,ten
7541678,needs,days,dobj,couple
7541810,'s,pairs,attr,three
7541810,'s,spaces,dobj,two
7541810,leaves,spaces,dobj,two
7541830,is,piasters,attr,12
7541850,wants,persons,dobj,two
7541850,wants,keepers,nsubj,two
7541850,wants,workers,dobj,two
7541850,makes,persons,dobj,two
7541850,makes,keepers,nsubj,two
7541850,makes,workers,dobj,two
7541850,adds,keepers,nsubj,two
7541850,adds,workers,dobj,two
7541850,s,persons,dobj,two
7541850,s,keepers,nsubj,two
7541850,s,workers,dobj,two
7541850,s,workers,dobj,60
7541850,s,piasters,pobj,5
7541850,s,pounds,attr,6
7542082,has,steps,dobj,four
7543286,comes,compliments,dobj,few
7544113,is,times,npadvmod,265
7544113,says,times,npadvmod,265
7544310,says,pips,npadvmod,one
7544470,'s,people,attr,50
7544617,is,years,pobj,10
7544617,is,years,pobj,10
7544622,is,degrees,conj,105
7544844,'s,pounds,attr,"1,600"
7544910,'s,words,attr,160
7544922,'m,feet,attr,seven
7545085,was,years,npadvmod,9
7545201,is,days,pobj,five
7545258,'s,minutes,pobj,few
7545494,revolves,elements,pobj,three
7545626,is,approaches,pobj,two
7545834,was,years,npadvmod,ten
7545901,was,years,pobj,nine
7545905,was,years,npadvmod,29
7547301,means,minutes,dobj,720
7547302,means,secs,dobj,43200
7548282,is,days,nsubj,20
7549416,was,weeks,npadvmod,few
7549429,was,elements,pobj,5
7549511,is,hours,nsubj,12
7549715,'m,children,dobj,5
7550036,is,hearts,pobj,two
7550038,is,people,dobj,two
7550038,takes,people,dobj,two
7550254,is,miles,npadvmod,"3,000"
7550256,is,miles,attr,"3,000"
7550454,is,springs,dobj,two
7550458,is,springs,nsubj,three
7550522,is,centimeters,attr,0.5
7550528,is,kilograms,attr,500
7550531,was,years,npadvmod,30
7550534,is,newtons,attr,"5,000"
7550552,is,millimeters,attr,0.3
7550554,has,kilograms,dobj,500
7550554,has,tenths,pobj,three
7550554,gets,tenths,pobj,three
7550562,'s,times,npadvmod,55
7550576,gets,centimeters,pobj,1.7
7550736,is,centimeters,attr,36
7550742,is,meters,attr,16
7550748,translates,meters,pobj,seven
7550766,means,centimeters,pobj,40
7550768,translates,centimeters,nsubj,40
7550768,translates,meters,npadvmod,four
7550800,is,times,npadvmod,425
7550822,'s,centimeters,attr,nine
7550822,'s,centimeters,appos,ten
7550822,'s,centimeters,appos,ten
7550833,'s,centimeters,attr,one
7550875,'s,centimeters,attr,ten
7550963,is,meters,npadvmod,two
7550969,'s,meters,attr,four
7550973,'s,meters,npadvmod,four
7550999,breaks,kilograms,pobj,eight
7551094,equals,newtons,dobj,200
7551094,equals,centimeters,dobj,20
7551094,equals,centimeters,dobj,20
7551096,means,centimeters,pobj,425
7551096,equals,centimeters,pobj,425
7551110,is,newtons,attr,20
7551110,'s,newtons,attr,20
7551132,was,kilograms,attr,eight
7551134,gives,times,pobj,two
7551210,is,times,npadvmod,n
7551355,is,times,appos,n
7551361,is,tildes,nsubj,two
7551392,'s,exponentials,pobj,two
7551396,'s,parallels,dobj,two
7551396,'s,transforms,pobj,two
7552202,'s,adults,pobj,two
7553199,sounds,factors,pobj,four
7553215,is,viewers,dobj,19
7553215,is,individuals,nsubj,four
7553215,is,elements,pobj,four
7553215,has,viewers,dobj,19
7553570,'s,sets,dobj,5
7553586,is,seminars,nsubj,four
7553672,'s,areas,nsubj,two
7553812,starts,ages,pobj,4
7554589,is,months,pobj,two
7555438,is,years,pobj,40
7556002,is,years,npadvmod,12
7557425,says,facts,dobj,two
7557651,takes,clicks,dobj,few
7558016,means,years,pobj,20
7558133,is,things,pobj,three
7558394,'s,insights,attr,one
7558678,is,scriptures,attr,three
7558841,is,symbols,pobj,two
7559039,passes,membranes,pobj,six
7559039,passes,seconds,pobj,twenty
7559041,is,times,npadvmod,billion
7559041,takes,times,npadvmod,billion
7559101,binds,units,pobj,two
7559109,is,proteins,dobj,five
7559135,is,times,npadvmod,ten
7559135,is,times,npadvmod,ten
7559149,helps,units,pobj,five
7559161,'s,movies,attr,two
7559181,looks,hours,pobj,48
7559187,is,hours,pobj,48
7559248,buys,shirts,pobj,three
7559248,buys,brothers,conj,two
7559261,is,times,nsubj,zero
7559261,is,times,nsubj,zero
7559267,is,families,attr,two
7559267,is,equations,pobj,two
7559267,is,equations,conj,two
7559277,equals,times,compound,six
7559293,has,eggs,dobj,six
7559293,has,eggs,dobj,six
7559295,has,eggs,dobj,six
7559295,has,groups,pobj,six
7559341,is,equals,pobj,four
7559347,is,times,nsubj,zero
7559361,'s,objects,dobj,zero
7559361,'s,groups,pobj,zero
7559367,buys,shirts,pobj,three
7559367,buys,brothers,conj,two
7559551,shows,hosts,dobj,two
7559744,turns,calls,nsubj,three
7559927,am,years,npadvmod,9
7559938,was,years,npadvmod,15
7559938,was,years,npadvmod,15
7559971,was,years,npadvmod,800
7559997,was,votes,dobj,two
7560054,is,years,pobj,10
7560056,'s,years,pobj,10
7560124,is,books,pobj,hundred
7560274,is,years,npadvmod,two
7560276,is,years,pobj,22
7560334,was,years,npadvmod,450
7560357,is,years,npadvmod,150
7560372,is,systems,attr,two
7560372,is,systems,attr,two
7560378,records,cures,dobj,7000
7560415,'s,dollars,pobj,2
7560415,was,grams,attr,21
7560766,'s,events,dobj,"30,000"
7560766,'s,years,npadvmod,"30,000"
7560774,'s,years,npadvmod,"35,000"
7560778,gives,years,dobj,"5,000"
7561310,has,fans,dobj,"30,000"
7561564,says,nights,npadvmod,few
7561582,sleeps,nights,npadvmod,few
7561649,shows,days,npadvmod,two
7561740,was,dollars,attr,zero
7561746,is,dollars,npadvmod,zero
7561746,is,workers,dobj,"10,000"
7561840,is,workers,dobj,10
7561842,has,workers,pobj,9
7561866,algorithms,stations,dobj,2
7561866,algorithms,stations,conj,20
7561866,algorithms,stations,conj,200
7562379,is,views,pobj,two
7562449,is,dollars,dobj,trillion
7562471,'s,cuts,dobj,98
7562663,am,presidents,nsubj,three
7562739,means,olds,nsubj,eighteen
7563036,is,parts,attr,two
7563056,seems,worlds,pobj,two
7563216,is,mounts,pobj,6
7563763,is,things--,dobj,two
7564016,'s,years,pobj,400
7564054,includes,figures,dobj,two
7564102,was,weeks,npadvmod,few
7564135,was,humans,dobj,two
7564889,gives,eggs,dobj,four
7564889,'s,eggs,dobj,four
7565578,is,years,pobj,thirty
7565578,'m,years,pobj,thirty
7565676,has,workbooks,dobj,two
7566307,'s,years,npadvmod,30
7566346,gives,passes,pobj,two
7566348,gives,passes,pobj,two
7566699,'s,olds,appos,16
7566883,is,infinities,dobj,two
7567015,is,volts,attr,30
7567015,turns,volts,attr,30
7567015,'s,volts,attr,30
7567065,'s,volts,attr,30
7567071,'s,volts,attr,30
7567087,'s,volts,pobj,30
7567087,'s,volts,pobj,30
7567093,is,things,dobj,3
7567117,'s,volts,nsubj,20
7567117,is,volts,nsubj,20
7567153,is,seconds,attr,.2
7567161,ends,words,pobj,30
7567161,ends,volts,pobj,30
7567161,ends,volts,pobj,20
7567170,is,volts,pobj,20
7567186,happens,volts,pobj,30
7567186,switches,volts,pobj,30
7567186,goes,volts,pobj,30
7567198,is,motions,pobj,2
7567198,goes,motions,pobj,2
7567223,is,events,attr,2
7567223,'s,events,attr,2
7567236,is,segments,pobj,2
7567255,is,years,pobj,15
7567326,is,seconds,pobj,10
7567361,is,seconds,pobj,10
7567371,is,degrees,attr,6000
7567371,is,degrees,attr,270
7567371,is,degrees,attr,270
7567373,'s,degrees,pobj,6000
7567374,is,seconds,pobj,10
7567374,is,seconds,pobj,10
7567378,is,degrees,nsubj,million
7567379,was,seconds,pobj,10
7567405,reaches,degrees,dobj,1500
7567411,is,degrees,nsubj,million
7567414,has,seconds,conj,10
7567416,has,seconds,npadvmod,10
7567463,allows,terms,dobj,2
7567469,is,degrees,dobj,million
7567469,heats,degrees,dobj,million
7567473,grumbles,degrees,attr,million
7567473,is,degrees,attr,million
7567503,is,degrees,pobj,million
7567514,charges,volts,pobj,10
7567556,means,volts,pobj,10
7567650,sounds,researchers,pobj,3
7567677,cartels,things,attr,few
7567744,has,degrees,pobj,100
7567744,begins,degrees,pobj,100
7567755,is,inventions,pobj,1
7567767,prefers,degrees,dobj,500
7567775,is,degrees,pobj,1500
7567781,is,minutes,pobj,10
7567794,was,times,npadvmod,hundred
7567810,'s,seconds,attr,30
7567828,is,centimeters,nmod,50
7567830,is,degrees,pobj,600
7567830,begins,degrees,pobj,600
7567850,reaches,degrees,dobj,2500
7567856,has,times,npadvmod,1000
7567866,is,minutes,pobj,few
7567874,is,times,npadvmod,30
7567874,is,times,npadvmod,30
7567892,comes,times,npadvmod,30
7567894,is,environments,pobj,1000
7567894,is,degrees,compound,1000
7567909,has,elements,dobj,three
7567930,is,degrees,nsubj,million
7567930,is,degrees,nsubj,2000
7567930,is,degrees,nsubj,2000
7567939,is,minutes,pobj,fifteen
7567942,'s,degrees,attr,500
7567943,is,axes,pobj,two
7567976,requires,forints,nmod,million
7567983,says,kinds,attr,three
7567986,is,degrees,pobj,600
7568062,is,people,nsubj,40'000
7568098,has,floors,npadvmod,3
7568098,is,works,nsubj,3
7568098,is,floors,npadvmod,3
7568145,is,years,pobj,5
7568157,earns,forints,dobj,thousand
7568157,spends,forints,dobj,thousand
7568173,grows,months,dobj,two
7568173,spends,months,dobj,two
7568213,'s,mm,npadvmod,5
7568241,builds,years,pobj,20
7568330,is,years,pobj,1
7568616,is,years,pobj,two
7568616,was,years,pobj,two
7568683,was,years,npadvmod,8
7568932,is,p.p.m.,attr,"3,000"
7568999,has,degrees,conj,71
7569116,was,points,dobj,54
7569200,flies,seconds,pobj,30
7569255,gets,points,dobj,6
7569265,is,points,pobj,36
7569275,is,countries,attr,5
7569433,is,points,pobj,52
7569471,gets,points,dobj,4
7569477,is,flounders,pobj,11
7569477,is,points,pobj,11
7569581,is,plans,dobj,two
7569862,is,times,attr,3
7569862,'s,times,attr,3
7569862,'s,times,npadvmod,3
7570018,has,people,dobj,million
7570028,was,years,npadvmod,100
7570056,is,years,npadvmod,100
7570078,was,years,npadvmod,20
7570088,makes,years,pobj,four
7570088,makes,years,pobj,twenty
7570272,am,years,npadvmod,27
7570303,is,areas,pobj,5
7570371,dos,years,pobj,11
7570428,is,favelas,dobj,all
7570428,affects,favelas,dobj,all
7570692,is,donations,pobj,one
7570962,adds,functions,pobj,two
7571060,leaves,pirates,pobj,few
7571152,happens,times,pobj,3
7571197,takes,leaves,nsubj,2/3
7571239,is,coins,attr,1925
7571623,'s,years,pobj,couple
7571645,looks,years,npadvmod,couple
7571716,makes,pounds,dobj,1/2
7571718,is,years,npadvmod,thirty
7571915,'s,equations,attr,few
7571921,'s,minutes,attr,.10
7571942,'s,pages,pobj,three
7571942,'m,pages,pobj,three
7572258,was,years,pobj,three
7572352,is,years,npadvmod,65
7572358,is,years,npadvmod,68
7572396,'s,exceptions,attr,one
7572533,'s,weeks,attr,two
7572544,is,buildings,pobj,two
7572641,'s,columns,pobj,two
7572641,'s,stories,pobj,two
7572670,is,stocks,pobj,20
7572678,is,charges,nsubj,2
7572680,costs,dollars,dobj,2
7572690,is,transactions,nsubj,100
7572753,is,streets,dobj,two
7572755,is,streets,pobj,two
7572755,is,streets,pobj,two
7572790,'s,meals,dobj,2
7572857,'m,years,npadvmod,60
7573016,has,scrolls,attr,one
7573036,'s,stories,pobj,two
7573036,'s,stories,pobj,two
7573399,is,minutes,compound,few
7573512,gives,projects,pobj,one
7573576,was,trees,dobj,two
7573649,was,months,attr,12
7573649,was,months,pobj,3
7573673,passes,feet,pobj,1
7573683,holds,liters,dobj,"12,000"
7573715,'s,fabrics,pobj,few
7573962,is,systems,pobj,6
7573962,is,systems,pobj,6
7573989,is,graphs,pobj,two
7575355,is,points,pobj,1000
7575486,is,years,npadvmod,65
7575492,is,years,npadvmod,68
7575671,'s,weeks,attr,two
7575809,is,stocks,pobj,20
7575817,is,charges,nsubj,2
7575819,costs,dollars,dobj,2
7575829,is,transactions,nsubj,100
7575832,was,years,npadvmod,15
7576362,'s,dvds,attr,two
7576449,'s,degrees,pobj,six
7576467,is,moves,attr,three
7576469,'s,moves,attr,three
7576972,was,years,npadvmod,14
7577119,is,calluses,conj,thousand
7577119,is,soles,pobj,thousand
7577119,is,years,npadvmod,thousand
7577370,was,weeks,attr,few
7577503,is,people,pobj,million
7577601,is,moments,pobj,two
7577709,is,meters,npadvmod,three
7577709,is,meters,npadvmod,three
7577709,is,meters,npadvmod,three
7577735,is,meters,pobj,720
7577739,was,meters,dep,720
7577741,'s,seconds,attr,240
7577743,is,seconds,attr,240
7577766,is,edicts,attr,one
7577766,is,mores,conj,one
7577771,has,units,dobj,50
7577776,owes,bucks,dobj,eight
7577825,'s,babies,attr,three
7577850,uses,units,dobj,500
7577850,uses,classes,dobj,ten
7577860,is,pixels,pobj,twenty
7577866,'s,pixels,attr,twenty
7578045,was,years,pobj,two
7578379,'s,bodies,pobj,3
7578379,'s,months,pobj,3
7579268,is,authorities,nsubj,one
7579505,'s,optics,pobj,million
7580070,is,pixels,dobj,two
7580119,is,rows,pobj,two
7580246,is,frames,dobj,two
7580459,is,numbers,nsubj,38
7580459,is,cycles,pobj,38
7580459,is,cycles,pobj,0.75
7580584,is,seconds,npadvmod,2
