idx,source,sentence,construction,pattern,DT,ADJ,NUMERAL,NOUN
10240,mahowald,Please enjoy a substantial five operas.,a substantial five operas,DT JJ CD NNS,a,substantial,five,operas
10241,mahowald,Please enjoy a substantial twenty movies.,a substantial twenty movies,DT JJ CD NNS,a,substantial,twenty,movies
10242,mahowald,Please enjoy a substantial twenty paintings.,a substantial twenty paintings,DT JJ CD NNS,a,substantial,twenty,paintings
10243,mahowald,Please enjoy a substantial twenty books.,a substantial twenty books,DT JJ CD NNS,a,substantial,twenty,books
10244,mahowald,Please enjoy a substantial twenty shows.,a substantial twenty shows,DT JJ CD NNS,a,substantial,twenty,shows
10245,mahowald,Please enjoy a substantial twenty operas.,a substantial twenty operas,DT JJ CD NNS,a,substantial,twenty,operas
10246,mahowald,Please enjoy a record-setting three movies.,a record-setting three movies,DT JJ CD NNS,a,record-setting,three,movies
10247,mahowald,Please enjoy a record-setting three paintings.,a record-setting three paintings,DT JJ CD NNS,a,record-setting,three,paintings
10248,mahowald,Please enjoy a record-setting three books.,a record-setting three books,DT JJ CD NNS,a,record-setting,three,books
10249,mahowald,Please enjoy a record-setting three shows.,a record-setting three shows,DT JJ CD NNS,a,record-setting,three,shows
10250,mahowald,Please enjoy a record-setting three operas.,a record-setting three operas,DT JJ CD NNS,a,record-setting,three,operas
10251,mahowald,Please enjoy a record-setting five movies.,a record-setting five movies,DT JJ CD NNS,a,record-setting,five,movies
10252,mahowald,Please enjoy a record-setting five paintings.,a record-setting five paintings,DT JJ CD NNS,a,record-setting,five,paintings
10253,mahowald,Please enjoy a record-setting five books.,a record-setting five books,DT JJ CD NNS,a,record-setting,five,books
10254,mahowald,Please enjoy a record-setting five shows.,a record-setting five shows,DT JJ CD NNS,a,record-setting,five,shows
10255,mahowald,Please enjoy a record-setting five operas.,a record-setting five operas,DT JJ CD NNS,a,record-setting,five,operas
10256,mahowald,Please enjoy a record-setting twenty movies.,a record-setting twenty movies,DT JJ CD NNS,a,record-setting,twenty,movies
10257,mahowald,Please enjoy a record-setting twenty paintings.,a record-setting twenty paintings,DT JJ CD NNS,a,record-setting,twenty,paintings
10258,mahowald,Please enjoy a record-setting twenty books.,a record-setting twenty books,DT JJ CD NNS,a,record-setting,twenty,books
10259,mahowald,Please enjoy a record-setting twenty shows.,a record-setting twenty shows,DT JJ CD NNS,a,record-setting,twenty,shows
10260,mahowald,Please enjoy a record-setting twenty operas.,a record-setting twenty operas,DT JJ CD NNS,a,record-setting,twenty,operas
10261,mahowald,He drove an astonishing three meters.,an astonishing three meters,DT JJ CD NNS,an,astonishing,three,meters
10262,mahowald,He drove an astonishing three feet.,an astonishing three feet,DT JJ CD NNS,an,astonishing,three,feet
10263,mahowald,He drove an astonishing three yards.,an astonishing three yards,DT JJ CD NNS,an,astonishing,three,yards
10264,mahowald,He drove an astonishing three blocks.,an astonishing three blocks,DT JJ CD NNS,an,astonishing,three,blocks
10265,mahowald,He drove an astonishing three steps.,an astonishing three steps,DT JJ CD NNS,an,astonishing,three,steps
10266,mahowald,He drove an astonishing five meters.,an astonishing five meters,DT JJ CD NNS,an,astonishing,five,meters
10267,mahowald,He drove an astonishing five feet.,an astonishing five feet,DT JJ CD NNS,an,astonishing,five,feet
10268,mahowald,He drove an astonishing five yards.,an astonishing five yards,DT JJ CD NNS,an,astonishing,five,yards
10269,mahowald,He drove an astonishing five blocks.,an astonishing five blocks,DT JJ CD NNS,an,astonishing,five,blocks
10270,mahowald,He drove an astonishing five steps.,an astonishing five steps,DT JJ CD NNS,an,astonishing,five,steps
10271,mahowald,He drove an astonishing twenty meters.,an astonishing twenty meters,DT JJ CD NNS,an,astonishing,twenty,meters
10272,mahowald,He drove an astonishing twenty feet.,an astonishing twenty feet,DT JJ CD NNS,an,astonishing,twenty,feet
10273,mahowald,He drove an astonishing twenty yards.,an astonishing twenty yards,DT JJ CD NNS,an,astonishing,twenty,yards
10274,mahowald,He drove an astonishing twenty blocks.,an astonishing twenty blocks,DT JJ CD NNS,an,astonishing,twenty,blocks
10275,mahowald,He drove an astonishing twenty steps.,an astonishing twenty steps,DT JJ CD NNS,an,astonishing,twenty,steps
10276,mahowald,He drove an incredible three meters.,an incredible three meters,DT JJ CD NNS,an,incredible,three,meters
10277,mahowald,He drove an incredible three feet.,an incredible three feet,DT JJ CD NNS,an,incredible,three,feet
10278,mahowald,He drove an incredible three yards.,an incredible three yards,DT JJ CD NNS,an,incredible,three,yards
10279,mahowald,He drove an incredible three blocks.,an incredible three blocks,DT JJ CD NNS,an,incredible,three,blocks
10280,mahowald,He drove an incredible three steps.,an incredible three steps,DT JJ CD NNS,an,incredible,three,steps
10281,mahowald,He drove an incredible five meters.,an incredible five meters,DT JJ CD NNS,an,incredible,five,meters
10282,mahowald,He drove an incredible five feet.,an incredible five feet,DT JJ CD NNS,an,incredible,five,feet
10283,mahowald,He drove an incredible five yards.,an incredible five yards,DT JJ CD NNS,an,incredible,five,yards
10284,mahowald,He drove an incredible five blocks.,an incredible five blocks,DT JJ CD NNS,an,incredible,five,blocks
10285,mahowald,He drove an incredible five steps.,an incredible five steps,DT JJ CD NNS,an,incredible,five,steps
10286,mahowald,He drove an incredible twenty meters.,an incredible twenty meters,DT JJ CD NNS,an,incredible,twenty,meters
10287,mahowald,He drove an incredible twenty feet.,an incredible twenty feet,DT JJ CD NNS,an,incredible,twenty,feet
10288,mahowald,He drove an incredible twenty yards.,an incredible twenty yards,DT JJ CD NNS,an,incredible,twenty,yards
10289,mahowald,He drove an incredible twenty blocks.,an incredible twenty blocks,DT JJ CD NNS,an,incredible,twenty,blocks
10290,mahowald,He drove an incredible twenty steps.,an incredible twenty steps,DT JJ CD NNS,an,incredible,twenty,steps
10291,mahowald,He drove an impressive three meters.,an impressive three meters,DT JJ CD NNS,an,impressive,three,meters
10292,mahowald,He drove an impressive three feet.,an impressive three feet,DT JJ CD NNS,an,impressive,three,feet
10293,mahowald,He drove an impressive three yards.,an impressive three yards,DT JJ CD NNS,an,impressive,three,yards
10294,mahowald,He drove an impressive three blocks.,an impressive three blocks,DT JJ CD NNS,an,impressive,three,blocks
10295,mahowald,He drove an impressive three steps.,an impressive three steps,DT JJ CD NNS,an,impressive,three,steps
10296,mahowald,He drove an impressive five meters.,an impressive five meters,DT JJ CD NNS,an,impressive,five,meters
10297,mahowald,He drove an impressive five feet.,an impressive five feet,DT JJ CD NNS,an,impressive,five,feet
10298,mahowald,He drove an impressive five yards.,an impressive five yards,DT JJ CD NNS,an,impressive,five,yards
10299,mahowald,He drove an impressive five blocks.,an impressive five blocks,DT JJ CD NNS,an,impressive,five,blocks
10300,mahowald,He drove an impressive five steps.,an impressive five steps,DT JJ CD NNS,an,impressive,five,steps
10301,mahowald,He drove an impressive twenty meters.,an impressive twenty meters,DT JJ CD NNS,an,impressive,twenty,meters
10302,mahowald,He drove an impressive twenty feet.,an impressive twenty feet,DT JJ CD NNS,an,impressive,twenty,feet
10303,mahowald,He drove an impressive twenty yards.,an impressive twenty yards,DT JJ CD NNS,an,impressive,twenty,yards
10304,mahowald,He drove an impressive twenty blocks.,an impressive twenty blocks,DT JJ CD NNS,an,impressive,twenty,blocks
10305,mahowald,He drove an impressive twenty steps.,an impressive twenty steps,DT JJ CD NNS,an,impressive,twenty,steps
10306,mahowald,He drove a disappointing three meters.,a disappointing three meters,DT JJ CD NNS,a,disappointing,three,meters
10307,mahowald,He drove a disappointing three feet.,a disappointing three feet,DT JJ CD NNS,a,disappointing,three,feet
10308,mahowald,He drove a disappointing three yards.,a disappointing three yards,DT JJ CD NNS,a,disappointing,three,yards
10309,mahowald,He drove a disappointing three blocks.,a disappointing three blocks,DT JJ CD NNS,a,disappointing,three,blocks
10310,mahowald,He drove a disappointing three steps.,a disappointing three steps,DT JJ CD NNS,a,disappointing,three,steps
10311,mahowald,He drove a disappointing five meters.,a disappointing five meters,DT JJ CD NNS,a,disappointing,five,meters
10312,mahowald,He drove a disappointing five feet.,a disappointing five feet,DT JJ CD NNS,a,disappointing,five,feet
10313,mahowald,He drove a disappointing five yards.,a disappointing five yards,DT JJ CD NNS,a,disappointing,five,yards
10314,mahowald,He drove a disappointing five blocks.,a disappointing five blocks,DT JJ CD NNS,a,disappointing,five,blocks
10315,mahowald,He drove a disappointing five steps.,a disappointing five steps,DT JJ CD NNS,a,disappointing,five,steps
10316,mahowald,He drove a disappointing twenty meters.,a disappointing twenty meters,DT JJ CD NNS,a,disappointing,twenty,meters
10317,mahowald,He drove a disappointing twenty feet.,a disappointing twenty feet,DT JJ CD NNS,a,disappointing,twenty,feet
10318,mahowald,He drove a disappointing twenty yards.,a disappointing twenty yards,DT JJ CD NNS,a,disappointing,twenty,yards
10319,mahowald,He drove a disappointing twenty blocks.,a disappointing twenty blocks,DT JJ CD NNS,a,disappointing,twenty,blocks
10320,mahowald,He drove a disappointing twenty steps.,a disappointing twenty steps,DT JJ CD NNS,a,disappointing,twenty,steps
10321,mahowald,He drove a surprising three meters.,a surprising three meters,DT JJ CD NNS,a,surprising,three,meters
10322,mahowald,He drove a surprising three feet.,a surprising three feet,DT JJ CD NNS,a,surprising,three,feet
10323,mahowald,He drove a surprising three yards.,a surprising three yards,DT JJ CD NNS,a,surprising,three,yards
10324,mahowald,He drove a surprising three blocks.,a surprising three blocks,DT JJ CD NNS,a,surprising,three,blocks
10325,mahowald,He drove a surprising three steps.,a surprising three steps,DT JJ CD NNS,a,surprising,three,steps
10326,mahowald,He drove a surprising five meters.,a surprising five meters,DT JJ CD NNS,a,surprising,five,meters
10327,mahowald,He drove a surprising five feet.,a surprising five feet,DT JJ CD NNS,a,surprising,five,feet
10328,mahowald,He drove a surprising five yards.,a surprising five yards,DT JJ CD NNS,a,surprising,five,yards
10329,mahowald,He drove a surprising five blocks.,a surprising five blocks,DT JJ CD NNS,a,surprising,five,blocks
10330,mahowald,He drove a surprising five steps.,a surprising five steps,DT JJ CD NNS,a,surprising,five,steps
10331,mahowald,He drove a surprising twenty meters.,a surprising twenty meters,DT JJ CD NNS,a,surprising,twenty,meters
10332,mahowald,He drove a surprising twenty feet.,a surprising twenty feet,DT JJ CD NNS,a,surprising,twenty,feet
10333,mahowald,He drove a surprising twenty yards.,a surprising twenty yards,DT JJ CD NNS,a,surprising,twenty,yards
10334,mahowald,He drove a surprising twenty blocks.,a surprising twenty blocks,DT JJ CD NNS,a,surprising,twenty,blocks
10335,mahowald,He drove a surprising twenty steps.,a surprising twenty steps,DT JJ CD NNS,a,surprising,twenty,steps
10336,mahowald,He drove a devastating three meters.,a devastating three meters,DT JJ CD NNS,a,devastating,three,meters
10337,mahowald,He drove a devastating three feet.,a devastating three feet,DT JJ CD NNS,a,devastating,three,feet
10338,mahowald,He drove a devastating three yards.,a devastating three yards,DT JJ CD NNS,a,devastating,three,yards
10339,mahowald,He drove a devastating three blocks.,a devastating three blocks,DT JJ CD NNS,a,devastating,three,blocks
10340,mahowald,He drove a devastating three steps.,a devastating three steps,DT JJ CD NNS,a,devastating,three,steps
10341,mahowald,He drove a devastating five meters.,a devastating five meters,DT JJ CD NNS,a,devastating,five,meters
10342,mahowald,He drove a devastating five feet.,a devastating five feet,DT JJ CD NNS,a,devastating,five,feet
10343,mahowald,He drove a devastating five yards.,a devastating five yards,DT JJ CD NNS,a,devastating,five,yards
10344,mahowald,He drove a devastating five blocks.,a devastating five blocks,DT JJ CD NNS,a,devastating,five,blocks
10345,mahowald,He drove a devastating five steps.,a devastating five steps,DT JJ CD NNS,a,devastating,five,steps
10346,mahowald,He drove a devastating twenty meters.,a devastating twenty meters,DT JJ CD NNS,a,devastating,twenty,meters
10347,mahowald,He drove a devastating twenty feet.,a devastating twenty feet,DT JJ CD NNS,a,devastating,twenty,feet
10348,mahowald,He drove a devastating twenty yards.,a devastating twenty yards,DT JJ CD NNS,a,devastating,twenty,yards
10349,mahowald,He drove a devastating twenty blocks.,a devastating twenty blocks,DT JJ CD NNS,a,devastating,twenty,blocks
10350,mahowald,He drove a devastating twenty steps.,a devastating twenty steps,DT JJ CD NNS,a,devastating,twenty,steps
10351,mahowald,He drove a pathetic three meters.,a pathetic three meters,DT JJ CD NNS,a,pathetic,three,meters
10352,mahowald,He drove a pathetic three feet.,a pathetic three feet,DT JJ CD NNS,a,pathetic,three,feet
10353,mahowald,He drove a pathetic three yards.,a pathetic three yards,DT JJ CD NNS,a,pathetic,three,yards
10354,mahowald,He drove a pathetic three blocks.,a pathetic three blocks,DT JJ CD NNS,a,pathetic,three,blocks
10355,mahowald,He drove a pathetic three steps.,a pathetic three steps,DT JJ CD NNS,a,pathetic,three,steps
10356,mahowald,He drove a pathetic five meters.,a pathetic five meters,DT JJ CD NNS,a,pathetic,five,meters
10357,mahowald,He drove a pathetic five feet.,a pathetic five feet,DT JJ CD NNS,a,pathetic,five,feet
10358,mahowald,He drove a pathetic five yards.,a pathetic five yards,DT JJ CD NNS,a,pathetic,five,yards
10359,mahowald,He drove a pathetic five blocks.,a pathetic five blocks,DT JJ CD NNS,a,pathetic,five,blocks
10360,mahowald,He drove a pathetic five steps.,a pathetic five steps,DT JJ CD NNS,a,pathetic,five,steps
10361,mahowald,He drove a pathetic twenty meters.,a pathetic twenty meters,DT JJ CD NNS,a,pathetic,twenty,meters
10362,mahowald,He drove a pathetic twenty feet.,a pathetic twenty feet,DT JJ CD NNS,a,pathetic,twenty,feet
10363,mahowald,He drove a pathetic twenty yards.,a pathetic twenty yards,DT JJ CD NNS,a,pathetic,twenty,yards
10364,mahowald,He drove a pathetic twenty blocks.,a pathetic twenty blocks,DT JJ CD NNS,a,pathetic,twenty,blocks
10365,mahowald,He drove a pathetic twenty steps.,a pathetic twenty steps,DT JJ CD NNS,a,pathetic,twenty,steps
10366,mahowald,He drove a remarkable three meters.,a remarkable three meters,DT JJ CD NNS,a,remarkable,three,meters
10367,mahowald,He drove a remarkable three feet.,a remarkable three feet,DT JJ CD NNS,a,remarkable,three,feet
10368,mahowald,He drove a remarkable three yards.,a remarkable three yards,DT JJ CD NNS,a,remarkable,three,yards
10369,mahowald,He drove a remarkable three blocks.,a remarkable three blocks,DT JJ CD NNS,a,remarkable,three,blocks
10370,mahowald,He drove a remarkable three steps.,a remarkable three steps,DT JJ CD NNS,a,remarkable,three,steps
10371,mahowald,He drove a remarkable five meters.,a remarkable five meters,DT JJ CD NNS,a,remarkable,five,meters
10372,mahowald,He drove a remarkable five feet.,a remarkable five feet,DT JJ CD NNS,a,remarkable,five,feet
10373,mahowald,He drove a remarkable five yards.,a remarkable five yards,DT JJ CD NNS,a,remarkable,five,yards
10374,mahowald,He drove a remarkable five blocks.,a remarkable five blocks,DT JJ CD NNS,a,remarkable,five,blocks
10375,mahowald,He drove a remarkable five steps.,a remarkable five steps,DT JJ CD NNS,a,remarkable,five,steps
10376,mahowald,He drove a remarkable twenty meters.,a remarkable twenty meters,DT JJ CD NNS,a,remarkable,twenty,meters
10377,mahowald,He drove a remarkable twenty feet.,a remarkable twenty feet,DT JJ CD NNS,a,remarkable,twenty,feet
10378,mahowald,He drove a remarkable twenty yards.,a remarkable twenty yards,DT JJ CD NNS,a,remarkable,twenty,yards
10379,mahowald,He drove a remarkable twenty blocks.,a remarkable twenty blocks,DT JJ CD NNS,a,remarkable,twenty,blocks
10380,mahowald,He drove a remarkable twenty steps.,a remarkable twenty steps,DT JJ CD NNS,a,remarkable,twenty,steps
10381,mahowald,He drove a mediocre three meters.,a mediocre three meters,DT JJ CD NNS,a,mediocre,three,meters
10382,mahowald,He drove a mediocre three feet.,a mediocre three feet,DT JJ CD NNS,a,mediocre,three,feet
10383,mahowald,He drove a mediocre three yards.,a mediocre three yards,DT JJ CD NNS,a,mediocre,three,yards
10384,mahowald,He drove a mediocre three blocks.,a mediocre three blocks,DT JJ CD NNS,a,mediocre,three,blocks
10385,mahowald,He drove a mediocre three steps.,a mediocre three steps,DT JJ CD NNS,a,mediocre,three,steps
10386,mahowald,He drove a mediocre five meters.,a mediocre five meters,DT JJ CD NNS,a,mediocre,five,meters
10387,mahowald,He drove a mediocre five feet.,a mediocre five feet,DT JJ CD NNS,a,mediocre,five,feet
10388,mahowald,He drove a mediocre five yards.,a mediocre five yards,DT JJ CD NNS,a,mediocre,five,yards
10389,mahowald,He drove a mediocre five blocks.,a mediocre five blocks,DT JJ CD NNS,a,mediocre,five,blocks
10390,mahowald,He drove a mediocre five steps.,a mediocre five steps,DT JJ CD NNS,a,mediocre,five,steps
10391,mahowald,He drove a mediocre twenty meters.,a mediocre twenty meters,DT JJ CD NNS,a,mediocre,twenty,meters
10392,mahowald,He drove a mediocre twenty feet.,a mediocre twenty feet,DT JJ CD NNS,a,mediocre,twenty,feet
10393,mahowald,He drove a mediocre twenty yards.,a mediocre twenty yards,DT JJ CD NNS,a,mediocre,twenty,yards
10394,mahowald,He drove a mediocre twenty blocks.,a mediocre twenty blocks,DT JJ CD NNS,a,mediocre,twenty,blocks
10395,mahowald,He drove a mediocre twenty steps.,a mediocre twenty steps,DT JJ CD NNS,a,mediocre,twenty,steps
10396,mahowald,He drove an unsatisfying three meters.,an unsatisfying three meters,DT JJ CD NNS,an,unsatisfying,three,meters
10397,mahowald,He drove an unsatisfying three feet.,an unsatisfying three feet,DT JJ CD NNS,an,unsatisfying,three,feet
10398,mahowald,He drove an unsatisfying three yards.,an unsatisfying three yards,DT JJ CD NNS,an,unsatisfying,three,yards
10399,mahowald,He drove an unsatisfying three blocks.,an unsatisfying three blocks,DT JJ CD NNS,an,unsatisfying,three,blocks
10400,mahowald,He drove an unsatisfying three steps.,an unsatisfying three steps,DT JJ CD NNS,an,unsatisfying,three,steps
10401,mahowald,He drove an unsatisfying five meters.,an unsatisfying five meters,DT JJ CD NNS,an,unsatisfying,five,meters
10402,mahowald,He drove an unsatisfying five feet.,an unsatisfying five feet,DT JJ CD NNS,an,unsatisfying,five,feet
10403,mahowald,He drove an unsatisfying five yards.,an unsatisfying five yards,DT JJ CD NNS,an,unsatisfying,five,yards
10404,mahowald,He drove an unsatisfying five blocks.,an unsatisfying five blocks,DT JJ CD NNS,an,unsatisfying,five,blocks
10405,mahowald,He drove an unsatisfying five steps.,an unsatisfying five steps,DT JJ CD NNS,an,unsatisfying,five,steps
10406,mahowald,He drove an unsatisfying twenty meters.,an unsatisfying twenty meters,DT JJ CD NNS,an,unsatisfying,twenty,meters
10407,mahowald,He drove an unsatisfying twenty feet.,an unsatisfying twenty feet,DT JJ CD NNS,an,unsatisfying,twenty,feet
10408,mahowald,He drove an unsatisfying twenty yards.,an unsatisfying twenty yards,DT JJ CD NNS,an,unsatisfying,twenty,yards
10409,mahowald,He drove an unsatisfying twenty blocks.,an unsatisfying twenty blocks,DT JJ CD NNS,an,unsatisfying,twenty,blocks
10410,mahowald,He drove an unsatisfying twenty steps.,an unsatisfying twenty steps,DT JJ CD NNS,an,unsatisfying,twenty,steps
10411,mahowald,He drove a lovely three meters.,a lovely three meters,DT JJ CD NNS,a,lovely,three,meters
10412,mahowald,He drove a lovely three feet.,a lovely three feet,DT JJ CD NNS,a,lovely,three,feet
10413,mahowald,He drove a lovely three yards.,a lovely three yards,DT JJ CD NNS,a,lovely,three,yards
10414,mahowald,He drove a lovely three blocks.,a lovely three blocks,DT JJ CD NNS,a,lovely,three,blocks
10415,mahowald,He drove a lovely three steps.,a lovely three steps,DT JJ CD NNS,a,lovely,three,steps
10416,mahowald,He drove a lovely five meters.,a lovely five meters,DT JJ CD NNS,a,lovely,five,meters
10417,mahowald,He drove a lovely five feet.,a lovely five feet,DT JJ CD NNS,a,lovely,five,feet
10418,mahowald,He drove a lovely five yards.,a lovely five yards,DT JJ CD NNS,a,lovely,five,yards
10419,mahowald,He drove a lovely five blocks.,a lovely five blocks,DT JJ CD NNS,a,lovely,five,blocks
10420,mahowald,He drove a lovely five steps.,a lovely five steps,DT JJ CD NNS,a,lovely,five,steps
10421,mahowald,He drove a lovely twenty meters.,a lovely twenty meters,DT JJ CD NNS,a,lovely,twenty,meters
10422,mahowald,He drove a lovely twenty feet.,a lovely twenty feet,DT JJ CD NNS,a,lovely,twenty,feet
10423,mahowald,He drove a lovely twenty yards.,a lovely twenty yards,DT JJ CD NNS,a,lovely,twenty,yards
10424,mahowald,He drove a lovely twenty blocks.,a lovely twenty blocks,DT JJ CD NNS,a,lovely,twenty,blocks
10425,mahowald,He drove a lovely twenty steps.,a lovely twenty steps,DT JJ CD NNS,a,lovely,twenty,steps
10426,mahowald,He drove a beautiful three meters.,a beautiful three meters,DT JJ CD NNS,a,beautiful,three,meters
10427,mahowald,He drove a beautiful three feet.,a beautiful three feet,DT JJ CD NNS,a,beautiful,three,feet
10428,mahowald,He drove a beautiful three yards.,a beautiful three yards,DT JJ CD NNS,a,beautiful,three,yards
10429,mahowald,He drove a beautiful three blocks.,a beautiful three blocks,DT JJ CD NNS,a,beautiful,three,blocks
10430,mahowald,He drove a beautiful three steps.,a beautiful three steps,DT JJ CD NNS,a,beautiful,three,steps
10431,mahowald,He drove a beautiful five meters.,a beautiful five meters,DT JJ CD NNS,a,beautiful,five,meters
10432,mahowald,He drove a beautiful five feet.,a beautiful five feet,DT JJ CD NNS,a,beautiful,five,feet
10433,mahowald,He drove a beautiful five yards.,a beautiful five yards,DT JJ CD NNS,a,beautiful,five,yards
10434,mahowald,He drove a beautiful five blocks.,a beautiful five blocks,DT JJ CD NNS,a,beautiful,five,blocks
10435,mahowald,He drove a beautiful five steps.,a beautiful five steps,DT JJ CD NNS,a,beautiful,five,steps
10436,mahowald,He drove a beautiful twenty meters.,a beautiful twenty meters,DT JJ CD NNS,a,beautiful,twenty,meters
10437,mahowald,He drove a beautiful twenty feet.,a beautiful twenty feet,DT JJ CD NNS,a,beautiful,twenty,feet
10438,mahowald,He drove a beautiful twenty yards.,a beautiful twenty yards,DT JJ CD NNS,a,beautiful,twenty,yards
10439,mahowald,He drove a beautiful twenty blocks.,a beautiful twenty blocks,DT JJ CD NNS,a,beautiful,twenty,blocks
10440,mahowald,He drove a beautiful twenty steps.,a beautiful twenty steps,DT JJ CD NNS,a,beautiful,twenty,steps
10441,mahowald,He drove an enchanting three meters.,an enchanting three meters,DT JJ CD NNS,an,enchanting,three,meters
10442,mahowald,He drove an enchanting three feet.,an enchanting three feet,DT JJ CD NNS,an,enchanting,three,feet
10443,mahowald,He drove an enchanting three yards.,an enchanting three yards,DT JJ CD NNS,an,enchanting,three,yards
10444,mahowald,He drove an enchanting three blocks.,an enchanting three blocks,DT JJ CD NNS,an,enchanting,three,blocks
10445,mahowald,He drove an enchanting three steps.,an enchanting three steps,DT JJ CD NNS,an,enchanting,three,steps
10446,mahowald,He drove an enchanting five meters.,an enchanting five meters,DT JJ CD NNS,an,enchanting,five,meters
10447,mahowald,He drove an enchanting five feet.,an enchanting five feet,DT JJ CD NNS,an,enchanting,five,feet
10448,mahowald,He drove an enchanting five yards.,an enchanting five yards,DT JJ CD NNS,an,enchanting,five,yards
10449,mahowald,He drove an enchanting five blocks.,an enchanting five blocks,DT JJ CD NNS,an,enchanting,five,blocks
10450,mahowald,He drove an enchanting five steps.,an enchanting five steps,DT JJ CD NNS,an,enchanting,five,steps
10451,mahowald,He drove an enchanting twenty meters.,an enchanting twenty meters,DT JJ CD NNS,an,enchanting,twenty,meters
10452,mahowald,He drove an enchanting twenty feet.,an enchanting twenty feet,DT JJ CD NNS,an,enchanting,twenty,feet
10453,mahowald,He drove an enchanting twenty yards.,an enchanting twenty yards,DT JJ CD NNS,an,enchanting,twenty,yards
10454,mahowald,He drove an enchanting twenty blocks.,an enchanting twenty blocks,DT JJ CD NNS,an,enchanting,twenty,blocks
10455,mahowald,He drove an enchanting twenty steps.,an enchanting twenty steps,DT JJ CD NNS,an,enchanting,twenty,steps
10456,mahowald,He drove a soothing three meters.,a soothing three meters,DT JJ CD NNS,a,soothing,three,meters
10457,mahowald,He drove a soothing three feet.,a soothing three feet,DT JJ CD NNS,a,soothing,three,feet
10458,mahowald,He drove a soothing three yards.,a soothing three yards,DT JJ CD NNS,a,soothing,three,yards
10459,mahowald,He drove a soothing three blocks.,a soothing three blocks,DT JJ CD NNS,a,soothing,three,blocks
10460,mahowald,He drove a soothing three steps.,a soothing three steps,DT JJ CD NNS,a,soothing,three,steps
10461,mahowald,He drove a soothing five meters.,a soothing five meters,DT JJ CD NNS,a,soothing,five,meters
10462,mahowald,He drove a soothing five feet.,a soothing five feet,DT JJ CD NNS,a,soothing,five,feet
10463,mahowald,He drove a soothing five yards.,a soothing five yards,DT JJ CD NNS,a,soothing,five,yards
10464,mahowald,He drove a soothing five blocks.,a soothing five blocks,DT JJ CD NNS,a,soothing,five,blocks
10465,mahowald,He drove a soothing five steps.,a soothing five steps,DT JJ CD NNS,a,soothing,five,steps
10466,mahowald,He drove a soothing twenty meters.,a soothing twenty meters,DT JJ CD NNS,a,soothing,twenty,meters
10467,mahowald,He drove a soothing twenty feet.,a soothing twenty feet,DT JJ CD NNS,a,soothing,twenty,feet
10468,mahowald,He drove a soothing twenty yards.,a soothing twenty yards,DT JJ CD NNS,a,soothing,twenty,yards
10469,mahowald,He drove a soothing twenty blocks.,a soothing twenty blocks,DT JJ CD NNS,a,soothing,twenty,blocks
10470,mahowald,He drove a soothing twenty steps.,a soothing twenty steps,DT JJ CD NNS,a,soothing,twenty,steps
10471,mahowald,He drove a charming three meters.,a charming three meters,DT JJ CD NNS,a,charming,three,meters
10472,mahowald,He drove a charming three feet.,a charming three feet,DT JJ CD NNS,a,charming,three,feet
10473,mahowald,He drove a charming three yards.,a charming three yards,DT JJ CD NNS,a,charming,three,yards
10474,mahowald,He drove a charming three blocks.,a charming three blocks,DT JJ CD NNS,a,charming,three,blocks
10475,mahowald,He drove a charming three steps.,a charming three steps,DT JJ CD NNS,a,charming,three,steps
10476,mahowald,He drove a charming five meters.,a charming five meters,DT JJ CD NNS,a,charming,five,meters
10477,mahowald,He drove a charming five feet.,a charming five feet,DT JJ CD NNS,a,charming,five,feet
10478,mahowald,He drove a charming five yards.,a charming five yards,DT JJ CD NNS,a,charming,five,yards
10479,mahowald,He drove a charming five blocks.,a charming five blocks,DT JJ CD NNS,a,charming,five,blocks
10480,mahowald,He drove a charming five steps.,a charming five steps,DT JJ CD NNS,a,charming,five,steps
10481,mahowald,He drove a charming twenty meters.,a charming twenty meters,DT JJ CD NNS,a,charming,twenty,meters
10482,mahowald,He drove a charming twenty feet.,a charming twenty feet,DT JJ CD NNS,a,charming,twenty,feet
10483,mahowald,He drove a charming twenty yards.,a charming twenty yards,DT JJ CD NNS,a,charming,twenty,yards
10484,mahowald,He drove a charming twenty blocks.,a charming twenty blocks,DT JJ CD NNS,a,charming,twenty,blocks
10485,mahowald,He drove a charming twenty steps.,a charming twenty steps,DT JJ CD NNS,a,charming,twenty,steps
10486,mahowald,He drove a disgusting three meters.,a disgusting three meters,DT JJ CD NNS,a,disgusting,three,meters
10487,mahowald,He drove a disgusting three feet.,a disgusting three feet,DT JJ CD NNS,a,disgusting,three,feet
10488,mahowald,He drove a disgusting three yards.,a disgusting three yards,DT JJ CD NNS,a,disgusting,three,yards
10489,mahowald,He drove a disgusting three blocks.,a disgusting three blocks,DT JJ CD NNS,a,disgusting,three,blocks
10490,mahowald,He drove a disgusting three steps.,a disgusting three steps,DT JJ CD NNS,a,disgusting,three,steps
10491,mahowald,He drove a disgusting five meters.,a disgusting five meters,DT JJ CD NNS,a,disgusting,five,meters
10492,mahowald,He drove a disgusting five feet.,a disgusting five feet,DT JJ CD NNS,a,disgusting,five,feet
10493,mahowald,He drove a disgusting five yards.,a disgusting five yards,DT JJ CD NNS,a,disgusting,five,yards
10494,mahowald,He drove a disgusting five blocks.,a disgusting five blocks,DT JJ CD NNS,a,disgusting,five,blocks
