idx,experiment,template,adjclass,numclass,nounclass,rating-sent
9058,art,0,adj-ambig,num-num,noun-art,good
9059,art,0,adj-ambig,num-num,noun-art,good
9060,art,0,adj-ambig,num-num,noun-art,good
9061,art,0,adj-pos,num-num,noun-art,bad
9062,art,0,adj-pos,num-num,noun-art,good
9063,art,0,adj-pos,num-num,noun-art,bad
9064,art,0,adj-pos,num-num,noun-art,bad
9065,art,0,adj-pos,num-num,noun-art,good
9066,art,0,adj-pos,num-num,noun-art,bad
9067,art,0,adj-pos,num-num,noun-art,good
9068,art,0,adj-pos,num-num,noun-art,bad
9069,art,0,adj-pos,num-num,noun-art,bad
9070,art,0,adj-pos,num-num,noun-art,good
9071,art,0,adj-pos,num-num,noun-art,good
9072,art,0,adj-pos,num-num,noun-art,good
9073,art,0,adj-pos,num-num,noun-art,good
9074,art,0,adj-pos,num-num,noun-art,bad
9075,art,0,adj-pos,num-num,noun-art,good
9076,art,0,adj-pos,num-num,noun-art,bad
9077,art,0,adj-pos,num-num,noun-art,good
9078,art,0,adj-pos,num-num,noun-art,bad
9079,art,0,adj-pos,num-num,noun-art,bad
9080,art,0,adj-pos,num-num,noun-art,good
9081,art,0,adj-pos,num-num,noun-art,bad
9082,art,0,adj-pos,num-num,noun-art,bad
9083,art,0,adj-pos,num-num,noun-art,bad
9084,art,0,adj-pos,num-num,noun-art,bad
9085,art,0,adj-pos,num-num,noun-art,bad
9086,art,0,adj-pos,num-num,noun-art,bad
9087,art,0,adj-pos,num-num,noun-art,good
9088,art,0,adj-pos,num-num,noun-art,bad
9089,art,0,adj-pos,num-num,noun-art,bad
9090,art,0,adj-pos,num-num,noun-art,bad
9091,art,0,adj-pos,num-num,noun-art,good
9092,art,0,adj-pos,num-num,noun-art,good
9093,art,0,adj-pos,num-num,noun-art,good
9094,art,0,adj-pos,num-num,noun-art,good
9095,art,0,adj-pos,num-num,noun-art,good
9096,art,0,adj-pos,num-num,noun-art,good
9097,art,0,adj-pos,num-num,noun-art,good
9098,art,0,adj-pos,num-num,noun-art,good
9099,art,0,adj-pos,num-num,noun-art,good
9100,art,0,adj-pos,num-num,noun-art,good
9101,art,0,adj-pos,num-num,noun-art,good
9102,art,0,adj-pos,num-num,noun-art,good
9103,art,0,adj-pos,num-num,noun-art,good
9104,art,0,adj-pos,num-num,noun-art,good
9105,art,0,adj-pos,num-num,noun-art,good
9106,art,0,adj-pos,num-num,noun-art,good
9107,art,0,adj-pos,num-num,noun-art,good
9108,art,0,adj-pos,num-num,noun-art,good
9109,art,0,adj-pos,num-num,noun-art,good
9110,art,0,adj-pos,num-num,noun-art,good
9111,art,0,adj-pos,num-num,noun-art,good
9112,art,0,adj-pos,num-num,noun-art,good
9113,art,0,adj-pos,num-num,noun-art,good
9114,art,0,adj-pos,num-num,noun-art,good
9115,art,0,adj-pos,num-num,noun-art,good
9116,art,0,adj-pos,num-num,noun-art,good
9117,art,0,adj-pos,num-num,noun-art,good
9118,art,0,adj-pos,num-num,noun-art,good
9119,art,0,adj-pos,num-num,noun-art,good
9120,art,0,adj-pos,num-num,noun-art,good
9121,art,0,adj-pos,num-num,noun-art,good
9122,art,0,adj-pos,num-num,noun-art,good
9123,art,0,adj-pos,num-num,noun-art,good
9124,art,0,adj-pos,num-num,noun-art,bad
9125,art,0,adj-pos,num-num,noun-art,good
9126,art,0,adj-pos,num-num,noun-art,good
9127,art,0,adj-pos,num-num,noun-art,good
9128,art,0,adj-pos,num-num,noun-art,good
9129,art,0,adj-pos,num-num,noun-art,good
9130,art,0,adj-pos,num-num,noun-art,good
9131,art,0,adj-pos,num-num,noun-art,good
9132,art,0,adj-pos,num-num,noun-art,good
9133,art,0,adj-pos,num-num,noun-art,good
9134,art,0,adj-pos,num-num,noun-art,bad
9135,art,0,adj-pos,num-num,noun-art,good
9136,art,0,adj-neg,num-num,noun-art,good
9137,art,0,adj-neg,num-num,noun-art,good
9138,art,0,adj-neg,num-num,noun-art,good
9139,art,0,adj-neg,num-num,noun-art,bad
9140,art,0,adj-neg,num-num,noun-art,good
9141,art,0,adj-neg,num-num,noun-art,good
9142,art,0,adj-neg,num-num,noun-art,good
9143,art,0,adj-neg,num-num,noun-art,good
9144,art,0,adj-neg,num-num,noun-art,bad
9145,art,0,adj-neg,num-num,noun-art,good
9146,art,0,adj-neg,num-num,noun-art,good
9147,art,0,adj-neg,num-num,noun-art,good
9148,art,0,adj-neg,num-num,noun-art,good
9149,art,0,adj-neg,num-num,noun-art,bad
9150,art,0,adj-neg,num-num,noun-art,good
9151,art,0,adj-neg,num-num,noun-art,good
9152,art,0,adj-neg,num-num,noun-art,good
9153,art,0,adj-neg,num-num,noun-art,good
9154,art,0,adj-neg,num-num,noun-art,good
9155,art,0,adj-neg,num-num,noun-art,good
9156,art,0,adj-neg,num-num,noun-art,good
9157,art,0,adj-neg,num-num,noun-art,good
9158,art,0,adj-neg,num-num,noun-art,good
9159,art,0,adj-neg,num-num,noun-art,good
9160,art,0,adj-neg,num-num,noun-art,good
9161,art,0,adj-neg,num-num,noun-art,good
9162,art,0,adj-neg,num-num,noun-art,good
9163,art,0,adj-neg,num-num,noun-art,good
9164,art,0,adj-neg,num-num,noun-art,good
9165,art,0,adj-neg,num-num,noun-art,good
9166,art,0,adj-neg,num-num,noun-art,good
9167,art,0,adj-neg,num-num,noun-art,good
9168,art,0,adj-neg,num-num,noun-art,good
9169,art,0,adj-neg,num-num,noun-art,good
9170,art,0,adj-neg,num-num,noun-art,good
9171,art,0,adj-neg,num-num,noun-art,good
9172,art,0,adj-neg,num-num,noun-art,good
9173,art,0,adj-neg,num-num,noun-art,good
9174,art,0,adj-neg,num-num,noun-art,good
9175,art,0,adj-neg,num-num,noun-art,good
9176,art,0,adj-neg,num-num,noun-art,good
9177,art,0,adj-neg,num-num,noun-art,good
9178,art,0,adj-neg,num-num,noun-art,good
9179,art,0,adj-neg,num-num,noun-art,good
9180,art,0,adj-neg,num-num,noun-art,good
9181,art,0,adj-neg,num-num,noun-art,bad
9182,art,0,adj-neg,num-num,noun-art,good
9183,art,0,adj-neg,num-num,noun-art,bad
9184,art,0,adj-neg,num-num,noun-art,bad
9185,art,0,adj-neg,num-num,noun-art,good
9186,art,0,adj-neg,num-num,noun-art,good
9187,art,0,adj-neg,num-num,noun-art,good
9188,art,0,adj-neg,num-num,noun-art,bad
9189,art,0,adj-neg,num-num,noun-art,bad
9190,art,0,adj-neg,num-num,noun-art,good
9191,art,0,adj-neg,num-num,noun-art,good
9192,art,0,adj-neg,num-num,noun-art,good
9193,art,0,adj-neg,num-num,noun-art,good
9194,art,0,adj-neg,num-num,noun-art,bad
9195,art,0,adj-neg,num-num,noun-art,good
9196,art,0,adj-neg,num-num,noun-art,bad
9197,art,0,adj-neg,num-num,noun-art,bad
9198,art,0,adj-neg,num-num,noun-art,bad
9199,art,0,adj-neg,num-num,noun-art,bad
9200,art,0,adj-neg,num-num,noun-art,bad
9201,art,0,adj-neg,num-num,noun-art,bad
9202,art,0,adj-neg,num-num,noun-art,good
9203,art,0,adj-neg,num-num,noun-art,bad
9204,art,0,adj-neg,num-num,noun-art,bad
9205,art,0,adj-neg,num-num,noun-art,bad
9206,art,0,adj-neg,num-num,noun-art,bad
9207,art,0,adj-neg,num-num,noun-art,good
9208,art,0,adj-neg,num-num,noun-art,bad
9209,art,0,adj-neg,num-num,noun-art,bad
9210,art,0,adj-neg,num-num,noun-art,bad
9211,art,0,adj-quant,num-num,noun-art,good
9212,art,0,adj-quant,num-num,noun-art,good
9213,art,0,adj-quant,num-num,noun-art,good
9214,art,0,adj-quant,num-num,noun-art,good
9215,art,0,adj-quant,num-num,noun-art,good
9216,art,0,adj-quant,num-num,noun-art,good
9217,art,0,adj-quant,num-num,noun-art,good
9218,art,0,adj-quant,num-num,noun-art,good
9219,art,0,adj-quant,num-num,noun-art,good
9220,art,0,adj-quant,num-num,noun-art,good
9221,art,0,adj-quant,num-num,noun-art,good
9222,art,0,adj-quant,num-num,noun-art,good
9223,art,0,adj-quant,num-num,noun-art,good
9224,art,0,adj-quant,num-num,noun-art,good
9225,art,0,adj-quant,num-num,noun-art,good
9226,art,0,adj-quant,num-num,noun-art,good
9227,art,0,adj-quant,num-num,noun-art,good
9228,art,0,adj-quant,num-num,noun-art,good
9229,art,0,adj-quant,num-num,noun-art,good
9230,art,0,adj-quant,num-num,noun-art,good
9231,art,0,adj-quant,num-num,noun-art,good
9232,art,0,adj-quant,num-num,noun-art,good
9233,art,0,adj-quant,num-num,noun-art,good
9234,art,0,adj-quant,num-num,noun-art,good
9235,art,0,adj-quant,num-num,noun-art,good
9236,art,0,adj-quant,num-num,noun-art,good
9237,art,0,adj-quant,num-num,noun-art,good
9238,art,0,adj-quant,num-num,noun-art,good
9239,art,0,adj-quant,num-num,noun-art,good
9240,art,0,adj-quant,num-num,noun-art,good
9241,art,0,adj-quant,num-num,noun-art,good
9242,art,0,adj-quant,num-num,noun-art,good
9243,art,0,adj-quant,num-num,noun-art,good
9244,art,0,adj-quant,num-num,noun-art,good
9245,art,0,adj-quant,num-num,noun-art,good
9246,art,0,adj-quant,num-num,noun-art,good
9247,art,0,adj-quant,num-num,noun-art,good
9248,art,0,adj-quant,num-num,noun-art,good
9249,art,0,adj-quant,num-num,noun-art,good
9250,art,0,adj-quant,num-num,noun-art,good
9251,art,0,adj-quant,num-num,noun-art,good
9252,art,0,adj-quant,num-num,noun-art,good
9253,art,0,adj-quant,num-num,noun-art,good
9254,art,0,adj-quant,num-num,noun-art,good
9255,art,0,adj-quant,num-num,noun-art,good
9256,art,0,adj-quant,num-num,noun-art,good
9257,art,0,adj-quant,num-num,noun-art,good
9258,art,0,adj-quant,num-num,noun-art,good
9259,art,0,adj-quant,num-num,noun-art,good
9260,art,0,adj-quant,num-num,noun-art,good
9261,art,0,adj-quant,num-num,noun-art,good
9262,art,0,adj-quant,num-num,noun-art,good
9263,art,0,adj-quant,num-num,noun-art,good
9264,art,0,adj-quant,num-num,noun-art,good
9265,art,0,adj-quant,num-num,noun-art,good
9266,art,0,adj-quant,num-num,noun-art,good
9267,art,0,adj-quant,num-num,noun-art,good
9268,art,0,adj-quant,num-num,noun-art,good
9269,art,0,adj-quant,num-num,noun-art,good
9270,art,0,adj-quant,num-num,noun-art,good
9271,art,0,adj-quant,num-num,noun-art,good
9272,art,0,adj-quant,num-num,noun-art,good
9273,art,0,adj-quant,num-num,noun-art,good
9274,art,0,adj-quant,num-num,noun-art,good
9275,art,0,adj-quant,num-num,noun-art,good
9276,art,0,adj-quant,num-num,noun-art,good
9277,art,0,adj-quant,num-num,noun-art,good
9278,art,0,adj-quant,num-num,noun-art,good
9279,art,0,adj-quant,num-num,noun-art,good
9280,art,0,adj-quant,num-num,noun-art,good
9281,art,0,adj-quant,num-num,noun-art,good
9282,art,0,adj-quant,num-num,noun-art,good
9283,art,0,adj-quant,num-num,noun-art,good
9284,art,0,adj-quant,num-num,noun-art,good
9285,art,0,adj-quant,num-num,noun-art,good
9286,art,0,adj-quant,num-num,noun-art,good
9287,art,0,adj-quant,num-num,noun-art,good
9288,art,0,adj-quant,num-num,noun-art,good
9289,art,0,adj-quant,num-num,noun-art,good
9290,art,0,adj-quant,num-num,noun-art,good
9291,art,0,adj-quant,num-num,noun-art,good
9292,art,0,adj-quant,num-num,noun-art,good
9293,art,0,adj-quant,num-num,noun-art,good
9294,art,0,adj-quant,num-num,noun-art,good
9295,art,0,adj-quant,num-num,noun-art,good
9296,art,0,adj-quant,num-num,noun-art,good
9297,art,0,adj-quant,num-num,noun-art,good
9298,art,0,adj-quant,num-num,noun-art,good
9299,art,0,adj-quant,num-num,noun-art,good
9300,art,0,adj-quant,num-num,noun-art,good
9301,art,0,adj-quant,num-num,noun-art,good
9302,art,0,adj-quant,num-num,noun-art,good
9303,art,0,adj-quant,num-num,noun-art,good
9304,art,0,adj-quant,num-num,noun-art,good
9305,art,0,adj-quant,num-num,noun-art,good
9306,art,0,adj-quant,num-num,noun-art,good
9307,art,0,adj-quant,num-num,noun-art,good
9308,art,0,adj-quant,num-num,noun-art,good
9309,art,0,adj-quant,num-num,noun-art,good
9310,art,0,adj-quant,num-num,noun-art,good
9311,art,0,adj-quant,num-num,noun-art,good
9312,art,0,adj-quant,num-num,noun-art,good
9313,art,0,adj-quant,num-num,noun-art,good
9314,art,0,adj-quant,num-num,noun-art,good
9315,art,0,adj-quant,num-num,noun-art,good
9316,art,0,adj-quant,num-num,noun-art,good
9317,art,0,adj-quant,num-num,noun-art,good
9318,art,0,adj-quant,num-num,noun-art,good
9319,art,0,adj-quant,num-num,noun-art,good
9320,art,0,adj-quant,num-num,noun-art,good
9321,art,0,adj-quant,num-num,noun-art,good
9322,art,0,adj-quant,num-num,noun-art,good
9323,art,0,adj-quant,num-num,noun-art,good
9324,art,0,adj-quant,num-num,noun-art,good
9325,art,0,adj-quant,num-num,noun-art,good
9326,art,0,adj-quant,num-num,noun-art,good
9327,art,0,adj-quant,num-num,noun-art,good
9328,art,0,adj-quant,num-num,noun-art,good
9329,art,0,adj-quant,num-num,noun-art,good
9330,art,0,adj-quant,num-num,noun-art,good
9331,art,0,adj-quant,num-num,noun-art,good
9332,art,0,adj-quant,num-num,noun-art,good
9333,art,0,adj-quant,num-num,noun-art,good
9334,art,0,adj-quant,num-num,noun-art,good
9335,art,0,adj-quant,num-num,noun-art,good
9336,art,0,adj-quant,num-num,noun-art,good
9337,art,0,adj-quant,num-num,noun-art,good
9338,art,0,adj-quant,num-num,noun-art,good
9339,art,0,adj-quant,num-num,noun-art,good
9340,art,0,adj-quant,num-num,noun-art,good
9341,art,0,adj-quant,num-num,noun-art,good
9342,art,0,adj-quant,num-num,noun-art,good
9343,art,0,adj-quant,num-num,noun-art,good
9344,art,0,adj-quant,num-num,noun-art,good
9345,art,0,adj-quant,num-num,noun-art,good
9346,art,0,adj-quant,num-num,noun-art,good
9347,art,0,adj-quant,num-num,noun-art,good
9348,art,0,adj-quant,num-num,noun-art,good
9349,art,0,adj-quant,num-num,noun-art,good
9350,art,0,adj-quant,num-num,noun-art,good
9351,art,0,adj-quant,num-num,noun-art,good
9352,art,0,adj-quant,num-num,noun-art,good
9353,art,0,adj-quant,num-num,noun-art,good
9354,art,0,adj-quant,num-num,noun-art,good
9355,art,0,adj-quant,num-num,noun-art,good
9356,art,0,adj-quant,num-num,noun-art,good
9357,art,0,adj-quant,num-num,noun-art,good
9358,art,0,adj-quant,num-num,noun-art,good
9359,art,0,adj-quant,num-num,noun-art,good
9360,art,0,adj-quant,num-num,noun-art,good
9361,art,1,adj-ambig,num-num,noun-art,good
9362,art,1,adj-ambig,num-num,noun-art,good
9363,art,1,adj-ambig,num-num,noun-art,good
9364,art,1,adj-ambig,num-num,noun-art,good
9365,art,1,adj-ambig,num-num,noun-art,good
9366,art,1,adj-ambig,num-num,noun-art,good
9367,art,1,adj-ambig,num-num,noun-art,good
9368,art,1,adj-ambig,num-num,noun-art,good
9369,art,1,adj-ambig,num-num,noun-art,good
9370,art,1,adj-ambig,num-num,noun-art,good
9371,art,1,adj-ambig,num-num,noun-art,good
9372,art,1,adj-ambig,num-num,noun-art,good
9373,art,1,adj-ambig,num-num,noun-art,good
9374,art,1,adj-ambig,num-num,noun-art,good
9375,art,1,adj-ambig,num-num,noun-art,good
9376,art,1,adj-ambig,num-num,noun-art,bad
9377,art,1,adj-ambig,num-num,noun-art,bad
9378,art,1,adj-ambig,num-num,noun-art,bad
9379,art,1,adj-ambig,num-num,noun-art,good
9380,art,1,adj-ambig,num-num,noun-art,good
9381,art,1,adj-ambig,num-num,noun-art,bad
9382,art,1,adj-ambig,num-num,noun-art,bad
9383,art,1,adj-ambig,num-num,noun-art,bad
9384,art,1,adj-ambig,num-num,noun-art,good
9385,art,1,adj-ambig,num-num,noun-art,good
9386,art,1,adj-ambig,num-num,noun-art,bad
9387,art,1,adj-ambig,num-num,noun-art,bad
9388,art,1,adj-ambig,num-num,noun-art,bad
9389,art,1,adj-ambig,num-num,noun-art,good
9390,art,1,adj-ambig,num-num,noun-art,good
9391,art,1,adj-ambig,num-num,noun-art,bad
9392,art,1,adj-ambig,num-num,noun-art,bad
9393,art,1,adj-ambig,num-num,noun-art,bad
9394,art,1,adj-ambig,num-num,noun-art,good
9395,art,1,adj-ambig,num-num,noun-art,good
9396,art,1,adj-ambig,num-num,noun-art,bad
9397,art,1,adj-ambig,num-num,noun-art,bad
9398,art,1,adj-ambig,num-num,noun-art,bad
9399,art,1,adj-ambig,num-num,noun-art,good
9400,art,1,adj-ambig,num-num,noun-art,good
9401,art,1,adj-ambig,num-num,noun-art,bad
9402,art,1,adj-ambig,num-num,noun-art,bad
9403,art,1,adj-ambig,num-num,noun-art,bad
9404,art,1,adj-ambig,num-num,noun-art,good
9405,art,1,adj-ambig,num-num,noun-art,good
9406,art,1,adj-ambig,num-num,noun-art,bad
9407,art,1,adj-ambig,num-num,noun-art,bad
9408,art,1,adj-ambig,num-num,noun-art,bad
9409,art,1,adj-ambig,num-num,noun-art,good
9410,art,1,adj-ambig,num-num,noun-art,good
9411,art,1,adj-ambig,num-num,noun-art,bad
9412,art,1,adj-ambig,num-num,noun-art,bad
9413,art,1,adj-ambig,num-num,noun-art,bad
9414,art,1,adj-ambig,num-num,noun-art,good
9415,art,1,adj-ambig,num-num,noun-art,good
9416,art,1,adj-ambig,num-num,noun-art,bad
9417,art,1,adj-ambig,num-num,noun-art,bad
9418,art,1,adj-ambig,num-num,noun-art,bad
9419,art,1,adj-ambig,num-num,noun-art,bad
9420,art,1,adj-ambig,num-num,noun-art,good
9421,art,1,adj-ambig,num-num,noun-art,bad
9422,art,1,adj-ambig,num-num,noun-art,bad
9423,art,1,adj-ambig,num-num,noun-art,bad
9424,art,1,adj-ambig,num-num,noun-art,good
9425,art,1,adj-ambig,num-num,noun-art,good
9426,art,1,adj-ambig,num-num,noun-art,bad
9427,art,1,adj-ambig,num-num,noun-art,bad
9428,art,1,adj-ambig,num-num,noun-art,bad
9429,art,1,adj-ambig,num-num,noun-art,good
9430,art,1,adj-ambig,num-num,noun-art,good
9431,art,1,adj-ambig,num-num,noun-art,bad
9432,art,1,adj-ambig,num-num,noun-art,bad
9433,art,1,adj-ambig,num-num,noun-art,bad
9434,art,1,adj-ambig,num-num,noun-art,good
9435,art,1,adj-ambig,num-num,noun-art,good
9436,art,1,adj-ambig,num-num,noun-art,bad
9437,art,1,adj-ambig,num-num,noun-art,bad
9438,art,1,adj-ambig,num-num,noun-art,bad
9439,art,1,adj-ambig,num-num,noun-art,bad
9440,art,1,adj-ambig,num-num,noun-art,good
9441,art,1,adj-ambig,num-num,noun-art,bad
9442,art,1,adj-ambig,num-num,noun-art,bad
9443,art,1,adj-ambig,num-num,noun-art,bad
9444,art,1,adj-ambig,num-num,noun-art,bad
9445,art,1,adj-ambig,num-num,noun-art,good
9446,art,1,adj-ambig,num-num,noun-art,bad
9447,art,1,adj-ambig,num-num,noun-art,bad
9448,art,1,adj-ambig,num-num,noun-art,bad
9449,art,1,adj-ambig,num-num,noun-art,bad
9450,art,1,adj-ambig,num-num,noun-art,bad
9451,art,1,adj-ambig,num-num,noun-art,bad
9452,art,1,adj-ambig,num-num,noun-art,bad
9453,art,1,adj-ambig,num-num,noun-art,bad
9454,art,1,adj-ambig,num-num,noun-art,good
9455,art,1,adj-ambig,num-num,noun-art,good
9456,art,1,adj-ambig,num-num,noun-art,bad
9457,art,1,adj-ambig,num-num,noun-art,bad
9458,art,1,adj-ambig,num-num,noun-art,bad
9459,art,1,adj-ambig,num-num,noun-art,bad
9460,art,1,adj-ambig,num-num,noun-art,good
9461,art,1,adj-ambig,num-num,noun-art,bad
9462,art,1,adj-ambig,num-num,noun-art,bad
9463,art,1,adj-ambig,num-num,noun-art,bad
9464,art,1,adj-ambig,num-num,noun-art,bad
9465,art,1,adj-ambig,num-num,noun-art,good
9466,art,1,adj-ambig,num-num,noun-art,bad
9467,art,1,adj-ambig,num-num,noun-art,bad
9468,art,1,adj-ambig,num-num,noun-art,bad
9469,art,1,adj-ambig,num-num,noun-art,good
9470,art,1,adj-ambig,num-num,noun-art,good
9471,art,1,adj-ambig,num-num,noun-art,bad
9472,art,1,adj-ambig,num-num,noun-art,bad
9473,art,1,adj-ambig,num-num,noun-art,bad
9474,art,1,adj-ambig,num-num,noun-art,good
9475,art,1,adj-ambig,num-num,noun-art,good
9476,art,1,adj-ambig,num-num,noun-art,bad
9477,art,1,adj-ambig,num-num,noun-art,bad
9478,art,1,adj-ambig,num-num,noun-art,bad
9479,art,1,adj-ambig,num-num,noun-art,good
9480,art,1,adj-ambig,num-num,noun-art,good
9481,art,1,adj-ambig,num-num,noun-art,bad
9482,art,1,adj-ambig,num-num,noun-art,bad
9483,art,1,adj-ambig,num-num,noun-art,bad
9484,art,1,adj-ambig,num-num,noun-art,bad
9485,art,1,adj-ambig,num-num,noun-art,bad
9486,art,1,adj-ambig,num-num,noun-art,bad
9487,art,1,adj-ambig,num-num,noun-art,bad
9488,art,1,adj-ambig,num-num,noun-art,bad
9489,art,1,adj-ambig,num-num,noun-art,bad
9490,art,1,adj-ambig,num-num,noun-art,bad
9491,art,1,adj-ambig,num-num,noun-art,bad
9492,art,1,adj-ambig,num-num,noun-art,bad
9493,art,1,adj-ambig,num-num,noun-art,bad
9494,art,1,adj-ambig,num-num,noun-art,bad
9495,art,1,adj-ambig,num-num,noun-art,bad
9496,art,1,adj-ambig,num-num,noun-art,bad
9497,art,1,adj-ambig,num-num,noun-art,bad
9498,art,1,adj-ambig,num-num,noun-art,bad
9499,art,1,adj-ambig,num-num,noun-art,good
9500,art,1,adj-ambig,num-num,noun-art,good
9501,art,1,adj-ambig,num-num,noun-art,bad
9502,art,1,adj-ambig,num-num,noun-art,bad
9503,art,1,adj-ambig,num-num,noun-art,bad
9504,art,1,adj-ambig,num-num,noun-art,good
9505,art,1,adj-ambig,num-num,noun-art,good
9506,art,1,adj-ambig,num-num,noun-art,bad
9507,art,1,adj-ambig,num-num,noun-art,bad
9508,art,1,adj-ambig,num-num,noun-art,bad
9509,art,1,adj-ambig,num-num,noun-art,bad
9510,art,1,adj-ambig,num-num,noun-art,good
9511,art,1,adj-pos,num-num,noun-art,bad
9512,art,1,adj-pos,num-num,noun-art,bad
9513,art,1,adj-pos,num-num,noun-art,bad
9514,art,1,adj-pos,num-num,noun-art,bad
9515,art,1,adj-pos,num-num,noun-art,bad
9516,art,1,adj-pos,num-num,noun-art,bad
9517,art,1,adj-pos,num-num,noun-art,bad
9518,art,1,adj-pos,num-num,noun-art,bad
9519,art,1,adj-pos,num-num,noun-art,bad
9520,art,1,adj-pos,num-num,noun-art,bad
9521,art,1,adj-pos,num-num,noun-art,bad
9522,art,1,adj-pos,num-num,noun-art,bad
9523,art,1,adj-pos,num-num,noun-art,bad
9524,art,1,adj-pos,num-num,noun-art,bad
9525,art,1,adj-pos,num-num,noun-art,bad
9526,art,1,adj-pos,num-num,noun-art,bad
9527,art,1,adj-pos,num-num,noun-art,bad
9528,art,1,adj-pos,num-num,noun-art,bad
9529,art,1,adj-pos,num-num,noun-art,bad
9530,art,1,adj-pos,num-num,noun-art,bad
9531,art,1,adj-pos,num-num,noun-art,bad
9532,art,1,adj-pos,num-num,noun-art,bad
9533,art,1,adj-pos,num-num,noun-art,bad
9534,art,1,adj-pos,num-num,noun-art,bad
9535,art,1,adj-pos,num-num,noun-art,bad
9536,art,1,adj-pos,num-num,noun-art,bad
9537,art,1,adj-pos,num-num,noun-art,bad
9538,art,1,adj-pos,num-num,noun-art,bad
9539,art,1,adj-pos,num-num,noun-art,bad
9540,art,1,adj-pos,num-num,noun-art,bad
9541,art,1,adj-pos,num-num,noun-art,bad
9542,art,1,adj-pos,num-num,noun-art,bad
9543,art,1,adj-pos,num-num,noun-art,bad
9544,art,1,adj-pos,num-num,noun-art,good
9545,art,1,adj-pos,num-num,noun-art,good
9546,art,1,adj-pos,num-num,noun-art,bad
9547,art,1,adj-pos,num-num,noun-art,bad
9548,art,1,adj-pos,num-num,noun-art,bad
9549,art,1,adj-pos,num-num,noun-art,good
9550,art,1,adj-pos,num-num,noun-art,good
9551,art,1,adj-pos,num-num,noun-art,bad
9552,art,1,adj-pos,num-num,noun-art,bad
9553,art,1,adj-pos,num-num,noun-art,bad
9554,art,1,adj-pos,num-num,noun-art,good
9555,art,1,adj-pos,num-num,noun-art,good
9556,art,1,adj-pos,num-num,noun-art,bad
9557,art,1,adj-pos,num-num,noun-art,bad
9558,art,1,adj-pos,num-num,noun-art,bad
9559,art,1,adj-pos,num-num,noun-art,bad
9560,art,1,adj-pos,num-num,noun-art,good
9561,art,1,adj-pos,num-num,noun-art,bad
9562,art,1,adj-pos,num-num,noun-art,bad
9563,art,1,adj-pos,num-num,noun-art,bad
9564,art,1,adj-pos,num-num,noun-art,bad
9565,art,1,adj-pos,num-num,noun-art,good
9566,art,1,adj-pos,num-num,noun-art,bad
9567,art,1,adj-pos,num-num,noun-art,bad
9568,art,1,adj-pos,num-num,noun-art,bad
9569,art,1,adj-pos,num-num,noun-art,bad
9570,art,1,adj-pos,num-num,noun-art,good
9571,art,1,adj-pos,num-num,noun-art,bad
9572,art,1,adj-pos,num-num,noun-art,bad
9573,art,1,adj-pos,num-num,noun-art,bad
9574,art,1,adj-pos,num-num,noun-art,bad
9575,art,1,adj-pos,num-num,noun-art,good
9576,art,1,adj-pos,num-num,noun-art,bad
9577,art,1,adj-pos,num-num,noun-art,bad
9578,art,1,adj-pos,num-num,noun-art,bad
9579,art,1,adj-pos,num-num,noun-art,bad
9580,art,1,adj-pos,num-num,noun-art,good
9581,art,1,adj-pos,num-num,noun-art,bad
9582,art,1,adj-pos,num-num,noun-art,bad
9583,art,1,adj-pos,num-num,noun-art,bad
9584,art,1,adj-pos,num-num,noun-art,bad
9585,art,1,adj-pos,num-num,noun-art,good
9586,art,1,adj-neg,num-num,noun-art,bad
9587,art,1,adj-neg,num-num,noun-art,bad
9588,art,1,adj-neg,num-num,noun-art,bad
9589,art,1,adj-neg,num-num,noun-art,bad
9590,art,1,adj-neg,num-num,noun-art,good
9591,art,1,adj-neg,num-num,noun-art,bad
9592,art,1,adj-neg,num-num,noun-art,bad
9593,art,1,adj-neg,num-num,noun-art,bad
9594,art,1,adj-neg,num-num,noun-art,bad
9595,art,1,adj-neg,num-num,noun-art,good
9596,art,1,adj-neg,num-num,noun-art,bad
9597,art,1,adj-neg,num-num,noun-art,bad
9598,art,1,adj-neg,num-num,noun-art,bad
9599,art,1,adj-neg,num-num,noun-art,bad
9600,art,1,adj-neg,num-num,noun-art,bad
9601,art,1,adj-neg,num-num,noun-art,bad
9602,art,1,adj-neg,num-num,noun-art,bad
9603,art,1,adj-neg,num-num,noun-art,bad
9604,art,1,adj-neg,num-num,noun-art,bad
9605,art,1,adj-neg,num-num,noun-art,good
9606,art,1,adj-neg,num-num,noun-art,bad
9607,art,1,adj-neg,num-num,noun-art,bad
9608,art,1,adj-neg,num-num,noun-art,bad
9609,art,1,adj-neg,num-num,noun-art,bad
9610,art,1,adj-neg,num-num,noun-art,good
9611,art,1,adj-neg,num-num,noun-art,bad
9612,art,1,adj-neg,num-num,noun-art,bad
9613,art,1,adj-neg,num-num,noun-art,bad
9614,art,1,adj-neg,num-num,noun-art,bad
9615,art,1,adj-neg,num-num,noun-art,good
9616,art,1,adj-neg,num-num,noun-art,bad
9617,art,1,adj-neg,num-num,noun-art,bad
9618,art,1,adj-neg,num-num,noun-art,bad
9619,art,1,adj-neg,num-num,noun-art,good
9620,art,1,adj-neg,num-num,noun-art,good
9621,art,1,adj-neg,num-num,noun-art,bad
9622,art,1,adj-neg,num-num,noun-art,bad
9623,art,1,adj-neg,num-num,noun-art,bad
